MNT_SURFAC;ZLIDAR;X;Y
248.91000;248.951;886141.66;6558915.60
248.86000;248.975;886139.78;6558914.97
248.82000;248.975;886137.89;6558914.34
248.78000;248.975;886136.01;6558913.71
248.77000;249.049;886134.12;6558913.09
248.76000;249.049;886132.23;6558912.46
248.75000;249.049;886130.35;6558911.83
248.75000;249.049;886128.46;6558911.20
248.76000;249.093;886126.58;6558910.57
248.77000;249.093;886124.69;6558909.94
248.78000;249.052;886122.81;6558909.31
248.79000;249.052;886120.92;6558908.69
248.79000;249.032;886119.03;6558908.06
248.80000;249.031;886117.15;6558907.43
248.83000;249.009;886115.26;6558906.80
248.92000;249.009;886113.38;6558906.17
249.03000;249.009;886111.49;6558905.54
249.13000;249.008;886109.61;6558904.91
249.22000;249.008;886107.72;6558904.29
249.16000;249.013;886105.83;6558903.66
249.05000;249.041;886103.95;6558903.03
248.98000;249.041;886102.06;6558902.40
248.93000;249.041;886100.18;6558901.77
248.87000;249.026;886098.29;6558901.14
248.88000;249.056;886096.41;6558900.51
248.90000;249.056;886094.52;6558899.89
248.88000;249.056;886092.63;6558899.26
248.89000;249.056;886090.75;6558898.63
248.87000;249.036;886088.86;6558898.00
248.89000;249.036;886086.98;6558897.37
248.91000;249.036;886085.09;6558896.74
248.89000;249.029;886083.21;6558896.11
248.87000;249.029;886081.32;6558895.49
248.87000;249.029;886079.43;6558894.86
248.87000;248.991;886077.55;6558894.23
248.86000;248.991;886075.66;6558893.60
248.86000;248.991;886073.78;6558892.97
248.87000;248.991;886071.89;6558892.34
248.87000;249.054;886070.01;6558891.71
248.85000;249.008;886068.85;6558890.11
248.86000;249.008;886067.70;6558888.51
248.87000;249.008;886066.55;6558886.91
248.87000;249.003;886065.40;6558885.31
248.87000;249.017;886064.24;6558883.71
248.87000;249.005;886063.09;6558882.11
248.88000;249.005;886061.94;6558880.51
248.88000;249.009;886060.79;6558878.91
248.87000;249.000;886059.63;6558877.31
248.86000;249.000;886058.48;6558875.71
248.86000;248.967;886057.33;6558874.11
248.85000;248.967;886056.18;6558872.51
248.84000;248.967;886055.02;6558870.91
248.83000;248.998;886053.87;6558869.31
248.85000;248.997;886052.72;6558867.71
248.86000;248.997;886051.57;6558866.11
248.86000;249.035;886050.41;6558864.50
248.86000;249.035;886049.26;6558862.90
248.86000;249.014;886048.11;6558861.30
248.86000;249.014;886046.96;6558859.70
248.87000;249.043;886045.80;6558858.10
248.86000;249.043;886044.65;6558856.50
248.86000;249.043;886043.50;6558854.90
248.85000;249.043;886042.35;6558853.30
248.86000;249.010;886041.20;6558851.70
248.86000;249.010;886040.04;6558850.10
248.86000;249.010;886038.89;6558848.50
248.87000;249.007;886037.74;6558846.90
248.87000;249.007;886036.59;6558845.30
248.86000;249.007;886035.43;6558843.70
248.86000;249.007;886034.28;6558842.10
248.85000;249.041;886033.13;6558840.50
248.86000;249.041;886031.98;6558838.90
248.86000;249.008;886030.82;6558837.30
248.86000;248.998;886029.67;6558835.70
248.86000;248.998;886028.52;6558834.09
248.86000;248.998;886027.37;6558832.49
248.87000;249.007;886026.21;6558830.89
248.87000;249.007;886025.06;6558829.29
248.87000;249.007;886023.91;6558827.69
248.87000;249.007;886022.76;6558826.09
248.88000;249.015;886021.60;6558824.49
248.87000;249.015;886020.45;6558822.89
248.88000;249.003;886019.30;6558821.29
248.88000;249.003;886018.15;6558819.69
248.88000;249.003;886016.99;6558818.09
248.88000;249.040;886015.84;6558816.49
248.88000;249.040;886014.69;6558814.89
248.88000;249.040;886013.54;6558813.29
248.88000;249.040;886012.39;6558811.69
248.87000;248.998;886011.23;6558810.09
248.87000;248.998;886010.08;6558808.49
248.86000;248.998;886008.93;6558806.89
248.86000;249.019;886007.78;6558805.28
248.86000;249.019;886006.62;6558803.68
248.87000;249.019;886005.47;6558802.08
248.87000;249.019;886004.32;6558800.48
248.86000;249.007;886003.17;6558798.88
248.87000;249.007;886002.01;6558797.28
248.87000;249.007;886000.86;6558795.68
248.86000;249.060;885999.71;6558794.08
248.88000;249.048;885998.56;6558792.48
248.87000;249.048;885997.40;6558790.88
248.87000;249.048;885996.25;6558789.28
248.86000;249.019;885995.10;6558787.68
248.86000;249.064;885993.95;6558786.08
248.86000;249.064;885992.79;6558784.48
248.86000;249.052;885991.64;6558782.88
248.87000;249.052;885990.49;6558781.28
248.87000;249.052;885989.34;6558779.68
248.86000;249.052;885988.18;6558778.08
248.84000;249.052;885987.03;6558776.47
248.84000;249.052;885986.69;6558774.52
248.84000;249.052;885986.34;6558772.56
248.83000;249.052;885986.00;6558770.60
248.83000;249.107;885985.65;6558768.64
248.83000;249.107;885985.30;6558766.68
248.83000;249.102;885984.96;6558764.72
248.84000;249.102;885984.61;6558762.76
248.84000;249.126;885984.27;6558760.80
248.85000;249.126;885983.92;6558758.84
248.85000;249.126;885983.58;6558756.88
248.85000;249.126;885983.23;6558754.92
248.85000;249.126;885982.88;6558752.97
248.86000;249.018;885982.54;6558751.01
248.86000;249.018;885982.19;6558749.05
248.85000;249.018;885981.85;6558747.09
248.86000;249.104;885981.50;6558745.13
248.86000;249.104;885981.16;6558743.17
248.86000;249.104;885980.81;6558741.21
248.86000;249.075;885980.46;6558739.25
248.86000;249.151;885980.12;6558737.29
248.88000;249.151;885979.77;6558735.33
248.88000;249.066;885979.43;6558733.37
248.87000;249.062;885979.08;6558731.42
248.86000;249.096;885978.74;6558729.46
248.85000;249.125;885978.39;6558727.50
248.88000;249.056;885978.04;6558725.54
248.88000;249.111;885977.70;6558723.58
248.87000;249.090;885977.35;6558721.62
248.87000;249.088;885977.01;6558719.66
248.87000;249.056;885976.66;6558717.70
248.88000;249.082;885976.31;6558715.74
248.88000;249.072;885975.97;6558713.78
248.88000;249.087;885975.62;6558711.82
248.84000;249.087;885975.28;6558709.87
248.83000;249.111;885974.93;6558707.91
248.84000;249.097;885974.59;6558705.95
248.84000;249.086;885974.24;6558703.99
248.84000;249.086;885973.89;6558702.03
248.85000;249.062;885973.55;6558700.07
248.84000;249.089;885973.20;6558698.11
248.83000;249.089;885972.86;6558696.15
248.83000;249.068;885972.51;6558694.19
248.83000;249.081;885972.17;6558692.23
248.84000;249.092;885971.82;6558690.28
248.84000;249.095;885971.47;6558688.32
248.85000;249.042;885971.13;6558686.36
248.85000;249.099;885970.78;6558684.40
248.86000;249.054;885970.44;6558682.44
248.87000;249.045;885970.09;6558680.48
248.87000;249.056;885969.75;6558678.52
248.87000;249.056;885969.40;6558676.56
248.86000;249.075;885969.05;6558674.60
248.84000;249.082;885968.71;6558672.64
248.84000;249.062;885968.36;6558670.68
248.84000;249.062;885968.02;6558668.73
248.84000;249.015;885967.67;6558666.77
248.86000;249.044;885967.33;6558664.81
248.87000;249.061;885966.98;6558662.85
248.88000;249.066;885966.63;6558660.89
248.88000;249.060;885966.29;6558658.93
248.88000;249.078;885965.94;6558656.97
248.88000;249.048;885965.60;6558655.01
248.88000;249.064;885965.25;6558653.05
248.87000;249.070;885964.91;6558651.09
248.87000;249.062;885964.56;6558649.13
248.87000;249.046;885964.21;6558647.18
248.87000;249.052;885963.87;6558645.22
248.87000;249.091;885963.52;6558643.26
248.88000;249.036;885963.18;6558641.30
248.88000;249.057;885962.83;6558639.34
248.88000;249.056;885962.49;6558637.38
248.88000;249.063;885962.14;6558635.42
248.87000;249.082;885961.79;6558633.46
248.87000;249.074;885961.45;6558631.50
248.88000;249.043;885961.10;6558629.54
248.88000;249.026;885960.76;6558627.58
248.89000;249.026;885960.41;6558625.63
248.87000;249.065;885960.07;6558623.67
248.85000;249.065;885959.72;6558621.71
248.84000;249.038;885959.37;6558619.75
248.82000;249.034;885959.71;6558617.78
248.81000;249.048;885960.05;6558615.82
248.80000;249.030;885960.39;6558613.85
248.83000;249.085;885960.73;6558611.89
248.87000;249.061;885961.07;6558609.92
248.91000;249.061;885961.42;6558607.96
248.94000;249.077;885961.76;6558606.00
248.97000;249.014;885962.10;6558604.03
249.01000;249.048;885962.44;6558602.07
249.05000;249.083;885962.78;6558600.10
249.09000;249.028;885963.12;6558598.14
249.13000;249.058;885963.46;6558596.17
249.16000;249.049;885963.80;6558594.21
249.21000;249.047;885964.14;6558592.24
249.15000;249.062;885964.48;6558590.28
249.14000;249.062;885964.82;6558588.31
249.09000;249.052;885965.16;6558586.35
249.13000;249.068;885965.50;6558584.38
249.19000;249.055;885965.84;6558582.42
249.21000;249.050;885966.18;6558580.45
249.00000;249.058;885966.52;6558578.49
248.88000;249.025;885966.86;6558576.52
248.88000;249.053;885967.20;6558574.56
248.88000;249.061;885967.54;6558572.59
248.88000;249.057;885967.88;6558570.63
248.88000;249.048;885968.22;6558568.66
248.88000;249.048;885968.56;6558566.70
248.89000;249.051;885968.90;6558564.74
248.89000;249.055;885969.24;6558562.77
248.88000;249.043;885969.58;6558560.81
248.87000;249.034;885969.92;6558558.84
248.97000;249.030;885970.26;6558556.88
249.04000;249.039;885970.60;6558554.91
248.98000;249.029;885970.94;6558552.95
248.88000;249.038;885971.28;6558550.98
248.88000;249.088;885971.62;6558549.02
248.87000;249.088;885971.96;6558547.05
248.88000;249.054;885972.30;6558545.09
248.91000;249.026;885972.64;6558543.12
248.97000;249.026;885972.98;6558541.16
249.02000;249.059;885973.32;6558539.19
249.08000;249.059;885973.66;6558537.23
249.12000;249.030;885974.00;6558535.26
249.02000;249.035;885974.34;6558533.30
248.95000;249.036;885974.68;6558531.33
248.93000;249.017;885975.02;6558529.37
248.95000;249.017;885975.36;6558527.41
248.98000;249.014;885975.70;6558525.44
248.96000;249.017;885976.04;6558523.48
248.98000;249.038;885976.38;6558521.51
248.98000;249.013;885976.72;6558519.55
248.89000;249.013;885977.06;6558517.58
248.97000;248.965;885977.40;6558515.62
249.07000;249.001;885977.74;6558513.65
249.04000;249.012;885978.08;6558511.69
249.05000;249.007;885978.42;6558509.72
249.03000;249.020;885978.76;6558507.76
249.00000;249.001;885979.10;6558505.79
248.97000;249.001;885979.44;6558503.83
248.95000;248.986;885979.78;6558501.86
248.92000;249.013;885980.12;6558499.90
248.89000;248.963;885980.46;6558497.93
248.87000;248.963;885980.80;6558495.97
248.87000;249.007;885981.14;6558494.00
248.93000;248.967;885981.48;6558492.04
248.99000;248.980;885981.82;6558490.08
249.05000;248.980;885982.16;6558488.11
248.99000;248.953;885982.50;6558486.15
248.94000;249.013;885982.84;6558484.18
248.87000;248.953;885983.18;6558482.22
248.86000;248.974;885983.52;6558480.25
248.86000;248.987;885983.86;6558478.29
248.93000;248.984;885984.20;6558476.32
248.97000;248.932;885984.54;6558474.36
248.99000;248.993;885984.88;6558472.39
249.06000;248.942;885985.22;6558470.43
249.14000;248.942;885985.56;6558468.46
249.14000;248.983;885985.90;6558466.50
249.16000;248.948;885986.24;6558464.53
249.16000;248.932;885986.58;6558462.57
249.18000;248.957;885986.92;6558460.60
249.20000;248.939;885987.26;6558458.64
249.21000;248.926;885987.60;6558456.67
249.21000;248.919;885987.94;6558454.71
249.21000;248.972;885988.28;6558452.74
249.22000;248.947;885988.62;6558450.78
249.22000;248.947;885988.96;6558448.82
249.22000;248.969;885989.30;6558446.85
249.22000;248.969;885989.64;6558444.89
249.23000;248.985;885989.98;6558442.92
249.22000;248.985;885990.32;6558440.96
249.22000;248.968;885990.66;6558438.99
249.22000;248.947;885991.00;6558437.03
249.22000;248.947;885991.34;6558435.06
249.22000;248.949;885991.68;6558433.10
249.22000;248.949;885992.02;6558431.13
249.22000;248.967;885992.36;6558429.17
249.22000;248.979;885992.70;6558427.20
249.22000;248.972;885993.04;6558425.24
249.22000;248.981;885993.38;6558423.27
249.23000;249.010;885993.72;6558421.31
249.23000;248.971;885994.06;6558419.34
249.23000;248.964;885994.40;6558417.38
249.23000;248.964;885994.74;6558415.41
249.23000;248.983;885995.08;6558413.45
249.23000;248.968;885995.42;6558411.49
249.23000;248.951;885995.76;6558409.52
249.23000;248.951;885996.10;6558407.56
249.18000;248.971;885996.44;6558405.59
249.15000;248.946;885996.78;6558403.63
249.09000;248.946;885997.12;6558401.66
249.07000;248.980;885997.46;6558399.70
249.07000;248.980;885997.80;6558397.73
249.07000;248.967;885998.14;6558395.77
249.11000;248.946;885998.48;6558393.80
249.16000;248.946;885998.82;6558391.84
249.19000;248.946;885999.16;6558389.87
249.22000;248.950;885999.50;6558387.91
249.21000;248.948;885999.84;6558385.94
249.20000;248.944;886000.18;6558383.98
249.19000;248.954;886000.52;6558382.01
249.19000;248.954;886000.86;6558380.05
249.19000;248.945;886000.99;6558378.06
249.14000;248.945;886001.11;6558376.07
249.14000;248.976;886001.24;6558374.09
249.14000;248.944;886001.37;6558372.10
249.15000;248.944;886001.50;6558370.11
249.17000;248.952;886001.62;6558368.12
249.19000;248.836;886001.75;6558366.14
249.22000;248.976;886001.88;6558364.15
249.22000;248.957;886002.00;6558362.16
249.22000;248.989;886002.13;6558360.17
249.23000;248.989;886002.26;6558358.19
249.23000;248.967;886002.38;6558356.20
249.23000;248.958;886002.51;6558354.21
249.21000;248.960;886002.64;6558352.22
249.19000;248.875;886002.76;6558350.24
249.16000;248.967;886002.89;6558348.25
249.14000;248.959;886003.02;6558346.26
249.18000;248.985;886003.14;6558344.27
249.20000;248.935;886003.27;6558342.28
249.21000;248.975;886003.40;6558340.30
249.21000;248.975;886003.53;6558338.31
249.19000;249.000;886003.65;6558336.32
249.19000;248.996;886003.78;6558334.33
249.18000;248.996;886003.91;6558332.35
249.15000;248.897;886004.03;6558330.36
249.13000;249.013;886004.16;6558328.37
249.11000;248.968;886004.29;6558326.38
249.06000;248.917;886004.41;6558324.40
249.02000;249.001;886004.54;6558322.41
249.02000;249.001;886004.67;6558320.42
249.03000;248.982;886004.79;6558318.43
249.04000;249.015;886004.92;6558316.45
249.05000;249.000;886005.05;6558314.46
249.06000;249.000;886005.17;6558312.47
249.07000;249.002;886005.30;6558310.48
249.06000;248.975;886005.43;6558308.49
248.99000;248.911;886005.56;6558306.51
248.96000;248.904;886005.68;6558304.52
248.95000;248.904;886005.81;6558302.53
248.96000;248.904;886005.94;6558300.54
248.98000;248.928;886006.06;6558298.56
248.99000;248.928;886006.19;6558296.57
249.01000;248.932;886006.32;6558294.58
249.02000;249.025;886006.44;6558292.59
249.04000;249.039;886006.57;6558290.61
249.05000;248.950;886006.70;6558288.62
249.07000;249.013;886006.82;6558286.63
249.08000;249.013;886006.95;6558284.64
249.10000;249.013;886007.08;6558282.66
249.10000;249.013;886007.20;6558280.67
249.11000;248.893;886007.33;6558278.68
249.12000;248.893;886007.46;6558276.69
249.13000;0.000;886007.59;6558274.71
249.14000;0.000;886007.71;6558272.72
249.15000;0.000;886007.84;6558270.73
249.17000;0.000;886007.97;6558268.74
249.19000;0.000;886008.09;6558266.75
249.20000;0.000;886008.22;6558264.77
249.21000;0.000;886008.35;6558262.78
249.24000;0.000;886008.47;6558260.79
249.23000;0.000;886008.60;6558258.80
249.23000;0.000;886008.73;6558256.82
249.22000;0.000;886008.85;6558254.83
249.18000;248.887;886008.98;6558252.84
249.19000;248.887;886009.11;6558250.85
249.17000;248.887;886009.23;6558248.87
249.11000;248.887;886009.36;6558246.88
249.06000;248.946;886009.49;6558244.89
249.05000;248.946;886009.62;6558242.90
249.05000;248.946;886009.74;6558240.92
249.06000;248.946;886009.87;6558238.93
249.06000;248.946;886010.00;6558236.94
249.06000;0.000;886010.12;6558234.95
249.06000;0.000;886010.25;6558232.97
249.07000;0.000;886010.38;6558230.98
249.07000;0.000;886010.50;6558228.99
249.07000;0.000;886010.63;6558227.00
249.07000;0.000;886010.76;6558225.01
249.07000;0.000;886010.88;6558223.03
249.12000;0.000;886011.01;6558221.04
249.15000;0.000;886011.14;6558219.05
249.18000;0.000;886011.26;6558217.06
249.19000;0.000;886011.39;6558215.08
249.20000;0.000;886011.52;6558213.09
249.20000;0.000;886011.65;6558211.10
249.21000;0.000;886011.77;6558209.11
249.22000;0.000;886011.90;6558207.13
249.20000;0.000;886012.03;6558205.14
249.20000;0.000;886012.15;6558203.15
249.17000;0.000;886012.28;6558201.16
249.13000;0.000;886012.41;6558199.18
249.13000;0.000;886012.53;6558197.19
249.14000;248.877;886012.66;6558195.20
249.16000;248.877;886012.79;6558193.21
249.17000;248.877;886012.91;6558191.23
249.17000;248.877;886013.04;6558189.24
249.17000;248.877;886013.17;6558187.25
249.18000;248.877;886013.29;6558185.26
249.18000;248.877;886013.42;6558183.27
249.19000;248.877;886013.55;6558181.29
249.19000;248.877;886013.67;6558179.30
249.19000;0.000;886013.80;6558177.31
249.20000;0.000;886013.93;6558175.32
249.19000;0.000;886014.06;6558173.34
249.19000;0.000;886014.18;6558171.35
249.19000;0.000;886014.31;6558169.36
249.18000;0.000;886014.44;6558167.37
249.18000;0.000;886014.56;6558165.39
249.17000;0.000;886014.69;6558163.40
249.16000;0.000;886014.74;6558161.42
249.16000;0.000;886014.80;6558159.45
249.15000;0.000;886014.85;6558157.47
249.14000;0.000;886014.91;6558155.50
249.13000;0.000;886014.96;6558153.52
249.13000;0.000;886015.02;6558151.55
249.12000;0.000;886015.07;6558149.57
249.11000;0.000;886015.13;6558147.59
249.10000;0.000;886015.18;6558145.62
249.10000;0.000;886015.24;6558143.64
249.09000;0.000;886015.29;6558141.67
249.08000;0.000;886015.35;6558139.69
249.07000;0.000;886015.40;6558137.72
249.07000;0.000;886015.46;6558135.74
249.06000;0.000;886015.51;6558133.77
249.05000;0.000;886015.57;6558131.79
249.04000;0.000;886015.62;6558129.81
249.03000;0.000;886015.68;6558127.84
249.03000;248.952;886015.73;6558125.86
249.04000;248.965;886015.79;6558123.89
249.04000;248.965;886015.84;6558121.91
249.05000;248.965;886015.90;6558119.94
249.05000;248.965;886015.95;6558117.96
249.06000;248.965;886016.01;6558115.99
249.06000;248.965;886016.06;6558114.01
249.06000;248.985;886016.12;6558112.03
249.07000;248.985;886016.17;6558110.06
249.07000;248.985;886016.23;6558108.08
249.07000;248.961;886016.28;6558106.11
249.07000;248.966;886016.34;6558104.13
249.07000;248.966;886016.39;6558102.16
249.07000;249.005;886016.45;6558100.18
249.07000;249.005;886016.50;6558098.21
249.08000;249.005;886016.56;6558096.23
249.08000;249.005;886016.61;6558094.25
249.08000;248.968;886016.67;6558092.28
249.08000;248.847;886016.72;6558090.30
249.08000;248.847;886016.78;6558088.33
249.07000;249.089;886016.83;6558086.35
249.07000;249.089;886016.88;6558084.38
249.07000;249.089;886016.94;6558082.40
249.07000;248.988;886016.99;6558080.43
249.08000;248.988;886017.05;6558078.45
249.07000;249.004;886017.10;6558076.47
