a0_min         a1_min         a2_min         a3_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.985854E+02  -0.150041E+00   0.494582E+01  -0.203208E+01   0.652565E-03   0.636019E+01   0.102516E+02   0.122263E+02   0.115585E+02   0.172631E+03  -0.103056E+02   0.000000E+00   0.182937E+03  -0.365873E+03
   0.985854E+02   0.517398E+00  -0.149180E+01  -0.120010E+00   0.833702E-03   0.981103E+01   0.102516E+02   0.157169E+02   0.115585E+02   0.173775E+03  -0.793971E+01   0.000000E+00   0.181715E+03  -0.363429E+03
   0.972291E+02   0.517398E+00   0.410713E+01  -0.120010E+00   0.833702E-03   0.102668E+02   0.102516E+02   0.157169E+02   0.225142E+02   0.171471E+03  -0.986829E+01   0.000000E+00   0.181339E+03  -0.362679E+03
   0.972291E+02   0.517398E+00  -0.638868E+01  -0.120010E+00   0.833702E-03   0.102668E+02   0.102516E+02   0.157169E+02   0.217612E+02   0.172215E+03  -0.950338E+01   0.000000E+00   0.181718E+03  -0.363437E+03
   0.972291E+02   0.517398E+00   0.127269E+01  -0.120010E+00   0.785977E-03   0.960431E+01   0.634603E+01   0.172078E+02   0.217612E+02   0.170423E+03  -0.118452E+02   0.000000E+00   0.182268E+03  -0.364536E+03
   0.972291E+02  -0.214664E+01   0.127269E+01   0.143964E+01   0.785977E-03   0.960431E+01   0.968946E+01   0.172078E+02   0.217612E+02   0.171714E+03  -0.969577E+01   0.000000E+00   0.181410E+03  -0.362820E+03
   0.972291E+02   0.856372E+00   0.127269E+01   0.199908E+01   0.785977E-03   0.102544E+02   0.111413E+02   0.172078E+02   0.157060E+02   0.174332E+03  -0.799179E+01   0.000000E+00   0.182324E+03  -0.364648E+03
   0.968610E+02   0.856372E+00   0.127269E+01   0.199908E+01   0.701988E-03   0.102544E+02   0.111413E+02   0.172078E+02   0.113600E+02   0.173852E+03  -0.860712E+01   0.000000E+00   0.182459E+03  -0.364918E+03
   0.969580E+02   0.856372E+00   0.127269E+01   0.199908E+01   0.701988E-03   0.102544E+02   0.125459E+02   0.172078E+02   0.113600E+02   0.173396E+03  -0.922288E+01   0.000000E+00   0.182619E+03  -0.365238E+03
   0.970054E+02   0.856372E+00   0.214823E+01   0.951361E+01   0.701988E-03   0.102544E+02   0.125459E+02   0.172078E+02   0.113600E+02   0.172702E+03  -0.922288E+01   0.000000E+00   0.181925E+03  -0.363850E+03
   0.970054E+02   0.856372E+00   0.214823E+01   0.951361E+01   0.701988E-03   0.102544E+02   0.900680E+01   0.172078E+02   0.113600E+02   0.173540E+03  -0.838522E+01   0.000000E+00   0.181925E+03  -0.363850E+03
   0.970054E+02   0.856372E+00  -0.937694E+00   0.110808E+02   0.887595E-03   0.838380E+01   0.900680E+01   0.193071E+02   0.123856E+02   0.171658E+03  -0.881946E+01   0.000000E+00   0.180477E+03  -0.360955E+03
   0.970054E+02   0.856372E+00   0.571271E+00   0.110808E+02   0.887595E-03   0.894309E+01   0.900680E+01   0.193071E+02   0.123856E+02   0.171717E+03  -0.865156E+01   0.000000E+00   0.180369E+03  -0.360737E+03
   0.970054E+02   0.856372E+00   0.571271E+00   0.110808E+02   0.887595E-03   0.894309E+01   0.900680E+01   0.193071E+02   0.123856E+02   0.171717E+03  -0.865156E+01   0.000000E+00   0.180369E+03  -0.360737E+03
   0.970054E+02   0.856372E+00   0.571271E+00   0.152826E+01   0.887595E-03   0.894309E+01   0.900680E+01   0.193071E+02   0.123856E+02   0.172434E+03  -0.865156E+01   0.000000E+00   0.181086E+03  -0.362171E+03
   0.984699E+02   0.856372E+00   0.571271E+00   0.152826E+01   0.876205E-03   0.894309E+01   0.118829E+02   0.183003E+02   0.123856E+02   0.172722E+03  -0.880826E+01   0.000000E+00   0.181530E+03  -0.363061E+03
   0.984699E+02  -0.337803E+01   0.571271E+00   0.140174E+01   0.876205E-03   0.894309E+01   0.106073E+02   0.183003E+02   0.232318E+02   0.169583E+03  -0.109289E+02   0.000000E+00   0.180512E+03  -0.361024E+03
   0.984699E+02  -0.337803E+01   0.825382E+01   0.140174E+01   0.876205E-03   0.929230E+01   0.106073E+02   0.183003E+02   0.119632E+02   0.171511E+03  -0.846229E+01   0.000000E+00   0.179973E+03  -0.359947E+03
   0.984699E+02   0.165209E+01  -0.459574E+01   0.140174E+01   0.876205E-03   0.131403E+02   0.106073E+02   0.196394E+02   0.119632E+02   0.170860E+03  -0.101578E+02   0.000000E+00   0.181018E+03  -0.362036E+03
   0.984699E+02   0.165209E+01   0.878290E+01   0.140174E+01   0.612830E-03   0.104903E+02   0.106073E+02   0.196394E+02   0.119632E+02   0.173560E+03  -0.902892E+01   0.000000E+00   0.182589E+03  -0.365178E+03
   0.999830E+02  -0.480623E+00   0.878290E+01  -0.180111E+01   0.612830E-03   0.104903E+02   0.106073E+02   0.196394E+02   0.119632E+02   0.171339E+03  -0.902892E+01   0.000000E+00   0.180368E+03  -0.360736E+03
   0.999830E+02  -0.337166E+01   0.878290E+01  -0.180111E+01   0.804203E-03   0.104903E+02   0.104806E+02   0.229206E+02   0.106911E+02   0.168660E+03  -0.111761E+02   0.000000E+00   0.179836E+03  -0.359672E+03
   0.977807E+02   0.713430E+01   0.878290E+01   0.349184E+00   0.804203E-03   0.781811E+01   0.104806E+02   0.257166E+02   0.106911E+02   0.166053E+03  -0.131115E+02   0.000000E+00   0.179165E+03  -0.358329E+03
   0.977807E+02   0.713430E+01   0.847959E+01   0.218613E+02   0.804203E-03   0.110101E+02   0.874891E+01   0.257166E+02   0.108507E+02   0.166957E+03  -0.127196E+02   0.000000E+00   0.179677E+03  -0.359353E+03
   0.977807E+02   0.713430E+01   0.847959E+01   0.218613E+02   0.804203E-03   0.827370E+01   0.659084E+01   0.225068E+02   0.108507E+02   0.166952E+03  -0.127252E+02   0.000000E+00   0.179677E+03  -0.359354E+03
   0.977807E+02   0.365777E+01   0.510468E+01  -0.155238E+01   0.804203E-03   0.920453E+01   0.788611E+01   0.132390E+02   0.110770E+02   0.172814E+03  -0.864561E+01   0.000000E+00   0.181460E+03  -0.362919E+03
   0.975505E+02   0.365777E+01   0.290722E+01   0.151445E+02   0.804203E-03   0.895634E+01   0.119120E+02   0.132390E+02   0.110770E+02   0.172835E+03  -0.877438E+01   0.000000E+00   0.181609E+03  -0.363219E+03
   0.975505E+02   0.365777E+01   0.290722E+01   0.783424E+00   0.804203E-03   0.103622E+02   0.649592E+01   0.132390E+02   0.110770E+02   0.171795E+03  -0.101216E+02   0.000000E+00   0.181917E+03  -0.363833E+03
   0.975505E+02   0.498303E+01   0.290722E+01   0.783424E+00   0.804203E-03   0.103622E+02   0.101920E+02   0.128084E+02   0.786077E+01   0.169363E+03  -0.120611E+02   0.000000E+00   0.181424E+03  -0.362848E+03
   0.975505E+02   0.305648E+01   0.160527E+01   0.783424E+00   0.504801E-03   0.103622E+02   0.101920E+02   0.150184E+02   0.126381E+02   0.175467E+03  -0.753107E+01   0.000000E+00   0.182998E+03  -0.365996E+03
   0.975505E+02   0.406137E+01   0.160527E+01   0.783424E+00   0.504801E-03   0.103622E+02   0.101920E+02   0.183835E+02   0.126381E+02   0.174210E+03  -0.825039E+01   0.000000E+00   0.182460E+03  -0.364921E+03
   0.975505E+02   0.406137E+01   0.312131E+01   0.783424E+00   0.504801E-03   0.104659E+02   0.101920E+02   0.171561E+02   0.126381E+02   0.174402E+03  -0.790965E+01   0.000000E+00   0.182312E+03  -0.364623E+03
   0.975505E+02   0.406137E+01   0.312131E+01   0.929575E+01   0.504801E-03   0.104659E+02   0.792364E+01   0.171561E+02   0.126381E+02   0.174696E+03  -0.833044E+01   0.000000E+00   0.183026E+03  -0.366053E+03
   0.975505E+02   0.406137E+01   0.312131E+01   0.929575E+01   0.504801E-03   0.814789E+01   0.997122E+01   0.104983E+02   0.140895E+02   0.174230E+03  -0.879731E+01   0.000000E+00   0.183027E+03  -0.366055E+03
   0.975505E+02   0.406137E+01   0.312131E+01   0.929575E+01   0.504801E-03   0.814789E+01   0.997122E+01   0.123673E+02   0.140895E+02   0.175192E+03  -0.783508E+01   0.000000E+00   0.183027E+03  -0.366054E+03
   0.975505E+02   0.406137E+01  -0.683222E+00  -0.668828E+01   0.631519E-03   0.814789E+01   0.101851E+02   0.150773E+02   0.140895E+02   0.173962E+03  -0.759328E+01   0.000000E+00   0.181555E+03  -0.363111E+03
   0.975505E+02   0.406137E+01  -0.319992E+01   0.849410E-01   0.631519E-03   0.114815E+02   0.101851E+02   0.150773E+02   0.140895E+02   0.174941E+03  -0.765041E+01   0.000000E+00   0.182591E+03  -0.365183E+03
   0.975505E+02   0.406137E+01  -0.225398E+01   0.849410E-01   0.529160E-03   0.114815E+02   0.101851E+02   0.178718E+02   0.140895E+02   0.174174E+03  -0.820369E+01   0.000000E+00   0.182378E+03  -0.364755E+03
   0.975505E+02  -0.239833E+01  -0.225398E+01   0.849410E-01   0.529160E-03   0.104201E+02   0.101851E+02   0.162365E+02   0.140895E+02   0.174932E+03  -0.748818E+01   0.000000E+00   0.182420E+03  -0.364840E+03
   0.975505E+02  -0.239833E+01   0.268309E+01   0.849410E-01   0.529160E-03   0.104201E+02   0.111718E+02   0.143951E+02   0.140895E+02   0.174699E+03  -0.755229E+01   0.000000E+00   0.182251E+03  -0.364503E+03
   0.975505E+02  -0.239833E+01   0.268309E+01   0.849410E-01   0.529160E-03   0.104201E+02   0.111718E+02   0.143951E+02   0.152676E+02   0.174664E+03  -0.758749E+01   0.000000E+00   0.182251E+03  -0.364503E+03
   0.991289E+02   0.934051E-01   0.873622E+01   0.450449E+01   0.529160E-03   0.109820E+02   0.111718E+02   0.155312E+02   0.188132E+02   0.173147E+03  -0.864469E+01   0.000000E+00   0.181792E+03  -0.363583E+03
   0.991289E+02   0.194424E+01   0.873622E+01   0.160093E+02   0.529160E-03   0.748205E+01   0.131941E+02   0.155312E+02   0.114001E+02   0.171566E+03  -0.997548E+01   0.000000E+00   0.181541E+03  -0.363083E+03
   0.992837E+02   0.668121E+01   0.873622E+01   0.160093E+02   0.529160E-03   0.748205E+01   0.138806E+02   0.122696E+02   0.114001E+02   0.171133E+03  -0.106636E+02   0.000000E+00   0.181797E+03  -0.363593E+03
   0.992837E+02   0.466239E+01   0.873622E+01   0.160093E+02   0.529160E-03   0.670856E+01   0.998644E+01   0.122696E+02   0.114001E+02   0.172263E+03  -0.982142E+01   0.000000E+00   0.182084E+03  -0.364169E+03
   0.992837E+02   0.466239E+01   0.873622E+01   0.160093E+02   0.529160E-03   0.128655E+02   0.998644E+01   0.122696E+02   0.114001E+02   0.172810E+03  -0.927415E+01   0.000000E+00   0.182084E+03  -0.364168E+03
   0.992837E+02   0.466239E+01   0.873622E+01   0.205931E+02   0.529160E-03   0.113447E+02   0.998644E+01   0.122696E+02   0.114001E+02   0.173157E+03  -0.855375E+01   0.000000E+00   0.181711E+03  -0.363421E+03
   0.998636E+02   0.803729E+00   0.559583E+01   0.205931E+02   0.529160E-03   0.839314E+01   0.998644E+01   0.122696E+02   0.114001E+02   0.170697E+03  -0.843700E+01   0.000000E+00   0.179134E+03  -0.358268E+03
   0.990772E+02  -0.125648E+01   0.559583E+01   0.205931E+02   0.529160E-03   0.839314E+01   0.998644E+01   0.143506E+02   0.185844E+02   0.169937E+03  -0.823473E+01   0.000000E+00   0.178172E+03  -0.356343E+03
   0.994726E+02  -0.125648E+01   0.559583E+01   0.998562E+00   0.529160E-03   0.100502E+02   0.100609E+02   0.143506E+02   0.185844E+02   0.172726E+03  -0.803953E+01   0.000000E+00   0.180766E+03  -0.361531E+03
   0.977533E+02  -0.125648E+01   0.559583E+01  -0.817511E+00   0.529160E-03   0.100502E+02   0.100609E+02   0.143506E+02   0.136522E+02   0.175193E+03  -0.726801E+01   0.000000E+00   0.182461E+03  -0.364922E+03
   0.977533E+02  -0.160879E+00   0.559583E+01  -0.817511E+00   0.529160E-03   0.100502E+02   0.100609E+02   0.143506E+02   0.136522E+02   0.175493E+03  -0.726801E+01   0.000000E+00   0.182761E+03  -0.365522E+03
   0.977533E+02   0.118953E+01   0.656334E+01  -0.817511E+00   0.529160E-03   0.100502E+02   0.868051E+01   0.102153E+02   0.136522E+02   0.173665E+03  -0.885064E+01   0.000000E+00   0.182516E+03  -0.365031E+03
   0.977533E+02   0.118953E+01   0.656334E+01  -0.817511E+00   0.529160E-03   0.103326E+02   0.890225E+01   0.102153E+02   0.136522E+02   0.173680E+03  -0.883537E+01   0.000000E+00   0.182515E+03  -0.365031E+03
   0.977533E+02  -0.118467E+01   0.656334E+01  -0.817511E+00   0.529160E-03   0.980713E+01   0.890225E+01   0.107141E+02   0.136522E+02   0.173788E+03  -0.839275E+01   0.000000E+00   0.182181E+03  -0.364362E+03
   0.977533E+02  -0.118467E+01   0.656334E+01  -0.817511E+00   0.529160E-03   0.980713E+01   0.890225E+01   0.183863E+02   0.136522E+02   0.174145E+03  -0.803542E+01   0.000000E+00   0.182180E+03  -0.364361E+03
   0.977533E+02   0.743397E+00   0.656334E+01  -0.817511E+00   0.529160E-03   0.980713E+01   0.738573E+01   0.214263E+02   0.219592E+02   0.170302E+03  -0.122322E+02   0.000000E+00   0.182534E+03  -0.365068E+03
   0.977533E+02   0.972838E+00  -0.448902E+01  -0.817511E+00   0.817128E-03   0.976504E+01   0.738573E+01   0.155441E+02   0.219592E+02   0.171828E+03  -0.103359E+02   0.000000E+00   0.182164E+03  -0.364328E+03
   0.977533E+02   0.972838E+00  -0.448902E+01   0.633970E+01   0.817128E-03   0.976504E+01   0.738573E+01   0.125660E+02   0.182820E+02   0.172979E+03  -0.898947E+01   0.000000E+00   0.181968E+03  -0.363937E+03
   0.977533E+02   0.146687E+01  -0.448902E+01   0.633970E+01   0.817128E-03   0.955843E+01   0.738573E+01   0.125660E+02   0.182820E+02   0.173018E+03  -0.898651E+01   0.000000E+00   0.182005E+03  -0.364009E+03
   0.977533E+02   0.146687E+01  -0.448902E+01  -0.623144E+01   0.817128E-03   0.124927E+02   0.114374E+02   0.158042E+02   0.182820E+02   0.172668E+03  -0.923434E+01   0.000000E+00   0.181902E+03  -0.363805E+03
   0.977533E+02   0.521531E+00  -0.448902E+01  -0.466991E+01   0.817128E-03   0.124927E+02   0.114374E+02   0.163596E+02   0.164792E+02   0.173245E+03  -0.884624E+01   0.000000E+00   0.182091E+03  -0.364182E+03
   0.977533E+02   0.326000E+00   0.237748E+01  -0.466991E+01   0.734049E-03   0.988833E+01   0.114374E+02   0.176400E+02   0.161593E+02   0.174477E+03  -0.824376E+01   0.000000E+00   0.182721E+03  -0.365442E+03
   0.977533E+02   0.326000E+00   0.237748E+01  -0.466991E+01   0.734049E-03   0.893002E+01   0.114374E+02   0.177366E+02   0.161593E+02   0.174393E+03  -0.832830E+01   0.000000E+00   0.182721E+03  -0.365443E+03
   0.979865E+02   0.326000E+00   0.237748E+01  -0.770037E+01   0.719202E-03   0.893002E+01   0.114374E+02   0.177366E+02   0.119176E+02   0.173975E+03  -0.861599E+01   0.000000E+00   0.182591E+03  -0.365182E+03
   0.992438E+02   0.326000E+00   0.291493E+01  -0.718847E+01   0.719202E-03   0.893002E+01   0.157102E+02   0.177366E+02   0.119176E+02   0.170392E+03  -0.112586E+02   0.000000E+00   0.181651E+03  -0.363301E+03
   0.992438E+02   0.326000E+00   0.291493E+01  -0.718847E+01   0.719202E-03   0.893002E+01   0.157102E+02   0.177366E+02   0.126830E+02   0.170639E+03  -0.110113E+02   0.000000E+00   0.181650E+03  -0.363301E+03
   0.984873E+02   0.326000E+00  -0.243371E+01  -0.718847E+01   0.719202E-03   0.880072E+01   0.967824E+01   0.177366E+02   0.112072E+02   0.173870E+03  -0.860543E+01   0.000000E+00   0.182475E+03  -0.364951E+03
   0.984873E+02  -0.860636E+00  -0.243371E+01  -0.718847E+01   0.719202E-03   0.880072E+01   0.881465E+01   0.124067E+02   0.112072E+02   0.174093E+03  -0.843951E+01   0.000000E+00   0.182533E+03  -0.365065E+03
   0.984873E+02  -0.860636E+00  -0.243371E+01  -0.718847E+01   0.719202E-03   0.939642E+01   0.103173E+02   0.124067E+02   0.112072E+02   0.174212E+03  -0.832006E+01   0.000000E+00   0.182532E+03  -0.365064E+03
   0.984873E+02   0.105934E+01  -0.243371E+01  -0.718847E+01   0.719202E-03   0.939642E+01   0.987632E+01   0.124067E+02   0.137244E+02   0.174834E+03  -0.750537E+01   0.000000E+00   0.182339E+03  -0.364679E+03
   0.984873E+02   0.105934E+01  -0.720340E+01  -0.993398E+01   0.719202E-03   0.117418E+02   0.987632E+01   0.124067E+02   0.137244E+02   0.173674E+03  -0.800203E+01   0.000000E+00   0.181676E+03  -0.363352E+03
   0.975771E+02   0.378768E+01  -0.720340E+01   0.471026E+01   0.719202E-03   0.896390E+01   0.987632E+01   0.155497E+02   0.123948E+02   0.174243E+03  -0.760527E+01   0.000000E+00   0.181848E+03  -0.363697E+03
   0.975771E+02   0.378768E+01  -0.720340E+01   0.471026E+01   0.719202E-03   0.104195E+02   0.118321E+02   0.155497E+02   0.123948E+02   0.173689E+03  -0.815982E+01   0.000000E+00   0.181849E+03  -0.363698E+03
   0.975771E+02   0.378768E+01   0.876333E+00   0.471026E+01   0.719202E-03   0.104195E+02   0.118321E+02   0.161048E+02   0.138335E+02   0.174980E+03  -0.797865E+01   0.000000E+00   0.182959E+03  -0.365917E+03
   0.975771E+02   0.586184E+01   0.876333E+00   0.926411E+01   0.719202E-03   0.112393E+02   0.118321E+02   0.161048E+02   0.143717E+02   0.174159E+03  -0.818302E+01   0.000000E+00   0.182342E+03  -0.364684E+03
   0.975771E+02   0.586184E+01   0.876333E+00   0.131534E+02   0.800579E-03   0.112393E+02   0.118321E+02   0.180404E+02   0.131765E+02   0.172918E+03  -0.875947E+01   0.000000E+00   0.181677E+03  -0.363355E+03
   0.975771E+02   0.548256E+01   0.318435E+01  -0.806414E+01   0.800579E-03   0.877604E+01   0.815517E+01   0.138306E+02   0.131765E+02   0.171513E+03  -0.773928E+01   0.000000E+00   0.179252E+03  -0.358505E+03
   0.997574E+02   0.802743E+01   0.318435E+01  -0.806414E+01   0.800579E-03   0.735704E+01   0.110310E+02   0.148408E+02   0.113839E+02   0.166731E+03  -0.901445E+01   0.000000E+00   0.175745E+03  -0.351491E+03
   0.997574E+02   0.802743E+01   0.975651E+01   0.529144E+01   0.800579E-03   0.735704E+01   0.110310E+02   0.148408E+02   0.104756E+02   0.169666E+03  -0.959116E+01   0.000000E+00   0.179257E+03  -0.358514E+03
   0.997574E+02  -0.590608E+00   0.975651E+01  -0.695597E+01   0.800579E-03   0.101221E+02   0.110310E+02   0.148408E+02   0.212788E+02   0.171126E+03  -0.936043E+01   0.000000E+00   0.180486E+03  -0.360973E+03
   0.991725E+02  -0.590608E+00   0.975651E+01   0.227939E+02   0.800579E-03   0.925167E+01   0.110310E+02   0.148408E+02   0.948842E+01   0.168341E+03  -0.963017E+01   0.000000E+00   0.177971E+03  -0.355942E+03
   0.991725E+02   0.313756E+01   0.975651E+01   0.725331E+01   0.800579E-03   0.103005E+02   0.110310E+02   0.148408E+02   0.948842E+01   0.171908E+03  -0.967289E+01   0.000000E+00   0.181581E+03  -0.363162E+03
   0.991725E+02   0.313756E+01   0.975651E+01   0.725331E+01   0.800579E-03   0.103005E+02   0.110310E+02   0.128564E+02   0.948842E+01   0.171756E+03  -0.982518E+01   0.000000E+00   0.181581E+03  -0.363162E+03
   0.991725E+02   0.313756E+01   0.975651E+01   0.725331E+01   0.800579E-03   0.103005E+02   0.892699E+01   0.145103E+02   0.230069E+02   0.171538E+03  -0.100428E+02   0.000000E+00   0.181581E+03  -0.363162E+03
   0.991725E+02   0.313756E+01   0.158318E+02   0.725331E+01   0.800579E-03   0.953142E+01   0.892699E+01   0.145103E+02   0.171256E+02   0.172511E+03  -0.762025E+01   0.000000E+00   0.180131E+03  -0.360262E+03
   0.991725E+02  -0.938295E+00   0.102684E+02   0.725331E+01   0.800579E-03   0.116579E+02   0.892699E+01   0.145103E+02   0.171256E+02   0.172717E+03  -0.808699E+01   0.000000E+00   0.180804E+03  -0.361608E+03
   0.991725E+02  -0.938295E+00   0.102684E+02   0.725331E+01   0.800579E-03   0.116579E+02   0.892699E+01   0.119294E+02   0.164040E+02   0.172433E+03  -0.837062E+01   0.000000E+00   0.180804E+03  -0.361607E+03
   0.991725E+02  -0.938295E+00   0.102684E+02   0.725331E+01   0.800579E-03   0.116579E+02   0.939418E+01   0.117663E+02   0.164040E+02   0.172427E+03  -0.837684E+01   0.000000E+00   0.180804E+03  -0.361608E+03
   0.991725E+02  -0.216007E+01   0.102684E+02   0.725331E+01   0.800579E-03   0.831499E+01   0.939418E+01   0.117663E+02   0.164040E+02   0.172098E+03  -0.817039E+01   0.000000E+00   0.180268E+03  -0.360537E+03
   0.991725E+02   0.549913E+01   0.346723E+01   0.725331E+01   0.800579E-03   0.831499E+01   0.723559E+01   0.161142E+02   0.164040E+02   0.172250E+03  -0.881091E+01   0.000000E+00   0.181061E+03  -0.362122E+03
   0.991725E+02   0.223641E+01   0.346723E+01   0.447694E+01   0.684002E-03   0.817326E+01   0.723559E+01   0.169925E+02   0.236163E+02   0.170246E+03  -0.118996E+02   0.000000E+00   0.182146E+03  -0.364291E+03
   0.991725E+02   0.223641E+01   0.346723E+01   0.447694E+01   0.684002E-03   0.707380E+01   0.723559E+01   0.169925E+02   0.199093E+02   0.171145E+03  -0.110007E+02   0.000000E+00   0.182146E+03  -0.364291E+03
   0.991725E+02   0.223641E+01   0.346723E+01  -0.547906E+01   0.684002E-03   0.113414E+02   0.723559E+01   0.169925E+02   0.199093E+02   0.171263E+03  -0.101728E+02   0.000000E+00   0.181436E+03  -0.362872E+03
   0.991725E+02   0.223641E+01   0.346723E+01  -0.547906E+01   0.684002E-03   0.113414E+02   0.723559E+01   0.169925E+02   0.187818E+02   0.171691E+03  -0.974428E+01   0.000000E+00   0.181435E+03  -0.362871E+03
