a0_min         a0_flood       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.119955E+03   0.312552E+02   0.490078E-04   0.107423E+02   0.756137E+01   0.115837E+02   0.146475E+02   0.481402E+02  -0.865197E+01   0.000000E+00   0.567922E+02  -0.113584E+03
   0.119955E+03   0.312552E+02   0.490078E-04   0.128899E+02   0.756137E+01   0.115837E+02   0.126541E+02   0.470084E+02  -0.978387E+01   0.000000E+00   0.567923E+02  -0.113585E+03
   0.119955E+03   0.324819E+02   0.490078E-04   0.131428E+02   0.111534E+02   0.144075E+02   0.126541E+02   0.493029E+02  -0.889573E+01   0.000000E+00   0.581986E+02  -0.116397E+03
   0.119999E+03   0.324819E+02   0.490078E-04   0.106858E+02   0.850300E+01   0.143292E+02   0.154008E+02   0.506284E+02  -0.756263E+01   0.000000E+00   0.581910E+02  -0.116382E+03
   0.119999E+03   0.324819E+02   0.490078E-04   0.106858E+02   0.822062E+01   0.143292E+02   0.154008E+02   0.505110E+02  -0.768004E+01   0.000000E+00   0.581910E+02  -0.116382E+03
   0.119999E+03   0.317587E+02   0.490078E-04   0.106858E+02   0.977135E+01   0.127983E+02   0.154008E+02   0.502570E+02  -0.755545E+01   0.000000E+00   0.578125E+02  -0.115625E+03
   0.119857E+03   0.311544E+02   0.490078E-04   0.831837E+01   0.977135E+01   0.130252E+02   0.154008E+02   0.486053E+02  -0.762545E+01   0.000000E+00   0.562307E+02  -0.112461E+03
   0.119857E+03   0.311544E+02   0.490078E-04   0.842047E+01   0.880114E+01   0.130252E+02   0.175066E+02   0.481369E+02  -0.809390E+01   0.000000E+00   0.562308E+02  -0.112462E+03
   0.119857E+03   0.337578E+02   0.490078E-04   0.842047E+01   0.903355E+01   0.130252E+02   0.175066E+02   0.485783E+02  -0.804524E+01   0.000000E+00   0.566235E+02  -0.113247E+03
   0.118561E+03   0.332065E+02   0.490078E-04   0.813946E+01   0.903355E+01   0.135026E+02   0.175113E+02   0.497441E+02  -0.809805E+01   0.000000E+00   0.578421E+02  -0.115684E+03
   0.118477E+03   0.332065E+02   0.490078E-04   0.813946E+01   0.116760E+02   0.159534E+02   0.210414E+02   0.478204E+02  -0.991753E+01   0.000000E+00   0.577379E+02  -0.115476E+03
   0.118477E+03   0.332065E+02   0.490078E-04   0.813946E+01   0.891483E+01   0.185503E+02   0.165106E+02   0.491171E+02  -0.862080E+01   0.000000E+00   0.577379E+02  -0.115476E+03
   0.118477E+03   0.351748E+02   0.490078E-04   0.813946E+01   0.891483E+01   0.193236E+02   0.207094E+02   0.463711E+02  -0.103113E+02   0.000000E+00   0.566824E+02  -0.113365E+03
   0.118477E+03   0.351748E+02   0.490078E-04   0.813946E+01   0.106660E+02   0.153172E+02   0.209327E+02   0.472348E+02  -0.944755E+01   0.000000E+00   0.566823E+02  -0.113365E+03
   0.118477E+03   0.351748E+02   0.490078E-04   0.797782E+01   0.994276E+01   0.153172E+02   0.189709E+02   0.480656E+02  -0.861675E+01   0.000000E+00   0.566823E+02  -0.113365E+03
   0.118477E+03   0.351748E+02   0.490078E-04   0.797782E+01   0.113886E+02   0.147166E+02   0.189709E+02   0.477599E+02  -0.892252E+01   0.000000E+00   0.566824E+02  -0.113365E+03
   0.118024E+03   0.351748E+02   0.490078E-04   0.117482E+02   0.113886E+02   0.151565E+02   0.189709E+02   0.485944E+02  -0.902228E+01   0.000000E+00   0.576167E+02  -0.115233E+03
   0.116693E+03   0.357802E+02   0.490078E-04   0.109727E+02   0.885169E+01   0.151565E+02   0.195147E+02   0.495416E+02  -0.866404E+01   0.000000E+00   0.582056E+02  -0.116411E+03
   0.116693E+03   0.357802E+02   0.258580E-03   0.109727E+02   0.885169E+01   0.151565E+02   0.131283E+02   0.500061E+02  -0.762430E+01   0.000000E+00   0.576304E+02  -0.115261E+03
   0.116693E+03   0.357802E+02   0.258580E-03   0.109727E+02   0.817245E+01   0.151565E+02   0.206997E+02   0.482329E+02  -0.939751E+01   0.000000E+00   0.576304E+02  -0.115261E+03
   0.116693E+03   0.365055E+02   0.258580E-03   0.109727E+02   0.817245E+01   0.151565E+02   0.206997E+02   0.478854E+02  -0.939751E+01   0.000000E+00   0.572829E+02  -0.114566E+03
   0.116693E+03   0.365055E+02   0.258580E-03   0.827373E+01   0.817245E+01   0.978347E+01   0.206997E+02   0.459827E+02  -0.113002E+02   0.000000E+00   0.572829E+02  -0.114566E+03
   0.116693E+03   0.365055E+02   0.507044E-04   0.827373E+01   0.817245E+01   0.904515E+01   0.206997E+02   0.456153E+02  -0.121370E+02   0.000000E+00   0.577523E+02  -0.115505E+03
   0.116693E+03   0.365055E+02   0.507044E-04   0.932302E+01   0.817245E+01   0.904515E+01   0.134611E+02   0.474638E+02  -0.102885E+02   0.000000E+00   0.577523E+02  -0.115505E+03
   0.115683E+03   0.377469E+02   0.507044E-04   0.932302E+01   0.817245E+01   0.105185E+02   0.104072E+02   0.475283E+02  -0.100823E+02   0.000000E+00   0.576106E+02  -0.115221E+03
   0.115683E+03   0.367086E+02   0.507044E-04   0.876378E+01   0.817245E+01   0.102156E+02   0.142292E+02   0.490779E+02  -0.909467E+01   0.000000E+00   0.581726E+02  -0.116345E+03
   0.115683E+03   0.367086E+02   0.507044E-04   0.113741E+02   0.127334E+02   0.142966E+02   0.142292E+02   0.496429E+02  -0.852962E+01   0.000000E+00   0.581725E+02  -0.116345E+03
   0.115683E+03   0.367086E+02   0.213689E-03   0.113741E+02   0.127334E+02   0.142966E+02   0.142292E+02   0.492640E+02  -0.852962E+01   0.000000E+00   0.577936E+02  -0.115587E+03
   0.115683E+03   0.364672E+02   0.213689E-03   0.113741E+02   0.107445E+02   0.157048E+02   0.142292E+02   0.499003E+02  -0.778581E+01   0.000000E+00   0.576861E+02  -0.115372E+03
