"Date";"t_minutes";"Q";"id_time_interval"
2023-04-15 19:00:00;35160;509;1
2023-04-15 20:00:00;35220;537;1
2023-04-15 21:00:00;35280;545;1
2023-04-15 22:00:00;35340;549;1
2023-04-15 23:00:00;35400;550;1
2023-04-16;35460;550;1
2023-04-16 01:00:00;35520;550;1
2023-04-16 02:00:00;35580;550;1
2023-04-16 03:00:00;35640;550;1
2023-04-16 04:00:00;35700;550;1
2023-04-16 05:00:00;35760;551;1
2023-04-16 06:00:00;35820;550;1
2023-04-16 07:00:00;35880;544;1
2023-04-16 08:00:00;35940;525;1
2023-04-16 09:00:00;36000;509;1
2023-04-16 10:00:00;36060;496;1
2023-04-16 11:00:00;36120;486;1
2023-04-16 12:00:00;36180;481;1
2023-04-16 13:00:00;36240;481;1
2023-04-16 14:00:00;36300;481;1
2023-04-16 15:00:00;36360;480;1
2023-04-16 16:00:00;36420;481;1
2023-04-16 17:00:00;36480;479;1
2023-04-16 18:00:00;36540;475;1
2023-04-16 19:00:00;36600;471;1
2023-04-16 20:00:00;36660;459;1
2023-04-16 21:00:00;36720;451;1
2023-04-16 22:00:00;36780;450;1
2023-04-16 23:00:00;36840;457;1
2023-04-17;36900;464;1
2023-04-17 01:00:00;36960;467;1
2023-04-17 02:00:00;37020;471;1
2023-04-17 03:00:00;37080;474;1
2023-04-17 04:00:00;37140;478;1
2023-04-17 05:00:00;37200;478;1
2023-04-17 06:00:00;37260;490;1
2023-04-17 07:00:00;37320;503;1
2023-04-17 08:00:00;37380;509;1
2023-04-17 09:00:00;37440;499;1
2023-04-17 10:00:00;37500;495;1
2023-04-17 11:00:00;37560;492;1
2023-04-17 12:00:00;37620;479;1
2023-04-17 13:00:00;37680;451;1
2023-04-17 14:00:00;37740;441;1
2023-04-17 15:00:00;37800;437;1
2023-04-17 16:00:00;37860;436;1
2023-04-17 17:00:00;37920;438;1
2023-04-17 18:00:00;37980;443;1
2023-04-17 19:00:00;38040;445;1
2023-04-17 20:00:00;38100;441;1
2023-04-17 21:00:00;38160;446;1
2023-04-17 22:00:00;38220;450;1
2023-04-17 23:00:00;38280;452;1
2023-04-18;38340;453;1
2023-04-18 01:00:00;38400;453;1
2023-04-18 02:00:00;38460;453;1
2023-04-18 03:00:00;38520;453;1
2023-04-18 04:00:00;38580;453;1
2023-04-18 05:00:00;38640;457;1
2023-04-18 06:00:00;38700;483;1
2023-04-18 07:00:00;38760;497;1
2023-04-18 08:00:00;38820;503;1
2023-04-18 09:00:00;38880;510;1
2023-04-18 10:00:00;38940;510;1
2023-04-18 11:00:00;39000;504;1
2023-04-18 12:00:00;39060;483;1
2023-04-18 13:00:00;39120;459;1
2023-04-18 14:00:00;39180;451;1
2023-04-18 15:00:00;39240;447;1
2023-04-18 16:00:00;39300;447;1
2023-04-18 17:00:00;39360;447;1
2023-04-18 18:00:00;39420;446;1
2023-04-18 19:00:00;39480;435;1
2023-04-18 20:00:00;39540;411;1
2023-04-18 21:00:00;39600;396;1
2023-04-18 22:00:00;39660;398;1
2023-04-18 23:00:00;39720;424;1
2023-04-19;39780;457;1
2023-04-19 01:00:00;39840;469;1
2023-04-19 02:00:00;39900;473;1
2023-04-19 03:00:00;39960;474;1
2023-04-19 04:00:00;40020;474;1
2023-04-19 05:00:00;40080;475;1
2023-04-19 06:00:00;40140;480;1
2023-04-19 07:00:00;40200;492;1
2023-04-19 08:00:00;40260;498;1
2023-04-19 09:00:00;40320;503;1
2023-04-19 10:00:00;40380;507;1
2023-04-19 11:00:00;40440;506;1
2023-04-19 12:00:00;40500;475;1
2023-04-19 13:00:00;40560;458;1
2023-04-19 14:00:00;40620;448;1
2023-04-19 15:00:00;40680;432;1
2023-04-19 16:00:00;40740;428;1
2023-04-19 17:00:00;40800;426;1
2023-04-19 18:00:00;40860;426;1
2023-04-19 19:00:00;40920;428;1
2023-04-19 20:00:00;40980;432;1
2023-04-19 21:00:00;41040;433;1
2023-04-19 22:00:00;41100;433;1
2023-04-19 23:00:00;41160;435;1
2023-04-20;41220;450;1
2023-04-20 01:00:00;41280;475;1
2023-04-20 02:00:00;41340;484;1
2023-04-20 03:00:00;41400;489;1
2023-04-20 04:00:00;41460;489;1
2023-04-20 05:00:00;41520;496;1
2023-04-20 06:00:00;41580;501;1
2023-04-20 07:00:00;41640;497;1
2023-04-20 08:00:00;41700;493;1
2023-04-20 09:00:00;41760;496;1
2023-04-20 10:00:00;41820;478;1
2023-04-20 11:00:00;41880;442;1
2023-04-20 12:00:00;41940;412;1
2023-04-20 13:00:00;42000;398;1
2023-04-20 14:00:00;42060;389;1
2023-04-20 15:00:00;42120;385;1
