a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.100559E+03   0.121411E+01   0.376360E-03   0.888631E+01   0.106691E+02   0.184691E+03  -0.269137E+01   0.000000E+00   0.187382E+03  -0.374765E+03
   0.100559E+03   0.121411E+01   0.376360E-03   0.888631E+01   0.106691E+02   0.184691E+03  -0.269137E+01   0.000000E+00   0.187382E+03  -0.374765E+03
   0.100559E+03   0.121411E+01   0.376360E-03   0.902344E+01   0.910099E+01   0.184770E+03  -0.261259E+01   0.000000E+00   0.187383E+03  -0.374765E+03
   0.100559E+03   0.185547E+01   0.666137E-03   0.902344E+01   0.910099E+01   0.184054E+03  -0.261259E+01   0.000000E+00   0.186667E+03  -0.373333E+03
   0.100559E+03   0.185547E+01   0.666137E-03   0.115712E+02   0.910099E+01   0.183268E+03  -0.339815E+01   0.000000E+00   0.186666E+03  -0.373332E+03
   0.100559E+03   0.278431E+01   0.666137E-03   0.868555E+01   0.910099E+01   0.183615E+03  -0.303943E+01   0.000000E+00   0.186654E+03  -0.373309E+03
   0.100559E+03   0.278431E+01   0.666137E-03   0.868555E+01   0.910099E+01   0.183615E+03  -0.303943E+01   0.000000E+00   0.186654E+03  -0.373309E+03
   0.100559E+03   0.278431E+01   0.666137E-03   0.913800E+01   0.910099E+01   0.184151E+03  -0.250352E+01   0.000000E+00   0.186655E+03  -0.373309E+03
   0.988020E+02   0.278431E+01   0.223533E-03   0.855853E+01   0.100481E+02   0.181420E+03  -0.289962E+01   0.000000E+00   0.184320E+03  -0.368639E+03
   0.988020E+02   0.278431E+01   0.523360E-03   0.855853E+01   0.100481E+02   0.183291E+03  -0.289962E+01   0.000000E+00   0.186191E+03  -0.372381E+03
   0.988020E+02   0.304771E+01   0.523360E-03   0.951113E+01   0.111609E+02   0.183532E+03  -0.262635E+01   0.000000E+00   0.186158E+03  -0.372317E+03
   0.988020E+02   0.304771E+01   0.523360E-03   0.905404E+01   0.111609E+02   0.183213E+03  -0.294524E+01   0.000000E+00   0.186158E+03  -0.372316E+03
   0.988020E+02   0.304771E+01   0.523360E-03   0.995233E+01   0.813103E+01   0.182391E+03  -0.376767E+01   0.000000E+00   0.186159E+03  -0.372317E+03
   0.988020E+02   0.304771E+01   0.523360E-03   0.995233E+01   0.813103E+01   0.182391E+03  -0.376767E+01   0.000000E+00   0.186159E+03  -0.372317E+03
   0.991403E+02   0.304771E+01   0.523360E-03   0.995233E+01   0.842507E+01   0.183870E+03  -0.313131E+01   0.000000E+00   0.187001E+03  -0.374003E+03
   0.991403E+02   0.304771E+01   0.523360E-03   0.995233E+01   0.110804E+02   0.184538E+03  -0.246310E+01   0.000000E+00   0.187001E+03  -0.374002E+03
   0.991403E+02   0.304771E+01   0.389420E-03   0.995233E+01   0.110804E+02   0.184513E+03  -0.246310E+01   0.000000E+00   0.186976E+03  -0.373952E+03
   0.991403E+02   0.304771E+01   0.389420E-03   0.995233E+01   0.111902E+02   0.184397E+03  -0.257898E+01   0.000000E+00   0.186976E+03  -0.373952E+03
   0.991403E+02   0.304771E+01   0.389420E-03   0.995233E+01   0.111902E+02   0.184397E+03  -0.257898E+01   0.000000E+00   0.186976E+03  -0.373952E+03
   0.991403E+02   0.304771E+01   0.389420E-03   0.995233E+01   0.111902E+02   0.184397E+03  -0.257898E+01   0.000000E+00   0.186976E+03  -0.373952E+03
   0.996982E+02   0.304771E+01   0.389420E-03   0.116577E+02   0.111902E+02   0.183930E+03  -0.391230E+01   0.000000E+00   0.187842E+03  -0.375685E+03
   0.996982E+02   0.304771E+01   0.389420E-03   0.104672E+02   0.111902E+02   0.185110E+03  -0.273253E+01   0.000000E+00   0.187843E+03  -0.375685E+03
   0.999220E+02   0.304771E+01   0.389420E-03   0.104672E+02   0.927208E+01   0.185736E+03  -0.219781E+01   0.000000E+00   0.187934E+03  -0.375868E+03
   0.999220E+02   0.304771E+01   0.389420E-03   0.104672E+02   0.120321E+02   0.184050E+03  -0.388390E+01   0.000000E+00   0.187934E+03  -0.375868E+03
   0.999220E+02   0.304771E+01   0.389420E-03   0.104672E+02   0.120321E+02   0.184050E+03  -0.388390E+01   0.000000E+00   0.187934E+03  -0.375868E+03
   0.999220E+02   0.304771E+01   0.408554E-03   0.104672E+02   0.926009E+01   0.185802E+03  -0.220638E+01   0.000000E+00   0.188008E+03  -0.376017E+03
   0.999220E+02   0.304771E+01   0.129512E-03   0.104672E+02   0.926009E+01   0.182592E+03  -0.220638E+01   0.000000E+00   0.184798E+03  -0.369597E+03
   0.999220E+02   0.304771E+01   0.446756E-03   0.840180E+01   0.923665E+01   0.184661E+03  -0.341582E+01   0.000000E+00   0.188077E+03  -0.376154E+03
   0.999220E+02   0.304771E+01   0.446756E-03   0.840180E+01   0.923665E+01   0.184661E+03  -0.341582E+01   0.000000E+00   0.188077E+03  -0.376154E+03
   0.999220E+02   0.304771E+01   0.446756E-03   0.107076E+02   0.923665E+01   0.185701E+03  -0.237582E+01   0.000000E+00   0.188077E+03  -0.376154E+03
   0.999220E+02   0.304771E+01   0.446756E-03   0.104028E+02   0.893661E+01   0.185601E+03  -0.247492E+01   0.000000E+00   0.188076E+03  -0.376152E+03
   0.999220E+02   0.304771E+01   0.446756E-03   0.883940E+01   0.893661E+01   0.185081E+03  -0.299505E+01   0.000000E+00   0.188076E+03  -0.376152E+03
   0.999220E+02   0.304771E+01   0.417260E-03   0.883940E+01   0.893661E+01   0.185038E+03  -0.299505E+01   0.000000E+00   0.188033E+03  -0.376066E+03
   0.999220E+02   0.304771E+01   0.417260E-03   0.883940E+01   0.102255E+02   0.185510E+03  -0.252263E+01   0.000000E+00   0.188033E+03  -0.376065E+03
   0.999220E+02   0.304771E+01   0.554813E-03   0.114918E+02   0.952126E+01   0.184733E+03  -0.301493E+01   0.000000E+00   0.187748E+03  -0.375496E+03
   0.999220E+02   0.304771E+01   0.554813E-03   0.105582E+02   0.952126E+01   0.185637E+03  -0.211099E+01   0.000000E+00   0.187748E+03  -0.375496E+03
   0.999220E+02   0.304771E+01   0.554813E-03   0.105582E+02   0.105999E+02   0.185480E+03  -0.226768E+01   0.000000E+00   0.187748E+03  -0.375495E+03
   0.997966E+02   0.304771E+01   0.539676E-03   0.105582E+02   0.109997E+02   0.185194E+03  -0.258894E+01   0.000000E+00   0.187783E+03  -0.375566E+03
   0.997966E+02   0.304771E+01   0.539676E-03   0.101390E+02   0.109997E+02   0.185373E+03  -0.241043E+01   0.000000E+00   0.187783E+03  -0.375567E+03
   0.997966E+02   0.304771E+01   0.539676E-03   0.101390E+02   0.125351E+02   0.183143E+03  -0.463978E+01   0.000000E+00   0.187783E+03  -0.375566E+03
   0.997677E+02   0.304771E+01   0.539676E-03   0.101390E+02   0.103244E+02   0.185822E+03  -0.194409E+01   0.000000E+00   0.187766E+03  -0.375532E+03
   0.997677E+02   0.404790E+01   0.539676E-03   0.101390E+02   0.103244E+02   0.185560E+03  -0.194409E+01   0.000000E+00   0.187504E+03  -0.375008E+03
   0.997677E+02   0.404790E+01   0.539676E-03   0.101390E+02   0.103244E+02   0.185560E+03  -0.194409E+01   0.000000E+00   0.187504E+03  -0.375008E+03
   0.100038E+03   0.424845E+01   0.539676E-03   0.101390E+02   0.103244E+02   0.185568E+03  -0.194409E+01   0.000000E+00   0.187512E+03  -0.375024E+03
   0.100038E+03   0.424845E+01   0.412153E-03   0.110061E+02   0.103244E+02   0.185075E+03  -0.247613E+01   0.000000E+00   0.187551E+03  -0.375102E+03
   0.100520E+03   0.424845E+01   0.412153E-03   0.110061E+02   0.103244E+02   0.184668E+03  -0.247613E+01   0.000000E+00   0.187144E+03  -0.374288E+03
   0.100520E+03   0.185479E+01   0.412153E-03   0.892425E+01   0.103244E+02   0.185268E+03  -0.245462E+01   0.000000E+00   0.187723E+03  -0.375445E+03
   0.100520E+03   0.185479E+01   0.412153E-03   0.892425E+01   0.103244E+02   0.185268E+03  -0.245462E+01   0.000000E+00   0.187723E+03  -0.375445E+03
   0.100520E+03   0.185479E+01   0.412153E-03   0.883932E+01   0.103244E+02   0.185164E+03  -0.255846E+01   0.000000E+00   0.187722E+03  -0.375445E+03
   0.999354E+02   0.185479E+01   0.412153E-03   0.104248E+02   0.110275E+02   0.185584E+03  -0.254214E+01   0.000000E+00   0.188126E+03  -0.376252E+03
   0.999354E+02   0.185479E+01   0.412153E-03   0.104248E+02   0.869311E+01   0.185320E+03  -0.280672E+01   0.000000E+00   0.188127E+03  -0.376253E+03
   0.999354E+02   0.185479E+01   0.412153E-03   0.104248E+02   0.941210E+01   0.186038E+03  -0.208898E+01   0.000000E+00   0.188127E+03  -0.376254E+03
   0.999354E+02   0.110122E+01   0.301392E-03   0.105063E+02   0.941210E+01   0.185167E+03  -0.213220E+01   0.000000E+00   0.187299E+03  -0.374598E+03
   0.999354E+02   0.544288E+00   0.310421E-03   0.101374E+02   0.941210E+01   0.185216E+03  -0.198380E+01   0.000000E+00   0.187200E+03  -0.374400E+03
   0.999354E+02  -0.843005E+00   0.310421E-03   0.101374E+02   0.941210E+01   0.184350E+03  -0.198380E+01   0.000000E+00   0.186334E+03  -0.372668E+03
   0.997084E+02  -0.843005E+00   0.310421E-03   0.946839E+01   0.986340E+01   0.184293E+03  -0.192816E+01   0.000000E+00   0.186221E+03  -0.372442E+03
   0.997084E+02   0.158213E+01   0.310421E-03   0.106190E+02   0.946444E+01   0.185242E+03  -0.217474E+01   0.000000E+00   0.187417E+03  -0.374833E+03
   0.997084E+02   0.158213E+01   0.310421E-03   0.996259E+01   0.946444E+01   0.185486E+03  -0.193128E+01   0.000000E+00   0.187417E+03  -0.374835E+03
   0.997084E+02   0.158213E+01   0.310421E-03   0.996259E+01   0.114167E+02   0.184572E+03  -0.284503E+01   0.000000E+00   0.187417E+03  -0.374834E+03
   0.997084E+02   0.158213E+01   0.310421E-03   0.996259E+01   0.114167E+02   0.184572E+03  -0.284503E+01   0.000000E+00   0.187417E+03  -0.374834E+03
   0.997084E+02   0.142129E+01   0.346089E-03   0.996259E+01   0.114167E+02   0.184834E+03  -0.284503E+01   0.000000E+00   0.187679E+03  -0.375358E+03
   0.997084E+02   0.142129E+01   0.346089E-03   0.996259E+01   0.114167E+02   0.184834E+03  -0.284503E+01   0.000000E+00   0.187679E+03  -0.375358E+03
   0.997084E+02  -0.541092E+00   0.303794E-03   0.101515E+02   0.102366E+02   0.184483E+03  -0.191494E+01   0.000000E+00   0.186398E+03  -0.372796E+03
   0.997084E+02  -0.541092E+00   0.303794E-03   0.102804E+02   0.923067E+01   0.184253E+03  -0.214414E+01   0.000000E+00   0.186397E+03  -0.372794E+03
   0.997545E+02  -0.541092E+00   0.405583E-03   0.980791E+01   0.923067E+01   0.185078E+03  -0.207766E+01   0.000000E+00   0.187156E+03  -0.374311E+03
   0.997545E+02   0.465497E+01   0.405583E-03   0.980791E+01   0.923067E+01   0.185144E+03  -0.207766E+01   0.000000E+00   0.187222E+03  -0.374443E+03
   0.997545E+02   0.465497E+01   0.405583E-03   0.980791E+01   0.923067E+01   0.185144E+03  -0.207766E+01   0.000000E+00   0.187222E+03  -0.374443E+03
   0.997545E+02   0.494777E+01   0.405583E-03   0.980791E+01   0.103909E+02   0.185069E+03  -0.194915E+01   0.000000E+00   0.187018E+03  -0.374036E+03
   0.997545E+02   0.494777E+01   0.405583E-03   0.980791E+01   0.105830E+02   0.184963E+03  -0.205449E+01   0.000000E+00   0.187017E+03  -0.374035E+03
   0.997545E+02   0.494777E+01   0.295877E-03   0.933132E+01   0.105830E+02   0.183749E+03  -0.222536E+01   0.000000E+00   0.185974E+03  -0.371949E+03
   0.994423E+02   0.494777E+01   0.346582E-03   0.933417E+01   0.105463E+02   0.184043E+03  -0.220101E+01   0.000000E+00   0.186244E+03  -0.372488E+03
   0.994423E+02  -0.751763E+00   0.346582E-03   0.995426E+01   0.105463E+02   0.184242E+03  -0.202899E+01   0.000000E+00   0.186271E+03  -0.372542E+03
   0.994423E+02  -0.751763E+00   0.346582E-03   0.995426E+01   0.113568E+02   0.183500E+03  -0.277097E+01   0.000000E+00   0.186271E+03  -0.372542E+03
   0.994423E+02  -0.751763E+00   0.249098E-03   0.995426E+01   0.101048E+02   0.183374E+03  -0.185020E+01   0.000000E+00   0.185224E+03  -0.370448E+03
   0.994423E+02  -0.751763E+00   0.331231E-03   0.995426E+01   0.101048E+02   0.184294E+03  -0.185020E+01   0.000000E+00   0.186144E+03  -0.372288E+03
   0.994423E+02   0.512188E+01   0.331231E-03   0.995426E+01   0.101048E+02   0.184080E+03  -0.185020E+01   0.000000E+00   0.185930E+03  -0.371860E+03
   0.994423E+02   0.512188E+01   0.331231E-03   0.995426E+01   0.997116E+01   0.184098E+03  -0.183187E+01   0.000000E+00   0.185930E+03  -0.371860E+03
   0.994423E+02   0.512188E+01   0.331231E-03   0.995426E+01   0.997116E+01   0.184098E+03  -0.183187E+01   0.000000E+00   0.185930E+03  -0.371860E+03
   0.994423E+02   0.512188E+01   0.523421E-03   0.995426E+01   0.997116E+01   0.184885E+03  -0.183187E+01   0.000000E+00   0.186717E+03  -0.373434E+03
   0.994423E+02   0.335300E+01   0.523421E-03   0.995426E+01   0.101036E+02   0.185613E+03  -0.184996E+01   0.000000E+00   0.187463E+03  -0.374926E+03
   0.994423E+02   0.335300E+01   0.563873E-03   0.101212E+02   0.105916E+02   0.185168E+03  -0.207983E+01   0.000000E+00   0.187248E+03  -0.374496E+03
   0.100059E+03   0.425572E+01   0.563873E-03   0.101212E+02   0.950840E+01   0.185453E+03  -0.193383E+01   0.000000E+00   0.187387E+03  -0.374774E+03
   0.100059E+03   0.505752E+01   0.563873E-03   0.101212E+02   0.114344E+02   0.184130E+03  -0.288958E+01   0.000000E+00   0.187020E+03  -0.374039E+03
   0.100821E+03   0.505752E+01   0.451363E-03   0.101212E+02   0.108730E+02   0.184049E+03  -0.229114E+01   0.000000E+00   0.186340E+03  -0.372680E+03
   0.100821E+03   0.505752E+01   0.451363E-03   0.107483E+02   0.108730E+02   0.183736E+03  -0.260437E+01   0.000000E+00   0.186340E+03  -0.372681E+03
   0.988231E+02   0.505752E+01   0.451363E-03   0.107483E+02   0.104306E+02   0.183062E+03  -0.230144E+01   0.000000E+00   0.185363E+03  -0.370727E+03
   0.988231E+02   0.516027E+01   0.478086E-03   0.107483E+02   0.104306E+02   0.183061E+03  -0.230144E+01   0.000000E+00   0.185362E+03  -0.370725E+03
   0.988231E+02   0.516027E+01   0.478086E-03   0.100161E+02   0.917509E+01   0.183239E+03  -0.212412E+01   0.000000E+00   0.185363E+03  -0.370726E+03
   0.988231E+02   0.374876E+01   0.478086E-03   0.123777E+02   0.894424E+01   0.181273E+03  -0.483715E+01   0.000000E+00   0.186110E+03  -0.372220E+03
   0.988231E+02   0.374876E+01   0.478086E-03   0.105526E+02   0.894424E+01   0.183563E+03  -0.254719E+01   0.000000E+00   0.186110E+03  -0.372220E+03
   0.988231E+02   0.374876E+01   0.478086E-03   0.105526E+02   0.894424E+01   0.183563E+03  -0.254719E+01   0.000000E+00   0.186110E+03  -0.372220E+03
   0.999144E+02  -0.208955E+01   0.478086E-03   0.965486E+01   0.106838E+02   0.183997E+03  -0.214933E+01   0.000000E+00   0.186146E+03  -0.372293E+03
   0.992930E+02  -0.208955E+01   0.445914E-03   0.965486E+01   0.106838E+02   0.183057E+03  -0.214933E+01   0.000000E+00   0.185206E+03  -0.370413E+03
   0.992930E+02  -0.208955E+01   0.445914E-03   0.965486E+01   0.106838E+02   0.183057E+03  -0.214933E+01   0.000000E+00   0.185206E+03  -0.370413E+03
   0.992930E+02  -0.208955E+01   0.445914E-03   0.102290E+02   0.106838E+02   0.183036E+03  -0.217104E+01   0.000000E+00   0.185207E+03  -0.370414E+03
   0.100617E+03  -0.208955E+01   0.445914E-03   0.859087E+01   0.110025E+02   0.182457E+03  -0.339135E+01   0.000000E+00   0.185848E+03  -0.371697E+03
   0.100617E+03  -0.208955E+01   0.445914E-03   0.944432E+01   0.110025E+02   0.183352E+03  -0.249604E+01   0.000000E+00   0.185848E+03  -0.371696E+03
   0.100617E+03  -0.208955E+01   0.445914E-03   0.944432E+01   0.100049E+02   0.183903E+03  -0.194464E+01   0.000000E+00   0.185848E+03  -0.371695E+03
   0.100617E+03   0.397758E+01   0.445914E-03   0.944432E+01   0.100049E+02   0.185323E+03  -0.194464E+01   0.000000E+00   0.187268E+03  -0.374535E+03
   0.100617E+03   0.397758E+01   0.713254E-03   0.116589E+02   0.100246E+02   0.182734E+03  -0.317200E+01   0.000000E+00   0.185906E+03  -0.371812E+03
   0.100617E+03  -0.478742E+00   0.330947E-03   0.112216E+02   0.103108E+02   0.183462E+03  -0.269477E+01   0.000000E+00   0.186157E+03  -0.372314E+03
   0.100617E+03  -0.478742E+00   0.330947E-03   0.100303E+02   0.101055E+02   0.184299E+03  -0.185736E+01   0.000000E+00   0.186156E+03  -0.372313E+03
   0.100617E+03   0.412728E+00   0.568589E-03   0.100303E+02   0.101055E+02   0.185305E+03  -0.185736E+01   0.000000E+00   0.187162E+03  -0.374325E+03
   0.100617E+03   0.412728E+00   0.568589E-03   0.100303E+02   0.101055E+02   0.185305E+03  -0.185736E+01   0.000000E+00   0.187162E+03  -0.374325E+03
   0.100452E+03   0.412728E+00   0.568589E-03   0.100303E+02   0.119469E+02   0.183710E+03  -0.360143E+01   0.000000E+00   0.187311E+03  -0.374623E+03
   0.100452E+03   0.412728E+00   0.568589E-03   0.100303E+02   0.112472E+02   0.184662E+03  -0.264961E+01   0.000000E+00   0.187312E+03  -0.374623E+03
   0.100452E+03   0.412728E+00   0.568589E-03   0.100303E+02   0.112472E+02   0.184662E+03  -0.264961E+01   0.000000E+00   0.187312E+03  -0.374623E+03
   0.990923E+02   0.412728E+00   0.363612E-03   0.100303E+02   0.106811E+02   0.184258E+03  -0.212433E+01   0.000000E+00   0.186382E+03  -0.372765E+03
   0.996472E+02   0.412728E+00   0.363612E-03   0.100303E+02   0.104320E+02   0.185439E+03  -0.197309E+01   0.000000E+00   0.187412E+03  -0.374824E+03
   0.996472E+02   0.412728E+00   0.363612E-03   0.100303E+02   0.104320E+02   0.185439E+03  -0.197309E+01   0.000000E+00   0.187412E+03  -0.374824E+03
   0.996472E+02   0.433342E+01   0.363612E-03   0.100303E+02   0.100325E+02   0.185244E+03  -0.184513E+01   0.000000E+00   0.187089E+03  -0.374178E+03
   0.996472E+02   0.433342E+01   0.333727E-03   0.782632E+01   0.942259E+01   0.182117E+03  -0.471369E+01   0.000000E+00   0.186831E+03  -0.373661E+03
   0.992948E+02   0.433342E+01   0.333727E-03   0.900862E+01   0.942259E+01   0.183934E+03  -0.239586E+01   0.000000E+00   0.186330E+03  -0.372660E+03
   0.992948E+02   0.433342E+01   0.333727E-03   0.900862E+01   0.109715E+02   0.183529E+03  -0.280100E+01   0.000000E+00   0.186330E+03  -0.372660E+03
   0.100398E+03   0.396194E+01   0.333727E-03   0.923848E+01   0.109715E+02   0.184210E+03  -0.259489E+01   0.000000E+00   0.186805E+03  -0.373610E+03
   0.100398E+03   0.403680E+01   0.348832E-03   0.923848E+01   0.109715E+02   0.184333E+03  -0.259489E+01   0.000000E+00   0.186928E+03  -0.373856E+03
   0.100398E+03   0.403680E+01   0.348832E-03   0.923848E+01   0.929398E+01   0.184661E+03  -0.226719E+01   0.000000E+00   0.186928E+03  -0.373856E+03
   0.100398E+03   0.422616E+01   0.497828E-03   0.923848E+01   0.929398E+01   0.185222E+03  -0.226719E+01   0.000000E+00   0.187489E+03  -0.374978E+03
   0.100398E+03   0.422616E+01   0.497828E-03   0.923848E+01   0.987917E+01   0.185422E+03  -0.206759E+01   0.000000E+00   0.187490E+03  -0.374979E+03
   0.100398E+03   0.422616E+01   0.497828E-03   0.883170E+01   0.987917E+01   0.185009E+03  -0.248062E+01   0.000000E+00   0.187490E+03  -0.374979E+03
   0.100398E+03   0.422616E+01   0.497828E-03   0.986982E+01   0.987917E+01   0.185661E+03  -0.182859E+01   0.000000E+00   0.187490E+03  -0.374979E+03
   0.100398E+03   0.422616E+01   0.497828E-03   0.106253E+02   0.987917E+01   0.185412E+03  -0.207770E+01   0.000000E+00   0.187490E+03  -0.374979E+03
   0.100398E+03   0.422616E+01   0.497828E-03   0.106253E+02   0.987917E+01   0.185412E+03  -0.207770E+01   0.000000E+00   0.187490E+03  -0.374979E+03
   0.100398E+03   0.652261E+01   0.497828E-03   0.106253E+02   0.103182E+02   0.183791E+03  -0.216285E+01   0.000000E+00   0.185954E+03  -0.371908E+03
   0.100398E+03   0.652261E+01   0.497828E-03   0.106253E+02   0.111736E+02   0.183145E+03  -0.280914E+01   0.000000E+00   0.185954E+03  -0.371908E+03
   0.100398E+03   0.669756E+01   0.497828E-03   0.944955E+01   0.111467E+02   0.183152E+03  -0.263934E+01   0.000000E+00   0.185791E+03  -0.371583E+03
   0.100398E+03   0.669756E+01   0.497828E-03   0.970320E+01   0.115345E+02   0.182776E+03  -0.301488E+01   0.000000E+00   0.185791E+03  -0.371582E+03
   0.100398E+03   0.519082E+01   0.497828E-03   0.970320E+01   0.109797E+02   0.184595E+03  -0.238337E+01   0.000000E+00   0.186978E+03  -0.373957E+03
   0.100679E+03   0.282209E+01   0.497828E-03   0.980266E+01   0.109797E+02   0.185182E+03  -0.236804E+01   0.000000E+00   0.187550E+03  -0.375100E+03
   0.100679E+03   0.282209E+01   0.497828E-03   0.980266E+01   0.917060E+01   0.185424E+03  -0.212605E+01   0.000000E+00   0.187550E+03  -0.375100E+03
   0.100679E+03   0.624066E+00   0.497828E-03   0.100888E+02   0.917060E+01   0.185258E+03  -0.213887E+01   0.000000E+00   0.187397E+03  -0.374794E+03
   0.100679E+03   0.337373E+01   0.412121E-03   0.101614E+02   0.917060E+01   0.185081E+03  -0.215495E+01   0.000000E+00   0.187236E+03  -0.374472E+03
