a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   LogPost        
   0.998230E+02   0.628823E+01   0.396748E-03   0.946715E+01   0.992258E+01   0.183840E+03
   0.998230E+02  -0.158024E+01   0.498981E-03   0.946715E+01   0.992258E+01   0.184589E+03
   0.998230E+02  -0.968531E+00   0.498981E-03   0.109744E+02   0.917452E+01   0.184324E+03
   0.998230E+02  -0.968531E+00   0.498981E-03   0.116434E+02   0.917452E+01   0.183539E+03
   0.998230E+02  -0.968531E+00   0.498981E-03   0.982109E+01   0.917452E+01   0.184851E+03
   0.998230E+02  -0.968531E+00   0.725454E-03   0.982109E+01   0.917452E+01   0.183127E+03
   0.998230E+02   0.556366E+01   0.850749E-03   0.982109E+01   0.917452E+01   0.181627E+03
   0.100994E+03   0.556366E+01   0.724517E-03   0.982109E+01   0.917452E+01   0.182726E+03
   0.100994E+03   0.556366E+01   0.724517E-03   0.982109E+01   0.101494E+02   0.182986E+03
   0.100994E+03   0.287885E+01   0.724517E-03   0.106952E+02   0.101494E+02   0.183387E+03
   0.100994E+03   0.287885E+01   0.720977E-03   0.106952E+02   0.101494E+02   0.183426E+03
   0.100994E+03   0.287885E+01   0.720977E-03   0.106952E+02   0.101494E+02   0.183426E+03
   0.100636E+03   0.287885E+01   0.720977E-03   0.106952E+02   0.101494E+02   0.183821E+03
   0.100636E+03   0.287885E+01   0.720977E-03   0.113490E+02   0.101494E+02   0.183187E+03
   0.100636E+03   0.287885E+01   0.720977E-03   0.114034E+02   0.925561E+01   0.182925E+03
   0.100636E+03   0.287885E+01   0.407907E-03   0.102123E+02   0.925561E+01   0.185319E+03
   0.998656E+02   0.287885E+01   0.407907E-03   0.102123E+02   0.925561E+01   0.185929E+03
   0.998656E+02   0.472565E+01   0.407907E-03   0.102123E+02   0.927554E+01   0.185147E+03
   0.998656E+02   0.472565E+01   0.407907E-03   0.102123E+02   0.927554E+01   0.185147E+03
   0.998656E+02   0.472565E+01   0.407907E-03   0.101270E+02   0.927554E+01   0.185169E+03
   0.998738E+02   0.472565E+01   0.407907E-03   0.100985E+02   0.921268E+01   0.185133E+03
   0.989687E+02   0.472565E+01   0.407907E-03   0.897314E+01   0.921268E+01   0.183264E+03
   0.989687E+02   0.190050E+00   0.407907E-03   0.100862E+02   0.109587E+02   0.183764E+03
   0.989687E+02   0.190050E+00   0.407907E-03   0.100862E+02   0.100858E+02   0.184262E+03
   0.989687E+02   0.190050E+00   0.329772E-03   0.101813E+02   0.100858E+02   0.183754E+03
   0.989687E+02   0.190050E+00   0.329772E-03   0.999551E+01   0.941474E+01   0.183680E+03
   0.989687E+02   0.231947E+01   0.329772E-03   0.999551E+01   0.941474E+01   0.184271E+03
   0.990828E+02   0.231947E+01   0.648497E-03   0.104208E+02   0.941474E+01   0.183972E+03
   0.990828E+02   0.493039E+01   0.765709E-03   0.104208E+02   0.102811E+02   0.182293E+03
   0.101030E+03   0.493039E+01   0.824646E-03   0.104732E+02   0.106338E+02   0.181651E+03
   0.101030E+03   0.460229E+01   0.824646E-03   0.104732E+02   0.106338E+02   0.181741E+03
   0.101030E+03   0.460229E+01   0.824646E-03   0.104732E+02   0.964239E+01   0.181962E+03
   0.100554E+03   0.656118E+01   0.824646E-03   0.846295E+01   0.964239E+01   0.180565E+03
   0.100554E+03   0.656118E+01   0.824646E-03   0.787562E+01   0.964239E+01   0.179178E+03
   0.100554E+03   0.656118E+01   0.824646E-03   0.895198E+01   0.964239E+01   0.181289E+03
   0.991771E+02   0.490645E+01   0.824646E-03   0.895198E+01   0.102389E+02   0.181343E+03
   0.991771E+02   0.490645E+01   0.376893E-03   0.895198E+01   0.109193E+02   0.183216E+03
   0.991771E+02   0.490645E+01   0.376893E-03   0.107072E+02   0.109193E+02   0.183416E+03
   0.991771E+02   0.490645E+01   0.376893E-03   0.107072E+02   0.116975E+02   0.182505E+03
   0.991771E+02   0.247180E+01   0.376893E-03   0.107072E+02   0.106876E+02   0.184670E+03
   0.100613E+03   0.247180E+01   0.389026E-03   0.107072E+02   0.106876E+02   0.184987E+03
   0.995450E+02   0.104302E+01   0.389026E-03   0.107072E+02   0.106876E+02   0.185225E+03
   0.995450E+02   0.104302E+01   0.389026E-03   0.107072E+02   0.110813E+02   0.184883E+03
   0.100183E+03   0.104302E+01   0.537048E-03   0.106854E+02   0.925183E+01   0.185443E+03
   0.100183E+03   0.182751E+01   0.429690E-03   0.121091E+02   0.991319E+01   0.184255E+03
   0.100183E+03   0.182751E+01   0.480794E-03   0.121091E+02   0.101031E+02   0.184230E+03
   0.100183E+03   0.182751E+01   0.480794E-03   0.938781E+01   0.101031E+02   0.186116E+03
   0.988858E+02   0.182751E+01   0.480794E-03   0.938781E+01   0.103638E+02   0.184435E+03
   0.988858E+02   0.182751E+01   0.480794E-03   0.872427E+01   0.103638E+02   0.183777E+03
   0.988858E+02   0.182751E+01   0.480794E-03   0.872427E+01   0.103638E+02   0.183777E+03
   0.102296E+03   0.182751E+01   0.608147E-03   0.934228E+01   0.108449E+02   0.180334E+03
   0.101571E+03   0.182751E+01   0.608147E-03   0.105566E+02   0.108449E+02   0.182842E+03
   0.999195E+02   0.182751E+01   0.203395E-03   0.105566E+02   0.108449E+02   0.183697E+03
   0.999195E+02   0.182751E+01   0.606740E-03   0.105566E+02   0.892423E+01   0.184821E+03
   0.999195E+02   0.371042E+01   0.606740E-03   0.105566E+02   0.100236E+02   0.185192E+03
   0.999195E+02   0.371042E+01   0.296136E-03   0.105566E+02   0.100236E+02   0.184859E+03
   0.999195E+02   0.234659E+01   0.701529E-03   0.105566E+02   0.100236E+02   0.184368E+03
   0.999195E+02   0.234659E+01   0.701529E-03   0.105566E+02   0.100236E+02   0.184368E+03
   0.999195E+02   0.234659E+01   0.334929E-03   0.894476E+01   0.100236E+02   0.185358E+03
   0.999195E+02   0.234659E+01   0.334929E-03   0.116594E+02   0.100236E+02   0.184536E+03
   0.999195E+02   0.234659E+01   0.585855E-03   0.116594E+02   0.100236E+02   0.184414E+03
   0.999195E+02   0.234659E+01   0.585855E-03   0.116594E+02   0.100236E+02   0.184414E+03
   0.100628E+03   0.230561E+01   0.286501E-03   0.899558E+01   0.100236E+02   0.183993E+03
   0.100628E+03   0.230561E+01   0.286501E-03   0.847009E+01   0.100236E+02   0.183235E+03
   0.100628E+03   0.230561E+01   0.286501E-03   0.993537E+01   0.100236E+02   0.184452E+03
   0.100628E+03   0.604788E-01   0.286501E-03   0.879487E+01   0.968574E+01   0.183293E+03
   0.100628E+03   0.604788E-01   0.581699E-03   0.879487E+01   0.960248E+01   0.184383E+03
   0.100628E+03   0.604788E-01   0.536703E-03   0.879487E+01   0.104435E+02   0.184508E+03
   0.100999E+03   0.374558E+01   0.536703E-03   0.879487E+01   0.104435E+02   0.184026E+03
   0.101016E+03   0.374558E+01   0.559152E-03   0.879487E+01   0.104822E+02   0.183915E+03
