a0_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.982521E+02   0.605556E-03   0.965312E+01   0.115446E+02   0.106823E+02   0.195736E+02   0.173482E+03  -0.989349E+01   0.000000E+00   0.183375E+03  -0.366751E+03
   0.982521E+02   0.605556E-03   0.789195E+01   0.115446E+02   0.106823E+02   0.195736E+02   0.172998E+03  -0.103771E+02   0.000000E+00   0.183375E+03  -0.366750E+03
   0.982521E+02   0.605556E-03   0.789195E+01   0.115446E+02   0.111848E+02   0.159704E+02   0.174355E+03  -0.901968E+01   0.000000E+00   0.183375E+03  -0.366749E+03
   0.982521E+02   0.605556E-03   0.789195E+01   0.100277E+02   0.111848E+02   0.159704E+02   0.174754E+03  -0.862103E+01   0.000000E+00   0.183375E+03  -0.366750E+03
   0.982521E+02   0.605556E-03   0.100905E+02   0.623385E+01   0.111848E+02   0.154688E+02   0.172961E+03  -0.104143E+02   0.000000E+00   0.183375E+03  -0.366751E+03
   0.982521E+02   0.605556E-03   0.902210E+01   0.110313E+02   0.144855E+02   0.154688E+02   0.175845E+03  -0.753025E+01   0.000000E+00   0.183375E+03  -0.366751E+03
   0.982521E+02   0.605556E-03   0.902210E+01   0.110313E+02   0.144855E+02   0.154688E+02   0.175845E+03  -0.753025E+01   0.000000E+00   0.183375E+03  -0.366751E+03
   0.982521E+02   0.605556E-03   0.902210E+01   0.104548E+02   0.155921E+02   0.154688E+02   0.175917E+03  -0.745801E+01   0.000000E+00   0.183375E+03  -0.366750E+03
   0.982521E+02   0.605556E-03   0.902210E+01   0.104548E+02   0.155921E+02   0.154688E+02   0.175917E+03  -0.745801E+01   0.000000E+00   0.183375E+03  -0.366750E+03
   0.982521E+02   0.605556E-03   0.902210E+01   0.104548E+02   0.173967E+02   0.154688E+02   0.175552E+03  -0.782344E+01   0.000000E+00   0.183375E+03  -0.366751E+03
   0.982521E+02   0.605556E-03   0.102446E+02   0.104548E+02   0.173967E+02   0.209792E+02   0.173850E+03  -0.952515E+01   0.000000E+00   0.183375E+03  -0.366750E+03
   0.982521E+02   0.605556E-03   0.102446E+02   0.104548E+02   0.113251E+02   0.209792E+02   0.173567E+03  -0.980845E+01   0.000000E+00   0.183375E+03  -0.366751E+03
   0.982521E+02   0.605556E-03   0.102446E+02   0.127185E+02   0.102723E+02   0.161419E+02   0.173567E+03  -0.980782E+01   0.000000E+00   0.183375E+03  -0.366750E+03
   0.982521E+02   0.605556E-03   0.102446E+02   0.127185E+02   0.103960E+02   0.141777E+02   0.173824E+03  -0.955098E+01   0.000000E+00   0.183375E+03  -0.366750E+03
   0.982521E+02   0.605556E-03   0.102446E+02   0.106184E+02   0.103960E+02   0.141777E+02   0.174682E+03  -0.869268E+01   0.000000E+00   0.183375E+03  -0.366749E+03
   0.982521E+02   0.605556E-03   0.106565E+02   0.106184E+02   0.103960E+02   0.141777E+02   0.174600E+03  -0.877534E+01   0.000000E+00   0.183375E+03  -0.366751E+03
   0.982521E+02   0.443569E-03   0.102877E+02   0.102883E+02   0.151896E+02   0.166531E+02   0.174758E+03  -0.759192E+01   0.000000E+00   0.182350E+03  -0.364700E+03
   0.982521E+02   0.443569E-03   0.100281E+02   0.906260E+01   0.151896E+02   0.166531E+02   0.174810E+03  -0.754055E+01   0.000000E+00   0.182351E+03  -0.364701E+03
   0.982521E+02   0.443569E-03   0.100281E+02   0.906260E+01   0.171822E+02   0.126432E+02   0.174505E+03  -0.784556E+01   0.000000E+00   0.182351E+03  -0.364701E+03
   0.982521E+02   0.443569E-03   0.100281E+02   0.972554E+01   0.186068E+02   0.174573E+02   0.173871E+03  -0.847928E+01   0.000000E+00   0.182350E+03  -0.364701E+03
   0.968092E+02   0.443569E-03   0.126408E+02   0.972554E+01   0.169123E+02   0.110190E+02   0.172724E+03  -0.934258E+01   0.000000E+00   0.182067E+03  -0.364133E+03
   0.968092E+02   0.443569E-03   0.126408E+02   0.972554E+01   0.169123E+02   0.125046E+02   0.173372E+03  -0.869379E+01   0.000000E+00   0.182066E+03  -0.364132E+03
   0.968092E+02   0.803977E-03   0.126408E+02   0.972554E+01   0.169123E+02   0.125046E+02   0.172919E+03  -0.869379E+01   0.000000E+00   0.181613E+03  -0.363226E+03
   0.968092E+02   0.803977E-03   0.126408E+02   0.124935E+02   0.159412E+02   0.120327E+02   0.172096E+03  -0.951628E+01   0.000000E+00   0.181612E+03  -0.363225E+03
   0.984547E+02   0.803977E-03   0.799660E+01   0.912333E+01   0.159412E+02   0.171792E+02   0.174052E+03  -0.814678E+01   0.000000E+00   0.182199E+03  -0.364398E+03
   0.984547E+02   0.803977E-03   0.867886E+01   0.912333E+01   0.159412E+02   0.171792E+02   0.174344E+03  -0.785483E+01   0.000000E+00   0.182199E+03  -0.364398E+03
   0.984547E+02   0.803977E-03   0.867886E+01   0.912333E+01   0.159412E+02   0.103966E+02   0.173397E+03  -0.880228E+01   0.000000E+00   0.182199E+03  -0.364399E+03
   0.984547E+02   0.820221E-03   0.867886E+01   0.108122E+02   0.113294E+02   0.882574E+01   0.170838E+03  -0.112126E+02   0.000000E+00   0.182051E+03  -0.364101E+03
   0.981019E+02   0.820221E-03   0.867886E+01   0.108122E+02   0.134252E+02   0.843398E+01   0.171117E+03  -0.111340E+02   0.000000E+00   0.182251E+03  -0.364502E+03
   0.981019E+02   0.820221E-03   0.867886E+01   0.115489E+02   0.150859E+02   0.139850E+02   0.174482E+03  -0.776919E+01   0.000000E+00   0.182251E+03  -0.364502E+03
   0.981019E+02   0.820221E-03   0.867886E+01   0.932785E+01   0.150859E+02   0.139850E+02   0.174894E+03  -0.735690E+01   0.000000E+00   0.182251E+03  -0.364502E+03
   0.981019E+02   0.820221E-03   0.659478E+01   0.924292E+01   0.150859E+02   0.131168E+02   0.173146E+03  -0.910504E+01   0.000000E+00   0.182251E+03  -0.364502E+03
   0.981019E+02   0.820221E-03   0.851318E+01   0.100163E+02   0.150859E+02   0.131168E+02   0.174730E+03  -0.752079E+01   0.000000E+00   0.182251E+03  -0.364502E+03
   0.981019E+02   0.820221E-03   0.851318E+01   0.101126E+02   0.150859E+02   0.123993E+02   0.174547E+03  -0.770387E+01   0.000000E+00   0.182251E+03  -0.364502E+03
   0.981019E+02   0.820221E-03   0.101811E+02   0.105482E+02   0.112431E+02   0.123993E+02   0.173867E+03  -0.838365E+01   0.000000E+00   0.182251E+03  -0.364501E+03
   0.981019E+02   0.705010E-03   0.113405E+02   0.105482E+02   0.143589E+02   0.117778E+02   0.175036E+03  -0.814123E+01   0.000000E+00   0.183177E+03  -0.366354E+03
   0.963746E+02   0.705010E-03   0.113405E+02   0.131163E+02   0.143589E+02   0.117778E+02   0.172175E+03  -0.924337E+01   0.000000E+00   0.181418E+03  -0.362837E+03
   0.963746E+02   0.570016E-03   0.113405E+02   0.123964E+02   0.143589E+02   0.117778E+02   0.172801E+03  -0.884393E+01   0.000000E+00   0.181645E+03  -0.363290E+03
   0.963746E+02   0.687423E-03   0.931317E+01   0.120957E+02   0.125290E+02   0.117778E+02   0.172889E+03  -0.860841E+01   0.000000E+00   0.181497E+03  -0.362995E+03
   0.963746E+02   0.687423E-03   0.931317E+01   0.995357E+01   0.125290E+02   0.181230E+02   0.173390E+03  -0.810830E+01   0.000000E+00   0.181498E+03  -0.362997E+03
   0.963746E+02   0.687423E-03   0.113749E+02   0.120736E+02   0.102316E+02   0.181230E+02   0.171187E+03  -0.103110E+02   0.000000E+00   0.181498E+03  -0.362996E+03
   0.962182E+02   0.759236E-03   0.113749E+02   0.120736E+02   0.102316E+02   0.181611E+02   0.170396E+03  -0.103231E+02   0.000000E+00   0.180719E+03  -0.361438E+03
   0.962182E+02   0.759236E-03   0.840197E+01   0.942317E+01   0.101369E+02   0.181611E+02   0.171094E+03  -0.962482E+01   0.000000E+00   0.180719E+03  -0.361438E+03
   0.962182E+02   0.759236E-03   0.123491E+02   0.132191E+02   0.962434E+01   0.146928E+02   0.169437E+03  -0.112818E+02   0.000000E+00   0.180719E+03  -0.361438E+03
   0.962182E+02   0.759236E-03   0.115926E+02   0.132191E+02   0.173977E+02   0.175073E+02   0.170910E+03  -0.980904E+01   0.000000E+00   0.180719E+03  -0.361438E+03
   0.962182E+02   0.759236E-03   0.115094E+02   0.126966E+02   0.173977E+02   0.136010E+02   0.171675E+03  -0.904322E+01   0.000000E+00   0.180718E+03  -0.361436E+03
   0.962182E+02   0.759236E-03   0.756373E+01   0.126966E+02   0.153322E+02   0.114415E+02   0.171139E+03  -0.957965E+01   0.000000E+00   0.180719E+03  -0.361437E+03
   0.962182E+02   0.759236E-03   0.960465E+01   0.104973E+02   0.153322E+02   0.133730E+02   0.173324E+03  -0.739511E+01   0.000000E+00   0.180719E+03  -0.361438E+03
   0.962182E+02   0.819219E-03   0.960465E+01   0.104973E+02   0.141960E+02   0.125080E+02   0.172748E+03  -0.753102E+01   0.000000E+00   0.180279E+03  -0.360558E+03
   0.962182E+02   0.746692E-03   0.960465E+01   0.104973E+02   0.142012E+02   0.124348E+02   0.173244E+03  -0.755210E+01   0.000000E+00   0.180796E+03  -0.361592E+03
   0.962182E+02   0.746692E-03   0.960465E+01   0.111174E+02   0.142012E+02   0.124348E+02   0.173076E+03  -0.772031E+01   0.000000E+00   0.180796E+03  -0.361593E+03
   0.962182E+02   0.746692E-03   0.797850E+01   0.835628E+01   0.173435E+02   0.124348E+02   0.172241E+03  -0.855519E+01   0.000000E+00   0.180796E+03  -0.361592E+03
   0.962182E+02   0.746692E-03   0.797850E+01   0.848142E+01   0.187715E+02   0.124348E+02   0.171846E+03  -0.895061E+01   0.000000E+00   0.180797E+03  -0.361593E+03
   0.962182E+02   0.746692E-03   0.797850E+01   0.105296E+02   0.187715E+02   0.156132E+02   0.172127E+03  -0.866909E+01   0.000000E+00   0.180796E+03  -0.361592E+03
   0.962182E+02   0.785105E-03   0.915024E+01   0.126609E+02   0.119333E+02   0.159463E+02   0.171809E+03  -0.873392E+01   0.000000E+00   0.180543E+03  -0.361086E+03
   0.100027E+03   0.856114E-03   0.915024E+01   0.126609E+02   0.119333E+02   0.159463E+02   0.170157E+03  -0.873392E+01   0.000000E+00   0.178891E+03  -0.357782E+03
   0.100027E+03   0.752785E-03   0.112384E+02   0.124200E+02   0.160947E+02   0.159463E+02   0.170585E+03  -0.859066E+01   0.000000E+00   0.179176E+03  -0.358351E+03
   0.100027E+03   0.752785E-03   0.115609E+02   0.124200E+02   0.148111E+02   0.169913E+02   0.170397E+03  -0.877933E+01   0.000000E+00   0.179176E+03  -0.358353E+03
   0.100027E+03   0.752785E-03   0.877034E+01   0.108736E+02   0.154691E+02   0.169913E+02   0.171300E+03  -0.787622E+01   0.000000E+00   0.179176E+03  -0.358352E+03
   0.969313E+02   0.752785E-03   0.877034E+01   0.108736E+02   0.154691E+02   0.169913E+02   0.174360E+03  -0.787622E+01   0.000000E+00   0.182236E+03  -0.364472E+03
   0.969313E+02   0.752785E-03   0.877034E+01   0.108736E+02   0.154691E+02   0.169913E+02   0.174360E+03  -0.787622E+01   0.000000E+00   0.182236E+03  -0.364472E+03
   0.969313E+02   0.752785E-03   0.877034E+01   0.108736E+02   0.105562E+02   0.169913E+02   0.173211E+03  -0.902521E+01   0.000000E+00   0.182236E+03  -0.364472E+03
   0.969313E+02   0.752785E-03   0.877034E+01   0.108736E+02   0.105562E+02   0.133053E+02   0.173470E+03  -0.876611E+01   0.000000E+00   0.182236E+03  -0.364472E+03
   0.969313E+02   0.752785E-03   0.877034E+01   0.108736E+02   0.105562E+02   0.133053E+02   0.173470E+03  -0.876611E+01   0.000000E+00   0.182236E+03  -0.364472E+03
   0.969313E+02   0.625749E-03   0.877034E+01   0.134714E+02   0.100492E+02   0.133053E+02   0.172504E+03  -0.104160E+02   0.000000E+00   0.182920E+03  -0.365840E+03
   0.985305E+02   0.625749E-03   0.877034E+01   0.864564E+01   0.100492E+02   0.154482E+02   0.173907E+03  -0.910777E+01   0.000000E+00   0.183015E+03  -0.366030E+03
   0.985305E+02   0.625749E-03   0.877034E+01   0.864564E+01   0.100492E+02   0.154482E+02   0.173907E+03  -0.910777E+01   0.000000E+00   0.183015E+03  -0.366030E+03
   0.970255E+02   0.625749E-03   0.815518E+01   0.864564E+01   0.968266E+01   0.154482E+02   0.173384E+03  -0.969188E+01   0.000000E+00   0.183076E+03  -0.366152E+03
   0.970255E+02   0.625749E-03   0.117905E+02   0.112560E+02   0.179608E+02   0.154482E+02   0.174393E+03  -0.868245E+01   0.000000E+00   0.183075E+03  -0.366151E+03
   0.970255E+02   0.625749E-03   0.117905E+02   0.118875E+02   0.179608E+02   0.176117E+02   0.173698E+03  -0.937804E+01   0.000000E+00   0.183076E+03  -0.366152E+03
   0.970255E+02   0.625749E-03   0.980840E+01   0.122731E+02   0.206956E+02   0.176117E+02   0.173002E+03  -0.100733E+02   0.000000E+00   0.183075E+03  -0.366151E+03
   0.970255E+02   0.625749E-03   0.980840E+01   0.122731E+02   0.192370E+02   0.133777E+02   0.174030E+03  -0.904561E+01   0.000000E+00   0.183076E+03  -0.366151E+03
   0.970255E+02   0.625749E-03   0.980840E+01   0.122731E+02   0.192370E+02   0.133777E+02   0.174030E+03  -0.904561E+01   0.000000E+00   0.183076E+03  -0.366151E+03
   0.970255E+02   0.625749E-03   0.980840E+01   0.139512E+02   0.236585E+02   0.134211E+02   0.171018E+03  -0.120581E+02   0.000000E+00   0.183076E+03  -0.366152E+03
   0.970255E+02   0.625749E-03   0.716875E+01   0.134701E+02   0.242870E+02   0.134211E+02   0.169929E+03  -0.131464E+02   0.000000E+00   0.183075E+03  -0.366151E+03
   0.970255E+02   0.625749E-03   0.716875E+01   0.132217E+02   0.242870E+02   0.139853E+02   0.170134E+03  -0.129414E+02   0.000000E+00   0.183075E+03  -0.366151E+03
   0.970255E+02   0.625749E-03   0.757530E+01   0.144585E+02   0.219604E+02   0.133146E+02   0.170806E+03  -0.122693E+02   0.000000E+00   0.183075E+03  -0.366151E+03
   0.970255E+02   0.625749E-03   0.878632E+01   0.110005E+02   0.221469E+02   0.195887E+02   0.172083E+03  -0.109930E+02   0.000000E+00   0.183076E+03  -0.366152E+03
   0.970255E+02   0.625749E-03   0.878632E+01   0.110005E+02   0.221469E+02   0.155140E+02   0.173192E+03  -0.988351E+01   0.000000E+00   0.183076E+03  -0.366151E+03
   0.970255E+02   0.625749E-03   0.878632E+01   0.110005E+02   0.149910E+02   0.174506E+02   0.175091E+03  -0.798513E+01   0.000000E+00   0.183076E+03  -0.366152E+03
   0.970255E+02   0.625749E-03   0.878632E+01   0.110005E+02   0.137478E+02   0.183571E+02   0.174808E+03  -0.826783E+01   0.000000E+00   0.183076E+03  -0.366152E+03
   0.970255E+02   0.625749E-03   0.104841E+02   0.106991E+02   0.167164E+02   0.183571E+02   0.174650E+03  -0.842604E+01   0.000000E+00   0.183076E+03  -0.366152E+03
   0.970255E+02   0.625749E-03   0.104841E+02   0.101486E+02   0.191978E+02   0.149287E+02   0.174720E+03  -0.835526E+01   0.000000E+00   0.183075E+03  -0.366151E+03
   0.970255E+02   0.500978E-03   0.104841E+02   0.823743E+01   0.188574E+02   0.105284E+02   0.173218E+03  -0.970632E+01   0.000000E+00   0.182924E+03  -0.365849E+03
   0.970255E+02   0.419106E-03   0.109636E+02   0.823743E+01   0.188574E+02   0.105284E+02   0.172374E+03  -0.982889E+01   0.000000E+00   0.182203E+03  -0.364406E+03
   0.970255E+02   0.419106E-03   0.109636E+02   0.823743E+01   0.222590E+02   0.123301E+02   0.171844E+03  -0.103593E+02   0.000000E+00   0.182203E+03  -0.364407E+03
   0.968281E+02   0.419106E-03   0.112418E+02   0.103030E+02   0.117315E+02   0.123775E+02   0.173466E+03  -0.836731E+01   0.000000E+00   0.181833E+03  -0.363667E+03
   0.969726E+02   0.419106E-03   0.112418E+02   0.100360E+02   0.140389E+02   0.123775E+02   0.174295E+03  -0.780939E+01   0.000000E+00   0.182104E+03  -0.364209E+03
   0.969726E+02   0.419106E-03   0.112418E+02   0.100360E+02   0.140389E+02   0.123775E+02   0.174295E+03  -0.780939E+01   0.000000E+00   0.182104E+03  -0.364209E+03
   0.969726E+02   0.639511E-03   0.772354E+01   0.100360E+02   0.140389E+02   0.123775E+02   0.174848E+03  -0.809682E+01   0.000000E+00   0.182945E+03  -0.365890E+03
   0.969726E+02   0.828322E-03   0.622572E+01   0.958851E+01   0.140389E+02   0.123775E+02   0.171780E+03  -0.983068E+01   0.000000E+00   0.181611E+03  -0.363221E+03
   0.969726E+02   0.511597E-03   0.748185E+01   0.958851E+01   0.140389E+02   0.215249E+02   0.172900E+03  -0.998144E+01   0.000000E+00   0.182881E+03  -0.365763E+03
   0.969726E+02   0.726063E-03   0.115227E+02   0.107776E+02   0.140389E+02   0.215249E+02   0.172716E+03  -0.977731E+01   0.000000E+00   0.182493E+03  -0.364987E+03
   0.969726E+02   0.726063E-03   0.104583E+02   0.115784E+02   0.176944E+02   0.215249E+02   0.172251E+03  -0.102422E+02   0.000000E+00   0.182493E+03  -0.364986E+03
   0.977822E+02   0.726063E-03   0.104583E+02   0.115784E+02   0.176944E+02   0.234034E+02   0.171938E+03  -0.111688E+02   0.000000E+00   0.183107E+03  -0.366214E+03
   0.977822E+02   0.741809E-03   0.104583E+02   0.109168E+02   0.177502E+02   0.178128E+02   0.174413E+03  -0.857678E+01   0.000000E+00   0.182990E+03  -0.365980E+03
   0.977822E+02   0.741809E-03   0.104583E+02   0.833673E+01   0.177502E+02   0.178128E+02   0.174365E+03  -0.862463E+01   0.000000E+00   0.182990E+03  -0.365979E+03
   0.977822E+02   0.568530E-03   0.107364E+02   0.833673E+01   0.144952E+02   0.180114E+02   0.175431E+03  -0.820696E+01   0.000000E+00   0.183638E+03  -0.367276E+03
   0.977822E+02   0.627774E-03   0.107364E+02   0.833673E+01   0.144952E+02   0.140384E+02   0.176002E+03  -0.759421E+01   0.000000E+00   0.183596E+03  -0.367192E+03
   0.977822E+02   0.627774E-03   0.107364E+02   0.865148E+01   0.144952E+02   0.179767E+02   0.175514E+03  -0.808194E+01   0.000000E+00   0.183596E+03  -0.367192E+03
   0.977822E+02   0.488927E-03   0.108243E+02   0.865148E+01   0.144952E+02   0.179767E+02   0.175197E+03  -0.810541E+01   0.000000E+00   0.183302E+03  -0.366605E+03
   0.977822E+02   0.488927E-03   0.108243E+02   0.865148E+01   0.144952E+02   0.166843E+02   0.175540E+03  -0.776273E+01   0.000000E+00   0.183303E+03  -0.366605E+03
   0.977822E+02   0.936450E-03   0.921610E+01   0.865148E+01   0.144952E+02   0.166843E+02   0.173340E+03  -0.760676E+01   0.000000E+00   0.180947E+03  -0.361894E+03
   0.977822E+02   0.936450E-03   0.921610E+01   0.865148E+01   0.144952E+02   0.211372E+02   0.171775E+03  -0.917225E+01   0.000000E+00   0.180947E+03  -0.361894E+03
   0.977822E+02   0.911506E-03   0.882725E+01   0.101912E+02   0.144952E+02   0.187319E+02   0.173083E+03  -0.817209E+01   0.000000E+00   0.181255E+03  -0.362510E+03
   0.977822E+02   0.911506E-03   0.882725E+01   0.101912E+02   0.144952E+02   0.187319E+02   0.173083E+03  -0.817209E+01   0.000000E+00   0.181255E+03  -0.362510E+03
   0.980453E+02   0.778552E-03   0.882725E+01   0.101912E+02   0.144952E+02   0.187319E+02   0.174483E+03  -0.817209E+01   0.000000E+00   0.182655E+03  -0.365310E+03
   0.980453E+02   0.778552E-03   0.883829E+01   0.840980E+01   0.144952E+02   0.115727E+02   0.174565E+03  -0.809027E+01   0.000000E+00   0.182655E+03  -0.365311E+03
   0.980453E+02   0.778552E-03   0.954603E+01   0.814439E+01   0.144952E+02   0.115727E+02   0.174532E+03  -0.812329E+01   0.000000E+00   0.182655E+03  -0.365311E+03
   0.980453E+02   0.778552E-03   0.108542E+02   0.978953E+01   0.132458E+02   0.113918E+02   0.174506E+03  -0.814982E+01   0.000000E+00   0.182656E+03  -0.365312E+03
   0.980453E+02   0.778552E-03   0.108542E+02   0.931367E+01   0.132458E+02   0.174535E+02   0.174731E+03  -0.792465E+01   0.000000E+00   0.182656E+03  -0.365311E+03
   0.991353E+02   0.778552E-03   0.108542E+02   0.105907E+02   0.132458E+02   0.168990E+02   0.173546E+03  -0.788959E+01   0.000000E+00   0.181436E+03  -0.362871E+03
   0.100100E+03   0.778552E-03   0.109984E+02   0.848602E+01   0.136962E+02   0.141933E+02   0.171291E+03  -0.763570E+01   0.000000E+00   0.178927E+03  -0.357853E+03
   0.100100E+03   0.778552E-03   0.956925E+01   0.112606E+02   0.136962E+02   0.120933E+02   0.171016E+03  -0.791138E+01   0.000000E+00   0.178927E+03  -0.357855E+03
   0.100100E+03   0.778552E-03   0.777794E+01   0.864386E+01   0.136962E+02   0.160083E+02   0.170879E+03  -0.804747E+01   0.000000E+00   0.178926E+03  -0.357853E+03
   0.100100E+03   0.778552E-03   0.908133E+01   0.724850E+01   0.144626E+02   0.181520E+02   0.170050E+03  -0.887717E+01   0.000000E+00   0.178927E+03  -0.357854E+03
   0.100100E+03   0.778552E-03   0.908133E+01   0.724850E+01   0.163486E+02   0.164737E+02   0.170293E+03  -0.863380E+01   0.000000E+00   0.178927E+03  -0.357854E+03
   0.100100E+03   0.778552E-03   0.983590E+01   0.724850E+01   0.163486E+02   0.164737E+02   0.170326E+03  -0.860096E+01   0.000000E+00   0.178927E+03  -0.357854E+03
   0.100100E+03   0.778552E-03   0.107828E+02   0.878020E+01   0.163486E+02   0.233185E+02   0.168387E+03  -0.105402E+02   0.000000E+00   0.178927E+03  -0.357854E+03
   0.100100E+03   0.778552E-03   0.107828E+02   0.115760E+02   0.123399E+02   0.237234E+02   0.167741E+03  -0.111860E+02   0.000000E+00   0.178927E+03  -0.357854E+03
   0.100100E+03   0.743280E-03   0.107828E+02   0.115760E+02   0.160129E+02   0.135874E+02   0.170971E+03  -0.796181E+01   0.000000E+00   0.178933E+03  -0.357866E+03
