"X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10"
1 -0.704553487839447 0.244593425840094 0.182487073095903 -0.408445901091898 0.371999913097718 -0.140133782213194 -0.1354981133278 0.301615187575481
1 -0.694467372526787 0.223427397256389 0.204373185812619 -0.415948939333174 0.356454791957129 -0.107210625679946 -0.16726044170643 0.311603521494079
1 -0.684381257214128 0.202566557838985 0.225199578937114 -0.421639067554118 0.339251712108213 -0.0742928846534524 -0.19636138874768 0.316980125508238
1 -0.674295141901468 0.182010907587882 0.244981643335003 -0.425590561613615 0.320567251975318 -0.0416289231980325 -0.22264159472523 0.317911831001563
1 -0.664209026588809 0.161760446503079 0.263734769871904 -0.42787661073223 0.300571296908709 -0.00944680004696896 -0.245979619032252 0.314606981262532
1 -0.654122911276149 0.141815174584578 0.281474349413434 -0.428569317492215 0.279427137824205 0.0220449942911061 -0.266289227561024 0.307309163945959
1 -0.64403679596349 0.122175091832377 0.298215772825212 -0.427739697837502 0.257291569842811 0.0526568113696202 -0.283516776014106 0.296291357600376
1 -0.63395068065083 0.102840198246477 0.313974430972853 -0.425457681073703 0.234314990930354 0.0822171295852691 -0.297638687712104 0.281850477856218
1 -0.623864565338171 0.0838104938268776 0.328765714721977 -0.421792109868117 0.210641500537115 0.110571849903023 -0.308659024463103 0.264302309086813
1 -0.613778450025512 0.0650859785735791 0.342605014938199 -0.416810740249721 0.186408998237468 0.137583602524931 -0.316607149058804 0.243976807571264
1 -0.603692334712852 0.0466666524865813 0.355507722487139 -0.410580241609178 0.161749282369509 0.163131064502723 -0.321535477962428 0.221213762405401
1 -0.593606219400193 0.0285525155658846 0.367489228234412 -0.40316619669883 0.136788148674695 0.187108288294207 -0.323517322753446 0.196358800624091
1 -0.583520104087533 0.0107435678114886 0.378564923045637 -0.394633101632705 0.111645488937474 0.209424041263473 -0.322644818894181 0.169759723215278
1 -0.573433988774874 -0.00676019077660694 0.388750197786431 -0.385044365886509 0.0864353896249227 0.230001156124886 -0.319026940383339 0.141763158923216
1 -0.563347873462214 -0.0239587601984014 0.39806044332241 -0.374462312297635 0.0612662305263809 0.248775892330878 -0.312787598861533 0.112711522955475
1 -0.553261758149555 -0.0408521404538951 0.406511050519194 -0.362948177065155 0.0362407833930826 0.265697308403543 -0.304063825733833 0.0829402679253626
1 -0.543175642836895 -0.0574403315430881 0.414117410242399 -0.350562109749823 0.0114563105777944 0.280726645210026 -0.293004035874426 0.052775414578532
