a0_min_r_1     a0_flood_r_1   a1_flood_r_1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.113613E+03   0.370473E+02   0.221211E+01   0.870271E-04   0.152101E+02   0.663119E+01   0.147736E+02   0.147503E+02   0.464479E+02  -0.115502E+02   0.000000E+00   0.579981E+02  -0.115996E+03
   0.113613E+03   0.361387E+02   0.221211E+01   0.870271E-04   0.117666E+02   0.797111E+01   0.147736E+02   0.147624E+02   0.497152E+02  -0.814366E+01   0.000000E+00   0.578589E+02  -0.115718E+03
   0.113613E+03   0.361387E+02   0.242096E+01   0.334201E-04   0.117666E+02   0.862398E+01   0.147736E+02   0.147624E+02   0.502121E+02  -0.785357E+01   0.000000E+00   0.580657E+02  -0.116131E+03
   0.113613E+03   0.361387E+02   0.162942E+01   0.334201E-04   0.826772E+01   0.862398E+01   0.147736E+02   0.147624E+02   0.493240E+02  -0.762218E+01   0.000000E+00   0.569462E+02  -0.113892E+03
   0.113613E+03   0.372171E+02   0.162942E+01   0.334201E-04   0.826772E+01   0.862398E+01   0.147736E+02   0.152596E+02   0.505172E+02  -0.765580E+01   0.000000E+00   0.581730E+02  -0.116346E+03
   0.113613E+03   0.379345E+02   0.162942E+01   0.334201E-04   0.826772E+01   0.101765E+02   0.147736E+02   0.152596E+02   0.504061E+02  -0.755122E+01   0.000000E+00   0.579573E+02  -0.115915E+03
   0.113613E+03   0.379345E+02   0.162942E+01   0.334201E-04   0.831716E+01   0.101765E+02   0.147736E+02   0.152596E+02   0.504280E+02  -0.752927E+01   0.000000E+00   0.579573E+02  -0.115915E+03
   0.113613E+03   0.379345E+02   0.132223E+01   0.334201E-04   0.831716E+01   0.101765E+02   0.147736E+02   0.152596E+02   0.506498E+02  -0.752927E+01   0.000000E+00   0.581791E+02  -0.116358E+03
   0.113613E+03   0.379345E+02   0.149594E+01   0.116335E-03   0.100194E+02   0.101765E+02   0.147736E+02   0.152596E+02   0.506807E+02  -0.729110E+01   0.000000E+00   0.579718E+02  -0.115944E+03
   0.113613E+03   0.379345E+02   0.149594E+01   0.193397E-03   0.100194E+02   0.872480E+01   0.147736E+02   0.152596E+02   0.504054E+02  -0.736598E+01   0.000000E+00   0.577714E+02  -0.115543E+03
   0.113613E+03   0.379345E+02   0.149594E+01   0.934754E-04   0.100194E+02   0.104083E+02   0.147736E+02   0.132437E+02   0.506330E+02  -0.737829E+01   0.000000E+00   0.580113E+02  -0.116023E+03
   0.113613E+03   0.389512E+02   0.448323E+00   0.934754E-04   0.100194E+02   0.104083E+02   0.147736E+02   0.132437E+02   0.507520E+02  -0.737829E+01   0.000000E+00   0.581303E+02  -0.116261E+03
   0.113613E+03   0.389512E+02   0.448323E+00   0.934754E-04   0.100194E+02   0.104083E+02   0.147736E+02   0.128011E+02   0.506657E+02  -0.746456E+01   0.000000E+00   0.581303E+02  -0.116261E+03
   0.113613E+03   0.389512E+02   0.448323E+00   0.934754E-04   0.100194E+02   0.104083E+02   0.147736E+02   0.129593E+02   0.507002E+02  -0.743006E+01   0.000000E+00   0.581303E+02  -0.116261E+03
   0.113613E+03   0.389512E+02   0.448323E+00   0.934754E-04   0.987387E+01   0.104083E+02   0.126240E+02   0.129593E+02   0.505013E+02  -0.762900E+01   0.000000E+00   0.581303E+02  -0.116261E+03
   0.113613E+03   0.384616E+02  -0.543833E+00   0.934754E-04   0.102309E+02   0.995835E+01   0.164452E+02   0.129593E+02   0.488895E+02  -0.760348E+01   0.000000E+00   0.564930E+02  -0.112986E+03
   0.113613E+03   0.384616E+02  -0.543833E+00   0.934754E-04   0.102309E+02   0.995835E+01   0.164452E+02   0.129593E+02   0.488895E+02  -0.760348E+01   0.000000E+00   0.564930E+02  -0.112986E+03
   0.114934E+03   0.384616E+02   0.745206E-01   0.934754E-04   0.102309E+02   0.995835E+01   0.164452E+02   0.129593E+02   0.500558E+02  -0.760348E+01   0.000000E+00   0.576593E+02  -0.115319E+03
   0.114934E+03   0.377533E+02   0.745206E-01   0.934754E-04   0.102309E+02   0.995835E+01   0.165347E+02   0.129593E+02   0.505270E+02  -0.762176E+01   0.000000E+00   0.581488E+02  -0.116298E+03
   0.114934E+03   0.377533E+02   0.745206E-01   0.934754E-04   0.109672E+02   0.784620E+01   0.165347E+02   0.129593E+02   0.498606E+02  -0.828810E+01   0.000000E+00   0.581487E+02  -0.116297E+03
   0.115498E+03   0.377533E+02   0.745206E-01   0.934754E-04   0.104244E+02   0.784620E+01   0.165347E+02   0.129593E+02   0.495683E+02  -0.815239E+01   0.000000E+00   0.577207E+02  -0.115441E+03
   0.114862E+03   0.377533E+02   0.745206E-01   0.759244E-05   0.104244E+02   0.967914E+01   0.165347E+02   0.134947E+02   0.506778E+02  -0.755318E+01   0.000000E+00   0.582310E+02  -0.116462E+03
   0.115058E+03   0.377533E+02   0.745206E-01   0.761003E-04   0.104244E+02   0.967914E+01   0.165347E+02   0.134947E+02   0.505825E+02  -0.755318E+01   0.000000E+00   0.581357E+02  -0.116271E+03
   0.115058E+03   0.374331E+02  -0.112916E+01   0.761003E-04   0.119780E+02   0.967914E+01   0.165347E+02   0.134947E+02   0.482019E+02  -0.807770E+01   0.000000E+00   0.562796E+02  -0.112559E+03
   0.115058E+03   0.374331E+02   0.125103E+00   0.761003E-04   0.707441E+01   0.967914E+01   0.165347E+02   0.134947E+02   0.495401E+02  -0.864124E+01   0.000000E+00   0.581813E+02  -0.116363E+03
   0.115058E+03   0.370742E+02   0.722195E+00   0.761003E-04   0.707441E+01   0.116973E+02   0.165347E+02   0.134947E+02   0.489723E+02  -0.912456E+01   0.000000E+00   0.580969E+02  -0.116194E+03
   0.115058E+03   0.370742E+02   0.722195E+00   0.761003E-04   0.707441E+01   0.116973E+02   0.165347E+02   0.129977E+02   0.488931E+02  -0.920384E+01   0.000000E+00   0.580969E+02  -0.116194E+03
   0.115058E+03   0.370742E+02   0.997626E+00   0.761003E-04   0.707441E+01   0.116973E+02   0.123307E+02   0.117485E+02   0.481865E+02  -0.966038E+01   0.000000E+00   0.578469E+02  -0.115694E+03
   0.115058E+03   0.370742E+02   0.997626E+00   0.761003E-04   0.707441E+01   0.903222E+01   0.123307E+02   0.160829E+02   0.489942E+02  -0.885270E+01   0.000000E+00   0.578469E+02  -0.115694E+03
   0.114188E+03   0.370742E+02   0.997626E+00   0.761003E-04   0.707441E+01   0.903222E+01   0.123307E+02   0.160829E+02   0.492246E+02  -0.885270E+01   0.000000E+00   0.580773E+02  -0.116155E+03
   0.114188E+03   0.370742E+02   0.997626E+00   0.761003E-04   0.873066E+01   0.765620E+01   0.123307E+02   0.160829E+02   0.496844E+02  -0.839285E+01   0.000000E+00   0.580772E+02  -0.116154E+03
   0.114188E+03   0.370742E+02   0.997626E+00   0.147495E-03   0.873066E+01   0.865762E+01   0.123307E+02   0.160829E+02   0.500586E+02  -0.788392E+01   0.000000E+00   0.579425E+02  -0.115885E+03
   0.114188E+03   0.370742E+02   0.997626E+00   0.147495E-03   0.873066E+01   0.865762E+01   0.123307E+02   0.160829E+02   0.500586E+02  -0.788392E+01   0.000000E+00   0.579425E+02  -0.115885E+03
   0.114188E+03   0.370742E+02   0.997626E+00   0.147495E-03   0.873066E+01   0.103951E+02   0.953068E+01   0.198450E+02   0.471543E+02  -0.107882E+02   0.000000E+00   0.579425E+02  -0.115885E+03
   0.113350E+03   0.370742E+02   0.997626E+00   0.147495E-03   0.116853E+02   0.103951E+02   0.121876E+02   0.158482E+02   0.485027E+02  -0.819983E+01   0.000000E+00   0.567025E+02  -0.113405E+03
   0.113350E+03   0.370742E+02   0.997626E+00   0.147495E-03   0.140337E+02   0.121448E+02   0.121876E+02   0.124611E+02   0.464270E+02  -0.102756E+02   0.000000E+00   0.567026E+02  -0.113405E+03
   0.113350E+03   0.370742E+02   0.121887E+01   0.147495E-03   0.103798E+02   0.121448E+02   0.121876E+02   0.121417E+02   0.485033E+02  -0.865871E+01   0.000000E+00   0.571620E+02  -0.114324E+03
   0.113350E+03   0.370742E+02   0.121887E+01   0.147495E-03   0.103798E+02   0.121448E+02   0.121876E+02   0.214352E+02   0.469006E+02  -0.102614E+02   0.000000E+00   0.571620E+02  -0.114324E+03
   0.113350E+03   0.370742E+02   0.121887E+01   0.147495E-03   0.983777E+01   0.931717E+01   0.114856E+02   0.215308E+02   0.473057E+02  -0.985629E+01   0.000000E+00   0.571620E+02  -0.114324E+03
   0.113350E+03   0.370742E+02   0.190461E+01   0.147495E-03   0.983777E+01   0.931717E+01   0.118293E+02   0.215308E+02   0.482364E+02  -0.969986E+01   0.000000E+00   0.579363E+02  -0.115873E+03
   0.113350E+03   0.370742E+02   0.190461E+01   0.147495E-03   0.983777E+01   0.931717E+01   0.183195E+02   0.185477E+02   0.492230E+02  -0.871322E+01   0.000000E+00   0.579362E+02  -0.115872E+03
   0.112267E+03   0.370742E+02   0.190461E+01   0.147495E-03   0.101402E+02   0.931717E+01   0.189153E+02   0.118983E+02   0.475753E+02  -0.861083E+01   0.000000E+00   0.561861E+02  -0.112372E+03
   0.113818E+03   0.373856E+02   0.190461E+01   0.224831E-03   0.101402E+02   0.931717E+01   0.189153E+02   0.123043E+02   0.490624E+02  -0.846413E+01   0.000000E+00   0.575265E+02  -0.115053E+03
   0.113818E+03   0.369868E+02   0.190461E+01   0.224831E-03   0.101402E+02   0.931717E+01   0.189153E+02   0.123043E+02   0.492582E+02  -0.846413E+01   0.000000E+00   0.577223E+02  -0.115445E+03
   0.113818E+03   0.369868E+02   0.190461E+01   0.224831E-03   0.101402E+02   0.741081E+01   0.189153E+02   0.123043E+02   0.484273E+02  -0.929503E+01   0.000000E+00   0.577223E+02  -0.115445E+03
   0.113818E+03   0.369868E+02   0.190461E+01   0.224831E-03   0.101402E+02   0.741081E+01   0.143790E+02   0.109524E+02   0.487221E+02  -0.900020E+01   0.000000E+00   0.577223E+02  -0.115445E+03
   0.112978E+03   0.372717E+02   0.190461E+01   0.224831E-03   0.101402E+02   0.129050E+02   0.143790E+02   0.110248E+02   0.483658E+02  -0.920087E+01   0.000000E+00   0.575667E+02  -0.115133E+03
   0.112978E+03   0.372717E+02   0.280249E+01   0.224831E-03   0.101402E+02   0.129050E+02   0.134673E+02   0.164341E+02   0.489445E+02  -0.857661E+01   0.000000E+00   0.575211E+02  -0.115042E+03
   0.112021E+03   0.372717E+02   0.280249E+01   0.224831E-03   0.101402E+02   0.129050E+02   0.134673E+02   0.164341E+02   0.488402E+02  -0.857661E+01   0.000000E+00   0.574168E+02  -0.114834E+03
   0.112021E+03   0.372717E+02   0.280249E+01   0.224831E-03   0.101402E+02   0.129050E+02   0.134673E+02   0.148037E+02   0.490467E+02  -0.837008E+01   0.000000E+00   0.574168E+02  -0.114834E+03
   0.112021E+03   0.372717E+02   0.280249E+01   0.224831E-03   0.101402E+02   0.903954E+01   0.134673E+02   0.148037E+02   0.500883E+02  -0.732853E+01   0.000000E+00   0.574168E+02  -0.114834E+03
   0.112021E+03   0.372717E+02   0.280249E+01   0.224831E-03   0.904299E+01   0.903954E+01   0.134673E+02   0.148037E+02   0.500788E+02  -0.733808E+01   0.000000E+00   0.574169E+02  -0.114834E+03
   0.112021E+03   0.372717E+02   0.280249E+01   0.224831E-03   0.790492E+01   0.903954E+01   0.134673E+02   0.148037E+02   0.496489E+02  -0.776798E+01   0.000000E+00   0.574169E+02  -0.114834E+03
   0.112021E+03   0.372717E+02   0.280249E+01   0.224831E-03   0.818808E+01   0.903954E+01   0.134673E+02   0.114444E+02   0.491496E+02  -0.826722E+01   0.000000E+00   0.574168E+02  -0.114834E+03
   0.112383E+03   0.372717E+02   0.280249E+01   0.224831E-03   0.818808E+01   0.903954E+01   0.134673E+02   0.114444E+02   0.493918E+02  -0.826722E+01   0.000000E+00   0.576590E+02  -0.115318E+03
   0.112383E+03   0.384583E+02   0.280249E+01   0.224831E-03   0.103115E+02   0.898639E+01   0.134673E+02   0.114444E+02   0.490957E+02  -0.801946E+01   0.000000E+00   0.571152E+02  -0.114230E+03
   0.112383E+03   0.373551E+02   0.280249E+01   0.163430E-03   0.103115E+02   0.110940E+02   0.134673E+02   0.153282E+02   0.502738E+02  -0.760520E+01   0.000000E+00   0.578790E+02  -0.115758E+03
   0.112383E+03   0.373551E+02   0.280249E+01   0.163430E-03   0.103115E+02   0.799103E+01   0.134673E+02   0.153282E+02   0.501079E+02  -0.777107E+01   0.000000E+00   0.578790E+02  -0.115758E+03
   0.112383E+03   0.373551E+02   0.280249E+01   0.163430E-03   0.103115E+02   0.917532E+01   0.134673E+02   0.153282E+02   0.505058E+02  -0.737317E+01   0.000000E+00   0.578790E+02  -0.115758E+03
   0.112383E+03   0.375196E+02   0.280249E+01   0.163430E-03   0.103115E+02   0.917532E+01   0.134673E+02   0.145456E+02   0.505599E+02  -0.732674E+01   0.000000E+00   0.578866E+02  -0.115773E+03
   0.112383E+03   0.375196E+02   0.280249E+01   0.163430E-03   0.867477E+01   0.917532E+01   0.134673E+02   0.145456E+02   0.504918E+02  -0.739478E+01   0.000000E+00   0.578866E+02  -0.115773E+03
   0.112383E+03   0.375196E+02   0.333610E+01   0.163430E-03   0.106713E+02   0.917532E+01   0.134673E+02   0.145456E+02   0.501332E+02  -0.740205E+01   0.000000E+00   0.575352E+02  -0.115070E+03
   0.112544E+03   0.358619E+02   0.333610E+01   0.163430E-03   0.106713E+02   0.917532E+01   0.134673E+02   0.145456E+02   0.499824E+02  -0.740205E+01   0.000000E+00   0.573844E+02  -0.114769E+03
   0.112544E+03   0.358619E+02   0.333610E+01   0.163430E-03   0.106713E+02   0.917532E+01   0.134673E+02   0.145456E+02   0.499824E+02  -0.740205E+01   0.000000E+00   0.573844E+02  -0.114769E+03
   0.112544E+03   0.358619E+02   0.333610E+01   0.163430E-03   0.106713E+02   0.122548E+02   0.134673E+02   0.145456E+02   0.492688E+02  -0.811565E+01   0.000000E+00   0.573845E+02  -0.114769E+03
   0.114018E+03   0.358619E+02   0.117302E+01   0.163430E-03   0.848669E+01   0.122548E+02   0.134673E+02   0.145456E+02   0.479907E+02  -0.817038E+01   0.000000E+00   0.561611E+02  -0.112322E+03
   0.114018E+03   0.358619E+02   0.117302E+01   0.352782E-03   0.848669E+01   0.122548E+02   0.134673E+02   0.185554E+02   0.468668E+02  -0.896759E+01   0.000000E+00   0.558344E+02  -0.111669E+03
   0.114018E+03   0.358619E+02   0.117302E+01   0.352782E-03   0.120908E+02   0.788937E+01   0.135497E+02   0.128315E+02   0.472930E+02  -0.854136E+01   0.000000E+00   0.558344E+02  -0.111669E+03
   0.114018E+03   0.358619E+02   0.117302E+01   0.134915E-03   0.111645E+02   0.788937E+01   0.209645E+02   0.128315E+02   0.462984E+02  -0.987093E+01   0.000000E+00   0.561693E+02  -0.112339E+03
   0.116270E+03   0.350619E+02   0.106757E+01   0.134915E-03   0.111645E+02   0.788937E+01   0.209645E+02   0.128315E+02   0.481908E+02  -0.987093E+01   0.000000E+00   0.580617E+02  -0.116123E+03
   0.116270E+03   0.350619E+02   0.912064E+00   0.134915E-03   0.111645E+02   0.788937E+01   0.209645E+02   0.128315E+02   0.481855E+02  -0.987093E+01   0.000000E+00   0.580564E+02  -0.116113E+03
   0.116270E+03   0.350619E+02   0.912064E+00   0.134915E-03   0.114568E+02   0.788937E+01   0.220957E+02   0.128315E+02   0.475533E+02  -0.105032E+02   0.000000E+00   0.580565E+02  -0.116113E+03
   0.116270E+03   0.350619E+02   0.912064E+00   0.134915E-03   0.114568E+02   0.119476E+02   0.220957E+02   0.138166E+02   0.475913E+02  -0.104651E+02   0.000000E+00   0.580564E+02  -0.116113E+03
   0.116270E+03   0.355640E+02   0.912064E+00   0.134915E-03   0.110564E+02   0.119476E+02   0.204156E+02   0.138166E+02   0.483867E+02  -0.955772E+01   0.000000E+00   0.579444E+02  -0.115889E+03
   0.116270E+03   0.355640E+02   0.944824E+00   0.180530E-03   0.110564E+02   0.132310E+02   0.204156E+02   0.147087E+02   0.475739E+02  -0.102267E+02   0.000000E+00   0.578006E+02  -0.115601E+03
   0.116270E+03   0.355640E+02   0.944824E+00   0.180530E-03   0.110564E+02   0.995875E+01   0.178096E+02   0.147087E+02   0.497935E+02  -0.800718E+01   0.000000E+00   0.578007E+02  -0.115601E+03
   0.116270E+03   0.355640E+02   0.864457E+00   0.180530E-03   0.853030E+01   0.995875E+01   0.162779E+02   0.147087E+02   0.502920E+02  -0.756276E+01   0.000000E+00   0.578548E+02  -0.115710E+03
   0.116270E+03   0.355640E+02   0.864457E+00   0.180530E-03   0.853030E+01   0.995875E+01   0.162779E+02   0.147087E+02   0.502920E+02  -0.756276E+01   0.000000E+00   0.578548E+02  -0.115710E+03
   0.116270E+03   0.355640E+02   0.870929E+00   0.180530E-03   0.977304E+01   0.995875E+01   0.162779E+02   0.147087E+02   0.504688E+02  -0.738949E+01   0.000000E+00   0.578583E+02  -0.115717E+03
   0.116270E+03   0.355640E+02   0.870929E+00   0.180530E-03   0.977304E+01   0.995875E+01   0.143399E+02   0.147087E+02   0.506538E+02  -0.720449E+01   0.000000E+00   0.578583E+02  -0.115717E+03
   0.116270E+03   0.355640E+02   0.870929E+00   0.180530E-03   0.105911E+02   0.103372E+02   0.143399E+02   0.820619E+01   0.465287E+02  -0.113295E+02   0.000000E+00   0.578582E+02  -0.115716E+03
   0.116270E+03   0.355640E+02   0.870929E+00   0.180530E-03   0.105911E+02   0.103372E+02   0.187834E+02   0.820619E+01   0.456517E+02  -0.122065E+02   0.000000E+00   0.578582E+02  -0.115716E+03
   0.116270E+03   0.355640E+02  -0.816448E-01   0.180530E-03   0.119208E+02   0.103372E+02   0.184822E+02   0.106200E+02   0.476914E+02  -0.976646E+01   0.000000E+00   0.574579E+02  -0.114916E+03
   0.117184E+03   0.350161E+02  -0.816448E-01   0.180530E-03   0.119208E+02   0.103372E+02   0.184822E+02   0.136706E+02   0.492067E+02  -0.863612E+01   0.000000E+00   0.578428E+02  -0.115686E+03
   0.117184E+03   0.350161E+02  -0.460424E+00   0.180530E-03   0.904753E+01   0.103372E+02   0.184822E+02   0.136706E+02   0.493212E+02  -0.809968E+01   0.000000E+00   0.574209E+02  -0.114842E+03
   0.117184E+03   0.350161E+02  -0.460424E+00   0.180530E-03   0.904753E+01   0.103372E+02   0.184822E+02   0.122098E+02   0.490124E+02  -0.840850E+01   0.000000E+00   0.574209E+02  -0.114842E+03
   0.117184E+03   0.350161E+02  -0.460424E+00   0.180530E-03   0.904753E+01   0.103372E+02   0.166725E+02   0.122098E+02   0.495205E+02  -0.790039E+01   0.000000E+00   0.574209E+02  -0.114842E+03
   0.117184E+03   0.350161E+02  -0.460424E+00   0.180530E-03   0.872087E+01   0.103372E+02   0.166801E+02   0.144221E+02   0.497904E+02  -0.763054E+01   0.000000E+00   0.574209E+02  -0.114842E+03
   0.117184E+03   0.350161E+02  -0.460424E+00   0.180530E-03   0.872087E+01   0.103372E+02   0.166801E+02   0.177483E+02   0.492483E+02  -0.817258E+01   0.000000E+00   0.574209E+02  -0.114842E+03
   0.117184E+03   0.350161E+02   0.278436E+00   0.180530E-03   0.872087E+01   0.143851E+02   0.167117E+02   0.177483E+02   0.477852E+02  -0.101489E+02   0.000000E+00   0.579341E+02  -0.115868E+03
   0.117184E+03   0.350161E+02  -0.219755E+00   0.180530E-03   0.872087E+01   0.143851E+02   0.151850E+02   0.140045E+02   0.483536E+02  -0.937721E+01   0.000000E+00   0.577308E+02  -0.115462E+03
   0.117184E+03   0.358617E+02  -0.219755E+00   0.180530E-03   0.872087E+01   0.134342E+02   0.151850E+02   0.140822E+02   0.490993E+02  -0.874203E+01   0.000000E+00   0.578413E+02  -0.115683E+03
   0.117184E+03   0.353675E+02  -0.219755E+00   0.180530E-03   0.754998E+01   0.134342E+02   0.125586E+02   0.140822E+02   0.483563E+02  -0.955369E+01   0.000000E+00   0.579100E+02  -0.115820E+03
   0.117184E+03   0.353675E+02  -0.219755E+00   0.180530E-03   0.141227E+02   0.134342E+02   0.125586E+02   0.152039E+02   0.471987E+02  -0.107112E+02   0.000000E+00   0.579099E+02  -0.115820E+03
   0.117184E+03   0.353675E+02  -0.367392E-01   0.180530E-03   0.132472E+02   0.849132E+01   0.125586E+02   0.149394E+02   0.490243E+02  -0.891266E+01   0.000000E+00   0.579370E+02  -0.115874E+03
   0.117184E+03   0.353675E+02  -0.367392E-01   0.180530E-03   0.705693E+01   0.112964E+02   0.125586E+02   0.149394E+02   0.489868E+02  -0.895013E+01   0.000000E+00   0.579369E+02  -0.115874E+03
   0.117184E+03   0.353675E+02  -0.234828E+00   0.180530E-03   0.705693E+01   0.109064E+02   0.151087E+02   0.149394E+02   0.492890E+02  -0.861440E+01   0.000000E+00   0.579034E+02  -0.115807E+03
   0.117184E+03   0.349477E+02  -0.234828E+00   0.186364E-04   0.131560E+02   0.109064E+02   0.151087E+02   0.149394E+02   0.492270E+02  -0.865892E+01   0.000000E+00   0.578859E+02  -0.115772E+03
   0.117184E+03   0.344579E+02  -0.234828E+00   0.186364E-04   0.131560E+02   0.101708E+02   0.151087E+02   0.149394E+02   0.486127E+02  -0.849857E+01   0.000000E+00   0.571113E+02  -0.114223E+03
   0.117184E+03   0.344579E+02  -0.234828E+00   0.186364E-04   0.137468E+02   0.951010E+01   0.151087E+02   0.181120E+02   0.476460E+02  -0.946528E+01   0.000000E+00   0.571113E+02  -0.114223E+03
   0.118049E+03   0.351882E+02  -0.234828E+00   0.186364E-04   0.137468E+02   0.951010E+01   0.151087E+02   0.119016E+02   0.486381E+02  -0.927030E+01   0.000000E+00   0.579084E+02  -0.115817E+03
