a0_min         a0_flood       a1_flood       a2_flood       a3_flood       a4_flood       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.853064E+02   0.467602E+02   0.284382E+03   0.156281E+03   0.586518E+03  -0.674489E+03   0.542255E-02   0.962948E+01   0.960372E+01   0.111565E+02   0.988031E+01   0.728353E+02
   0.734369E+02   0.467602E+02   0.284382E+03   0.156281E+03   0.572197E+03  -0.650422E+03   0.542255E-02   0.962948E+01   0.109254E+02   0.111565E+02   0.118539E+02   0.722031E+02
   0.734369E+02   0.337055E+02   0.284382E+03   0.156281E+03   0.518209E+03  -0.666491E+03   0.542255E-02   0.962948E+01   0.109254E+02   0.111565E+02   0.124748E+02   0.719700E+02
   0.706688E+02   0.337055E+02   0.284382E+03   0.781241E+02   0.503183E+03  -0.819895E+03   0.542255E-02   0.962948E+01   0.109254E+02   0.111565E+02   0.124748E+02   0.719305E+02
   0.706688E+02   0.337055E+02   0.284248E+03   0.781241E+02   0.503183E+03  -0.759474E+03   0.542255E-02   0.962948E+01   0.101820E+02   0.111565E+02   0.124748E+02   0.721814E+02
   0.706688E+02   0.337055E+02   0.258376E+03   0.685711E+02   0.518707E+03  -0.709091E+03   0.542255E-02   0.962948E+01   0.101820E+02   0.111565E+02   0.760987E+01   0.723187E+02
   0.706688E+02   0.337055E+02   0.177304E+03   0.139676E+03   0.518707E+03  -0.717378E+03   0.542255E-02   0.962948E+01   0.101820E+02   0.123435E+02   0.760987E+01   0.715699E+02
   0.706688E+02   0.337055E+02   0.195705E+03   0.100543E+03   0.518707E+03  -0.715739E+03   0.690948E-02   0.962948E+01   0.118698E+02   0.727187E+01   0.760987E+01   0.705447E+02
   0.706688E+02   0.443371E+02   0.236703E+03   0.137037E+03   0.484099E+03  -0.737674E+03   0.182672E-03   0.123874E+02   0.135895E+02   0.727187E+01   0.760987E+01   0.701599E+02
   0.706688E+02   0.443371E+02   0.243875E+03   0.110654E+03   0.483632E+03  -0.664387E+03   0.182672E-03   0.123874E+02   0.966146E+01   0.727187E+01   0.760987E+01   0.716310E+02
   0.706688E+02   0.443371E+02   0.318870E+03   0.115812E+03   0.483632E+03  -0.664387E+03   0.182672E-03   0.123874E+02   0.966146E+01   0.127216E+02   0.760987E+01   0.716128E+02
   0.706688E+02   0.394570E+02   0.277305E+03   0.121745E+03   0.491803E+03  -0.667221E+03   0.182672E-03   0.123874E+02   0.966146E+01   0.127216E+02   0.129475E+02   0.711741E+02
   0.706688E+02   0.155309E+02   0.296649E+03   0.121745E+03   0.499381E+03  -0.667221E+03   0.182672E-03   0.123874E+02   0.966146E+01   0.127216E+02   0.129475E+02   0.711652E+02
   0.706688E+02   0.350069E+02   0.296649E+03   0.122889E+03   0.423265E+03  -0.656803E+03   0.344475E-02   0.948088E+01   0.966146E+01   0.127216E+02   0.129475E+02   0.717653E+02
   0.706688E+02   0.350069E+02   0.288885E+03   0.704589E+02   0.453195E+03  -0.645928E+03   0.344475E-02   0.948088E+01   0.118732E+02   0.841224E+01   0.129475E+02   0.719185E+02
   0.706688E+02   0.605976E+02   0.256720E+03   0.197990E+02   0.453195E+03  -0.645928E+03   0.344475E-02   0.948088E+01   0.118732E+02   0.841224E+01   0.130315E+02   0.718706E+02
   0.706688E+02   0.605976E+02   0.256720E+03   0.427544E+02   0.453195E+03  -0.566110E+03   0.344475E-02   0.948088E+01   0.118732E+02   0.140537E+02   0.130315E+02   0.702311E+02
   0.706688E+02   0.605976E+02   0.256720E+03   0.572436E+02   0.419490E+03  -0.621141E+03   0.344475E-02   0.948088E+01   0.118732E+02   0.140537E+02   0.117195E+02   0.709651E+02
   0.706688E+02   0.605976E+02   0.203028E+03   0.689794E+02   0.395488E+03  -0.607528E+03   0.616935E-02   0.948088E+01   0.118732E+02   0.107720E+02   0.117195E+02   0.718987E+02
   0.706688E+02   0.148963E+03   0.203028E+03   0.576292E+02   0.366912E+03  -0.659356E+03   0.616935E-02   0.948088E+01   0.118732E+02   0.107720E+02   0.140403E+02   0.706390E+02
   0.706688E+02   0.148963E+03   0.203028E+03   0.576292E+02   0.366912E+03  -0.622895E+03   0.616935E-02   0.948088E+01   0.118732E+02   0.759319E+01   0.101266E+02   0.718547E+02
   0.706688E+02   0.138961E+03   0.175508E+03   0.538506E+02   0.366912E+03  -0.591334E+03   0.873235E-02   0.948088E+01   0.140824E+02   0.759319E+01   0.139382E+02   0.678162E+02
   0.706688E+02   0.138961E+03   0.175508E+03   0.538506E+02   0.366912E+03  -0.644092E+03   0.397885E-02   0.948088E+01   0.127999E+02   0.759319E+01   0.794849E+01   0.714242E+02
   0.729999E+02   0.138961E+03   0.175508E+03   0.594875E+02   0.365501E+03  -0.647849E+03   0.350815E-02   0.108856E+02   0.929613E+01   0.759319E+01   0.995091E+01   0.728025E+02
   0.729999E+02   0.138961E+03   0.174491E+03   0.594875E+02   0.370905E+03  -0.622104E+03   0.350815E-02   0.103016E+02   0.102357E+02   0.913256E+01   0.995091E+01   0.735017E+02
   0.729999E+02   0.733371E+02   0.174491E+03   0.773989E+02   0.370905E+03  -0.626283E+03   0.350815E-02   0.103016E+02   0.102357E+02   0.913256E+01   0.131148E+02   0.723165E+02
   0.729999E+02   0.376207E+02   0.134353E+03   0.528891E+02   0.343898E+03  -0.626283E+03   0.350815E-02   0.103016E+02   0.823027E+01   0.913256E+01   0.131148E+02   0.720531E+02
   0.729999E+02   0.458167E+01   0.185856E+03   0.528891E+02   0.363905E+03  -0.624300E+03   0.774817E-03   0.103016E+02   0.823027E+01   0.913256E+01   0.887977E+01   0.735353E+02
   0.909634E+02   0.458167E+01   0.128146E+03   0.528891E+02   0.357082E+03  -0.624300E+03   0.774817E-03   0.103016E+02   0.823027E+01   0.913256E+01   0.983002E+01   0.734629E+02
   0.909634E+02   0.458167E+01   0.128146E+03  -0.244530E+02   0.364897E+03  -0.590871E+03   0.774817E-03   0.103016E+02   0.823027E+01   0.913256E+01   0.983002E+01   0.734157E+02
   0.909634E+02   0.458167E+01   0.130436E+03  -0.269231E+02   0.262932E+03  -0.522296E+03   0.774817E-03   0.103016E+02   0.823027E+01   0.913256E+01   0.114828E+02   0.730760E+02
   0.909634E+02   0.168127E+02   0.130436E+03  -0.269231E+02   0.372363E+03  -0.522296E+03   0.774817E-03   0.103016E+02   0.823027E+01   0.913256E+01   0.114828E+02   0.729481E+02
   0.909634E+02   0.168127E+02   0.130436E+03  -0.315811E+02   0.282228E+03  -0.502113E+03   0.250283E-02   0.103016E+02   0.823027E+01   0.913256E+01   0.114828E+02   0.728945E+02
   0.820960E+02   0.975536E+02   0.126562E+03  -0.482325E+02   0.293339E+03  -0.398807E+03   0.250283E-02   0.130502E+02   0.823027E+01   0.913256E+01   0.100470E+02   0.721358E+02
   0.820960E+02   0.975536E+02   0.126562E+03  -0.482325E+02   0.293339E+03  -0.382448E+03   0.105324E-01   0.132953E+02   0.868629E+01   0.913256E+01   0.100470E+02   0.696624E+02
   0.820960E+02   0.975536E+02   0.118234E+03  -0.426729E+02   0.293339E+03  -0.382448E+03   0.105324E-01   0.135641E+02   0.868629E+01   0.913256E+01   0.100470E+02   0.694340E+02
   0.820960E+02   0.975536E+02   0.118234E+03  -0.546039E+02   0.293339E+03  -0.375392E+03   0.105324E-01   0.135641E+02   0.868629E+01   0.988215E+01   0.100470E+02   0.695517E+02
   0.803048E+02   0.975536E+02   0.113201E+03  -0.395501E+02   0.293339E+03  -0.375392E+03   0.129031E-01   0.995447E+01   0.949237E+01   0.988215E+01   0.100470E+02   0.698571E+02
   0.803048E+02   0.100552E+03   0.113201E+03  -0.395501E+02   0.265262E+03  -0.391596E+03   0.129031E-01   0.995447E+01   0.949237E+01   0.988215E+01   0.100470E+02   0.697218E+02
   0.803048E+02   0.100552E+03   0.113201E+03  -0.395501E+02   0.265262E+03  -0.391596E+03   0.113653E-01   0.995447E+01   0.949237E+01   0.988215E+01   0.100470E+02   0.704976E+02
   0.803048E+02   0.846815E+02   0.113201E+03  -0.395501E+02   0.227490E+03  -0.353408E+03   0.630248E-02   0.995447E+01   0.949237E+01   0.988215E+01   0.100470E+02   0.715638E+02
   0.803048E+02   0.784379E+02   0.113201E+03  -0.395501E+02   0.227490E+03  -0.353408E+03   0.496910E-02   0.142770E+02   0.967721E+01   0.114777E+02   0.100470E+02   0.684922E+02
   0.803048E+02   0.784379E+02   0.113201E+03  -0.556193E+01   0.227490E+03  -0.345453E+03   0.136890E-02   0.142770E+02   0.967721E+01   0.918340E+01   0.100470E+02   0.717229E+02
   0.837640E+02   0.784379E+02   0.112969E+03  -0.556193E+01   0.227490E+03  -0.358430E+03   0.136890E-02   0.120085E+02   0.967721E+01   0.918340E+01   0.102232E+02   0.729528E+02
   0.878421E+02   0.784379E+02   0.112969E+03  -0.556193E+01   0.227490E+03  -0.357398E+03   0.136890E-02   0.120085E+02   0.967721E+01   0.918340E+01   0.959902E+01   0.730327E+02
   0.878421E+02   0.784379E+02   0.112969E+03  -0.556193E+01   0.227490E+03  -0.357398E+03   0.136890E-02   0.131913E+02   0.967721E+01   0.575080E+01   0.959902E+01   0.691314E+02
   0.878421E+02   0.784379E+02   0.112969E+03  -0.273627E+02   0.226588E+03  -0.357398E+03   0.136890E-02   0.100658E+02   0.967721E+01   0.575080E+01   0.110334E+02   0.693942E+02
   0.878421E+02   0.784379E+02   0.112969E+03  -0.255374E+02   0.226588E+03  -0.357398E+03   0.200259E-02   0.100658E+02   0.967721E+01   0.575080E+01   0.110334E+02   0.694662E+02
   0.878421E+02   0.784379E+02   0.112969E+03  -0.255374E+02   0.226588E+03  -0.357398E+03   0.200259E-02   0.100658E+02   0.852024E+01   0.738220E+01   0.110334E+02   0.717111E+02
   0.122730E+03   0.784379E+02   0.112969E+03  -0.255374E+02   0.226588E+03  -0.366958E+03   0.344367E-02   0.100658E+02   0.852024E+01   0.738220E+01   0.110334E+02   0.709173E+02
   0.122730E+03   0.784379E+02   0.112969E+03  -0.255374E+02   0.234149E+03  -0.366958E+03   0.344367E-02   0.100658E+02   0.997387E+01   0.813253E+01   0.110334E+02   0.721174E+02
   0.125101E+03   0.784379E+02   0.112969E+03  -0.255374E+02   0.234149E+03  -0.366958E+03   0.151892E-02   0.100658E+02   0.103279E+02   0.813253E+01   0.110334E+02   0.722929E+02
   0.125101E+03   0.784379E+02   0.112969E+03  -0.255374E+02   0.234149E+03  -0.366958E+03   0.100329E-02   0.100658E+02   0.103279E+02   0.128095E+02   0.110334E+02   0.716393E+02
   0.949452E+02   0.784379E+02   0.133988E+03  -0.255374E+02   0.234149E+03  -0.366958E+03   0.100329E-02   0.100658E+02   0.103279E+02   0.129674E+02   0.125683E+02   0.716714E+02
   0.949452E+02   0.784379E+02   0.133988E+03  -0.211242E+02   0.234149E+03  -0.366958E+03   0.100329E-02   0.100658E+02   0.103279E+02   0.699027E+01   0.125683E+02   0.715528E+02
   0.949452E+02   0.784379E+02   0.133988E+03  -0.211242E+02   0.234408E+03  -0.366958E+03   0.100329E-02   0.128717E+02   0.932716E+01   0.684947E+01   0.125683E+02   0.703979E+02
   0.949452E+02   0.631097E+02   0.137705E+03  -0.211242E+02   0.234408E+03  -0.367313E+03   0.486959E-02   0.133958E+02   0.932716E+01   0.684947E+01   0.125683E+02   0.691101E+02
   0.949452E+02   0.631097E+02   0.137705E+03  -0.211242E+02   0.234408E+03  -0.367313E+03   0.486959E-02   0.133958E+02   0.932716E+01   0.128816E+02   0.125683E+02   0.694670E+02
   0.949452E+02   0.796581E+02   0.140258E+03  -0.211242E+02   0.234408E+03  -0.367313E+03   0.466989E-02   0.109170E+02   0.932716E+01   0.822127E+01   0.125683E+02   0.718646E+02
   0.949452E+02   0.796581E+02   0.129584E+03  -0.211242E+02   0.234408E+03  -0.352926E+03   0.759397E-02   0.109170E+02   0.932716E+01   0.822127E+01   0.119833E+02   0.712034E+02
   0.949452E+02   0.796581E+02   0.129584E+03  -0.211242E+02   0.234408E+03  -0.352926E+03   0.275695E-02   0.109170E+02   0.932716E+01   0.993898E+01   0.119626E+02   0.727739E+02
   0.949452E+02   0.796581E+02   0.135117E+03  -0.211242E+02   0.234408E+03  -0.352926E+03   0.275695E-02   0.106335E+02   0.932716E+01   0.993898E+01   0.119626E+02   0.728325E+02
   0.949452E+02   0.796581E+02   0.135117E+03  -0.211242E+02   0.234408E+03  -0.402893E+03   0.275695E-02   0.106335E+02   0.932716E+01   0.993898E+01   0.152428E+02   0.694111E+02
   0.884774E+02   0.884976E+02   0.135117E+03  -0.211242E+02   0.234408E+03  -0.402893E+03   0.275695E-02   0.106335E+02   0.932716E+01   0.964650E+01   0.784055E+01   0.723528E+02
   0.884774E+02   0.884976E+02   0.135117E+03  -0.211242E+02   0.234408E+03  -0.402893E+03   0.275695E-02   0.106335E+02   0.932716E+01   0.964650E+01   0.784055E+01   0.723528E+02
   0.884774E+02   0.884976E+02   0.148092E+03  -0.211242E+02   0.245136E+03  -0.402893E+03   0.173255E-02   0.106335E+02   0.932716E+01   0.795813E+01   0.784055E+01   0.727835E+02
   0.577858E+02   0.884976E+02   0.122920E+03   0.256841E+02   0.245136E+03  -0.365874E+03   0.504170E-02   0.106335E+02   0.936497E+01   0.118562E+02   0.784055E+01   0.706736E+02
   0.680792E+02   0.884976E+02   0.122920E+03   0.256841E+02   0.343355E+03  -0.387293E+03   0.504170E-02   0.885646E+01   0.936497E+01   0.118562E+02   0.715491E+01   0.715645E+02
   0.651970E+02   0.884976E+02   0.122920E+03   0.256841E+02   0.343355E+03  -0.418679E+03   0.575326E-02   0.107536E+02   0.104684E+02   0.118562E+02   0.727976E+01   0.712331E+02
   0.651970E+02   0.884976E+02   0.122920E+03   0.267540E+02   0.343355E+03  -0.418679E+03   0.575326E-02   0.103162E+02   0.104684E+02   0.118562E+02   0.727976E+01   0.713274E+02
   0.651970E+02   0.504777E+02   0.122920E+03  -0.247848E+02   0.338255E+03  -0.353533E+03   0.575326E-02   0.747329E+01   0.104684E+02   0.593117E+01   0.113066E+02   0.685667E+02
   0.651970E+02   0.599841E+02   0.152217E+03   0.833006E+01   0.320275E+03  -0.347011E+03   0.575326E-02   0.747329E+01   0.761316E+01   0.598812E+01   0.113066E+02   0.682490E+02
   0.651970E+02   0.526050E+02   0.122542E+03   0.183322E+02   0.291004E+03  -0.435151E+03   0.575326E-02   0.853825E+01   0.761316E+01   0.598812E+01   0.113066E+02   0.679991E+02
   0.651970E+02   0.948277E+02   0.157177E+03  -0.555540E+02   0.354973E+03  -0.380205E+03   0.551784E-02   0.853825E+01   0.947085E+01   0.598812E+01   0.113066E+02   0.692865E+02
   0.651970E+02   0.163752E+03   0.249645E+03  -0.810802E+02   0.272497E+03  -0.305901E+03   0.266045E-02   0.853825E+01   0.947085E+01   0.823891E+01   0.113066E+02   0.728877E+02
   0.651970E+02   0.173402E+03   0.189255E+03  -0.810802E+02   0.240841E+03  -0.413246E+03   0.266045E-02   0.853825E+01   0.116269E+02   0.123542E+02   0.113066E+02   0.721774E+02
   0.651970E+02   0.154643E+03   0.619401E+02  -0.492626E+02   0.201149E+03  -0.417825E+03   0.492804E-02   0.853825E+01   0.116269E+02   0.123542E+02   0.995311E+01   0.711887E+02
   0.651970E+02   0.154643E+03   0.918727E+02  -0.936580E+02   0.242939E+03  -0.417825E+03   0.492804E-02   0.853825E+01   0.116269E+02   0.123542E+02   0.995311E+01   0.717922E+02
   0.651970E+02   0.154643E+03   0.918727E+02  -0.936580E+02   0.198158E+03  -0.436915E+03   0.492804E-02   0.853825E+01   0.104276E+02   0.123542E+02   0.995311E+01   0.722644E+02
   0.651970E+02   0.154643E+03   0.131455E+03  -0.104904E+03   0.228169E+03  -0.318295E+03   0.492804E-02   0.853825E+01   0.104276E+02   0.127321E+02   0.127171E+02   0.710367E+02
   0.651970E+02   0.175208E+03   0.603003E+02  -0.154747E+03   0.212487E+03  -0.315437E+03   0.492804E-02   0.853825E+01   0.104276E+02   0.127321E+02   0.127171E+02   0.707776E+02
   0.651970E+02   0.184162E+03   0.119945E+03  -0.167264E+03   0.246101E+03  -0.288475E+03   0.101482E-01   0.853825E+01   0.104276E+02   0.127321E+02   0.141584E+02   0.680223E+02
   0.651970E+02   0.245878E+03  -0.774945E+01  -0.167264E+03   0.246101E+03  -0.288475E+03   0.101482E-01   0.853825E+01   0.104276E+02   0.127321E+02   0.127842E+02   0.683149E+02
   0.651970E+02   0.245878E+03  -0.134865E+02  -0.167264E+03   0.253792E+03  -0.288475E+03   0.164980E-02   0.853825E+01   0.806477E+01   0.127321E+02   0.127842E+02   0.704416E+02
   0.651970E+02   0.245878E+03  -0.134865E+02  -0.167264E+03   0.253792E+03  -0.288475E+03   0.164980E-02   0.853825E+01   0.806477E+01   0.117640E+02   0.955091E+01   0.719394E+02
   0.651970E+02   0.205350E+03  -0.134865E+02  -0.862266E+02   0.266566E+03  -0.248834E+03   0.164980E-02   0.942422E+01   0.806477E+01   0.117640E+02   0.955091E+01   0.726928E+02
   0.651970E+02   0.205350E+03  -0.134865E+02  -0.248631E+02   0.213675E+03  -0.266059E+03   0.164980E-02   0.942422E+01   0.964112E+01   0.117640E+02   0.955091E+01   0.731450E+02
   0.651970E+02   0.205350E+03  -0.600267E+01  -0.278106E+02   0.216266E+03  -0.167252E+03   0.164980E-02   0.942422E+01   0.964112E+01   0.117640E+02   0.955091E+01   0.730299E+02
   0.651970E+02   0.205350E+03   0.698978E+02  -0.301301E+02   0.187309E+03  -0.732786E+02   0.164980E-02   0.942422E+01   0.964112E+01   0.869703E+01   0.955091E+01   0.734531E+02
   0.685319E+02   0.206072E+03   0.203856E+03  -0.335281E+02   0.119204E+03  -0.135356E+03   0.164980E-02   0.117702E+02   0.964112E+01   0.869703E+01   0.955091E+01   0.729967E+02
   0.685319E+02   0.197699E+03   0.203856E+03   0.299450E+02   0.107432E+03  -0.226275E+03   0.164980E-02   0.117702E+02   0.964112E+01   0.869703E+01   0.127828E+02   0.722652E+02
   0.685319E+02   0.204431E+03   0.131095E+03  -0.699567E+02   0.121333E+03  -0.320063E+03   0.295429E-02   0.117702E+02   0.964112E+01   0.114339E+02   0.101566E+02   0.725533E+02
   0.548329E+02   0.216196E+03   0.131095E+03  -0.607379E+02   0.106920E+03  -0.317967E+03   0.603656E-02   0.117702E+02   0.964112E+01   0.971882E+01   0.101566E+02   0.723860E+02
   0.548329E+02   0.216196E+03   0.151950E+03  -0.123164E+03   0.127603E+03  -0.271897E+03   0.603656E-02   0.119389E+02   0.964112E+01   0.971882E+01   0.765056E+01   0.717691E+02
   0.548329E+02   0.216196E+03   0.188097E+03  -0.923380E+02   0.121383E+03  -0.236632E+03   0.603656E-02   0.127590E+02   0.964112E+01   0.971882E+01   0.765056E+01   0.713702E+02
   0.548329E+02   0.216196E+03   0.188097E+03  -0.132000E+03   0.143180E+03  -0.342075E+03   0.603656E-02   0.127590E+02   0.904458E+01   0.971882E+01   0.765056E+01   0.712593E+02
   0.548329E+02   0.216013E+03   0.148959E+03  -0.705329E+02   0.126744E+03  -0.313931E+03   0.876676E-02   0.127590E+02   0.904458E+01   0.938914E+01   0.765056E+01   0.702843E+02
   0.670277E+02   0.185752E+03   0.204601E+03  -0.406251E+02   0.179552E+03  -0.382757E+03   0.876676E-02   0.127590E+02   0.779604E+01   0.938914E+01   0.765056E+01   0.699299E+02
   0.872029E+02   0.213574E+03   0.253498E+03  -0.670685E+02   0.189459E+03  -0.498982E+03   0.504084E-02   0.127590E+02   0.779604E+01   0.938914E+01   0.765056E+01   0.705164E+02
   0.872029E+02   0.213574E+03   0.291350E+03  -0.670685E+02   0.138110E+03  -0.483007E+03   0.504084E-02   0.127590E+02   0.779604E+01   0.938914E+01   0.765056E+01   0.704945E+02
   0.871119E+02   0.213574E+03   0.279548E+03  -0.670685E+02   0.220240E+03  -0.483007E+03   0.504084E-02   0.172762E+02   0.779604E+01   0.938914E+01   0.765056E+01   0.667809E+02
   0.871119E+02   0.213574E+03   0.187998E+03  -0.287249E+02   0.982004E+02  -0.483007E+03   0.473566E-02   0.130052E+02   0.779604E+01   0.109339E+02   0.765056E+01   0.702494E+02
   0.871119E+02   0.213574E+03   0.255554E+03  -0.481997E+02   0.152447E+03  -0.474464E+03   0.107620E-02   0.115376E+02   0.817586E+01   0.126166E+02   0.765056E+01   0.709521E+02
   0.871119E+02   0.213574E+03   0.255554E+03  -0.481997E+02   0.169216E+03  -0.427186E+03   0.107620E-02   0.175546E+02   0.817586E+01   0.947567E+01   0.765056E+01   0.673759E+02
   0.871119E+02   0.213574E+03   0.217399E+03  -0.115804E+03   0.169216E+03  -0.464428E+03   0.107620E-02   0.141498E+02   0.817586E+01   0.947567E+01   0.765056E+01   0.692206E+02
   0.871119E+02   0.220393E+03   0.231111E+03  -0.107088E+03   0.165724E+03  -0.464428E+03   0.107620E-02   0.107382E+02   0.817586E+01   0.947567E+01   0.920149E+01   0.729757E+02
   0.871119E+02   0.220393E+03   0.231111E+03  -0.780314E+02   0.102742E+03  -0.322230E+03   0.107620E-02   0.107382E+02   0.964838E+01   0.947567E+01   0.920149E+01   0.722608E+02
   0.871119E+02   0.220393E+03   0.231111E+03  -0.669969E+02   0.391175E+02  -0.342709E+03   0.107620E-02   0.101630E+02   0.115957E+02   0.947567E+01   0.920149E+01   0.726788E+02
