a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.966684E+02   0.454799E+01   0.638380E-03   0.113108E+02   0.105885E+02   0.120611E+02   0.119507E+02   0.173118E+03  -0.846482E+01   0.000000E+00   0.181583E+03  -0.363166E+03
   0.966684E+02   0.454799E+01   0.638380E-03   0.113108E+02   0.105885E+02   0.120611E+02   0.119507E+02   0.173118E+03  -0.846482E+01   0.000000E+00   0.181583E+03  -0.363166E+03
   0.973259E+02   0.454799E+01   0.638380E-03   0.113108E+02   0.105885E+02   0.120611E+02   0.119507E+02   0.173949E+03  -0.846482E+01   0.000000E+00   0.182414E+03  -0.364828E+03
   0.973259E+02   0.454799E+01   0.638380E-03   0.113108E+02   0.778146E+01   0.120611E+02   0.119507E+02   0.173512E+03  -0.890243E+01   0.000000E+00   0.182414E+03  -0.364829E+03
   0.973259E+02   0.454799E+01   0.638380E-03   0.113108E+02   0.920164E+01   0.116611E+02   0.132224E+02   0.174225E+03  -0.818887E+01   0.000000E+00   0.182414E+03  -0.364828E+03
   0.973259E+02   0.454799E+01   0.638380E-03   0.113108E+02   0.920164E+01   0.116611E+02   0.132224E+02   0.174225E+03  -0.818887E+01   0.000000E+00   0.182414E+03  -0.364828E+03
   0.973259E+02   0.454799E+01   0.626717E-03   0.113108E+02   0.920164E+01   0.116611E+02   0.132224E+02   0.174232E+03  -0.818887E+01   0.000000E+00   0.182421E+03  -0.364842E+03
   0.978966E+02   0.308820E+01   0.626717E-03   0.113108E+02   0.920164E+01   0.116611E+02   0.132224E+02   0.175009E+03  -0.818887E+01   0.000000E+00   0.183198E+03  -0.366396E+03
   0.978966E+02   0.308820E+01   0.626717E-03   0.113108E+02   0.920164E+01   0.168149E+02   0.132224E+02   0.175272E+03  -0.792545E+01   0.000000E+00   0.183197E+03  -0.366395E+03
   0.978966E+02   0.308820E+01   0.626717E-03   0.113108E+02   0.812378E+01   0.104559E+02   0.132224E+02   0.173954E+03  -0.924383E+01   0.000000E+00   0.183198E+03  -0.366396E+03
   0.978966E+02   0.308820E+01   0.626717E-03   0.113108E+02   0.812378E+01   0.104559E+02   0.132224E+02   0.173954E+03  -0.924383E+01   0.000000E+00   0.183198E+03  -0.366396E+03
   0.978966E+02   0.308820E+01   0.626717E-03   0.113108E+02   0.112905E+02   0.125289E+02   0.129823E+02   0.174978E+03  -0.821907E+01   0.000000E+00   0.183197E+03  -0.366394E+03
   0.978966E+02   0.308820E+01   0.626717E-03   0.965517E+01   0.127740E+02   0.141338E+02   0.129823E+02   0.174863E+03  -0.833480E+01   0.000000E+00   0.183198E+03  -0.366396E+03
   0.981200E+02   0.308820E+01   0.694359E-03   0.965517E+01   0.127740E+02   0.115995E+02   0.129823E+02   0.173960E+03  -0.891915E+01   0.000000E+00   0.182879E+03  -0.365758E+03
   0.981200E+02   0.308820E+01   0.694359E-03   0.965517E+01   0.127740E+02   0.159014E+02   0.129823E+02   0.174428E+03  -0.845099E+01   0.000000E+00   0.182879E+03  -0.365758E+03
   0.981200E+02   0.308820E+01   0.694359E-03   0.932679E+01   0.110786E+02   0.159014E+02   0.129823E+02   0.175178E+03  -0.770121E+01   0.000000E+00   0.182879E+03  -0.365758E+03
   0.981200E+02   0.156076E+01   0.694359E-03   0.132224E+02   0.950083E+01   0.159014E+02   0.129823E+02   0.174512E+03  -0.871280E+01   0.000000E+00   0.183225E+03  -0.366450E+03
   0.981200E+02  -0.955992E-01   0.694359E-03   0.132224E+02   0.950083E+01   0.247739E+02   0.129823E+02   0.170954E+03  -0.122604E+02   0.000000E+00   0.183214E+03  -0.366429E+03
   0.981200E+02  -0.589656E+00   0.694359E-03   0.132224E+02   0.950083E+01   0.247739E+02   0.192816E+02   0.169950E+03  -0.131832E+02   0.000000E+00   0.183133E+03  -0.366266E+03
   0.981200E+02  -0.589656E+00   0.648051E-03   0.122787E+02   0.965399E+01   0.247739E+02   0.168630E+02   0.171415E+03  -0.119085E+02   0.000000E+00   0.183324E+03  -0.366647E+03
   0.981200E+02  -0.589656E+00   0.648051E-03   0.126439E+02   0.104331E+02   0.247739E+02   0.168630E+02   0.171140E+03  -0.121836E+02   0.000000E+00   0.183324E+03  -0.366647E+03
   0.991135E+02  -0.589656E+00   0.648051E-03   0.126439E+02   0.104331E+02   0.114304E+02   0.138293E+02   0.172907E+03  -0.889940E+01   0.000000E+00   0.181806E+03  -0.363613E+03
   0.991135E+02  -0.589656E+00   0.648051E-03   0.109964E+02   0.118011E+02   0.135366E+02   0.138293E+02   0.173801E+03  -0.800581E+01   0.000000E+00   0.181807E+03  -0.363614E+03
   0.991135E+02  -0.122097E+01   0.648051E-03   0.109964E+02   0.118011E+02   0.127023E+02   0.138293E+02   0.173547E+03  -0.815603E+01   0.000000E+00   0.181703E+03  -0.363406E+03
   0.991135E+02  -0.122097E+01   0.648051E-03   0.109964E+02   0.118011E+02   0.127023E+02   0.138293E+02   0.173547E+03  -0.815603E+01   0.000000E+00   0.181703E+03  -0.363406E+03
   0.991135E+02   0.142687E+01   0.648051E-03   0.109964E+02   0.118011E+02   0.127023E+02   0.138293E+02   0.173605E+03  -0.815603E+01   0.000000E+00   0.181761E+03  -0.363522E+03
   0.991135E+02  -0.909900E+00   0.738416E-03   0.135285E+02   0.118011E+02   0.127023E+02   0.138293E+02   0.172221E+03  -0.939215E+01   0.000000E+00   0.181613E+03  -0.363226E+03
   0.991135E+02  -0.909900E+00   0.738416E-03   0.759025E+01   0.118011E+02   0.127023E+02   0.153292E+02   0.172964E+03  -0.864915E+01   0.000000E+00   0.181613E+03  -0.363226E+03
   0.991135E+02  -0.327220E+00   0.652244E-03   0.759025E+01   0.118011E+02   0.127023E+02   0.153292E+02   0.173184E+03  -0.864915E+01   0.000000E+00   0.181833E+03  -0.363666E+03
   0.991135E+02  -0.111067E+01   0.912993E-03   0.759025E+01   0.118011E+02   0.154837E+02   0.118425E+02   0.171323E+03  -0.894853E+01   0.000000E+00   0.180272E+03  -0.360543E+03
   0.978936E+02   0.577065E-01   0.780794E-03   0.759025E+01   0.118011E+02   0.152492E+02   0.118425E+02   0.173747E+03  -0.892407E+01   0.000000E+00   0.182671E+03  -0.365342E+03
   0.978936E+02   0.577065E-01   0.780794E-03   0.759025E+01   0.118011E+02   0.152492E+02   0.118425E+02   0.173747E+03  -0.892407E+01   0.000000E+00   0.182671E+03  -0.365342E+03
   0.979492E+02   0.577065E-01   0.780794E-03   0.949521E+01   0.104806E+02   0.133856E+02   0.180370E+02   0.174692E+03  -0.797301E+01   0.000000E+00   0.182665E+03  -0.365330E+03
   0.979492E+02   0.577065E-01   0.780794E-03   0.949521E+01   0.104806E+02   0.147350E+02   0.180370E+02   0.174754E+03  -0.791095E+01   0.000000E+00   0.182665E+03  -0.365330E+03
   0.979492E+02   0.577065E-01   0.780794E-03   0.985820E+01   0.750216E+01   0.147350E+02   0.133637E+02   0.174635E+03  -0.803000E+01   0.000000E+00   0.182665E+03  -0.365330E+03
   0.979492E+02   0.577065E-01   0.780794E-03   0.985820E+01   0.815927E+01   0.147350E+02   0.133658E+02   0.175066E+03  -0.759853E+01   0.000000E+00   0.182665E+03  -0.365329E+03
   0.970237E+02   0.577065E-01   0.780794E-03   0.118556E+02   0.815927E+01   0.147350E+02   0.133658E+02   0.174000E+03  -0.814264E+01   0.000000E+00   0.182143E+03  -0.364285E+03
   0.970237E+02   0.577065E-01   0.780794E-03   0.788634E+01   0.815927E+01   0.147350E+02   0.133658E+02   0.174065E+03  -0.807761E+01   0.000000E+00   0.182143E+03  -0.364285E+03
   0.970237E+02   0.577065E-01   0.894433E-03   0.788634E+01   0.815927E+01   0.126829E+02   0.133658E+02   0.172695E+03  -0.827561E+01   0.000000E+00   0.180971E+03  -0.361941E+03
   0.966652E+02   0.577065E-01   0.744128E-03   0.788634E+01   0.948871E+01   0.122031E+02   0.167426E+02   0.173566E+03  -0.829541E+01   0.000000E+00   0.181861E+03  -0.363723E+03
   0.970717E+02   0.577065E-01   0.744128E-03   0.833882E+01   0.863108E+01   0.122031E+02   0.148137E+02   0.174580E+03  -0.792922E+01   0.000000E+00   0.182509E+03  -0.365018E+03
   0.970717E+02  -0.309025E+00   0.744128E-03   0.833882E+01   0.863108E+01   0.122031E+02   0.148137E+02   0.174501E+03  -0.792922E+01   0.000000E+00   0.182430E+03  -0.364860E+03
   0.970717E+02   0.499135E+01   0.744128E-03   0.125577E+02   0.863108E+01   0.122031E+02   0.191034E+02   0.172020E+03  -0.955778E+01   0.000000E+00   0.181578E+03  -0.363156E+03
   0.970717E+02   0.499135E+01   0.744128E-03   0.125577E+02   0.863108E+01   0.122031E+02   0.191034E+02   0.172020E+03  -0.955778E+01   0.000000E+00   0.181578E+03  -0.363156E+03
   0.970717E+02   0.499135E+01   0.744128E-03   0.128897E+02   0.100686E+02   0.122031E+02   0.191034E+02   0.171953E+03  -0.962469E+01   0.000000E+00   0.181578E+03  -0.363155E+03
   0.970717E+02  -0.363827E+01   0.696078E-03   0.128897E+02   0.776034E+01   0.122031E+02   0.191034E+02   0.170803E+03  -0.101674E+02   0.000000E+00   0.180970E+03  -0.361941E+03
   0.970717E+02  -0.363827E+01   0.696078E-03   0.128897E+02   0.839756E+01   0.122031E+02   0.191034E+02   0.171146E+03  -0.982389E+01   0.000000E+00   0.180970E+03  -0.361940E+03
   0.976038E+02  -0.363827E+01   0.696078E-03   0.128897E+02   0.893234E+01   0.122031E+02   0.191034E+02   0.171993E+03  -0.966372E+01   0.000000E+00   0.181657E+03  -0.363313E+03
   0.976038E+02  -0.363827E+01   0.696078E-03   0.128897E+02   0.893234E+01   0.146953E+02   0.191034E+02   0.172334E+03  -0.932251E+01   0.000000E+00   0.181657E+03  -0.363313E+03
   0.976038E+02  -0.115361E+01   0.696078E-03   0.128897E+02   0.893234E+01   0.158201E+02   0.191034E+02   0.173557E+03  -0.942642E+01   0.000000E+00   0.182983E+03  -0.365967E+03
   0.976038E+02  -0.115361E+01   0.696078E-03   0.137007E+02   0.893234E+01   0.158201E+02   0.191034E+02   0.173063E+03  -0.992121E+01   0.000000E+00   0.182984E+03  -0.365968E+03
   0.976038E+02  -0.115361E+01   0.696078E-03   0.137007E+02   0.893234E+01   0.158201E+02   0.191034E+02   0.173063E+03  -0.992121E+01   0.000000E+00   0.182984E+03  -0.365968E+03
   0.976038E+02   0.209522E+01   0.696078E-03   0.147023E+02   0.105297E+02   0.163688E+02   0.116665E+02   0.172949E+03  -0.103074E+02   0.000000E+00   0.183256E+03  -0.366513E+03
   0.976038E+02  -0.102967E+01   0.696078E-03   0.147023E+02   0.830580E+01   0.163688E+02   0.147243E+02   0.173109E+03  -0.991505E+01   0.000000E+00   0.183024E+03  -0.366048E+03
   0.976038E+02  -0.137879E+01   0.696078E-03   0.109929E+02   0.869094E+01   0.102622E+02   0.147243E+02   0.173925E+03  -0.897892E+01   0.000000E+00   0.182904E+03  -0.365808E+03
   0.976038E+02  -0.137879E+01   0.696078E-03   0.107522E+02   0.869094E+01   0.212400E+02   0.147243E+02   0.173555E+03  -0.934927E+01   0.000000E+00   0.182904E+03  -0.365809E+03
   0.976038E+02  -0.137879E+01   0.696078E-03   0.107522E+02   0.869094E+01   0.212400E+02   0.147243E+02   0.173555E+03  -0.934927E+01   0.000000E+00   0.182904E+03  -0.365809E+03
   0.976038E+02  -0.137879E+01   0.696078E-03   0.107522E+02   0.751949E+01   0.212400E+02   0.140298E+02   0.172926E+03  -0.997762E+01   0.000000E+00   0.182904E+03  -0.365807E+03
   0.976038E+02   0.460534E+01   0.696078E-03   0.107522E+02   0.751949E+01   0.163882E+02   0.140298E+02   0.174042E+03  -0.830385E+01   0.000000E+00   0.182346E+03  -0.364692E+03
   0.976038E+02   0.460534E+01   0.622571E-03   0.643503E+01   0.751949E+01   0.146144E+02   0.217689E+02   0.170414E+03  -0.120671E+02   0.000000E+00   0.182481E+03  -0.364962E+03
   0.976038E+02   0.170516E+01   0.622571E-03   0.844546E+01   0.953450E+01   0.118673E+02   0.217689E+02   0.173626E+03  -0.998586E+01   0.000000E+00   0.183612E+03  -0.367224E+03
   0.976038E+02   0.170516E+01   0.622571E-03   0.785002E+01   0.953450E+01   0.102420E+02   0.171292E+02   0.174090E+03  -0.952160E+01   0.000000E+00   0.183612E+03  -0.367223E+03
   0.982573E+02   0.170516E+01   0.622571E-03   0.785002E+01   0.953450E+01   0.929605E+01   0.171292E+02   0.172833E+03  -0.104665E+02   0.000000E+00   0.183299E+03  -0.366599E+03
   0.982573E+02   0.109168E+01   0.622571E-03   0.864317E+01   0.101886E+02   0.929605E+01   0.171292E+02   0.173237E+03  -0.101383E+02   0.000000E+00   0.183375E+03  -0.366751E+03
   0.982573E+02   0.109168E+01   0.626392E-03   0.864317E+01   0.101886E+02   0.149593E+02   0.171292E+02   0.175618E+03  -0.775262E+01   0.000000E+00   0.183371E+03  -0.366741E+03
   0.982573E+02   0.239181E+01   0.626392E-03   0.864317E+01   0.584573E+01   0.149593E+02   0.170102E+02   0.172376E+03  -0.107661E+02   0.000000E+00   0.183142E+03  -0.366284E+03
   0.982573E+02   0.239181E+01   0.657666E-03   0.792610E+01   0.584573E+01   0.125758E+02   0.191659E+02   0.171118E+03  -0.119762E+02   0.000000E+00   0.183094E+03  -0.366188E+03
   0.982573E+02   0.239181E+01   0.912535E-03   0.792610E+01   0.584573E+01   0.173837E+02   0.116387E+02   0.169367E+03  -0.117384E+02   0.000000E+00   0.181105E+03  -0.362211E+03
   0.970230E+02   0.239181E+01   0.552489E-03   0.792610E+01   0.584573E+01   0.173837E+02   0.116387E+02   0.171314E+03  -0.117384E+02   0.000000E+00   0.183052E+03  -0.366105E+03
   0.970230E+02   0.239181E+01   0.552489E-03   0.792610E+01   0.584573E+01   0.173837E+02   0.116387E+02   0.171314E+03  -0.117384E+02   0.000000E+00   0.183052E+03  -0.366105E+03
   0.970230E+02   0.744445E+00   0.552489E-03   0.792610E+01   0.584573E+01   0.173837E+02   0.152420E+02   0.172007E+03  -0.112067E+02   0.000000E+00   0.183214E+03  -0.366427E+03
   0.970230E+02   0.990434E+00   0.552489E-03   0.792610E+01   0.584573E+01   0.173837E+02   0.152420E+02   0.172016E+03  -0.112067E+02   0.000000E+00   0.183223E+03  -0.366445E+03
   0.989006E+02  -0.208498E+01   0.552489E-03   0.673866E+01   0.584573E+01   0.951197E+01   0.155652E+02   0.167488E+03  -0.140703E+02   0.000000E+00   0.181558E+03  -0.363117E+03
   0.989006E+02  -0.208498E+01   0.552489E-03   0.673866E+01   0.132185E+02   0.951197E+01   0.155652E+02   0.169302E+03  -0.122565E+02   0.000000E+00   0.181558E+03  -0.363117E+03
   0.989006E+02  -0.208498E+01   0.552489E-03   0.673866E+01   0.132185E+02   0.103890E+02   0.155652E+02   0.170121E+03  -0.114376E+02   0.000000E+00   0.181559E+03  -0.363117E+03
   0.977184E+02  -0.208498E+01   0.552489E-03   0.673866E+01   0.132185E+02   0.197447E+02   0.155652E+02   0.171521E+03  -0.113375E+02   0.000000E+00   0.182859E+03  -0.365717E+03
   0.976685E+02  -0.208498E+01   0.552489E-03   0.673866E+01   0.132185E+02   0.197447E+02   0.155652E+02   0.171507E+03  -0.113375E+02   0.000000E+00   0.182845E+03  -0.365689E+03
   0.976685E+02  -0.208498E+01   0.552489E-03   0.114788E+02   0.132185E+02   0.113077E+02   0.155652E+02   0.173188E+03  -0.965679E+01   0.000000E+00   0.182845E+03  -0.365690E+03
   0.976685E+02  -0.287683E+01   0.552489E-03   0.114788E+02   0.132185E+02   0.113077E+02   0.155652E+02   0.172666E+03  -0.965679E+01   0.000000E+00   0.182323E+03  -0.364646E+03
   0.976685E+02  -0.335693E+01   0.552489E-03   0.854952E+01   0.132185E+02   0.113077E+02   0.199178E+02   0.171280E+03  -0.106660E+02   0.000000E+00   0.181946E+03  -0.363892E+03
   0.972083E+02   0.196015E+01   0.552489E-03   0.854952E+01   0.132185E+02   0.113077E+02   0.199178E+02   0.172697E+03  -0.106660E+02   0.000000E+00   0.183363E+03  -0.366726E+03
   0.972083E+02   0.196015E+01   0.507568E-03   0.903846E+01   0.132185E+02   0.113077E+02   0.190323E+02   0.172990E+03  -0.102003E+02   0.000000E+00   0.183190E+03  -0.366381E+03
   0.972083E+02   0.196015E+01   0.507568E-03   0.903846E+01   0.132185E+02   0.113077E+02   0.190323E+02   0.172990E+03  -0.102003E+02   0.000000E+00   0.183190E+03  -0.366381E+03
   0.972083E+02   0.196015E+01   0.507568E-03   0.903846E+01   0.132185E+02   0.113077E+02   0.108178E+02   0.172928E+03  -0.102623E+02   0.000000E+00   0.183190E+03  -0.366381E+03
   0.972083E+02   0.196015E+01   0.507568E-03   0.903846E+01   0.108706E+02   0.113077E+02   0.108178E+02   0.174010E+03  -0.918058E+01   0.000000E+00   0.183191E+03  -0.366381E+03
   0.972083E+02   0.196015E+01   0.507568E-03   0.903846E+01   0.108706E+02   0.113077E+02   0.108178E+02   0.174010E+03  -0.918058E+01   0.000000E+00   0.183191E+03  -0.366381E+03
   0.972083E+02   0.196015E+01   0.507568E-03   0.903846E+01   0.108706E+02   0.150378E+02   0.108178E+02   0.174723E+03  -0.846770E+01   0.000000E+00   0.183191E+03  -0.366381E+03
   0.972083E+02   0.196015E+01   0.507568E-03   0.903846E+01   0.108107E+02   0.141657E+02   0.108178E+02   0.174758E+03  -0.843214E+01   0.000000E+00   0.183190E+03  -0.366380E+03
   0.972083E+02   0.196015E+01   0.507568E-03   0.903846E+01   0.108107E+02   0.141657E+02   0.108178E+02   0.174758E+03  -0.843214E+01   0.000000E+00   0.183190E+03  -0.366380E+03
   0.972083E+02   0.659981E-01   0.507568E-03   0.903846E+01   0.108107E+02   0.141657E+02   0.115691E+02   0.175202E+03  -0.800697E+01   0.000000E+00   0.183209E+03  -0.366418E+03
   0.972083E+02   0.659981E-01   0.507568E-03   0.877356E+01   0.108107E+02   0.109244E+02   0.115691E+02   0.174190E+03  -0.901922E+01   0.000000E+00   0.183209E+03  -0.366418E+03
   0.972083E+02  -0.101551E+01   0.507568E-03   0.877356E+01   0.800061E+01   0.109244E+02   0.115691E+02   0.173594E+03  -0.926424E+01   0.000000E+00   0.182858E+03  -0.365716E+03
   0.978988E+02  -0.101551E+01   0.507568E-03   0.877356E+01   0.800061E+01   0.167338E+02   0.115691E+02   0.174542E+03  -0.858370E+01   0.000000E+00   0.183126E+03  -0.366251E+03
   0.978988E+02  -0.101551E+01   0.507568E-03   0.891861E+01   0.982496E+01   0.123859E+02   0.115691E+02   0.174981E+03  -0.814508E+01   0.000000E+00   0.183126E+03  -0.366252E+03
   0.978988E+02  -0.101551E+01   0.507568E-03   0.891861E+01   0.982496E+01   0.123859E+02   0.115691E+02   0.174981E+03  -0.814508E+01   0.000000E+00   0.183126E+03  -0.366252E+03
   0.978988E+02   0.345515E+01   0.507568E-03   0.125000E+02   0.982496E+01   0.123859E+02   0.160833E+02   0.174133E+03  -0.848845E+01   0.000000E+00   0.182621E+03  -0.365243E+03
   0.978988E+02   0.345515E+01   0.808543E-03   0.125000E+02   0.982496E+01   0.108854E+02   0.160833E+02   0.172892E+03  -0.918598E+01   0.000000E+00   0.182078E+03  -0.364156E+03
   0.978988E+02   0.345515E+01   0.808543E-03   0.125000E+02   0.982496E+01   0.108854E+02   0.160833E+02   0.172892E+03  -0.918598E+01   0.000000E+00   0.182078E+03  -0.364156E+03
   0.978988E+02   0.345515E+01   0.967972E-03   0.125000E+02   0.982496E+01   0.209922E+02   0.160833E+02   0.170370E+03  -0.996973E+01   0.000000E+00   0.180340E+03  -0.360679E+03
   0.978988E+02   0.293300E+01   0.967972E-03   0.806170E+01   0.832896E+01   0.202798E+02   0.160833E+02   0.171019E+03  -0.942810E+01   0.000000E+00   0.180447E+03  -0.360894E+03
   0.978988E+02   0.179784E+01   0.466778E-03   0.144772E+02   0.107285E+02   0.137273E+02   0.164728E+02   0.173254E+03  -0.968546E+01   0.000000E+00   0.182939E+03  -0.365879E+03
   0.978988E+02   0.179784E+01   0.466778E-03   0.144772E+02   0.107285E+02   0.137273E+02   0.164728E+02   0.173254E+03  -0.968546E+01   0.000000E+00   0.182939E+03  -0.365879E+03
   0.978988E+02   0.179784E+01   0.466778E-03   0.144772E+02   0.107285E+02   0.137273E+02   0.198431E+02   0.172199E+03  -0.107406E+02   0.000000E+00   0.182940E+03  -0.365879E+03
   0.978988E+02   0.179784E+01   0.466778E-03   0.144772E+02   0.128753E+02   0.137273E+02   0.134918E+02   0.172504E+03  -0.104355E+02   0.000000E+00   0.182940E+03  -0.365879E+03
   0.978988E+02   0.179784E+01   0.466778E-03   0.144772E+02   0.124186E+02   0.137273E+02   0.134918E+02   0.172752E+03  -0.101875E+02   0.000000E+00   0.182940E+03  -0.365879E+03
   0.970513E+02   0.179784E+01   0.466778E-03   0.144772E+02   0.124186E+02   0.137273E+02   0.147730E+02   0.172618E+03  -0.101408E+02   0.000000E+00   0.182759E+03  -0.365518E+03
   0.970513E+02   0.179784E+01   0.466778E-03   0.144772E+02   0.112641E+02   0.135361E+02   0.147730E+02   0.173105E+03  -0.965336E+01   0.000000E+00   0.182758E+03  -0.365517E+03
   0.970513E+02   0.179784E+01   0.499645E-03   0.155701E+02   0.112641E+02   0.135361E+02   0.147730E+02   0.172536E+03  -0.104655E+02   0.000000E+00   0.183002E+03  -0.366003E+03
   0.970513E+02   0.179784E+01   0.499645E-03   0.175538E+02   0.112641E+02   0.135361E+02   0.184949E+02   0.170139E+03  -0.128627E+02   0.000000E+00   0.183002E+03  -0.366003E+03
