Heures;X;Y;Z
10:02:41;879246.81;6551746.74;232.35
10:02:43;879245.38;6551742.80;232.35
10:02:46;879244.26;6551735.62;232.34
10:02:48;879242.90;6551731.32;232.34
10:02:51;879240.70;6551722.82;232.33
10:02:53;879239.41;6551716.15;232.33
10:02:56;879236.46;6551707.45;232.33
10:02:58;879235.28;6551701.78;232.33
10:03:01;879233.91;6551692.82;232.33
10:03:03;879233.54;6551686.32;232.33
10:03:06;879232.44;6551676.42;232.32
10:03:08;879231.57;6551669.83;232.32
10:03:11;879229.24;6551660.50;232.32
10:03:13;879227.82;6551654.44;232.32
10:03:16;879225.92;6551645.27;232.33
10:03:18;879224.76;6551639.05;232.32
10:03:21;879222.86;6551629.82;232.33
10:03:23;879221.91;6551623.51;232.33
10:03:26;879220.59;6551614.18;232.33
10:03:28;879219.89;6551607.76;232.33
10:03:31;879218.82;6551598.13;232.33
10:03:33;879218.37;6551591.72;232.33
10:03:34;879218.24;6551589.44;232.32
10:03:36;879217.66;6551581.97;232.32
10:03:38;879217.20;6551575.47;232.32
10:03:41;879216.34;6551565.78;232.31
10:03:43;879215.54;6551559.24;232.31
10:03:46;879213.85;6551549.15;232.31
10:03:48;879212.48;6551542.26;232.31
10:03:51;879211.39;6551531.92;232.31
10:03:53;879211.19;6551524.80;232.31
10:03:56;879210.83;6551514.31;232.30
10:03:58;879210.50;6551507.24;232.30
10:04:01;879210.35;6551496.54;232.28
10:04:03;879210.06;6551489.35;232.27
10:04:06;879209.68;6551478.30;232.25
10:04:08;879209.32;6551470.80;232.24
10:04:11;879208.93;6551459.98;232.23
10:04:13;879208.63;6551452.90;232.22
10:04:16;879207.72;6551442.48;232.22
10:04:18;879207.18;6551435.59;232.22
10:04:21;879207.45;6551425.67;232.22
10:04:23;879208.54;6551418.86;232.22
10:04:26;879209.53;6551408.73;232.22
10:04:28;879210.36;6551401.95;232.22
10:04:31;879211.56;6551391.71;232.21
10:04:33;879212.24;6551384.71;232.20
10:04:36;879212.14;6551373.99;232.19
10:04:38;879211.51;6551367.16;232.18
10:04:41;879211.95;6551356.65;232.17
10:04:43;879212.13;6551349.43;232.16
10:04:46;879211.83;6551338.62;232.16
10:04:48;879211.05;6551331.79;232.16
10:04:51;879210.04;6551321.48;232.15
10:04:53;879209.28;6551314.55;232.15
10:04:56;879207.90;6551304.38;232.15
10:04:58;879206.98;6551297.58;232.14
10:05:01;879205.64;6551287.19;232.13
10:05:03;879204.05;6551280.55;232.12
10:05:06;879201.18;6551270.34;232.12
10:05:08;879199.64;6551264.10;232.11
10:05:11;879197.83;6551255.30;232.10
10:05:13;879196.58;6551250.06;232.08
10:05:16;879194.43;6551241.72;232.06
10:05:18;879192.64;6551236.18;232.02
10:05:21;879190.90;6551227.00;231.98
10:05:23;879190.42;6551220.06;231.94
10:05:26;879190.07;6551209.59;231.89
10:05:28;879190.69;6551202.63;231.87
10:05:31;879192.40;6551192.42;231.84
10:05:33;879193.79;6551185.88;231.82
10:05:34;879194.42;6551183.20;231.76
10:05:36;879195.90;6551176.00;231.75
10:05:38;879196.87;6551169.45;231.74
10:05:41;879197.67;6551159.75;231.73
10:05:43;879198.37;6551153.37;231.72
10:05:46;879199.18;6551143.81;231.70
10:05:48;879199.50;6551137.50;231.69
10:05:51;879199.91;6551128.12;231.68
10:05:53;879200.25;6551121.90;231.68
10:05:56;879200.78;6551112.21;231.67
10:05:58;879200.18;6551105.96;231.66
10:06:01;879198.72;6551097.61;231.66
10:06:03;879197.66;6551092.64;231.66
10:06:06;879196.01;6551084.77;231.65
10:06:08;879195.20;6551078.69;231.64
10:06:11;879194.33;6551069.30;231.63
10:06:13;879193.65;6551063.02;231.62
10:06:16;879192.06;6551053.87;231.61
10:06:18;879190.94;6551047.98;231.61
10:06:21;879189.05;6551039.26;231.61
10:06:23;879187.62;6551033.67;231.61
10:06:26;879185.67;6551025.54;231.60
10:06:28;879184.54;6551020.26;231.61
10:06:31;879183.36;6551012.26;231.61
10:06:33;879182.37;6551006.90;231.61
10:06:36;879180.54;6550999.25;231.61
10:06:38;879179.65;6550994.20;231.61
10:06:41;879178.45;6550986.44;231.61
10:06:43;879177.47;6550981.45;231.62
10:06:46;879176.57;6550973.89;231.62
10:06:48;879175.90;6550968.86;231.62
10:06:51;879174.94;6550961.43;231.62
10:06:53;879174.53;6550956.54;231.63
10:06:56;879174.32;6550948.85;231.63
10:06:58;879173.06;6550943.81;231.63
10:07:01;879170.70;6550936.34;231.62
10:07:03;879168.83;6550931.25;231.62
10:07:06;879165.62;6550923.69;231.62
10:07:08;879163.66;6550918.75;231.62
10:07:11;879161.11;6550910.98;231.62
10:07:13;879159.40;6550905.72;231.62
10:07:16;879156.61;6550897.87;231.62
10:07:18;879154.60;6550892.67;231.61
10:07:21;879151.20;6550884.99;231.61
10:07:23;879148.82;6550879.96;231.61
10:07:26;879145.34;6550872.51;231.61
10:07:28;879143.02;6550867.46;231.61
10:07:31;879139.57;6550859.71;231.60
10:07:33;879137.20;6550854.52;231.60
10:07:34;879136.14;6550852.17;231.60
10:07:36;879133.77;6550846.61;231.60
10:07:38;879131.48;6550841.19;231.59
10:07:41;879127.60;6550832.98;231.58
10:07:43;879124.76;6550827.38;231.58
10:07:46;879120.12;6550819.03;231.57
10:07:48;879117.04;6550813.36;231.56
10:07:51;879112.82;6550804.57;231.55
10:07:53;879110.33;6550798.51;231.55
10:07:56;879106.64;6550789.09;231.55
10:07:58;879103.67;6550783.15;231.54
10:08:01;879099.19;6550774.06;231.54
10:08:03;879096.50;6550767.83;231.53
10:08:06;879092.57;6550758.53;231.53
10:08:08;879089.90;6550752.26;231.52
10:08:11;879085.52;6550743.02;231.51
10:08:13;879082.61;6550736.82;231.50
10:08:16;879078.45;6550727.60;231.50
10:08:18;879075.73;6550721.42;231.49
10:08:21;879071.43;6550712.13;231.48
10:08:23;879068.36;6550706.11;231.48
10:08:26;879063.59;6550697.10;231.47
10:08:28;879060.26;6550691.05;231.46
10:08:31;879055.18;6550682.31;231.44
10:08:33;879052.06;6550676.40;231.42
10:08:36;879047.55;6550667.18;231.40
10:08:38;879044.34;6550661.03;231.38
10:08:41;879039.19;6550651.86;231.35
10:08:43;879035.65;6550645.88;231.34
10:08:46;879030.53;6550636.75;231.32
10:08:48;879027.30;6550630.57;231.31
10:08:51;879021.98;6550621.31;231.29
10:08:53;879018.67;6550615.15;231.28
10:08:56;879014.10;6550605.24;231.26
10:08:58;879010.78;6550599.13;231.24
10:09:01;879005.90;6550590.44;231.20
10:09:03;879002.59;6550584.91;231.17
10:09:06;878997.13;6550575.74;231.11
10:09:08;878993.06;6550569.54;231.06
10:09:11;878985.69;6550560.08;230.97
10:09:13;878980.62;6550553.86;230.91
10:09:16;878972.45;6550544.04;230.83
10:09:18;878966.98;6550537.91;230.78
10:09:21;878958.80;6550528.54;230.71
10:09:23;878953.53;6550521.99;230.67
10:09:26;878946.07;6550511.54;230.62
10:09:28;878942.12;6550503.65;230.61
10:09:31;878936.84;6550492.11;230.58
10:09:33;878933.65;6550484.82;230.57
10:09:34;878932.22;6550481.20;230.51
10:09:37;878927.65;6550470.15;230.50
10:09:39;878924.26;6550463.59;230.50
10:09:42;878918.87;6550453.60;230.49
10:09:44;878914.98;6550447.38;230.49
10:09:47;878908.78;6550438.14;230.48
10:09:49;878904.07;6550432.40;230.47
10:09:52;878896.90;6550423.84;230.47
10:09:54;878891.81;6550418.58;230.47
10:09:57;878884.29;6550411.36;230.46
10:09:59;878879.36;6550406.55;230.46
10:10:02;878871.74;6550400.05;230.47
10:10:04;878867.02;6550395.95;230.47
10:10:07;878859.94;6550389.17;230.47
10:10:09;878855.27;6550384.80;230.47
10:10:12;878848.33;6550378.18;230.46
10:10:14;878843.85;6550374.78;230.45
10:10:17;878837.51;6550370.35;230.44
10:10:19;878833.36;6550367.63;230.43
10:10:22;878827.88;6550363.95;230.43
10:10:24;878824.30;6550360.10;230.42
10:10:27;878818.17;6550353.97;230.44
10:10:29;878813.81;6550349.77;230.44
10:10:32;878806.85;6550343.33;230.44
10:10:34;878801.85;6550339.44;230.43
10:10:37;878794.26;6550333.94;230.42
10:10:39;878789.18;6550330.49;230.42
10:10:42;878781.91;6550325.15;230.40
10:10:44;878777.24;6550321.28;230.40
10:10:47;878770.10;6550315.39;230.39
10:10:49;878765.09;6550311.70;230.39
10:10:52;878757.68;6550306.05;230.38
10:10:54;878752.83;6550302.11;230.38
10:10:57;878745.62;6550296.14;230.36
10:10:59;878740.75;6550292.31;230.35
10:11:02;878733.54;6550286.48;230.33
10:11:04;878728.95;6550282.17;230.32
10:11:07;878722.16;6550274.25;230.30
10:11:09;878717.34;6550269.41;230.30
10:11:12;878709.49;6550261.79;230.30
10:11:14;878703.79;6550257.16;230.30
10:11:17;878694.77;6550250.72;230.29
10:11:19;878688.82;6550247.16;230.29
10:11:22;878680.17;6550241.31;230.30
10:11:24;878674.35;6550237.08;230.29
10:11:27;878665.25;6550231.42;230.29
10:11:29;878659.57;6550228.34;230.30
10:11:32;878650.94;6550223.17;230.30
10:11:34;878644.60;6550219.99;230.27
10:11:37;878636.12;6550215.56;230.27
10:11:39;878630.32;6550211.81;230.26
10:11:42;878621.12;6550206.65;230.26
10:11:44;878614.74;6550203.57;230.26
10:11:47;878605.23;6550199.23;230.25
10:11:49;878599.07;6550196.15;230.25
10:11:52;878589.65;6550191.72;230.24
10:11:54;878583.45;6550189.04;230.24
10:11:57;878573.86;6550184.92;230.23
10:11:59;878567.37;6550182.22;230.23
10:12:02;878557.70;6550178.27;230.23
10:12:04;878551.51;6550175.54;230.22
10:12:07;878542.45;6550170.89;230.22
10:12:09;878536.26;6550167.93;230.23
10:12:12;878527.16;6550163.77;230.23
10:12:14;878521.44;6550160.76;230.23
10:12:17;878512.93;6550156.14;230.23
10:12:19;878507.20;6550153.26;230.23
10:12:22;878499.33;6550148.48;230.23
10:12:24;878494.40;6550144.49;230.23
10:12:27;878486.28;6550139.70;230.22
10:12:29;878481.47;6550135.76;230.23
10:12:32;878473.91;6550129.92;230.24
10:12:34;878469.18;6550125.75;230.24
10:12:37;878462.34;6550119.18;230.24
10:12:39;878458.23;6550114.57;230.24
10:12:42;878452.02;6550107.41;230.24
10:12:44;878447.94;6550102.95;230.24
10:12:47;878442.86;6550095.45;230.23
10:12:49;878439.41;6550090.60;230.23
10:12:52;878434.92;6550083.23;230.23
10:12:54;878432.42;6550078.03;230.23
10:12:57;878428.57;6550070.16;230.23
10:12:59;878425.79;6550065.10;230.23
10:13:02;878422.24;6550057.52;230.23
10:13:04;878420.42;6550052.16;230.23
10:13:07;878417.79;6550043.98;230.23
10:13:09;878416.30;6550038.57;230.24
10:13:12;878415.02;6550030.10;230.23
10:13:14;878414.19;6550024.45;230.23
10:13:17;878412.95;6550015.65;230.23
10:13:19;878411.79;6550009.80;230.23
10:13:22;878410.13;6550000.91;230.23
10:13:24;878409.13;6549994.81;230.22
10:13:27;878407.48;6549985.91;230.22
10:13:29;878406.10;6549979.89;230.23
10:13:32;878403.69;6549971.35;230.22
10:13:34;878402.30;6549964.80;230.24
10:13:37;878400.13;6549956.45;230.23
10:13:39;878398.53;6549950.62;230.23
10:13:42;878396.14;6549941.56;230.23
10:13:44;878394.39;6549935.67;230.22
10:13:47;878391.96;6549927.01;230.21
10:13:49;878390.58;6549921.12;230.21
10:13:52;878388.73;6549912.04;230.20
10:13:54;878387.32;6549906.04;230.20
10:13:57;878385.04;6549897.16;230.20
10:13:59;878383.44;6549891.32;230.20
10:14:02;878380.99;6549882.41;230.19
10:14:04;878379.82;6549876.47;230.19
10:14:07;878378.82;6549867.30;230.20
10:14:09;878378.30;6549861.25;230.20
10:14:12;878378.17;6549852.24;230.19
10:14:14;878378.31;6549846.19;230.20
10:14:17;878378.45;6549837.24;230.20
10:14:19;878378.81;6549831.35;230.21
10:14:22;878379.31;6549822.27;230.21
10:14:24;878379.32;6549816.30;230.20
10:14:27;878379.63;6549807.27;230.20
10:14:29;878379.57;6549801.18;230.19
10:14:32;878379.31;6549792.32;230.18
10:14:34;878379.57;6549786.45;230.18
10:14:37;878380.55;6549777.42;230.17
10:14:39;878381.06;6549771.36;230.16
10:14:42;878381.79;6549762.46;230.17
10:14:44;878382.34;6549756.47;230.16
10:14:47;878383.04;6549747.49;230.16
10:14:49;878383.47;6549741.45;230.16
10:14:52;878384.10;6549732.59;230.17
10:14:54;878384.60;6549726.86;230.17
10:14:57;878385.62;6549718.09;230.16
10:14:59;878386.06;6549712.16;230.16
10:15:02;878386.36;6549703.29;230.17
10:15:04;878386.50;6549697.50;230.16
10:15:07;878387.03;6549688.96;230.16
10:15:09;878387.22;6549683.10;230.16
10:15:12;878386.78;6549674.74;230.16
10:15:14;878387.07;6549668.99;230.17
10:15:17;878387.51;6549660.27;230.16
10:15:19;878387.89;6549654.48;230.16
10:15:22;878388.61;6549645.67;230.16
10:15:24;878389.11;6549639.88;230.16
10:15:27;878390.27;6549631.45;230.15
10:15:29;878391.50;6549625.71;230.15
10:15:32;878392.77;6549617.10;230.15
10:15:34;878393.60;6549610.53;230.15
10:15:37;878394.88;6549602.86;230.14
10:15:39;878395.97;6549597.16;230.14
10:15:42;878397.41;6549588.59;230.14
10:15:44;878398.68;6549583.13;230.14
10:15:47;878401.00;6549574.81;230.14
10:15:49;878402.20;6549569.10;230.13
10:15:52;878404.14;6549560.56;230.13
10:15:54;878405.36;6549554.72;230.13
10:15:57;878407.05;6549546.07;230.13
10:15:59;878408.58;6549540.32;230.13
10:16:02;878410.78;6549531.61;230.13
10:16:04;878412.23;6549525.80;230.12
10:16:07;878414.28;6549517.28;230.12
10:16:09;878415.90;6549511.67;230.12
10:16:12;878418.13;6549502.92;230.11
10:16:14;878419.25;6549497.03;230.11
10:16:17;878421.18;6549488.41;230.11
10:16:19;878422.96;6549482.83;230.11
10:16:22;878426.18;6549474.50;230.10
10:16:24;878427.94;6549468.81;230.10
10:16:27;878430.30;6549460.30;230.10
10:16:29;878432.09;6549454.68;230.10
10:16:32;878434.83;6549446.26;230.10
10:16:34;878436.70;6549440.71;230.10
10:16:37;878439.78;6549432.40;230.10
10:16:39;878442.02;6549426.86;230.10
10:16:42;878445.39;6549418.46;230.09
10:16:44;878447.53;6549412.82;230.09
10:16:47;878450.78;6549404.30;230.09
10:16:49;878452.84;6549398.67;230.08
10:16:52;878456.30;6549390.33;230.07
10:16:54;878458.77;6549384.78;230.07
10:16:57;878461.89;6549376.17;230.06
10:16:59;878464.13;6549370.50;230.06
10:17:02;878467.61;6549361.71;230.05
10:17:04;878469.85;6549355.90;230.05
10:17:07;878474.05;6549347.39;230.04
10:17:09;878476.96;6549341.51;230.03
10:17:12;878480.63;6549332.35;230.02
10:17:14;878483.04;6549326.13;230.01
10:17:17;878487.09;6549316.82;229.99
10:17:19;878489.70;6549310.53;229.98
10:17:22;878493.50;6549300.97;229.97
10:17:24;878496.43;6549294.44;229.96
10:17:27;878499.63;6549285.42;229.94
10:17:29;878501.56;6549279.95;229.93
10:17:32;878504.66;6549272.02;229.93
10:17:34;878507.75;6549265.22;229.82
10:17:37;878510.98;6549257.05;229.80
10:17:39;878513.03;6549250.48;229.80
10:17:42;878516.98;6549240.70;229.79
10:17:44;878519.98;6549234.30;229.77
10:17:47;878523.98;6549224.66;229.75
10:17:49;878526.37;6549218.40;229.74
10:17:52;878530.76;6549209.42;229.72
10:17:54;878533.89;6549203.54;229.71
10:17:57;878539.11;6549194.58;229.68
10:17:59;878542.47;6549188.82;229.65
10:18:02;878547.85;6549179.99;229.60
10:18:04;878551.51;6549174.22;229.57
10:18:07;878557.02;6549164.92;229.51
10:18:09;878560.69;6549158.39;229.46
10:18:12;878566.10;6549147.91;229.40
10:18:14;878570.14;6549140.74;229.37
10:18:17;878576.31;6549129.92;229.32
10:18:19;878580.24;6549122.86;229.30
10:18:22;878585.81;6549112.44;229.27
10:18:24;878589.06;6549105.21;229.26
10:18:27;878592.81;6549094.81;229.24
10:18:29;878595.46;6549087.65;229.22
10:18:32;878599.12;6549077.26;229.21
10:18:34;878601.53;6549070.03;229.20
10:18:37;878604.84;6549059.48;229.18
10:18:39;878607.14;6549052.46;229.16
10:18:42;878610.14;6549042.65;229.13
10:18:44;878612.63;6549036.15;229.10
10:18:47;878616.98;6549026.05;229.04
10:18:49;878620.26;6549018.82;228.99
10:18:52;878624.48;6549007.17;228.92
10:18:54;878627.02;6548998.89;228.88
10:18:57;878630.82;6548986.51;228.81
10:18:59;878633.51;6548978.30;228.78
10:19:02;878637.03;6548965.66;228.75
10:19:04;878638.76;6548957.50;228.74
10:19:07;878641.46;6548945.96;228.72
10:19:09;878643.14;6548938.41;228.72
10:19:12;878645.69;6548927.86;228.72
10:19:14;878647.40;6548920.75;228.72
10:19:17;878649.64;6548910.47;228.72
10:19:19;878651.13;6548903.75;228.72
10:19:22;878652.38;6548894.53;228.72
10:19:24;878653.30;6548888.18;228.72
10:19:27;878654.38;6548879.40;228.72
10:19:29;878655.33;6548873.77;228.72
10:19:32;878656.37;6548865.64;228.72
10:19:34;878657.57;6548859.93;228.73
10:19:37;878659.33;6548853.34;228.73
10:19:39;878660.43;6548848.88;228.73
10:19:42;878662.54;6548842.95;228.72
10:19:44;878664.66;6548838.03;228.72
10:19:47;878667.63;6548829.82;228.72
10:19:49;878669.56;6548823.87;228.71
10:19:52;878671.84;6548814.79;228.70
10:19:54;878673.63;6548808.67;228.69
10:19:57;878675.58;6548799.23;228.69
10:19:59;878676.80;6548793.03;228.68
10:20:02;878678.90;6548783.43;228.67
10:20:04;878680.33;6548777.09;228.67
10:20:07;878682.84;6548767.58;228.66
10:20:09;878684.41;6548761.14;228.66
10:20:12;878686.30;6548751.36;228.65
10:20:14;878687.41;6548744.90;228.64
10:20:17;878689.03;6548735.36;228.64
10:20:19;878690.11;6548728.97;228.63
10:20:22;878691.56;6548719.37;228.63
10:20:24;878692.89;6548712.96;228.63
10:20:27;878694.94;6548703.10;228.63
10:20:29;878695.71;6548696.44;228.63
10:20:32;878696.83;6548686.59;228.64
10:20:34;878697.32;6548680.06;228.63
10:20:37;878698.38;6548670.57;228.63
10:20:39;878699.43;6548664.13;228.63
10:20:42;878699.96;6548654.67;228.63
10:20:44;878700.75;6548648.43;228.63
10:20:47;878702.06;6548638.72;228.62
10:20:49;878702.81;6548632.40;228.62
10:20:52;878704.30;6548622.87;228.61
10:20:54;878705.39;6548616.56;228.60
10:20:57;878706.71;6548606.78;228.60
10:20:59;878707.34;6548600.40;228.60
10:21:02;878708.80;6548590.84;228.59
10:21:04;878709.62;6548584.34;228.59
10:21:07;878710.03;6548574.45;228.59
10:21:09;878710.34;6548567.88;228.59
10:21:12;878711.08;6548557.83;228.59
10:21:14;878711.27;6548551.04;228.58
10:21:17;878710.66;6548541.10;228.58
10:21:19;878710.38;6548534.48;228.58
10:21:22;878709.63;6548524.42;228.57
10:21:24;878709.06;6548517.86;228.57
10:21:27;878708.75;6548507.78;228.56
10:21:29;878708.18;6548500.97;228.56
10:21:32;878706.79;6548490.79;228.55
10:21:34;878705.74;6548483.97;228.55
10:21:34;878705.58;6548482.94;228.52
10:21:37;878703.93;6548473.52;228.51
10:21:39;878702.47;6548466.45;228.50
10:21:42;878700.21;6548455.74;228.49
10:21:44;878698.56;6548448.61;228.48
10:21:47;878696.45;6548437.96;228.47
10:21:49;878694.89;6548430.71;228.46
10:21:52;878692.06;6548420.16;228.45
10:21:54;878690.44;6548412.80;228.44
10:21:57;878687.50;6548401.90;228.44
10:21:59;878685.29;6548394.81;228.43
10:22:02;878681.71;6548384.33;228.43
10:22:04;878678.97;6548377.51;228.43
10:22:07;878674.24;6548368.00;228.42
10:22:09;878671.20;6548361.90;228.42
10:22:12;878667.42;6548352.41;228.41
10:22:14;878665.04;6548345.84;228.40
10:22:17;878660.65;6548336.08;228.39
10:22:19;878657.38;6548329.97;228.38
10:22:22;878652.66;6548320.69;228.36
10:22:24;878649.43;6548314.36;228.35
10:22:27;878644.21;6548305.24;228.34
10:22:29;878640.21;6548299.42;228.34
10:22:32;878634.47;6548291.16;228.33
10:22:34;878630.81;6548285.45;228.32
10:22:37;878624.79;6548277.21;228.31
10:22:39;878620.70;6548271.91;228.31
10:22:42;878614.26;6548264.11;228.29
10:22:44;878609.62;6548259.34;228.29
10:22:47;878602.75;6548252.21;228.28
10:22:49;878598.53;6548247.25;228.27
10:22:52;878592.44;6548240.62;228.26
10:22:54;878588.40;6548236.92;228.26
10:22:57;878582.50;6548232.51;228.24
10:22:59;878578.81;6548229.27;228.23
10:23:02;878573.17;6548222.82;228.21
10:23:04;878568.74;6548218.70;228.19
10:23:07;878562.22;6548212.86;228.16
10:23:09;878558.20;6548208.26;228.15
10:23:12;878551.77;6548201.14;228.12
10:23:14;878547.18;6548196.66;228.10
10:23:17;878539.92;6548190.22;228.08
10:23:19;878534.99;6548186.06;228.07
10:23:22;878527.73;6548179.72;228.05
10:23:24;878522.96;6548175.20;228.04
10:23:27;878515.19;6548169.28;228.03
10:23:29;878510.12;6548165.97;228.02
10:23:32;878502.76;6548159.98;228.02
10:23:34;878497.94;6548155.84;228.01
10:23:34;878496.72;6548154.78;227.98
10:23:37;878490.62;6548149.54;227.98
10:23:39;878485.64;6548145.42;227.97
10:23:42;878477.78;6548139.61;227.97
10:23:44;878472.43;6548136.11;227.96
10:23:47;878464.30;6548130.64;227.95
10:23:49;878458.70;6548127.24;227.95
10:23:52;878450.16;6548122.74;227.94
10:23:54;878444.30;6548119.74;227.93
10:23:57;878435.45;6548115.70;227.92
10:23:59;878429.34;6548112.97;227.91
10:24:02;878419.69;6548109.65;227.89
