Km_a0         Km_a1         Km_a2         Km_a3         Km_a4         Km_a5         Km_a6         Km_a7         Km_a8         Km_a9         Km_a10        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.347506E+02  0.140042E+02  0.556655E+01  0.240711E+02  0.272478E+02  0.660979E+01 -0.430890E+01  0.350490E+01 -0.138457E+02 -0.436814E+02 -0.168152E+02  0.666965E-02  0.146039E-02  0.364837E-01  0.755138E-02  0.634984E-02  0.298829E+03
  0.347506E+02  0.140042E+02  0.556655E+01  0.245485E+02  0.272478E+02  0.430700E+01 -0.430890E+01  0.409269E+01 -0.138457E+02 -0.487004E+02 -0.168152E+02  0.105644E-01  0.145861E-01  0.392822E-02  0.755138E-02  0.634984E-02  0.298647E+03
  0.347506E+02  0.140042E+02  0.556655E+01  0.245485E+02  0.259851E+02  0.430700E+01 -0.462116E+01  0.409269E+01 -0.130687E+02 -0.497176E+02 -0.168152E+02  0.105644E-01  0.145861E-01  0.392822E-02  0.228368E-01  0.634984E-02  0.296974E+03
  0.347506E+02  0.140042E+02  0.556655E+01  0.240701E+02  0.260556E+02  0.314475E+01 -0.462116E+01  0.409269E+01 -0.130687E+02 -0.496069E+02 -0.168152E+02  0.105644E-01  0.186565E-01  0.392822E-02  0.950529E-02  0.176433E-01  0.296897E+03
  0.347506E+02  0.140042E+02  0.556655E+01  0.248830E+02  0.260556E+02  0.314475E+01 -0.462116E+01  0.409269E+01 -0.130687E+02 -0.496069E+02 -0.202685E+02  0.218110E-02  0.189056E-01  0.392822E-02  0.950529E-02  0.176433E-01  0.299277E+03
  0.347506E+02  0.139152E+02  0.556655E+01  0.248830E+02  0.254692E+02  0.314475E+01 -0.462116E+01  0.396816E+01 -0.130687E+02 -0.496069E+02 -0.204573E+02  0.218110E-02  0.271055E-01  0.392822E-02  0.139297E-01  0.176433E-01  0.297339E+03
  0.346063E+02  0.139152E+02  0.556655E+01  0.248830E+02  0.273891E+02  0.314475E+01 -0.462116E+01  0.396816E+01 -0.130687E+02 -0.496069E+02 -0.161828E+02  0.218110E-02  0.271055E-01  0.392822E-02  0.139297E-01  0.180103E-01  0.297207E+03
  0.346063E+02  0.143296E+02  0.556655E+01  0.248830E+02  0.273891E+02  0.236398E+01 -0.552566E+01  0.396816E+01 -0.130687E+02 -0.496069E+02 -0.161828E+02  0.218110E-02  0.346732E-02  0.392822E-02  0.576558E-02  0.314809E-01  0.299369E+03
  0.346063E+02  0.135693E+02  0.556655E+01  0.248830E+02  0.273891E+02  0.613763E+00 -0.932803E+01  0.396816E+01 -0.133563E+02 -0.499197E+02 -0.171935E+02  0.309461E-02  0.346732E-02  0.392822E-02  0.144546E-01  0.541330E-02  0.302512E+03
  0.346063E+02  0.136279E+02  0.556655E+01  0.248830E+02  0.274286E+02  0.613763E+00 -0.932803E+01  0.182914E+01 -0.133563E+02 -0.462443E+02 -0.171935E+02  0.309461E-02  0.346732E-02  0.392822E-02  0.144546E-01  0.140721E-01  0.300662E+03
  0.346063E+02  0.138885E+02  0.556655E+01  0.248830E+02  0.274286E+02  0.613763E+00 -0.857608E+01  0.182914E+01 -0.143163E+02 -0.486670E+02 -0.171935E+02  0.196424E-02  0.326324E-01  0.121351E-01  0.144546E-01  0.468937E-02  0.297983E+03
  0.346063E+02  0.138885E+02  0.556655E+01  0.248830E+02  0.274286E+02  0.613763E+00 -0.857608E+01  0.182914E+01 -0.143163E+02 -0.486670E+02 -0.176290E+02  0.196424E-02  0.322559E-01  0.121351E-01  0.144546E-01  0.482268E-02  0.298271E+03
  0.353506E+02  0.131605E+02  0.556655E+01  0.248830E+02  0.274286E+02  0.613763E+00 -0.857608E+01  0.182914E+01 -0.143163E+02 -0.509599E+02 -0.209995E+02  0.196424E-02  0.322559E-01  0.121351E-01  0.129997E-01  0.482268E-02  0.297654E+03
  0.353506E+02  0.142091E+02  0.556655E+01  0.248830E+02  0.274286E+02  0.613763E+00 -0.857608E+01  0.182914E+01 -0.134933E+02 -0.509599E+02 -0.175248E+02  0.196424E-02  0.322559E-01  0.121351E-01  0.129997E-01  0.121234E-01  0.298049E+03
  0.351942E+02  0.136627E+02  0.513584E+01  0.233259E+02  0.274286E+02  0.613763E+00 -0.871837E+01  0.166365E+01 -0.134933E+02 -0.509599E+02 -0.175248E+02  0.196424E-02  0.322559E-01  0.818750E-02  0.129997E-01  0.239222E-01  0.298258E+03
  0.350821E+02  0.136627E+02  0.513584E+01  0.241546E+02  0.274286E+02  0.613763E+00 -0.700955E+01  0.166365E+01 -0.134933E+02 -0.509599E+02 -0.175248E+02  0.245846E-02  0.322559E-01  0.818750E-02  0.129997E-01  0.132501E-01  0.299200E+03
  0.350821E+02  0.136627E+02  0.513584E+01  0.241546E+02  0.274286E+02  0.613763E+00 -0.700955E+01  0.166365E+01 -0.134933E+02 -0.509599E+02 -0.175248E+02  0.245846E-02  0.494258E-02  0.818750E-02  0.129997E-01  0.584990E-02  0.302671E+03
  0.350821E+02  0.139169E+02  0.513584E+01  0.239853E+02  0.274286E+02  0.613763E+00 -0.700955E+01  0.166365E+01 -0.134933E+02 -0.509599E+02 -0.175248E+02  0.245846E-02  0.494258E-02  0.818750E-02  0.129997E-01  0.584990E-02  0.302347E+03
  0.350821E+02  0.135205E+02  0.513584E+01  0.229448E+02  0.274286E+02  0.613763E+00 -0.700955E+01  0.166365E+01 -0.134933E+02 -0.509599E+02 -0.175248E+02  0.245846E-02  0.494258E-02  0.180695E-01  0.171621E-01  0.155393E-01  0.300738E+03
  0.350821E+02  0.135205E+02  0.513584E+01  0.229448E+02  0.274286E+02  0.613763E+00 -0.700955E+01  0.107719E+01 -0.134933E+02 -0.509599E+02 -0.175248E+02  0.273973E-02  0.494258E-02  0.124864E-01  0.576793E-02  0.155393E-01  0.302320E+03
  0.350821E+02  0.135205E+02  0.513584E+01  0.238576E+02  0.274286E+02  0.613763E+00 -0.700955E+01  0.107719E+01 -0.134933E+02 -0.509599E+02 -0.175248E+02  0.273973E-02  0.207401E-02  0.240353E-01  0.293040E-02  0.628042E-02  0.302213E+03
  0.350821E+02  0.135205E+02  0.513584E+01  0.238576E+02  0.274286E+02  0.111355E+01 -0.700955E+01  0.107719E+01 -0.134933E+02 -0.509599E+02 -0.175248E+02  0.273973E-02  0.207401E-02  0.170482E-01  0.293040E-02  0.547381E-03  0.303433E+03
  0.350821E+02  0.135205E+02  0.513584E+01  0.238576E+02  0.274286E+02  0.111355E+01 -0.700955E+01  0.310316E+01 -0.134933E+02 -0.519270E+02 -0.175248E+02  0.138500E-02  0.154475E-02  0.170482E-01  0.293040E-02  0.547381E-03  0.304299E+03
  0.350821E+02  0.135205E+02  0.513584E+01  0.244405E+02  0.274286E+02  0.111355E+01 -0.700955E+01  0.697906E+01 -0.128617E+02 -0.519270E+02 -0.165503E+02  0.393368E-02  0.270021E-02  0.170482E-01  0.293040E-02  0.547381E-03  0.301496E+03
  0.346393E+02  0.130060E+02  0.513584E+01  0.244405E+02  0.274286E+02  0.111355E+01 -0.700955E+01  0.634748E+01 -0.115546E+02 -0.519270E+02 -0.168310E+02  0.393368E-02  0.270021E-02  0.266620E-01  0.293040E-02  0.547381E-03  0.301730E+03
  0.346393E+02  0.130060E+02  0.553925E+01  0.244405E+02  0.274286E+02  0.111355E+01 -0.700955E+01  0.634748E+01 -0.115546E+02 -0.519270E+02 -0.168310E+02  0.393368E-02  0.270021E-02  0.266620E-01  0.138332E-01  0.547381E-03  0.300934E+03
  0.346393E+02  0.130060E+02  0.553925E+01  0.244405E+02  0.274286E+02  0.111355E+01 -0.700955E+01  0.472140E+01 -0.107419E+02 -0.519270E+02 -0.222061E+02  0.709023E-02  0.270021E-02  0.173144E-01  0.138332E-01  0.547381E-03  0.300010E+03
  0.346393E+02  0.136910E+02  0.638971E+01  0.244405E+02  0.274286E+02  0.111355E+01 -0.700955E+01  0.271072E+01 -0.118712E+02 -0.519270E+02 -0.225733E+02  0.261006E-02  0.270021E-02  0.818390E-02  0.203073E-01  0.547381E-03  0.302323E+03
  0.346393E+02  0.136910E+02  0.638971E+01  0.244405E+02  0.274286E+02  0.111355E+01 -0.700955E+01  0.271072E+01 -0.118712E+02 -0.500967E+02 -0.225733E+02  0.237345E-02  0.270021E-02  0.197875E-01  0.332927E-01  0.547381E-03  0.300190E+03
  0.346393E+02  0.136910E+02  0.638971E+01  0.253622E+02  0.274286E+02 -0.144801E+01 -0.700955E+01  0.293224E+01 -0.116633E+02 -0.500967E+02 -0.225733E+02  0.237345E-02  0.270021E-02  0.117105E-01  0.219639E-01  0.272391E-02  0.298729E+03
  0.346393E+02  0.136910E+02  0.638971E+01  0.264120E+02  0.274286E+02 -0.144801E+01 -0.759227E+01  0.293224E+01 -0.116633E+02 -0.500967E+02 -0.225733E+02  0.363683E-02  0.965194E-02  0.117105E-01  0.219639E-01  0.218734E-02  0.298709E+03
  0.346393E+02  0.136017E+02  0.638971E+01  0.264120E+02  0.274286E+02 -0.144801E+01 -0.759227E+01  0.293224E+01 -0.116633E+02 -0.500967E+02 -0.225733E+02  0.625414E-02  0.767705E-02  0.117105E-01  0.219639E-01  0.218734E-02  0.298452E+03
  0.346393E+02  0.130567E+02  0.638971E+01  0.264120E+02  0.274286E+02 -0.741845E+00 -0.102419E+02  0.293224E+01 -0.101752E+02 -0.500967E+02 -0.225733E+02  0.625414E-02  0.767705E-02  0.506227E-02  0.312150E-02  0.211619E-02  0.302209E+03
  0.346393E+02  0.130567E+02  0.559584E+01  0.264120E+02  0.274286E+02 -0.741845E+00 -0.126655E+02  0.465804E+01 -0.101752E+02 -0.500967E+02 -0.225733E+02  0.495166E-02  0.767705E-02  0.752933E-03  0.219466E-01  0.211619E-02  0.299821E+03
  0.346393E+02  0.130567E+02  0.559584E+01  0.264120E+02  0.274286E+02 -0.741845E+00 -0.126655E+02  0.465804E+01 -0.893500E+01 -0.500967E+02 -0.225733E+02  0.521902E-02  0.148394E-01  0.752933E-03  0.219466E-01  0.211619E-02  0.298404E+03
  0.346393E+02  0.130567E+02  0.559584E+01  0.264118E+02  0.274286E+02 -0.741845E+00 -0.126655E+02  0.465804E+01 -0.893500E+01 -0.500967E+02 -0.210100E+02  0.311145E-02  0.734738E-03  0.103430E-01  0.219466E-01  0.676577E-02  0.298890E+03
  0.346393E+02  0.130567E+02  0.559584E+01  0.264118E+02  0.297060E+02  0.150302E+01 -0.126655E+02  0.762293E+01 -0.893500E+01 -0.500967E+02 -0.209818E+02  0.311145E-02  0.734738E-03  0.103430E-01  0.219466E-01  0.676577E-02  0.298820E+03
  0.346393E+02  0.130567E+02  0.559584E+01  0.264118E+02  0.292656E+02  0.150302E+01 -0.126655E+02  0.762293E+01 -0.893500E+01 -0.500967E+02 -0.209818E+02  0.140717E-02  0.734738E-03  0.327209E-02  0.991697E-02  0.676577E-02  0.301313E+03
  0.346393E+02  0.130567E+02  0.638436E+01  0.284189E+02  0.292656E+02  0.150302E+01 -0.510980E+01  0.986048E+01 -0.843230E+01 -0.500967E+02 -0.209818E+02  0.140717E-02  0.734738E-03  0.327209E-02  0.991697E-02  0.676577E-02  0.299903E+03
  0.346393E+02  0.130567E+02  0.638436E+01  0.284189E+02  0.292656E+02  0.150302E+01 -0.510980E+01  0.986048E+01 -0.843230E+01 -0.492414E+02 -0.209818E+02  0.225942E-03  0.210364E-02  0.327209E-02  0.991697E-02  0.676577E-02  0.300126E+03
  0.346393E+02  0.128361E+02  0.638436E+01  0.271200E+02  0.295056E+02 -0.247435E+00 -0.496784E+01  0.345529E+01 -0.102217E+02 -0.427394E+02 -0.209818E+02  0.225942E-03  0.173055E-02  0.327209E-02  0.244043E-01  0.676577E-02  0.296257E+03
  0.345162E+02  0.127131E+02  0.638436E+01  0.275911E+02  0.295056E+02 -0.247435E+00 -0.764605E+01  0.348802E+01 -0.906212E+01 -0.427394E+02 -0.209818E+02  0.225942E-03  0.173055E-02  0.327209E-02  0.244043E-01  0.676577E-02  0.297132E+03
  0.345162E+02  0.127131E+02  0.638436E+01  0.261565E+02  0.295056E+02 -0.247435E+00 -0.764605E+01  0.376251E+01 -0.906212E+01 -0.436157E+02 -0.196674E+02  0.225942E-03  0.173055E-02  0.327209E-02  0.113924E-01  0.676577E-02  0.299411E+03
  0.345162E+02  0.127131E+02  0.638436E+01  0.261565E+02  0.295056E+02 -0.247435E+00 -0.764605E+01  0.324931E+01 -0.906212E+01 -0.436157E+02 -0.196674E+02  0.225942E-03  0.340071E-02  0.327209E-02  0.349143E-02  0.676577E-02  0.300277E+03
  0.345162E+02  0.127131E+02  0.501367E+01  0.261565E+02  0.301423E+02  0.589503E+00 -0.764605E+01  0.598758E+01 -0.906212E+01 -0.436157E+02 -0.196674E+02  0.225942E-03  0.340071E-02  0.327209E-02  0.349143E-02  0.591646E-02  0.300491E+03
  0.345162E+02  0.127131E+02  0.346876E+01  0.261565E+02  0.301423E+02  0.589503E+00 -0.132470E+02  0.598758E+01 -0.509688E+01 -0.436157E+02 -0.196674E+02  0.225942E-03  0.547802E-03  0.327209E-02  0.349143E-02  0.591646E-02  0.299221E+03
  0.345162E+02  0.118769E+02  0.374051E+01  0.261565E+02  0.301423E+02  0.340833E+01 -0.132470E+02  0.598758E+01 -0.509688E+01 -0.436157E+02 -0.196674E+02  0.225942E-03  0.547802E-03  0.704190E-02  0.349143E-02  0.591646E-02  0.300628E+03
  0.345162E+02  0.113931E+02  0.374051E+01  0.261565E+02  0.301423E+02  0.701692E+00 -0.132470E+02  0.614081E+01 -0.509688E+01 -0.436157E+02 -0.196674E+02  0.225942E-03  0.547802E-03  0.704190E-02  0.353983E-02  0.591646E-02  0.299899E+03
  0.345162E+02  0.113931E+02  0.374051E+01  0.261565E+02  0.301423E+02  0.701692E+00 -0.130825E+02  0.364456E+01 -0.301281E+01 -0.436157E+02 -0.196674E+02  0.225942E-03  0.547802E-03  0.815279E-02  0.353983E-02  0.591646E-02  0.300049E+03
  0.344987E+02  0.113931E+02  0.374051E+01  0.261565E+02  0.301423E+02  0.701692E+00 -0.108118E+02  0.364456E+01 -0.661121E+01 -0.436157E+02 -0.196674E+02  0.225942E-03  0.547802E-03  0.290866E-02  0.353983E-02  0.591646E-02  0.299835E+03
  0.344987E+02  0.113931E+02  0.374051E+01  0.261565E+02  0.286033E+02  0.701692E+00 -0.108118E+02  0.364456E+01 -0.661121E+01 -0.436157E+02 -0.203025E+02  0.225942E-03  0.547802E-03  0.290866E-02  0.567747E-02  0.591646E-02  0.301761E+03
  0.344987E+02  0.113931E+02  0.374051E+01  0.261565E+02  0.286033E+02  0.701692E+00 -0.975479E+01  0.364456E+01 -0.588113E+01 -0.436157E+02 -0.203025E+02  0.225942E-03  0.867820E-03  0.290866E-02  0.414390E-02  0.591646E-02  0.301966E+03
  0.344987E+02  0.113931E+02  0.374051E+01  0.261565E+02  0.286033E+02  0.224940E+01 -0.975479E+01  0.828466E+01 -0.588113E+01 -0.447159E+02 -0.203025E+02  0.179214E-02  0.613104E-02  0.290866E-02  0.414390E-02  0.591646E-02  0.300568E+03
  0.344987E+02  0.113931E+02  0.374051E+01  0.261565E+02  0.286033E+02  0.224940E+01 -0.975479E+01  0.828466E+01 -0.588113E+01 -0.447159E+02 -0.203025E+02  0.179214E-02  0.613104E-02  0.290866E-02  0.195226E-01  0.224960E-02  0.299396E+03
  0.344987E+02  0.113931E+02  0.374051E+01  0.261565E+02  0.286033E+02  0.224940E+01 -0.975479E+01  0.828466E+01 -0.855738E+01 -0.418504E+02 -0.203025E+02  0.179214E-02  0.613104E-02  0.290866E-02  0.151370E-01  0.224960E-02  0.297281E+03
  0.339330E+02  0.119577E+02  0.374051E+01  0.261565E+02  0.263186E+02  0.224940E+01 -0.975479E+01  0.548664E+01 -0.102784E+02 -0.418504E+02 -0.208576E+02  0.179214E-02  0.613104E-02  0.127539E-02  0.798679E-02  0.224960E-02  0.300543E+03
  0.339330E+02  0.119577E+02  0.374051E+01  0.261565E+02  0.263186E+02  0.224940E+01 -0.975479E+01  0.548664E+01 -0.102784E+02 -0.418504E+02 -0.208576E+02  0.822920E-02  0.519483E-02  0.127539E-02  0.150164E-01  0.224960E-02  0.298234E+03
  0.339330E+02  0.119577E+02  0.374051E+01  0.261565E+02  0.263186E+02  0.224940E+01 -0.975479E+01  0.554378E+01 -0.962926E+01 -0.418504E+02 -0.233348E+02  0.108159E-02  0.280748E-01  0.127539E-02  0.468893E-02  0.477362E-02  0.297748E+03
  0.339330E+02  0.119577E+02  0.374051E+01  0.261565E+02  0.263186E+02  0.224940E+01 -0.975479E+01  0.270136E+01 -0.918464E+01 -0.418504E+02 -0.233348E+02  0.439652E-03  0.280748E-01  0.127539E-02  0.468893E-02  0.450075E-02  0.298244E+03
  0.339330E+02  0.126658E+02  0.374051E+01  0.261565E+02  0.263186E+02  0.224940E+01 -0.101219E+02  0.270136E+01 -0.918464E+01 -0.430463E+02 -0.233348E+02  0.439652E-03  0.265762E-01  0.788097E-02  0.147669E-01  0.450075E-02  0.297039E+03
  0.339330E+02  0.126658E+02  0.374051E+01  0.257428E+02  0.263186E+02  0.322462E+01 -0.101219E+02  0.270136E+01 -0.918464E+01 -0.429023E+02 -0.191554E+02  0.181680E-02  0.265762E-01  0.788097E-02  0.965367E-02  0.450075E-02  0.297369E+03
  0.339330E+02  0.126527E+02  0.619396E+01  0.257428E+02  0.263186E+02  0.322462E+01 -0.101219E+02  0.318342E+01 -0.918464E+01 -0.429023E+02 -0.219304E+02  0.181680E-02  0.265762E-01  0.788097E-02  0.646436E-02  0.450075E-02  0.299284E+03
  0.336636E+02  0.126527E+02  0.619396E+01  0.257428E+02  0.263186E+02  0.322462E+01 -0.124804E+02  0.136074E+01 -0.918464E+01 -0.429023E+02 -0.202506E+02  0.138317E-02  0.714208E-02  0.788097E-02  0.646436E-02  0.450075E-02  0.298233E+03
  0.341633E+02  0.126527E+02  0.628744E+01  0.257428E+02  0.263186E+02  0.322462E+01 -0.124804E+02  0.136074E+01 -0.595021E+01 -0.429023E+02 -0.193558E+02  0.138317E-02  0.162265E-01  0.450907E-02  0.600561E-02  0.303534E-02  0.297360E+03
  0.341633E+02  0.126527E+02  0.628744E+01  0.257428E+02  0.263186E+02  0.322462E+01 -0.130055E+02  0.136074E+01 -0.754076E+01 -0.429023E+02 -0.195295E+02  0.154384E-02  0.276311E-01  0.215410E-02  0.554868E-02  0.303534E-02  0.297236E+03
  0.341633E+02  0.126527E+02  0.645114E+01  0.257428E+02  0.285881E+02  0.494486E+01 -0.130055E+02  0.136074E+01 -0.754076E+01 -0.429023E+02 -0.195295E+02  0.387394E-02  0.317265E-01  0.215410E-02  0.554868E-02  0.303534E-02  0.293378E+03
  0.341633E+02  0.142195E+02  0.645114E+01  0.257428E+02  0.285881E+02  0.494486E+01 -0.738185E+01  0.136074E+01 -0.754076E+01 -0.429023E+02 -0.195295E+02  0.387394E-02  0.443669E-01  0.215410E-02  0.554868E-02  0.213695E-01  0.295993E+03
  0.341633E+02  0.142195E+02  0.703289E+01  0.257126E+02  0.302736E+02  0.458848E+01 -0.630586E+01  0.544926E+01 -0.754076E+01 -0.429023E+02 -0.195295E+02  0.387394E-02  0.443669E-01  0.215410E-02  0.705096E-02  0.117756E-01  0.296408E+03
  0.341633E+02  0.137960E+02  0.703289E+01  0.263682E+02  0.302736E+02  0.458848E+01 -0.630586E+01  0.787308E+01 -0.832718E+01 -0.429023E+02 -0.195295E+02  0.133983E-02  0.443669E-01  0.215410E-02  0.705096E-02  0.686010E-02  0.295644E+03
  0.349961E+02  0.137960E+02  0.253403E+01  0.263682E+02  0.302736E+02  0.638558E+01 -0.630586E+01  0.787308E+01 -0.104586E+02 -0.429023E+02 -0.195295E+02  0.429663E-02  0.443669E-01  0.215410E-02  0.280709E-02  0.686010E-02  0.292528E+03
  0.349961E+02  0.142318E+02  0.282417E+01  0.263682E+02  0.302736E+02  0.638558E+01 -0.630586E+01  0.506523E+01 -0.104586E+02 -0.429023E+02 -0.200923E+02  0.449992E-02  0.209584E-01  0.215410E-02  0.669326E-02  0.295787E-02  0.295308E+03
  0.354401E+02  0.143038E+02  0.355361E+01  0.263682E+02  0.317198E+02  0.638558E+01 -0.112418E+02  0.596808E+01 -0.104586E+02 -0.429023E+02 -0.200923E+02  0.449992E-02  0.101265E-01  0.215410E-02  0.669326E-02  0.295787E-02  0.298870E+03
  0.354401E+02  0.143038E+02  0.355361E+01  0.263682E+02  0.315903E+02  0.463286E+01 -0.124575E+02  0.550956E+01 -0.104586E+02 -0.484329E+02 -0.190266E+02  0.449992E-02  0.101265E-01  0.215410E-02  0.669326E-02  0.722451E-02  0.298181E+03
  0.354401E+02  0.143038E+02  0.656107E+01  0.263682E+02  0.315903E+02  0.582982E+01 -0.112091E+02  0.672005E+01 -0.575465E+01 -0.484329E+02 -0.183938E+02  0.449992E-02  0.101265E-01  0.215410E-02  0.975987E-02  0.128008E-01  0.297117E+03
  0.354625E+02  0.143038E+02  0.384035E+01  0.263682E+02  0.315903E+02  0.582982E+01 -0.112091E+02  0.672005E+01 -0.614975E+01 -0.484329E+02 -0.207782E+02  0.704173E-02  0.124204E-01  0.215410E-02  0.975987E-02  0.128008E-01  0.297198E+03
  0.354625E+02  0.143038E+02  0.384035E+01  0.257638E+02  0.315903E+02  0.582982E+01 -0.112091E+02  0.672005E+01 -0.614975E+01 -0.484329E+02 -0.206249E+02  0.704173E-02  0.314649E-02  0.159218E-01  0.975987E-02  0.203622E-01  0.295813E+03
  0.353098E+02  0.138673E+02  0.384035E+01  0.257638E+02  0.315903E+02  0.582982E+01 -0.112091E+02  0.672005E+01 -0.614975E+01 -0.488325E+02 -0.206249E+02  0.557691E-02  0.314649E-02  0.140456E-01  0.712987E-02  0.265004E-01  0.297172E+03
  0.353098E+02  0.138673E+02  0.472349E+01  0.257638E+02  0.314414E+02  0.582982E+01 -0.112091E+02  0.672005E+01 -0.614975E+01 -0.488325E+02 -0.224471E+02  0.362460E-02  0.314649E-02  0.140456E-01  0.664751E-02  0.263425E-01  0.298088E+03
  0.353098E+02  0.138673E+02  0.472349E+01  0.257638E+02  0.322676E+02  0.582982E+01 -0.112091E+02  0.672005E+01 -0.614975E+01 -0.490440E+02 -0.224471E+02  0.362460E-02  0.314649E-02  0.121265E-02  0.172116E-01  0.329171E-01  0.297249E+03
  0.353098E+02  0.138673E+02  0.472349E+01  0.257638E+02  0.322676E+02  0.582982E+01 -0.873283E+01  0.672005E+01 -0.357108E+01 -0.490440E+02 -0.224471E+02  0.362460E-02  0.314649E-02  0.149484E-02  0.268255E-01  0.270182E-01  0.295153E+03
  0.354207E+02  0.136291E+02  0.525056E+01  0.257638E+02  0.324895E+02  0.798098E+01 -0.873283E+01  0.672005E+01 -0.308749E+01 -0.502739E+02 -0.224471E+02  0.362460E-02  0.314649E-02  0.149484E-02  0.245064E-01  0.270182E-01  0.292129E+03
  0.354207E+02  0.136291E+02  0.525056E+01  0.257638E+02  0.324895E+02  0.650487E+01 -0.873283E+01  0.672005E+01 -0.308749E+01 -0.498335E+02 -0.227732E+02  0.362460E-02  0.314649E-02  0.149484E-02  0.342810E-01  0.580599E-02  0.296054E+03
  0.353700E+02  0.136291E+02  0.525056E+01  0.257638E+02  0.324895E+02  0.650487E+01 -0.873283E+01  0.672005E+01 -0.429900E+01 -0.498335E+02 -0.172168E+02  0.362460E-02  0.504924E-02  0.149484E-02  0.115366E-01  0.580599E-02  0.298342E+03
  0.353700E+02  0.136291E+02  0.781766E+01  0.284687E+02  0.324895E+02  0.533322E+01 -0.767423E+01  0.672005E+01 -0.429900E+01 -0.498335E+02 -0.172168E+02  0.362460E-02  0.504924E-02  0.149484E-02  0.115366E-01  0.580599E-02  0.298496E+03
  0.353700E+02  0.136291E+02  0.781766E+01  0.284687E+02  0.324895E+02  0.423522E+01 -0.767423E+01  0.590888E+01 -0.429900E+01 -0.498335E+02 -0.172168E+02  0.362460E-02  0.504924E-02  0.149484E-02  0.633954E-02  0.580599E-02  0.299582E+03
  0.353700E+02  0.138729E+02  0.781766E+01  0.284687E+02  0.324895E+02  0.283177E+01 -0.767423E+01  0.590888E+01 -0.400793E+01 -0.490905E+02 -0.172168E+02  0.362460E-02  0.504924E-02  0.149484E-02  0.633954E-02  0.769925E-03  0.299871E+03
  0.353700E+02  0.138729E+02  0.781766E+01  0.266693E+02  0.324895E+02  0.283177E+01 -0.767423E+01  0.185767E+01 -0.400793E+01 -0.490905E+02 -0.172168E+02  0.362460E-02  0.438873E-02  0.827226E-02  0.633954E-02  0.352061E-02  0.299115E+03
  0.353700E+02  0.138729E+02  0.781766E+01  0.256653E+02  0.324895E+02  0.283177E+01 -0.112129E+02  0.185767E+01 -0.499136E+01 -0.490905E+02 -0.218648E+02  0.383166E-02  0.438873E-02  0.827226E-02  0.702196E-02  0.352061E-02  0.301136E+03
  0.353700E+02  0.138729E+02  0.585806E+01  0.256653E+02  0.324895E+02  0.209115E+00 -0.112129E+02  0.286828E+01 -0.672933E+01 -0.513605E+02 -0.211381E+02  0.383166E-02  0.438873E-02  0.827226E-02  0.702196E-02  0.352061E-02  0.302349E+03
  0.357671E+02  0.129232E+02  0.585806E+01  0.256653E+02  0.324895E+02  0.209115E+00 -0.112129E+02  0.379176E+01 -0.672933E+01 -0.559047E+02 -0.211381E+02  0.390400E-02  0.305688E-03  0.827226E-02  0.702196E-02  0.352061E-02  0.300048E+03
  0.357671E+02  0.129232E+02  0.561784E+01  0.256653E+02  0.324895E+02  0.209115E+00 -0.112129E+02  0.616617E+01 -0.672933E+01 -0.560289E+02 -0.235037E+02  0.390400E-02  0.305688E-03  0.244592E-01  0.702196E-02  0.352061E-02  0.298050E+03
  0.357671E+02  0.129232E+02  0.561784E+01  0.256653E+02  0.301751E+02  0.209115E+00 -0.112129E+02  0.385722E+01 -0.796526E+01 -0.560289E+02 -0.186002E+02  0.477759E-02  0.305688E-03  0.244592E-01  0.702196E-02  0.352061E-02  0.299458E+03
  0.357671E+02  0.129232E+02  0.682111E+01  0.256653E+02  0.301751E+02  0.209115E+00 -0.101201E+02  0.628945E+01 -0.796526E+01 -0.560289E+02 -0.186002E+02  0.477759E-02  0.305688E-03  0.244592E-01  0.606024E-02  0.352061E-02  0.298693E+03
  0.357671E+02  0.129232E+02  0.547542E+01  0.256653E+02  0.301751E+02  0.209115E+00 -0.871520E+01  0.628945E+01 -0.796526E+01 -0.560289E+02 -0.186002E+02  0.477759E-02  0.305688E-03  0.244592E-01  0.606024E-02  0.352061E-02  0.299510E+03
  0.357671E+02  0.129232E+02  0.547542E+01  0.256653E+02  0.301751E+02  0.209115E+00 -0.871520E+01  0.712030E+01 -0.112867E+02 -0.560289E+02 -0.186002E+02  0.477759E-02  0.305688E-03  0.244592E-01  0.867325E-02  0.352061E-02  0.298972E+03
  0.357671E+02  0.129232E+02  0.469168E+01  0.252992E+02  0.301751E+02  0.209115E+00 -0.871520E+01  0.712030E+01 -0.112867E+02 -0.553197E+02 -0.186002E+02  0.675950E-02  0.305688E-03  0.180524E-01  0.867325E-02  0.180202E-01  0.298127E+03
  0.357671E+02  0.137211E+02  0.469168E+01  0.252992E+02  0.301751E+02  0.209115E+00 -0.871520E+01  0.712030E+01 -0.112867E+02 -0.541803E+02 -0.186002E+02  0.675950E-02  0.305688E-03  0.180524E-01  0.867325E-02  0.721490E-02  0.299372E+03
  0.357671E+02  0.137211E+02  0.583324E+01  0.252992E+02  0.303073E+02  0.209115E+00 -0.871520E+01  0.669864E+01 -0.116380E+02 -0.541803E+02 -0.186002E+02  0.675950E-02  0.305688E-03  0.203126E-01  0.350041E-02  0.721490E-02  0.300008E+03
