KP,Cote,ID_Cal,Date
57760,192.8474,158,13/02/11
57755,192.842,158,13/02/11
57750,192.839,158,13/02/11
57745,192.8561,158,13/02/11
57740,192.8481,158,13/02/11
57735,192.8304,158,13/02/11
57730,192.8259,158,13/02/11
57725,192.8318,158,13/02/11
57720,192.825,158,13/02/11
57715,192.8184,158,13/02/11
57710,192.8245,158,13/02/11
57705,192.8173,158,13/02/11
57700,192.8121,158,13/02/11
57695,192.8125,158,13/02/11
57690,192.8071,158,13/02/11
57685,192.8103,158,13/02/11
57680,192.8114,158,13/02/11
57675,192.8096,158,13/02/11
57670,192.7973,158,13/02/11
57665,192.7919,158,13/02/11
57660,192.7845,158,13/02/11
57655,192.7901,158,13/02/11
57650,192.7957,158,13/02/11
57645,192.7912,158,13/02/11
57640,192.7757,158,13/02/11
57635,192.7782,158,13/02/11
57630,192.7759,158,13/02/11
57625,192.7742,158,13/02/11
57620,192.775,158,13/02/11
57615,192.7722,158,13/02/11
57610,192.7715,158,13/02/11
57605,192.7734,158,13/02/11
57600,192.7699,158,13/02/11
57595,192.7684,158,13/02/11
57590,192.7583,158,13/02/11
57585,192.768,158,13/02/11
57580,192.7609,158,13/02/11
57575,192.7608,158,13/02/11
57570,192.7564,158,13/02/11
57565,192.7615,158,13/02/11
57560,192.7685,158,13/02/11
57555,192.7642,158,13/02/11
57550,192.7587,158,13/02/11
57545,192.7544,158,13/02/11
57540,192.7637,158,13/02/11
57535,192.7637,158,13/02/11
57530,192.7642,158,13/02/11
57525,192.7622,158,13/02/11
57520,192.7545,158,13/02/11
57515,192.7519,158,13/02/11
57510,192.7513,158,13/02/11
57505,192.7519,158,13/02/11
57500,192.7563,158,13/02/11
57495,192.7506,158,13/02/11
57490,192.7502,158,13/02/11
57485,192.7498,158,13/02/11
57480,192.7527,158,13/02/11
57475,192.7525,158,13/02/11
57470,192.7472,158,13/02/11
57465,192.7446,158,13/02/11
57460,192.749,158,13/02/11
57455,192.7502,158,13/02/11
57450,192.746,158,13/02/11
57445,192.7504,158,13/02/11
57440,192.7427,158,13/02/11
57435,192.7381,158,13/02/11
57430,192.7396,158,13/02/11
57425,192.745,158,13/02/11
57420,192.7448,158,13/02/11
57415,192.7402,158,13/02/11
57410,192.7311,158,13/02/11
57405,192.7405,158,13/02/11
57400,192.7393,158,13/02/11
57395,192.7459,158,13/02/11
57390,192.7491,158,13/02/11
57385,192.7401,158,13/02/11
57380,192.732,158,13/02/11
57375,192.7312,158,13/02/11
57370,192.7375,158,13/02/11
57365,192.743,158,13/02/11
57360,192.7315,158,13/02/11
57355,192.7263,158,13/02/11
57350,192.7346,158,13/02/11
57345,192.7322,158,13/02/11
57340,192.7287,158,13/02/11
57335,192.7284,158,13/02/11
57330,192.736,158,13/02/11
57325,192.7361,158,13/02/11
57320,192.7348,158,13/02/11
57315,192.7216,158,13/02/11
57310,192.7267,158,13/02/11
57305,192.7256,158,13/02/11
57300,192.7274,158,13/02/11
57295,192.7241,158,13/02/11
57290,192.7233,158,13/02/11
57285,192.7249,158,13/02/11
57280,192.7241,158,13/02/11
57275,192.7275,158,13/02/11
57270,192.7235,158,13/02/11
57265,192.7144,158,13/02/11
57260,192.718,158,13/02/11
57255,192.7194,158,13/02/11
57250,192.714,158,13/02/11
57245,192.7167,158,13/02/11
57240,192.7175,158,13/02/11
57235,192.7264,158,13/02/11
57230,192.7221,158,13/02/11
57225,192.7151,158,13/02/11
57220,192.7023,158,13/02/11
57215,192.706,158,13/02/11
57210,192.7045,158,13/02/11
57205,192.7113,158,13/02/11
57200,192.7116,158,13/02/11
57195,192.7069,158,13/02/11
57190,192.6981,158,13/02/11
57185,192.7059,158,13/02/11
57180,192.7098,158,13/02/11
57175,192.6966,158,13/02/11
57170,192.6957,158,13/02/11
57165,192.702,158,13/02/11
57160,192.7002,158,13/02/11
57155,192.6991,158,13/02/11
57150,192.6952,158,13/02/11
57145,192.6927,158,13/02/11
57140,192.6861,158,13/02/11
57135,192.6953,158,13/02/11
57130,192.6891,158,13/02/11
57125,192.6934,158,13/02/11
57120,192.6903,158,13/02/11
57115,192.6812,158,13/02/11
57110,192.6902,158,13/02/11
57105,192.6845,158,13/02/11
57100,192.6822,158,13/02/11
57095,192.6859,158,13/02/11
57090,192.6856,158,13/02/11
57085,192.6699,158,13/02/11
57080,192.6708,158,13/02/11
57075,192.6723,158,13/02/11
57070,192.671,158,13/02/11
57065,192.6626,158,13/02/11
57060,192.6647,158,13/02/11
57055,192.659,158,13/02/11
57050,192.6515,158,13/02/11
57045,192.6409,158,13/02/11
57040,192.6351,158,13/02/11
57035,192.6286,158,13/02/11
57030,192.6216,158,13/02/11
57025,192.6057,158,13/02/11
57020,192.5899,158,13/02/11
57015,192.5813,158,13/02/11
57010,192.5708,158,13/02/11
57005,192.5729,158,13/02/11
57000,192.5449,158,13/02/11
56995,192.5189,158,13/02/11
56990,192.4916,158,13/02/11
56985,192.4869,158,13/02/11
56980,192.5021,158,13/02/11
56975,192.5103,158,13/02/11
56970,192.5016,158,13/02/11
56965,192.4819,158,13/02/11
56960,192.4618,158,13/02/11
56955,192.4605,158,13/02/11
56950,192.4414,158,13/02/11
56945,192.454,158,13/02/11
56940,192.4513,158,13/02/11
56935,192.4464,158,13/02/11
56930,192.4607,158,13/02/11
56925,192.4497,158,13/02/11
56920,192.4489,158,13/02/11
56915,192.4788,158,13/02/11
56910,192.4799,158,13/02/11
56905,192.4947,158,13/02/11
56900,192.5045,158,13/02/11
56895,192.4851,158,13/02/11
56880,192.4476,158,13/02/11
56875,192.4725,158,13/02/11
56870,192.4961,158,13/02/11
56865,192.4963,158,13/02/11
56860,192.4782,158,13/02/11
56855,192.4852,158,13/02/11
56850,192.4914,158,13/02/11
56845,192.4796,158,13/02/11
56840,192.4858,158,13/02/11
56835,192.4843,158,13/02/11
56830,192.4792,158,13/02/11
56825,192.4525,158,13/02/11
56820,192.4442,158,13/02/11
56815,192.4558,158,13/02/11
56810,192.4338,158,13/02/11
56805,192.4414,158,13/02/11
56800,192.4231,158,13/02/11
56795,192.3922,158,13/02/11
56790,192.3404,158,13/02/11
56785,192.3052,158,13/02/11
56780,192.3224,158,13/02/11
56775,192.3161,158,13/02/11
56770,192.2949,158,13/02/11
56765,192.2831,158,13/02/11
56760,192.2861,158,13/02/11
56755,192.2888,158,13/02/11
56750,192.2983,158,13/02/11
56745,192.2899,158,13/02/11
56740,192.2968,158,13/02/11
56735,192.2624,158,13/02/11
56730,192.2789,158,13/02/11
56725,192.3015,158,13/02/11
56720,192.2939,158,13/02/11
56715,192.2944,158,13/02/11
56710,192.3021,158,13/02/11
56705,192.3094,158,13/02/11
56700,192.3094,158,13/02/11
56695,192.2867,158,13/02/11
56690,192.2972,158,13/02/11
56685,192.2927,158,13/02/11
56680,192.3046,158,13/02/11
56675,192.2887,158,13/02/11
56670,192.2715,158,13/02/11
56665,192.2866,158,13/02/11
56660,192.2889,158,13/02/11
56655,192.2803,158,13/02/11
56650,192.2892,158,13/02/11
56645,192.292,158,13/02/11
56640,192.2938,158,13/02/11
56635,192.2933,158,13/02/11
56630,192.2971,158,13/02/11
56625,192.297,158,13/02/11
56620,192.2944,158,13/02/11
56615,192.2907,158,13/02/11
56610,192.2932,158,13/02/11
56605,192.286,158,13/02/11
56600,192.2929,158,13/02/11
56595,192.2907,158,13/02/11
56590,192.3056,158,13/02/11
56585,192.2989,158,13/02/11
56580,192.3004,158,13/02/11
56575,192.2875,158,13/02/11
56570,192.2932,158,13/02/11
56565,192.2978,158,13/02/11
56560,192.2943,158,13/02/11
56555,192.2942,158,13/02/11
56550,192.2967,158,13/02/11
56545,192.2983,158,13/02/11
56540,192.2904,158,13/02/11
56535,192.293,158,13/02/11
56530,192.2897,158,13/02/11
56525,192.2978,158,13/02/11
56520,192.2864,158,13/02/11
56515,192.2918,158,13/02/11
56510,192.2815,158,13/02/11
56505,192.2903,158,13/02/11
56500,192.2849,158,13/02/11
56495,192.2821,158,13/02/11
56490,192.2731,158,13/02/11
56485,192.2894,158,13/02/11
56480,192.299,158,13/02/11
56475,192.2988,158,13/02/11
56470,192.2985,158,13/02/11
56465,192.3841,158,13/02/11
56460,192.3267,158,13/02/11
56420,192.289,158,13/02/11
56415,192.293,158,13/02/11
56410,192.283,158,13/02/11
56405,192.2917,158,13/02/11
56400,192.2868,158,13/02/11
56395,192.2892,158,13/02/11
56390,192.2844,158,13/02/11
56385,192.281,158,13/02/11
56380,192.2892,158,13/02/11
56375,192.2796,158,13/02/11
56370,192.2695,158,13/02/11
56365,192.2681,158,13/02/11
56360,192.271,158,13/02/11
56355,192.2738,158,13/02/11
56350,192.2699,158,13/02/11
56345,192.2609,158,13/02/11
56340,192.2627,158,13/02/11
56335,192.2605,158,13/02/11
56330,192.2584,158,13/02/11
56325,192.2549,158,13/02/11
56320,192.2505,158,13/02/11
56315,192.2509,158,13/02/11
56310,192.2441,158,13/02/11
56305,192.2314,158,13/02/11
56300,192.2384,158,13/02/11
56295,192.2377,158,13/02/11
56290,192.2296,158,13/02/11
56285,192.2202,158,13/02/11
56280,192.229,158,13/02/11
56275,192.2233,158,13/02/11
56270,192.2228,158,13/02/11
56265,192.2214,158,13/02/11
56260,192.2132,158,13/02/11
56255,192.2095,158,13/02/11
56250,192.2009,158,13/02/11
56245,192.2102,158,13/02/11
56240,192.2018,158,13/02/11
56235,192.2009,158,13/02/11
56230,192.1852,158,13/02/11
56225,192.1896,158,13/02/11
56220,192.1814,158,13/02/11
56215,192.1911,158,13/02/11
56210,192.1863,158,13/02/11
56205,192.1839,158,13/02/11
56200,192.1785,158,13/02/11
56195,192.1864,158,13/02/11
56190,192.1838,158,13/02/11
56185,192.1778,158,13/02/11
56180,192.1834,158,13/02/11
56175,192.1776,158,13/02/11
56170,192.1788,158,13/02/11
56165,192.1841,158,13/02/11
56160,192.184,158,13/02/11
56155,192.1845,158,13/02/11
56150,192.1893,158,13/02/11
56145,192.1864,158,13/02/11
56140,192.1855,158,13/02/11
56135,192.1867,158,13/02/11
56130,192.187,158,13/02/11
56125,192.1906,158,13/02/11
56120,192.1873,158,13/02/11
56115,192.1873,158,13/02/11
56110,192.182,158,13/02/11
56065,192.1677,158,13/02/11
56060,192.162,158,13/02/11
56055,192.1688,158,13/02/11
56050,192.1692,158,13/02/11
56045,192.1655,158,13/02/11
56040,192.1632,158,13/02/11
56035,192.161,158,13/02/11
56030,192.1628,158,13/02/11
56025,192.1595,158,13/02/11
56020,192.1603,158,13/02/11
56015,192.163,158,13/02/11
56010,192.1628,158,13/02/11
56005,192.1585,158,13/02/11
56000,192.1657,158,13/02/11
55995,192.1571,158,13/02/11
55990,192.1577,158,13/02/11
55985,192.167,158,13/02/11
55980,192.1667,158,13/02/11
55975,192.1672,158,13/02/11
55970,192.1673,158,13/02/11
55965,192.1635,158,13/02/11
55960,192.1639,158,13/02/11
55955,192.1634,158,13/02/11
55950,192.1646,158,13/02/11
55945,192.1626,158,13/02/11
55940,192.1651,158,13/02/11
55935,192.1653,158,13/02/11
55930,192.1636,158,13/02/11
55925,192.1581,158,13/02/11
55920,192.1607,158,13/02/11
55915,192.1606,158,13/02/11
55910,192.1615,158,13/02/11
55905,192.1646,158,13/02/11
55900,192.1571,158,13/02/11
55895,192.1571,158,13/02/11
55890,192.1637,158,13/02/11
55885,192.1582,158,13/02/11
55880,192.1583,158,13/02/11
55875,192.1553,158,13/02/11
55870,192.161,158,13/02/11
55865,192.1586,158,13/02/11
55860,192.1609,158,13/02/11
55855,192.1521,158,13/02/11
55850,192.1538,158,13/02/11
55845,192.1585,158,13/02/11
55840,192.1539,158,13/02/11
55835,192.1416,158,13/02/11
55830,192.1415,158,13/02/11
55825,192.146,158,13/02/11
55820,192.1482,158,13/02/11
55815,192.1429,158,13/02/11
55810,192.137,158,13/02/11
55805,192.1368,158,13/02/11
55800,192.1377,158,13/02/11
55795,192.1343,158,13/02/11
55790,192.1415,158,13/02/11
55785,192.1474,158,13/02/11
55780,192.131,158,13/02/11
55775,192.1447,158,13/02/11
55770,192.1444,158,13/02/11
55765,192.1465,158,13/02/11
55760,192.1388,158,13/02/11
55755,192.1461,158,13/02/11
55750,192.141,158,13/02/11
55745,192.1417,158,13/02/11
55740,192.1413,158,13/02/11
55735,192.1375,158,13/02/11
55730,192.1441,158,13/02/11
55725,192.1376,158,13/02/11
55720,192.1499,158,13/02/11
55715,192.1403,158,13/02/11
55710,192.1396,158,13/02/11
55705,192.1377,158,13/02/11
55700,192.1352,158,13/02/11
55695,192.1332,158,13/02/11
55690,192.1333,158,13/02/11
55685,192.1325,158,13/02/11
55680,192.13,158,13/02/11
55675,192.1441,158,13/02/11
55670,192.1326,158,13/02/11
55665,192.1272,158,13/02/11
55660,192.1361,158,13/02/11
55655,192.1251,158,13/02/11
55650,192.128,158,13/02/11
55645,192.1314,158,13/02/11
55640,192.1204,158,13/02/11
55635,192.1204,158,13/02/11
55630,192.1239,158,13/02/11
55625,192.1285,158,13/02/11
55620,192.119,158,13/02/11
55615,192.1232,158,13/02/11
55610,192.1263,158,13/02/11
55605,192.1162,158,13/02/11
55600,192.1234,158,13/02/11
55595,192.1213,158,13/02/11
55590,192.1281,158,13/02/11
55585,192.1293,158,13/02/11
55580,192.1246,158,13/02/11
55575,192.1167,158,13/02/11
55570,192.1237,158,13/02/11
55565,192.1164,158,13/02/11
55560,192.1214,158,13/02/11
55555,192.1102,158,13/02/11
55550,192.1186,158,13/02/11
55545,192.1113,158,13/02/11
55540,192.1095,158,13/02/11
55535,192.1128,158,13/02/11
55530,192.11,158,13/02/11
55525,192.1151,158,13/02/11
55520,192.1118,158,13/02/11
55515,192.1108,158,13/02/11
55510,192.1087,158,13/02/11
55505,192.1057,158,13/02/11
55500,192.1139,158,13/02/11
55495,192.1094,158,13/02/11
55490,192.1126,158,13/02/11
55485,192.1085,158,13/02/11
55480,192.1153,158,13/02/11
55475,192.1091,158,13/02/11
55470,192.1043,158,13/02/11
55465,192.1,158,13/02/11
55460,192.0992,158,13/02/11
55455,192.0991,158,13/02/11
55450,192.0968,158,13/02/11
55445,192.1,158,13/02/11
55440,192.1021,158,13/02/11
55435,192.0924,158,13/02/11
55430,192.0999,158,13/02/11
55425,192.0962,158,13/02/11
55420,192.0975,158,13/02/11
55415,192.0926,158,13/02/11
55410,192.0987,158,13/02/11
55405,192.0847,158,13/02/11
55400,192.0871,158,13/02/11
55395,192.0926,158,13/02/11
55390,192.0879,158,13/02/11
55385,192.0897,158,13/02/11
55380,192.0734,158,13/02/11
55375,192.0784,158,13/02/11
55370,192.0818,158,13/02/11
55365,192.0769,158,13/02/11
55360,192.0742,158,13/02/11
55355,192.0788,158,13/02/11
55350,192.0776,158,13/02/11
55345,192.0773,158,13/02/11
55340,192.071,158,13/02/11
55335,192.0757,158,13/02/11
55330,192.0618,158,13/02/11
55325,192.0689,158,13/02/11
55320,192.0738,158,13/02/11
55315,192.0648,158,13/02/11
55310,192.0607,158,13/02/11
55305,192.0548,158,13/02/11
55300,192.0566,158,13/02/11
55295,192.0538,158,13/02/11
55290,192.0468,158,13/02/11
55285,192.0479,158,13/02/11
55280,192.0385,158,13/02/11
55275,192.0401,158,13/02/11
55270,192.0259,158,13/02/11
55265,192.0285,158,13/02/11
55260,192.0261,158,13/02/11
55255,192.0144,158,13/02/11
55250,192.0178,158,13/02/11
55245,192.0133,158,13/02/11
55240,192.0218,158,13/02/11
55235,192.0129,158,13/02/11
55230,192.0172,158,13/02/11
55225,192.0087,158,13/02/11
55220,191.9976,158,13/02/11
55215,192,158,13/02/11
55210,191.9895,158,13/02/11
55205,192.0026,158,13/02/11
55200,192.0122,158,13/02/11
55195,191.9783,158,13/02/11
55190,191.9885,158,13/02/11
55185,191.9719,158,13/02/11
55180,191.9803,158,13/02/11
55175,191.9765,158,13/02/11
55170,191.9731,158,13/02/11
55165,191.9764,158,13/02/11
55160,191.9667,158,13/02/11
55155,191.9598,158,13/02/11
55150,191.9641,158,13/02/11
55145,191.9477,158,13/02/11
55140,191.9595,158,13/02/11
55135,191.9527,158,13/02/11
55130,191.9414,158,13/02/11
55125,191.9383,158,13/02/11
55120,191.9423,158,13/02/11
55115,191.9286,158,13/02/11
55110,191.9231,158,13/02/11
55105,191.9182,158,13/02/11
55100,191.9115,158,13/02/11
55095,191.9076,158,13/02/11
55090,191.8973,158,13/02/11
55085,191.8915,158,13/02/11
55080,191.8837,158,13/02/11
55075,191.8718,158,13/02/11
55070,191.8683,158,13/02/11
55065,191.8476,158,13/02/11
55060,191.8554,158,13/02/11
55055,191.8365,158,13/02/11
55050,191.8291,158,13/02/11
55045,191.8256,158,13/02/11
55040,191.8147,158,13/02/11
55035,191.808,158,13/02/11
55030,191.8181,158,13/02/11
55025,191.7916,158,13/02/11
55020,191.7907,158,13/02/11
55015,191.7926,158,13/02/11
55010,191.7869,158,13/02/11
55005,191.7774,158,13/02/11
55000,191.7657,158,13/02/11
54995,191.7624,158,13/02/11
54990,191.7613,158,13/02/11
54985,191.7502,158,13/02/11
54980,191.7571,158,13/02/11
54975,191.7445,158,13/02/11
54970,191.7416,158,13/02/11
54965,191.739,158,13/02/11
54960,191.7402,158,13/02/11
54955,191.7483,158,13/02/11
54950,191.7375,158,13/02/11
54945,191.729,158,13/02/11
54940,191.7324,158,13/02/11
54935,191.7178,158,13/02/11
54930,191.7237,158,13/02/11
54925,191.7245,158,13/02/11
54920,191.724,158,13/02/11
54915,191.7163,158,13/02/11
54910,191.72,158,13/02/11
54905,191.7164,158,13/02/11
54900,191.7133,158,13/02/11
54895,191.705,158,13/02/11
54890,191.7018,158,13/02/11
54885,191.7076,158,13/02/11
54880,191.6957,158,13/02/11
54875,191.6943,158,13/02/11
54870,191.692,158,13/02/11
54865,191.699,158,13/02/11
54860,191.6891,158,13/02/11
54855,191.6973,158,13/02/11
54850,191.6871,158,13/02/11
54845,191.6855,158,13/02/11
54840,191.6938,158,13/02/11
54835,191.6911,158,13/02/11
54830,191.6802,158,13/02/11
54825,191.6791,158,13/02/11
54820,191.6722,158,13/02/11
54815,191.6747,158,13/02/11
54810,191.6787,158,13/02/11
54805,191.6704,158,13/02/11
54800,191.6734,158,13/02/11
54795,191.6698,158,13/02/11
54790,191.6722,158,13/02/11
54785,191.6694,158,13/02/11
54780,191.6641,158,13/02/11
54775,191.6718,158,13/02/11
54770,191.6671,158,13/02/11
54765,191.671,158,13/02/11
54760,191.6725,158,13/02/11
54755,191.6667,158,13/02/11
54750,191.6676,158,13/02/11
54745,191.6643,158,13/02/11
54740,191.6685,158,13/02/11
54735,191.6761,158,13/02/11
54730,191.6689,158,13/02/11
54725,191.6692,158,13/02/11
54720,191.6651,158,13/02/11
54715,191.663,158,13/02/11
54710,191.6603,158,13/02/11
54705,191.6638,158,13/02/11
54700,191.6645,158,13/02/11
54695,191.6581,158,13/02/11
54690,191.6626,158,13/02/11
54685,191.6612,158,13/02/11
54680,191.6712,158,13/02/11
54675,191.6671,158,13/02/11
54670,191.6714,158,13/02/11
54660,191.6617,158,13/02/11
54655,191.6598,158,13/02/11
54650,191.6384,158,13/02/11
54640,191.6681,158,13/02/11
54635,191.6666,158,13/02/11
54630,191.6686,158,13/02/11
54625,191.6667,158,13/02/11
54620,191.6656,158,13/02/11
54615,191.6619,158,13/02/11
54610,191.6633,158,13/02/11
54605,191.6632,158,13/02/11
54600,191.6562,158,13/02/11
54595,191.6596,158,13/02/11
54590,191.6603,158,13/02/11
54585,191.6626,158,13/02/11
54580,191.6605,158,13/02/11
54575,191.6649,158,13/02/11
54570,191.6652,158,13/02/11
54565,191.6634,158,13/02/11
54560,191.6623,158,13/02/11
54555,191.663,158,13/02/11
54550,191.6591,158,13/02/11
54545,191.6613,158,13/02/11
54540,191.6584,158,13/02/11
54535,191.6524,158,13/02/11
54530,191.6481,158,13/02/11
54525,191.6419,158,13/02/11
54520,191.6352,158,13/02/11
54515,191.6374,158,13/02/11
54510,191.6358,158,13/02/11
54505,191.632,158,13/02/11
54500,191.6216,158,13/02/11
54495,191.6094,158,13/02/11
54490,191.6119,158,13/02/11
54485,191.61,158,13/02/11
54480,191.6044,158,13/02/11
54475,191.596,158,13/02/11
54470,191.5848,158,13/02/11
54465,191.5729,158,13/02/11
54460,191.5566,158,13/02/11
54455,191.5371,158,13/02/11
54450,191.5127,158,13/02/11
54445,191.5153,158,13/02/11
54440,191.5285,158,13/02/11
54435,191.5559,158,13/02/11
54430,191.5477,158,13/02/11
54425,191.5413,158,13/02/11
54420,191.5412,158,13/02/11
54415,191.5342,158,13/02/11
54410,191.5392,158,13/02/11
54405,191.5241,158,13/02/11
54400,191.5292,158,13/02/11
54395,191.5272,158,13/02/11
54390,191.5273,158,13/02/11
54385,191.519,158,13/02/11
54380,191.5252,158,13/02/11
54375,191.5147,158,13/02/11
54370,191.5089,158,13/02/11
54365,191.5101,158,13/02/11
54360,191.5027,158,13/02/11
54355,191.4979,158,13/02/11
54350,191.4954,158,13/02/11
54345,191.496,158,13/02/11
54340,191.4825,158,13/02/11
54335,191.4728,158,13/02/11
54330,191.467,158,13/02/11
54325,191.4609,158,13/02/11
54320,191.4617,158,13/02/11
54315,191.4569,158,13/02/11
54310,191.4616,158,13/02/11
54305,191.448,158,13/02/11
54300,191.4502,158,13/02/11
54295,191.4481,158,13/02/11
54290,191.4581,158,13/02/11
54285,191.4518,158,13/02/11
54280,191.4479,158,13/02/11
54275,191.442,158,13/02/11
54270,191.4384,158,13/02/11
54265,191.4334,158,13/02/11
54260,191.426,158,13/02/11
54255,191.4213,158,13/02/11
54250,191.4192,158,13/02/11
54245,191.4154,158,13/02/11
54240,191.4069,158,13/02/11
54235,191.3956,158,13/02/11
54230,191.3918,158,13/02/11
54225,191.3678,158,13/02/11
54220,191.3523,158,13/02/11
54215,191.3544,158,13/02/11
54210,191.3388,158,13/02/11
54205,191.2969,158,13/02/11
54200,191.2967,158,13/02/11
54195,191.2876,158,13/02/11
54190,191.2891,158,13/02/11
54185,191.2715,158,13/02/11
54180,191.2446,158,13/02/11
54175,191.2318,158,13/02/11
54170,191.2298,158,13/02/11
54165,191.2171,158,13/02/11
54160,191.214,158,13/02/11
54155,191.1851,158,13/02/11
54150,191.1902,158,13/02/11
54145,191.1893,158,13/02/11
54140,191.1806,158,13/02/11
54135,191.1759,158,13/02/11
54130,191.1687,158,13/02/11
54125,191.1639,158,13/02/11
54120,191.164,158,13/02/11
54115,191.1599,158,13/02/11
54110,191.1549,158,13/02/11
54105,191.1542,158,13/02/11
54100,191.147,158,13/02/11
54095,191.1397,158,13/02/11
54090,191.1317,158,13/02/11
54085,191.1315,158,13/02/11
54080,191.1329,158,13/02/11
54075,191.1244,158,13/02/11
54070,191.1265,158,13/02/11
54065,191.1151,158,13/02/11
54060,191.1246,158,13/02/11
54055,191.1179,158,13/02/11
54050,191.1149,158,13/02/11
54045,191.1253,158,13/02/11
54040,191.1254,158,13/02/11
54035,191.1234,158,13/02/11
54030,191.1225,158,13/02/11
54025,191.1245,158,13/02/11
54020,191.1279,158,13/02/11
54015,191.1287,158,13/02/11
54010,191.128,158,13/02/11
54005,191.124,158,13/02/11
54000,191.1309,158,13/02/11
53995,191.1283,158,13/02/11
53990,191.1277,158,13/02/11
53985,191.135,158,13/02/11
53980,191.1306,158,13/02/11
53975,191.1336,158,13/02/11
53970,191.1238,158,13/02/11
53965,191.1232,158,13/02/11
53960,191.1242,158,13/02/11
53955,191.1224,158,13/02/11
53950,191.1241,158,13/02/11
53945,191.1265,158,13/02/11
53940,191.1281,158,13/02/11
53935,191.1243,158,13/02/11
53930,191.1297,158,13/02/11
53925,191.1349,158,13/02/11
53920,191.1328,158,13/02/11
53915,191.1288,158,13/02/11
53910,191.1248,158,13/02/11
53905,191.1236,158,13/02/11
