X,Y,Z,label,profile_id,header_val,90_Heures,90_wse,16_wse
873215.7333,6536317,209.7883,NA,4,22624.666667,11:59:28,210.3,209.5982
873213.8667,6536316,209.763,NA,4,22624.666667,11:59:28,210.3,209.5982
873212.0333,6536315.6667,209.74,NA,4,22624.666667,11:59:28,210.3,209.5982
873210.1,6536315.3333,209.6447,NA,4,22624.666667,11:59:28,210.3,209.5982
873208.2667,6536314.3333,209.4737,NA,4,22624.666667,11:59:28,210.3,209.5982
873206.3333,6536313.3333,209.2837,NA,4,22624.666667,11:59:28,210.3,209.5982
873204.3667,6536313,209.1507,NA,4,22624.666667,11:59:28,210.3,209.5982
873202.5,6536312.6667,209.0797,NA,4,22624.666667,11:59:28,210.3,209.5982
873195.9543,6536310.454,208.8685,NA,4,22624.666667,11:59:28,210.3,209.5982
873194.0615,6536309.6213,208.7967,NA,4,22624.666667,11:59:28,210.3,209.5982
873192.2277,6536309.4729,208.7297,NA,4,22624.666667,11:59:28,210.3,209.5982
873190.3939,6536309.3245,208.6614,NA,4,22624.666667,11:59:28,210.3,209.5982
873188.5012,6536308.4919,208.5942,NA,4,22624.666667,11:59:28,210.3,209.5982
873186.6333,6536308.3333,208.5083,NA,4,22624.666667,11:59:28,210.3,209.5982
873184.7,6536307.3333,208.348,NA,4,22624.666667,11:59:28,210.3,209.5982
873183.1282,6536307.1638,208.2259,NA,4,22624.666667,11:59:28,210.3,209.5982
873181.4333,6536306.3333,208.1673,NA,4,22624.666667,11:59:28,210.3,209.5982
873179.5333,6536306,208.0443,NA,4,22624.666667,11:59:28,210.3,209.5982
873177.6667,6536305,207.9527,axe,4,22624.666667,11:59:28,210.3,209.5982
873176.7494,6536304.9211,207.9777,NA,4,22624.666667,11:59:28,210.3,209.5982
873176.0871,6536304.8632,207.9959,NA,4,22624.666667,11:59:28,210.3,209.5982
873175.5345,6536304.5927,208.0873,NA,4,22624.666667,11:59:28,210.3,209.5982
873174.6325,6536304.151,208.2364,NA,4,22624.666667,11:59:28,210.3,209.5982
873174.3932,6536304.0333,208.2758,NA,4,22624.666667,11:59:28,210.3,209.5982
873173.9713,6536304,208.3804,NA,4,22624.666667,11:59:28,210.3,209.5982
873173.2143,6536303.9303,208.5729,NA,4,22624.666667,11:59:28,210.3,209.5982
873172.9016,6536303.9029,208.6526,NA,4,22624.666667,11:59:28,210.3,209.5982
873172.5937,6536303.7442,208.7007,NA,4,22624.666667,11:59:28,210.3,209.5982
873171.7425,6536303.3059,208.8333,NA,4,22624.666667,11:59:28,210.3,209.5982
873171.3213,6536303.091,208.898,NA,4,22624.666667,11:59:28,210.3,209.5982
873170.4589,6536303,209.0455,NA,4,22624.666667,11:59:28,210.3,209.5982
873169.9241,6536302.9576,209.1666,NA,4,22624.666667,11:59:28,210.3,209.5982
873169.7335,6536302.9445,209.2083,NA,4,22624.666667,11:59:28,210.3,209.5982
873169.3326,6536302.7484,209.318,NA,4,22624.666667,11:59:28,210.3,209.5982
873168.517,6536302.3499,209.5385,NA,4,22624.666667,11:59:28,210.3,209.5982
873168.0536,6536302.1223,209.6689,NA,4,22624.666667,11:59:28,210.3,209.5982
873167.4927,6536302.0722,210.1672,NA,4,22624.666667,11:59:28,210.3,209.5982
873166.7885,6536302,210.7868,NA,4,22624.666667,11:59:28,210.3,209.5982
873166.4608,6536301.9782,211.1069,NA,4,22624.666667,11:59:28,210.3,209.5982
873166.3032,6536301.9008,211.1864,NA,4,22624.666667,11:59:28,210.3,209.5982
873165.3535,6536301.4388,211.6143,NA,4,22624.666667,11:59:28,210.3,209.5982
873164.8665,6536301.2036,211.8158,NA,4,22624.666667,11:59:28,210.3,209.5982
873164.274,6536301.1519,212.1384,NA,4,22624.666667,11:59:28,210.3,209.5982
873163.6292,6536301.1083,212.4717,NA,4,22624.666667,11:59:28,210.3,209.5982
873163.2943,6536301.0709,212.6655,NA,4,22624.666667,11:59:28,210.3,209.5982
873162.8158,6536300.8295,212.9511,NA,4,22624.666667,11:59:28,210.3,209.5982
873162.1701,6536300.5017,213.3596,NA,4,22624.666667,11:59:28,210.3,209.5982
873161.7918,6536300.3102,213.5603,NA,4,22624.666667,11:59:28,210.3,209.5982
873161.295,6536300.2506,213.8164,NA,4,22624.666667,11:59:28,210.3,209.5982
873160.5334,6536300.1811,214.2138,NA,4,22624.666667,11:59:28,210.3,209.5982
873160.1511,6536300.1395,214.4119,NA,4,22624.666667,11:59:28,210.3,209.5982
873159.5577,6536299.838,214.588,NA,4,22624.666667,11:59:28,210.3,209.5982
873158.5667,6536299.3333,214.885,rd,4,22624.666667,11:59:28,210.3,209.5982
873156.93,6536299.0911,215.211,NA,4,22624.666667,11:59:28,210.3,209.5982
873156.7025,6536299.0603,215.2531,NA,4,22624.666667,11:59:28,210.3,209.5982
873156.5203,6536298.9675,215.2975,NA,4,22624.666667,11:59:28,210.3,209.5982
873156.3421,6536298.8772,215.338,NA,4,22624.666667,11:59:28,210.3,209.5982
873154.8839,6536298.1499,215.6225,NA,4,22624.666667,11:59:28,210.3,209.5982
873154.7459,6536298.081,215.6499,NA,4,22624.666667,11:59:28,210.3,209.5982
873154.5292,6536298.0493,215.7176,NA,4,22624.666667,11:59:28,210.3,209.5982
873154.1983,6536298,215.8214,NA,4,22624.666667,11:59:28,210.3,209.5982
873153.2883,6536297.8624,216.0931,NA,4,22624.666667,11:59:28,210.3,209.5982
873152.9378,6536297.7803,216.2113,NA,4,22624.666667,11:59:28,210.3,209.5982
873152.5844,6536297.6004,216.3756,NA,4,22624.666667,11:59:28,210.3,209.5982
873152.1061,6536297.3531,216.5998,NA,4,22624.666667,11:59:28,210.3,209.5982
873151.3442,6536296.9609,217.0629,NA,4,22624.666667,11:59:28,210.3,209.5982
873151.1674,6536296.8708,217.1621,NA,4,22624.666667,11:59:28,210.3,209.5982
873151.0151,6536296.8423,217.2426,NA,4,22624.666667,11:59:28,210.3,209.5982
873149.6705,6536296.6667,217.8538,NA,4,22624.666667,11:59:28,210.3,209.5982
873149.2737,6536296.6335,218.0049,NA,4,22624.666667,11:59:28,210.3,209.5982
873149.0191,6536296.4966,218.1035,NA,4,22624.666667,11:59:28,210.3,209.5982
873147.5876,6536295.7324,218.4756,NA,4,22624.666667,11:59:28,210.3,209.5982
873147.5122,6536295.692,218.502,NA,4,22624.666667,11:59:28,210.3,209.5982
873147.285,6536295.6667,218.5448,NA,4,22624.666667,11:59:28,210.3,209.5982
873145.9657,6536295.4784,218.761,NA,4,22624.666667,11:59:28,210.3,209.5982
873145.6906,6536295.4577,218.7846,NA,4,22624.666667,11:59:28,210.3,209.5982
873145.386,6536295.2989,218.8516,NA,4,22624.666667,11:59:28,210.3,209.5982
873145.004,6536295.102,218.9079,NA,4,22624.666667,11:59:28,210.3,209.5982
873144.0099,6536294.588,218.9013,NA,4,22624.666667,11:59:28,210.3,209.5982
873143.7668,6536294.463,218.8981,NA,4,22624.666667,11:59:28,210.3,209.5982
873143.6658,6536294.4384,218.9345,NA,4,22624.666667,11:59:28,210.3,209.5982
873143.0634,6536294.3333,219.1897,NA,4,22624.666667,11:59:28,210.3,209.5982
873142.066,6536294.1507,219.5943,NA,4,22624.666667,11:59:28,210.3,209.5982
873141.643,6536294.0449,219.7385,NA,4,22624.666667,11:59:28,210.3,209.5982
873141.2742,6536293.8538,219.9224,NA,4,22624.666667,11:59:28,210.3,209.5982
873139.8036,6536293.091,220.5229,NA,4,22624.666667,11:59:28,210.3,209.5982
873139.6992,6536293.0366,220.5629,NA,4,22624.666667,11:59:28,210.3,209.5982
873139.4876,6536293,220.67,NA,4,22624.666667,11:59:28,210.3,209.5982
873137.8321,6536292.6961,221.499,NA,4,22624.666667,11:59:28,210.3,209.5982
873137.7,6536292.6667,221.5583,NA,4,22624.666667,11:59:28,210.3,209.5982
873137.4922,6536292.5594,221.6521,NA,4,22624.666667,11:59:28,210.3,209.5982
873135.8922,6536291.7294,222.3303,NA,4,22624.666667,11:59:28,210.3,209.5982
873135.7294,6536291.646,222.4092,NA,4,22624.666667,11:59:28,210.3,209.5982
873135.2704,6536291.5623,222.4625,NA,4,22624.666667,11:59:28,210.3,209.5982
873133.8333,6536291.3333,222.64,NA,4,22624.666667,11:59:28,210.3,209.5982
873337.7,6536236.6667,216.6633,NA,5,22749.333333,12:00:10,210.17,
873335.9976,6536236.4274,216.8775,NA,5,22749.333333,12:00:10,210.17,
873335.6207,6536236.0867,216.878,NA,5,22749.333333,12:00:10,210.17,
873335.5228,6536236.0073,216.8784,NA,5,22749.333333,12:00:10,210.17,
873335.3966,6536235.8831,216.8785,NA,5,22749.333333,12:00:10,210.17,
873334.1475,6536234.7404,216.8823,NA,5,22749.333333,12:00:10,210.17,
873333.7424,6536234.6761,216.733,NA,5,22749.333333,12:00:10,210.17,
873333.6621,6536234.6667,216.6996,NA,5,22749.333333,12:00:10,210.17,
873333.5833,6536234.6667,216.6757,NA,5,22749.333333,12:00:10,210.17,
873332.3403,6536234.6667,216.2348,NA,5,22749.333333,12:00:10,210.17,
873332.0064,6536234.4473,216.0909,NA,5,22749.333333,12:00:10,210.17,
873331.9074,6536234.4009,216.0609,NA,5,22749.333333,12:00:10,210.17,
873331.7887,6536234.3043,215.9972,NA,5,22749.333333,12:00:10,210.17,
873330.5747,6536233.5066,215.4746,NA,5,22749.333333,12:00:10,210.17,
873330.3701,6536233.3766,215.3894,NA,5,22749.333333,12:00:10,210.17,
873330.3133,6536233.3233,215.3609,NA,5,22749.333333,12:00:10,210.17,
873328.6182,6536233.0758,215.1976,NA,5,22749.333333,12:00:10,210.17,
873328.2774,6536232.764,215.1871,NA,5,22749.333333,12:00:10,210.17,
873328.2355,6536232.7281,215.1861,NA,5,22749.333333,12:00:10,210.17,
873328.1089,6536232.6099,215.1766,NA,5,22749.333333,12:00:10,210.17,
873326.7721,6536231.3861,215.0742,NA,5,22749.333333,12:00:10,210.17,
873326.5902,6536231.3597,215.0624,NA,5,22749.333333,12:00:10,210.17,
873326.423,6536231.3333,215.0513,NA,5,22749.333333,12:00:10,210.17,
873326.2691,6536231.3333,215.0027,NA,5,22749.333333,12:00:10,210.17,
873325.2334,6536231.3333,214.645,NA,5,22749.333333,12:00:10,210.17,
873323.6667,6536230,213.923,rg,5,22749.333333,12:00:10,210.17,
873321.8,6536229.3333,213.3453,NA,5,22749.333333,12:00:10,210.17,
873320,6536228.3333,213.0937,NA,5,22749.333333,12:00:10,210.17,
873318.1333,6536227.3333,212.7083,NA,5,22749.333333,12:00:10,210.17,
873316.3333,6536226.6667,212.47,NA,5,22749.333333,12:00:10,210.17,
873314.4667,6536226,212.2843,NA,5,22749.333333,12:00:10,210.17,
873306.4,6536225,211.9623,NA,5,22749.333333,12:00:10,210.17,
873304.5333,6536224.3333,211.8707,NA,5,22749.333333,12:00:10,210.17,
873302.6667,6536223.3333,211.602,NA,5,22749.333333,12:00:10,210.17,
873300.8,6536222.6667,211.417,NA,5,22749.333333,12:00:10,210.17,
873298.9667,6536221.6667,211.1467,NA,5,22749.333333,12:00:10,210.17,
873297.1,6536221,210.8897,NA,5,22749.333333,12:00:10,210.17,
873295.2,6536220,210.5573,NA,5,22749.333333,12:00:10,210.17,
873293.4,6536219.3333,210.0357,NA,5,22749.333333,12:00:10,210.17,
873291.5333,6536218.3333,209.9827,NA,5,22749.333333,12:00:10,210.17,
873289.7333,6536217.6667,209.895,NA,5,22749.333333,12:00:10,210.17,
873287.6667,6536217,209.8167,NA,5,22749.333333,12:00:10,210.17,
873284.7,6536215.6667,209.7393,NA,5,22749.333333,12:00:10,210.17,
873282.9667,6536214.6667,209.732,NA,5,22749.333333,12:00:10,210.17,
873281.2333,6536213.6667,209.6633,NA,5,22749.333333,12:00:10,210.17,
873281.1667,6536214,209.6833,NA,5,22749.333333,12:00:10,210.17,
873279.5333,6536212.3333,209.6147,NA,5,22749.333333,12:00:10,210.17,
873279.3,6536213,209.701,NA,5,22749.333333,12:00:10,210.17,
873275.8,6536210,209.5187,NA,5,22749.333333,12:00:10,210.17,
873275.1667,6536211,209.6353,NA,5,22749.333333,12:00:10,210.17,
873274.3667,6536209.3333,209.5013,NA,5,22749.333333,12:00:10,210.17,
873273.3333,6536210,209.6287,NA,5,22749.333333,12:00:10,210.17,
873271.5667,6536209.3333,209.5947,NA,5,22749.333333,12:00:10,210.17,
873267.3667,6536207,209.4953,NA,5,22749.333333,12:00:10,210.17,
873265.5667,6536206.3333,209.5607,NA,5,22749.333333,12:00:10,210.17,
873263.7333,6536205.3333,209.576,NA,5,22749.333333,12:00:10,210.17,
873261.9333,6536204.6667,209.605,NA,5,22749.333333,12:00:10,210.17,
873260.0667,6536203.6667,209.5677,NA,5,22749.333333,12:00:10,210.17,
873258.2667,6536203,209.4897,NA,5,22749.333333,12:00:10,210.17,
873256.4333,6536202,209.471,NA,5,22749.333333,12:00:10,210.17,
873254.6667,6536201.3333,209.47,NA,5,22749.333333,12:00:10,210.17,
873252.8,6536200.6667,209.4223,NA,5,22749.333333,12:00:10,210.17,
873251.0333,6536199.6667,209.3173,NA,5,22749.333333,12:00:10,210.17,
873249.1667,6536198.6667,209.2373,NA,5,22749.333333,12:00:10,210.17,
873247.3333,6536198,209.1643,NA,5,22749.333333,12:00:10,210.17,
873245.5,6536197.3333,209.1203,NA,5,22749.333333,12:00:10,210.17,
873234.4085,6536193.9079,208.8021,NA,5,22749.333333,12:00:10,210.17,
873232.623,6536193.2427,208.7433,NA,5,22749.333333,12:00:10,210.17,
873230.9554,6536192.9458,208.6894,NA,5,22749.333333,12:00:10,210.17,
873229.2878,6536192.6489,208.6349,NA,5,22749.333333,12:00:10,210.17,
873227.5024,6536191.9838,208.5784,NA,5,22749.333333,12:00:10,210.17,
873225.7667,6536191.6667,208.5137,NA,5,22749.333333,12:00:10,210.17,
873223.9,6536190.6667,208.29,NA,5,22749.333333,12:00:10,210.17,
873222.6565,6536190.3277,208.1588,NA,5,22749.333333,12:00:10,210.17,
873221.3667,6536189.6667,208.0617,NA,5,22749.333333,12:00:10,210.17,
873219.5667,6536189,207.8887,NA,5,22749.333333,12:00:10,210.17,
873217.7333,6536188,207.7863,axe,5,22749.333333,12:00:10,210.17,
873217.0618,6536187.8423,207.8282,NA,5,22749.333333,12:00:10,210.17,
873216.5742,6536187.7264,207.8588,NA,5,22749.333333,12:00:10,210.17,
873216.1594,6536187.5142,207.9236,NA,5,22749.333333,12:00:10,210.17,
873215.478,6536187.1654,208.0299,NA,5,22749.333333,12:00:10,210.17,
873215.2864,6536187.0665,208.0595,NA,5,22749.333333,12:00:10,210.17,
873214.9856,6536187,208.1242,NA,5,22749.333333,12:00:10,210.17,
873214.4293,6536186.8605,208.2541,NA,5,22749.333333,12:00:10,210.17,
873214.2032,6536186.8058,208.3072,NA,5,22749.333333,12:00:10,210.17,
873213.9679,6536186.6786,208.3466,NA,5,22749.333333,12:00:10,210.17,
873213.3273,6536186.333,208.4537,NA,5,22749.333333,12:00:10,210.17,
873213.0426,6536186.1819,208.5001,NA,5,22749.333333,12:00:10,210.17,
873212.3794,6536186,208.6178,NA,5,22749.333333,12:00:10,210.17,
873211.9975,6536185.9152,208.7451,NA,5,22749.333333,12:00:10,210.17,
873211.8669,6536185.889,208.7865,NA,5,22749.333333,12:00:10,210.17,
873211.567,6536185.7357,208.8994,NA,5,22749.333333,12:00:10,210.17,
873210.968,6536185.4302,209.1212,NA,5,22749.333333,12:00:10,210.17,
873210.6071,6536185.2447,209.2617,NA,5,22749.333333,12:00:10,210.17,
873210.1912,6536185.1444,209.5899,NA,5,22749.333333,12:00:10,210.17,
873209.6442,6536185,210.0134,NA,5,22749.333333,12:00:10,210.17,
873209.4215,6536184.9564,210.2438,NA,5,22749.333333,12:00:10,210.17,
873209.2974,6536184.8925,210.3377,NA,5,22749.333333,12:00:10,210.17,
873208.6392,6536184.5597,210.7709,NA,5,22749.333333,12:00:10,210.17,
873208.333,6536184.4072,210.9466,NA,5,22749.333333,12:00:10,210.17,
873207.8971,6536184.3038,211.2749,NA,5,22749.333333,12:00:10,210.17,
873207.4571,6536184.2167,211.5822,NA,5,22749.333333,12:00:10,210.17,
873207.1885,6536184.1418,211.7999,NA,5,22749.333333,12:00:10,210.17,
873206.8904,6536183.9883,212.0131,NA,5,22749.333333,12:00:10,210.17,
873206.435,6536183.7509,212.3758,NA,5,22749.333333,12:00:10,210.17,
873206.1836,6536183.6205,212.5026,NA,5,22749.333333,12:00:10,210.17,
873205.7741,6536183.5012,212.6989,NA,5,22749.333333,12:00:10,210.17,
873205.2056,6536183.3621,212.9772,NA,5,22749.333333,12:00:10,210.17,
873204.9023,6536183.279,213.1238,NA,5,22749.333333,12:00:10,210.17,
873204.4757,6536183.0561,213.2669,NA,5,22749.333333,12:00:10,210.17,
873203.7333,6536182.6667,213.52,rd,5,22749.333333,12:00:10,210.17,
873202.2974,6536182.1823,214.108,NA,5,22749.333333,12:00:10,210.17,
873202.1049,6536182.1206,214.1833,NA,5,22749.333333,12:00:10,210.17,
873201.9327,6536182.0264,214.2613,NA,5,22749.333333,12:00:10,210.17,
873201.7711,6536181.9386,214.3315,NA,5,22749.333333,12:00:10,210.17,
873200.421,6536181.23,214.8132,NA,5,22749.333333,12:00:10,210.17,
873200.2917,6536181.1621,214.8599,NA,5,22749.333333,12:00:10,210.17,
873200.0978,6536181.0987,214.9405,NA,5,22749.333333,12:00:10,210.17,
873199.7991,6536181,215.0652,NA,5,22749.333333,12:00:10,210.17,
873198.9726,6536180.7248,215.3817,NA,5,22749.333333,12:00:10,210.17,
873198.5757,6536180.5606,215.5485,NA,5,22749.333333,12:00:10,210.17,
873198.3118,6536180.4221,215.6731,NA,5,22749.333333,12:00:10,210.17,
873197.8531,6536180.1765,215.8919,NA,5,22749.333333,12:00:10,210.17,
873197.1709,6536179.8131,216.43,NA,5,22749.333333,12:00:10,210.17,
873197.0348,6536179.7416,216.5281,NA,5,22749.333333,12:00:10,210.17,
873196.8819,6536179.6847,216.6466,NA,5,22749.333333,12:00:10,210.17,
873195.7352,6536179.3333,217.4349,NA,5,22749.333333,12:00:10,210.17,
873195.4474,6536179.2671,217.5949,NA,5,22749.333333,12:00:10,210.17,
873195.1692,6536179.1148,217.7866,NA,5,22749.333333,12:00:10,210.17,
873193.9023,6536178.4265,218.4929,NA,5,22749.333333,12:00:10,210.17,
873193.8244,6536178.3839,218.544,NA,5,22749.333333,12:00:10,210.17,
873193.6425,6536178.3333,218.6299,NA,5,22749.333333,12:00:10,210.17,
873192.4745,6536177.9568,219.0636,NA,5,22749.333333,12:00:10,210.17,
873192.2811,6536177.9154,219.1112,NA,5,22749.333333,12:00:10,210.17,
873191.9528,6536177.7382,219.2575,NA,5,22749.333333,12:00:10,210.17,
873191.602,6536177.551,219.3879,NA,5,22749.333333,12:00:10,210.17,
873190.6477,6536177.04,219.4197,NA,5,22749.333333,12:00:10,210.17,
873190.4336,6536176.9261,219.4252,NA,5,22749.333333,12:00:10,210.17,
873190.3165,6536176.8767,219.4485,NA,5,22749.333333,12:00:10,210.17,
873189.7317,6536176.6667,219.5978,NA,5,22749.333333,12:00:10,210.17,
873188.7673,6536176.3014,219.807,NA,5,22749.333333,12:00:10,210.17,
873188.286,6536176.0898,219.8831,NA,5,22749.333333,12:00:10,210.17,
873187.9871,6536175.9269,219.9767,NA,5,22749.333333,12:00:10,210.17,
873186.5093,6536175.133,220.2629,NA,5,22749.333333,12:00:10,210.17,
873186.3985,6536175.0732,220.2818,NA,5,22749.333333,12:00:10,210.17,
873186.1938,6536175,220.3335,NA,5,22749.333333,12:00:10,210.17,
873184.5455,6536174.3922,220.7562,NA,5,22749.333333,12:00:10,210.17,
873184.4,6536174.3333,220.7867,NA,5,22749.333333,12:00:10,210.17,
873184.205,6536174.2291,220.8352,NA,5,22749.333333,12:00:10,210.17,
873182.5961,6536173.3647,221.1891,NA,5,22749.333333,12:00:10,210.17,
873182.4588,6536173.2919,221.2283,NA,5,22749.333333,12:00:10,210.17,
873182.0034,6536173.1246,221.254,NA,5,22749.333333,12:00:10,210.17,
873180.6667,6536172.6667,221.34,NA,5,22749.333333,12:00:10,210.17,
873382.3,6536130,215.61,NA,6,22874,12:00:43,210.0275,209.445833333333
873380.5,6536130,215.924,NA,6,22874,12:00:43,210.0275,209.445833333333
873378.8,6536128,215.918,NA,6,22874,12:00:43,210.0275,209.445833333333
873377,6536128,214.934,NA,6,22874,12:00:43,210.0275,209.445833333333
873375.3,6536126,213.604,NA,6,22874,12:00:43,210.0275,209.445833333333
873373.5,6536126,213.352,NA,6,22874,12:00:43,210.0275,209.445833333333
873371.8,6536124,213.257,NA,6,22874,12:00:43,210.0275,209.445833333333
873370,6536124,213.173,NA,6,22874,12:00:43,210.0275,209.445833333333
873368.3,6536122,213.098,rg,6,22874,12:00:43,210.0275,209.445833333333
873366.5,6536121,212.867,NA,6,22874,12:00:43,210.0275,209.445833333333
873364.8,6536120,212.831,NA,6,22874,12:00:43,210.0275,209.445833333333
873363,6536119,212.799,NA,6,22874,12:00:43,210.0275,209.445833333333
873361.3,6536118,212.838,NA,6,22874,12:00:43,210.0275,209.445833333333
873359.5,6536117,212.76,NA,6,22874,12:00:43,210.0275,209.445833333333
873348.4,6536116,212.31,NA,6,22874,12:00:43,210.0275,209.445833333333
873346.6,6536115,212.321,NA,6,22874,12:00:43,210.0275,209.445833333333
873344.8,6536114,212.113,NA,6,22874,12:00:43,210.0275,209.445833333333
873343,6536113,211.962,NA,6,22874,12:00:43,210.0275,209.445833333333
873341.2,6536112,211.608,NA,6,22874,12:00:43,210.0275,209.445833333333
873339.4,6536111,211.261,NA,6,22874,12:00:43,210.0275,209.445833333333
873337.5,6536110,210.787,NA,6,22874,12:00:43,210.0275,209.445833333333
873335.8,6536109,210.02,NA,6,22874,12:00:43,210.0275,209.445833333333
873334,6536108,209.954,NA,6,22874,12:00:43,210.0275,209.445833333333
873332.3,6536107,209.835,NA,6,22874,12:00:43,210.0275,209.445833333333
873330.5,6536106,209.737,NA,6,22874,12:00:43,210.0275,209.445833333333
873328.8,6536105,209.694,NA,6,22874,12:00:43,210.0275,209.445833333333
873327,6536104,209.678,NA,6,22874,12:00:43,210.0275,209.445833333333
873325.3,6536103,209.59,NA,6,22874,12:00:43,210.0275,209.445833333333
873323.5,6536102,209.575,NA,6,22874,12:00:43,210.0275,209.445833333333
873321.8,6536101,209.54,NA,6,22874,12:00:43,210.0275,209.445833333333
873320,6536100,209.495,NA,6,22874,12:00:43,210.0275,209.445833333333
873318.3,6536099,209.474,NA,6,22874,12:00:43,210.0275,209.445833333333
873316.5,6536098,209.44,NA,6,22874,12:00:43,210.0275,209.445833333333
873314.8,6536097,209.377,NA,6,22874,12:00:43,210.0275,209.445833333333
873313,6536096,209.323,NA,6,22874,12:00:43,210.0275,209.445833333333
873311.3,6536095,209.297,NA,6,22874,12:00:43,210.0275,209.445833333333
873309.5,6536094,209.198,NA,6,22874,12:00:43,210.0275,209.445833333333
873307.8,6536093,209.26,NA,6,22874,12:00:43,210.0275,209.445833333333
873306,6536092,209.244,NA,6,22874,12:00:43,210.0275,209.445833333333
873304.3,6536091,209.252,NA,6,22874,12:00:43,210.0275,209.445833333333
873302.5,6536090,209.201,NA,6,22874,12:00:43,210.0275,209.445833333333
873300.8,6536089,209.191,NA,6,22874,12:00:43,210.0275,209.445833333333
873299,6536088,209.179,NA,6,22874,12:00:43,210.0275,209.445833333333
873297.3,6536087,209.2,NA,6,22874,12:00:43,210.0275,209.445833333333
873295.5,6536086,209.2,NA,6,22874,12:00:43,210.0275,209.445833333333
873293.8,6536085,209.161,NA,6,22874,12:00:43,210.0275,209.445833333333
873292,6536084,209.191,NA,6,22874,12:00:43,210.0275,209.445833333333
873290.3,6536083,209.178,NA,6,22874,12:00:43,210.0275,209.445833333333
873288.5,6536082,209.161,NA,6,22874,12:00:43,210.0275,209.445833333333
873264.9,6536075,208.519,NA,6,22874,12:00:43,210.0275,209.445833333333
873263.1,6536074,208.232,NA,6,22874,12:00:43,210.0275,209.445833333333
873261.3,6536073,207.956,NA,6,22874,12:00:43,210.0275,209.445833333333
