Km_a0         Km_a1         Km_a2         Km_a3         Km_a4         Km_a5         Km_a6         Km_a7         Km_a8         Km_a9         Km_a10        Km_a11        Km_a12        Km_a13        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.316574E+02  0.975394E+01  0.600580E+01  0.110572E+02  0.139294E+02  0.406681E+01  0.260859E+01 -0.525464E+01 -0.199228E+02 -0.344287E+02 -0.492688E+01  0.118937E+01 -0.565063E+01  0.154022E+02  0.458855E-02  0.487311E-02  0.519446E-02  0.475022E-03  0.385257E-01  0.269199E+03
  0.318850E+02  0.975394E+01  0.600580E+01  0.110572E+02  0.139294E+02  0.406681E+01  0.260859E+01 -0.525464E+01 -0.199228E+02 -0.344287E+02 -0.492688E+01  0.204326E+00 -0.229482E+01  0.175381E+02  0.554840E-02  0.487311E-02  0.983530E-02  0.475022E-03  0.332714E-01  0.269150E+03
  0.323393E+02  0.975394E+01  0.600580E+01  0.110572E+02  0.137134E+02  0.406681E+01  0.260859E+01 -0.525464E+01 -0.199228E+02 -0.344287E+02 -0.492688E+01  0.460504E+00 -0.229482E+01  0.175381E+02  0.396362E-02  0.892043E-03  0.983530E-02  0.294388E-03  0.332714E-01  0.269861E+03
  0.323393E+02  0.975394E+01  0.600580E+01  0.110572E+02  0.137134E+02  0.406681E+01  0.233186E+01 -0.593288E+01 -0.199228E+02 -0.362644E+02 -0.369048E+01 -0.770649E-01 -0.229482E+01  0.175381E+02  0.396362E-02  0.892043E-03  0.120156E-01  0.294388E-03  0.321666E-01  0.270533E+03
  0.323956E+02  0.975394E+01  0.600580E+01  0.110572E+02  0.137134E+02  0.406681E+01  0.233186E+01 -0.847251E+01 -0.199228E+02 -0.362644E+02 -0.914475E+01 -0.770649E-01 -0.177674E+01  0.171730E+02  0.396362E-02  0.227761E-02  0.134900E-02  0.294388E-03  0.340500E-01  0.267475E+03
  0.323956E+02  0.975394E+01  0.780927E+01  0.111844E+02  0.135876E+02  0.406681E+01  0.233186E+01 -0.847251E+01 -0.199228E+02 -0.362644E+02 -0.914475E+01 -0.259392E+01 -0.177674E+01  0.171730E+02  0.246564E-03  0.858141E-03  0.134900E-02  0.294388E-03  0.327856E-01  0.268505E+03
  0.323956E+02  0.975394E+01  0.780927E+01  0.123219E+02  0.135876E+02  0.286228E+01  0.233186E+01 -0.847251E+01 -0.199228E+02 -0.362644E+02 -0.914475E+01 -0.259392E+01  0.698667E+00  0.133627E+02  0.246564E-03  0.260337E-02  0.134900E-02  0.294388E-03  0.316903E-01  0.267511E+03
  0.323956E+02  0.975394E+01  0.758624E+01  0.123219E+02  0.135876E+02  0.286228E+01  0.330033E+01 -0.847251E+01 -0.199228E+02 -0.362644E+02 -0.925003E+01 -0.485883E+01 -0.784791E+00  0.133627E+02  0.246564E-03  0.260337E-02  0.134900E-02  0.294388E-03  0.289258E-01  0.265786E+03
  0.323956E+02  0.945870E+01  0.758624E+01  0.126931E+02  0.135876E+02  0.286228E+01  0.376496E+01 -0.101981E+02 -0.199228E+02 -0.362644E+02 -0.925003E+01 -0.485883E+01 -0.817406E+00  0.135333E+02  0.246564E-03  0.260337E-02  0.110831E-01  0.931247E-02  0.161185E-01  0.266268E+03
  0.323956E+02  0.945870E+01  0.758624E+01  0.126931E+02  0.144185E+02  0.286228E+01  0.376496E+01 -0.101981E+02 -0.199228E+02 -0.362644E+02 -0.798114E+01 -0.706797E+01 -0.817406E+00  0.135333E+02  0.104126E-02  0.260337E-02  0.494762E-02  0.931247E-02  0.451733E-02  0.268488E+03
  0.320761E+02  0.945870E+01  0.862988E+01  0.126931E+02  0.144185E+02  0.179237E+01  0.376496E+01 -0.101981E+02 -0.199228E+02 -0.362644E+02 -0.798114E+01 -0.706797E+01 -0.817406E+00  0.174855E+02  0.104126E-02  0.120944E-02  0.494762E-02  0.162624E-01  0.451733E-02  0.269390E+03
  0.320761E+02  0.945870E+01  0.862988E+01  0.126931E+02  0.144185E+02  0.179237E+01  0.376496E+01 -0.114675E+02 -0.179439E+02 -0.361676E+02 -0.473947E+01 -0.706797E+01  0.244112E+01  0.154824E+02  0.104126E-02  0.106592E-01  0.494762E-02  0.170554E-01  0.429556E-02  0.268299E+03
  0.320761E+02  0.945870E+01  0.926905E+01  0.126931E+02  0.144185E+02  0.179237E+01  0.376496E+01 -0.101690E+02 -0.161256E+02 -0.361676E+02 -0.473947E+01 -0.911081E+01  0.456722E+01  0.154824E+02  0.104126E-02  0.170147E-01  0.550511E-02  0.127561E-01  0.429556E-02  0.267382E+03
  0.320241E+02  0.945870E+01  0.926905E+01  0.126931E+02  0.144185E+02  0.158520E+01  0.376496E+01 -0.111319E+02 -0.161256E+02 -0.358678E+02 -0.473947E+01 -0.911081E+01  0.456722E+01  0.154824E+02  0.104126E-02  0.170147E-01  0.262364E-02  0.127561E-01  0.499756E-02  0.267687E+03
  0.320241E+02  0.945870E+01  0.926905E+01  0.126931E+02  0.144185E+02  0.125324E+01  0.387515E+01 -0.111319E+02 -0.161256E+02 -0.381882E+02 -0.473947E+01 -0.911081E+01  0.456722E+01  0.154824E+02  0.104126E-02  0.163523E-01  0.262364E-02  0.127561E-01  0.143012E-01  0.265640E+03
  0.320241E+02  0.945870E+01  0.926905E+01  0.126931E+02  0.144185E+02  0.232970E+01  0.387515E+01 -0.111319E+02 -0.161256E+02 -0.381882E+02 -0.376089E+01 -0.101808E+02  0.456722E+01  0.154824E+02  0.961534E-03  0.634661E-02  0.262364E-02  0.124342E-01  0.143012E-01  0.265645E+03
  0.320241E+02  0.945870E+01  0.926905E+01  0.107713E+02  0.144185E+02  0.432970E+01  0.135819E+01 -0.111319E+02 -0.155196E+02 -0.381882E+02 -0.376089E+01 -0.101808E+02  0.607891E+01  0.128186E+02  0.961534E-03  0.439822E-02  0.262364E-02  0.131747E-01  0.106378E-01  0.266454E+03
  0.320606E+02  0.100956E+02  0.926905E+01  0.102155E+02  0.144185E+02  0.432970E+01  0.135819E+01 -0.111319E+02 -0.155196E+02 -0.371125E+02 -0.376089E+01 -0.101808E+02  0.607891E+01  0.153094E+02  0.961534E-03  0.646568E-02  0.539443E-02  0.104610E-01  0.128421E-01  0.266897E+03
  0.320606E+02  0.100956E+02  0.926905E+01  0.102155E+02  0.144185E+02  0.432970E+01  0.100038E+01 -0.111319E+02 -0.155196E+02 -0.371125E+02 -0.376089E+01 -0.469462E+01  0.607891E+01  0.153094E+02  0.961534E-03  0.399117E-02  0.539443E-02  0.104610E-01  0.192334E-01  0.267664E+03
  0.320606E+02  0.100956E+02  0.926905E+01  0.102155E+02  0.144185E+02  0.432970E+01  0.593728E+01 -0.111319E+02 -0.155196E+02 -0.316484E+02 -0.741864E+01 -0.356235E+01  0.607891E+01  0.171572E+02  0.119898E-02  0.340540E-02  0.946136E-02  0.104566E-01  0.175974E-01  0.266949E+03
  0.320606E+02  0.109958E+02  0.926905E+01  0.102155E+02  0.142113E+02  0.432970E+01  0.353996E+01 -0.157006E+02 -0.155196E+02 -0.316484E+02 -0.741790E+01 -0.685205E+01  0.842190E+01  0.205297E+02  0.119898E-02  0.340540E-02  0.946136E-02  0.148614E-01  0.175874E-01  0.266401E+03
  0.322922E+02  0.109958E+02  0.926905E+01  0.102628E+02  0.142113E+02  0.432970E+01 -0.509104E+01 -0.157006E+02 -0.155196E+02 -0.316484E+02 -0.761254E+01 -0.685205E+01  0.842190E+01  0.296982E+02  0.119898E-02  0.403869E-02  0.110769E-01  0.198100E-01  0.220261E-01  0.265102E+03
  0.322922E+02  0.111854E+02  0.926905E+01  0.102628E+02  0.142113E+02  0.432970E+01 -0.947553E+01 -0.157006E+02 -0.154080E+02 -0.268074E+02 -0.167523E+02 -0.685205E+01  0.926789E+01  0.340549E+02  0.119898E-02  0.403869E-02  0.679593E-02  0.198100E-01  0.220261E-01  0.263819E+03
  0.322922E+02  0.111854E+02  0.926905E+01  0.102628E+02  0.142113E+02  0.432970E+01 -0.947553E+01 -0.178287E+02 -0.154080E+02 -0.268074E+02 -0.130200E+02 -0.916632E+01  0.926789E+01  0.338375E+02  0.186933E-02  0.403869E-02  0.679593E-02  0.181889E-01  0.283021E-01  0.266019E+03
  0.322922E+02  0.112098E+02  0.926905E+01  0.102628E+02  0.142113E+02  0.432970E+01 -0.947553E+01 -0.178287E+02 -0.154080E+02 -0.268074E+02 -0.130200E+02 -0.916632E+01  0.656910E+01  0.352142E+02  0.479315E-02  0.403869E-02  0.679593E-02  0.255055E-01  0.227700E-01  0.266168E+03
  0.322922E+02  0.112098E+02  0.926905E+01  0.967919E+01  0.142113E+02  0.432970E+01 -0.947553E+01 -0.200823E+02 -0.154080E+02 -0.268778E+02 -0.130200E+02 -0.916632E+01  0.558902E+01  0.319854E+02  0.712231E-02  0.403869E-02  0.679593E-02  0.282777E-01  0.227700E-01  0.264956E+03
  0.322922E+02  0.112098E+02  0.926905E+01  0.967919E+01  0.142113E+02  0.432970E+01 -0.947553E+01 -0.200823E+02 -0.154080E+02 -0.268778E+02 -0.120737E+02 -0.863465E+01  0.558902E+01  0.319854E+02  0.546244E-02  0.492351E-02  0.644267E-02  0.329972E-01  0.114319E-01  0.266360E+03
  0.321932E+02  0.112098E+02  0.926905E+01  0.975407E+01  0.142113E+02  0.432970E+01 -0.566407E+01 -0.200823E+02 -0.154080E+02 -0.268778E+02 -0.120737E+02 -0.863465E+01  0.558902E+01  0.325963E+02  0.580102E-02  0.121342E-01  0.404177E-02  0.271837E-01  0.114319E-01  0.265698E+03
  0.321932E+02  0.112098E+02  0.926905E+01  0.975407E+01  0.142113E+02  0.432970E+01 -0.952315E+01 -0.204581E+02 -0.154080E+02 -0.294242E+02 -0.116763E+02 -0.115490E+02  0.558902E+01  0.287305E+02  0.580102E-02  0.115151E-01  0.404177E-02  0.271837E-01  0.899745E-02  0.266768E+03
  0.321932E+02  0.112098E+02  0.926905E+01  0.100967E+02  0.136230E+02  0.563385E+01 -0.952315E+01 -0.204581E+02 -0.154080E+02 -0.294242E+02 -0.116763E+02 -0.115490E+02  0.558902E+01  0.287305E+02  0.259539E-02  0.104666E-01  0.271924E-02  0.271837E-01  0.337281E-02  0.269000E+03
  0.321932E+02  0.112098E+02  0.926905E+01  0.100967E+02  0.136230E+02  0.563385E+01 -0.952315E+01 -0.204581E+02 -0.154080E+02 -0.294242E+02 -0.960973E+01 -0.115490E+02  0.558902E+01  0.287305E+02  0.259539E-02  0.867469E-03  0.271924E-02  0.243837E-01  0.254037E-02  0.270233E+03
  0.321932E+02  0.116111E+02  0.648975E+01  0.100967E+02  0.136230E+02  0.563385E+01 -0.107786E+02 -0.204581E+02 -0.171294E+02 -0.294242E+02 -0.960973E+01 -0.115490E+02  0.558902E+01  0.287305E+02  0.461808E-02  0.867469E-03  0.364908E-03  0.243837E-01  0.254037E-02  0.268469E+03
  0.321932E+02  0.116111E+02  0.648975E+01  0.100967E+02  0.136230E+02  0.563385E+01 -0.107786E+02 -0.204581E+02 -0.166031E+02 -0.294242E+02 -0.960973E+01 -0.115490E+02  0.862370E+01  0.287305E+02  0.102106E-01  0.867469E-03  0.364908E-03  0.164883E-01  0.152914E-01  0.264386E+03
  0.321932E+02  0.116111E+02  0.673714E+01  0.816697E+01  0.136230E+02  0.563385E+01 -0.754845E+01 -0.204581E+02 -0.166031E+02 -0.294242E+02 -0.960973E+01 -0.115490E+02  0.862370E+01  0.287305E+02  0.127647E-01  0.867469E-03  0.366990E-02  0.147185E-01  0.135740E-01  0.265265E+03
  0.321932E+02  0.116111E+02  0.673714E+01  0.816697E+01  0.136230E+02  0.498026E+01 -0.754845E+01 -0.204581E+02 -0.156524E+02 -0.294242E+02 -0.960973E+01 -0.856928E+01  0.862370E+01  0.287305E+02  0.127647E-01  0.374737E-02  0.580147E-02  0.158920E-01  0.182343E-01  0.263580E+03
  0.321932E+02  0.116111E+02  0.673714E+01  0.816697E+01  0.136230E+02  0.498026E+01 -0.754845E+01 -0.214295E+02 -0.156524E+02 -0.301338E+02 -0.960973E+01 -0.856928E+01  0.862370E+01  0.287305E+02  0.123777E-01  0.576414E-02  0.162013E-01  0.158920E-01  0.140331E-01  0.259596E+03
  0.330625E+02  0.116111E+02  0.673714E+01  0.816697E+01  0.136230E+02  0.714565E+01 -0.772867E+01 -0.214295E+02 -0.156524E+02 -0.301338E+02 -0.132223E+02 -0.856928E+01  0.761574E+01  0.287305E+02  0.106462E-01  0.576414E-02  0.129244E-01  0.240418E-01  0.145861E-01  0.262986E+03
  0.330625E+02  0.116111E+02  0.711719E+01  0.816697E+01  0.143053E+02  0.714565E+01 -0.772867E+01 -0.214295E+02 -0.146950E+02 -0.301338E+02 -0.132223E+02 -0.856928E+01  0.761574E+01  0.291452E+02  0.106462E-01  0.766532E-02  0.124847E-01  0.202447E-01  0.145861E-01  0.263331E+03
  0.330625E+02  0.116111E+02  0.711719E+01  0.632701E+01  0.143053E+02  0.714565E+01 -0.772867E+01 -0.199006E+02 -0.146950E+02 -0.301338E+02 -0.132223E+02 -0.856928E+01  0.902595E+01  0.291452E+02  0.538905E-02  0.158863E-02  0.144619E-01  0.350686E-01  0.145861E-01  0.263800E+03
  0.330053E+02  0.116111E+02  0.558726E+01  0.554661E+01  0.143053E+02  0.714565E+01 -0.772867E+01 -0.198777E+02 -0.146950E+02 -0.301338E+02 -0.132223E+02 -0.856928E+01  0.902595E+01  0.291452E+02  0.538905E-02  0.173234E-02  0.179647E-01  0.339769E-01  0.145861E-01  0.264327E+03
  0.330053E+02  0.116111E+02  0.558726E+01  0.554661E+01  0.143053E+02  0.714565E+01 -0.772867E+01 -0.205732E+02 -0.146950E+02 -0.301338E+02 -0.107193E+02 -0.856928E+01  0.100408E+02  0.291452E+02  0.538905E-02  0.173234E-02  0.179647E-01  0.334058E-01  0.145861E-01  0.265266E+03
  0.329621E+02  0.116111E+02  0.558726E+01  0.554661E+01  0.143053E+02  0.714565E+01 -0.772867E+01 -0.205732E+02 -0.146950E+02 -0.301338E+02 -0.107193E+02 -0.856928E+01  0.729717E+01  0.304043E+02  0.607600E-02  0.173234E-02  0.197580E-01  0.417508E-01  0.128693E-01  0.263146E+03
  0.329621E+02  0.116111E+02  0.537679E+01  0.554661E+01  0.144348E+02  0.714565E+01 -0.698760E+01 -0.205732E+02 -0.146950E+02 -0.301338E+02 -0.107193E+02 -0.856928E+01  0.729717E+01  0.304043E+02  0.607600E-02  0.173234E-02  0.287751E-01  0.336065E-01  0.128693E-01  0.262455E+03
  0.329621E+02  0.116111E+02  0.537679E+01  0.554661E+01  0.144348E+02  0.714565E+01 -0.698760E+01 -0.200248E+02 -0.146950E+02 -0.301338E+02 -0.107193E+02 -0.856928E+01  0.729717E+01  0.304043E+02  0.808798E-02  0.153674E-02  0.239589E-01  0.316351E-01  0.238483E-01  0.261497E+03
  0.329621E+02  0.116111E+02  0.537679E+01  0.554661E+01  0.144348E+02  0.714565E+01 -0.698760E+01 -0.200248E+02 -0.172333E+02 -0.301338E+02 -0.753709E+01 -0.113604E+02  0.696559E+01  0.304043E+02  0.758482E-02  0.153674E-02  0.270183E-01  0.198936E-01  0.238483E-01  0.262997E+03
  0.332483E+02  0.116111E+02  0.537679E+01  0.588091E+01  0.144348E+02  0.714565E+01 -0.698760E+01 -0.209395E+02 -0.176997E+02 -0.295066E+02 -0.753709E+01 -0.875643E+01  0.696559E+01  0.304043E+02  0.758482E-02  0.153674E-02  0.205283E-01  0.162900E-01  0.249921E-01  0.264430E+03
  0.332483E+02  0.116111E+02  0.537679E+01  0.588091E+01  0.144348E+02  0.714565E+01 -0.579804E+01 -0.209395E+02 -0.176997E+02 -0.270208E+02 -0.912001E+01 -0.875643E+01  0.696559E+01  0.317545E+02  0.758482E-02  0.102182E-03  0.163695E-01  0.105174E-01  0.249921E-01  0.265563E+03
  0.332434E+02  0.116111E+02  0.537679E+01  0.588091E+01  0.144348E+02  0.618373E+01 -0.653296E+01 -0.209395E+02 -0.176997E+02 -0.270208E+02 -0.912001E+01 -0.875643E+01  0.746829E+01  0.317545E+02  0.552056E-02  0.102182E-03  0.132704E-01  0.956074E-02  0.209321E-01  0.267098E+03
  0.330540E+02  0.110107E+02  0.537679E+01  0.588091E+01  0.144348E+02  0.618373E+01 -0.653296E+01 -0.209395E+02 -0.148890E+02 -0.270208E+02 -0.912001E+01 -0.875643E+01  0.746829E+01  0.317545E+02  0.312303E-02  0.167962E-03  0.246179E-01  0.337219E-02  0.160090E-01  0.267114E+03
  0.326448E+02  0.110107E+02  0.537679E+01  0.489516E+01  0.144348E+02  0.695712E+01 -0.653296E+01 -0.209395E+02 -0.148890E+02 -0.270208E+02 -0.875519E+01 -0.875643E+01  0.746829E+01  0.317545E+02  0.850352E-03  0.167962E-03  0.235104E-01  0.337219E-02  0.160090E-01  0.268719E+03
  0.326448E+02  0.108620E+02  0.537679E+01  0.489516E+01  0.144348E+02  0.695712E+01 -0.126811E+02 -0.209395E+02 -0.148890E+02 -0.270208E+02 -0.839413E+01 -0.875643E+01  0.804832E+01  0.317545E+02  0.850352E-03  0.167962E-03  0.340537E-01  0.595535E-02  0.139576E-01  0.265870E+03
  0.326448E+02  0.108620E+02  0.537679E+01  0.489516E+01  0.144348E+02  0.695712E+01 -0.121575E+02 -0.219063E+02 -0.148890E+02 -0.270208E+02 -0.839413E+01 -0.875643E+01  0.100254E+02  0.317545E+02  0.850352E-03  0.167962E-03  0.370078E-01  0.595535E-02  0.139576E-01  0.263305E+03
  0.332683E+02  0.108620E+02  0.537679E+01  0.473570E+01  0.144348E+02  0.695712E+01 -0.103361E+02 -0.209606E+02 -0.162696E+02 -0.270208E+02 -0.839413E+01 -0.875643E+01  0.100254E+02  0.317545E+02  0.153307E-02  0.392985E-02  0.293556E-01  0.542800E-02  0.825733E-02  0.264421E+03
  0.332683E+02  0.108620E+02  0.537679E+01  0.473570E+01  0.144348E+02  0.695712E+01 -0.103361E+02 -0.209606E+02 -0.134739E+02 -0.270208E+02 -0.839413E+01 -0.875643E+01  0.100254E+02  0.347037E+02  0.109602E-02  0.139074E-02  0.174197E-01  0.337883E-02  0.209707E-01  0.266585E+03
  0.332683E+02  0.108620E+02  0.537679E+01  0.460566E+01  0.150449E+02  0.698952E+01 -0.103361E+02 -0.209606E+02 -0.134739E+02 -0.270208E+02 -0.132599E+02 -0.875643E+01  0.103006E+02  0.347037E+02  0.400618E-02  0.139074E-02  0.210125E-01  0.518527E-02  0.195455E-01  0.264362E+03
  0.334405E+02  0.108535E+02  0.537679E+01  0.460566E+01  0.150449E+02  0.698952E+01 -0.103361E+02 -0.209606E+02 -0.134739E+02 -0.270208E+02 -0.132599E+02 -0.875643E+01  0.103006E+02  0.347037E+02  0.400618E-02  0.139074E-02  0.259587E-01  0.555522E-02  0.195455E-01  0.263309E+03
  0.334405E+02  0.108535E+02  0.537679E+01  0.460566E+01  0.150449E+02  0.698952E+01 -0.103361E+02 -0.209606E+02 -0.132293E+02 -0.270208E+02 -0.101743E+02 -0.875643E+01  0.103006E+02  0.347037E+02  0.270636E-02  0.139074E-02  0.227748E-01  0.555522E-02  0.184812E-01  0.265112E+03
  0.334405E+02  0.108535E+02  0.538633E+01  0.460566E+01  0.150449E+02  0.764363E+01 -0.103361E+02 -0.209606E+02 -0.134183E+02 -0.270208E+02 -0.955956E+01 -0.757518E+01  0.103006E+02  0.347037E+02  0.270636E-02  0.139074E-02  0.999101E-02  0.555522E-02  0.200911E-01  0.265608E+03
  0.334405E+02  0.114031E+02  0.538633E+01  0.460566E+01  0.150449E+02  0.731814E+01 -0.103361E+02 -0.212885E+02 -0.134183E+02 -0.281215E+02 -0.955956E+01 -0.757518E+01  0.103006E+02  0.335392E+02  0.270636E-02  0.953481E-02  0.293482E-02  0.437298E-02  0.179612E-01  0.267409E+03
  0.334405E+02  0.114031E+02  0.538633E+01  0.460566E+01  0.150449E+02  0.731814E+01 -0.122585E+02 -0.212885E+02 -0.134183E+02 -0.281215E+02 -0.955956E+01 -0.757518E+01  0.100573E+02  0.335392E+02  0.270636E-02  0.236973E-01  0.293482E-02  0.101252E-01  0.188299E-01  0.264435E+03
  0.332995E+02  0.114031E+02  0.416746E+01  0.460566E+01  0.150449E+02  0.731814E+01 -0.122585E+02 -0.230304E+02 -0.134183E+02 -0.280467E+02 -0.695023E+01 -0.757518E+01  0.602451E+01  0.311061E+02  0.270636E-02  0.172014E-01  0.718268E-02  0.994134E-02  0.188299E-01  0.263528E+03
  0.332995E+02  0.114031E+02  0.485873E+01  0.434993E+01  0.150449E+02  0.731814E+01 -0.122585E+02 -0.223861E+02 -0.134183E+02 -0.280467E+02 -0.423749E+01 -0.757518E+01  0.602451E+01  0.311061E+02  0.395560E-02  0.118129E-01  0.577467E-02  0.994134E-02  0.232881E-01  0.261520E+03
  0.332995E+02  0.114031E+02  0.485873E+01  0.434993E+01  0.150449E+02  0.731814E+01 -0.122585E+02 -0.223861E+02 -0.152871E+02 -0.280467E+02 -0.423749E+01 -0.757518E+01  0.602451E+01  0.276845E+02  0.105628E-02  0.118129E-01  0.130753E-01  0.924894E-02  0.110229E-01  0.263776E+03
  0.332382E+02  0.114031E+02  0.234362E+01  0.434993E+01  0.150449E+02  0.731814E+01 -0.122585E+02 -0.223861E+02 -0.169539E+02 -0.280467E+02 -0.423749E+01 -0.597416E+01  0.602451E+01  0.276845E+02  0.105628E-02  0.109868E-01  0.130753E-01  0.924894E-02  0.110229E-01  0.264060E+03
  0.336871E+02  0.114031E+02  0.234362E+01  0.434993E+01  0.150449E+02  0.731814E+01 -0.122585E+02 -0.223861E+02 -0.169539E+02 -0.280467E+02 -0.423749E+01 -0.597416E+01  0.602451E+01  0.268728E+02  0.105628E-02  0.109868E-01  0.155465E-01  0.924894E-02  0.759258E-02  0.265773E+03
  0.336871E+02  0.114031E+02  0.234362E+01  0.434993E+01  0.150449E+02  0.731814E+01 -0.122585E+02 -0.223861E+02 -0.169539E+02 -0.280467E+02 -0.423749E+01 -0.597416E+01  0.602451E+01  0.268728E+02  0.105628E-02  0.155248E-01  0.138684E-01  0.701769E-02  0.759258E-02  0.265711E+03
  0.336871E+02  0.114031E+02  0.234362E+01  0.354210E+01  0.150449E+02  0.748164E+01 -0.122585E+02 -0.223861E+02 -0.169539E+02 -0.292470E+02 -0.423749E+01 -0.368993E+01  0.602451E+01  0.268728E+02  0.506472E-03  0.216830E-01  0.960813E-02  0.701769E-02  0.103335E-01  0.263456E+03
  0.336871E+02  0.114031E+02  0.234362E+01  0.354210E+01  0.150449E+02  0.748164E+01 -0.122585E+02 -0.197450E+02 -0.169539E+02 -0.292470E+02 -0.423749E+01 -0.368993E+01  0.602451E+01  0.268728E+02  0.506472E-03  0.177925E-01  0.747692E-02  0.171572E-01  0.103335E-01  0.264322E+03
  0.336871E+02  0.114031E+02  0.264816E+01  0.354210E+01  0.159414E+02  0.748164E+01 -0.831500E+01 -0.197450E+02 -0.161601E+02 -0.292470E+02 -0.503678E+01 -0.368993E+01  0.602451E+01  0.268728E+02  0.273529E-02  0.989015E-02  0.111592E-01  0.191693E-01  0.114954E-01  0.267407E+03
  0.339319E+02  0.114031E+02  0.103458E+01  0.354210E+01  0.159414E+02  0.748164E+01 -0.831500E+01 -0.197450E+02 -0.161601E+02 -0.292470E+02 -0.652610E+01 -0.368993E+01  0.602451E+01  0.268728E+02  0.273529E-02  0.152367E-01  0.827471E-02  0.191693E-01  0.114954E-01  0.266897E+03
  0.339319E+02  0.114031E+02  0.103458E+01  0.354210E+01  0.158149E+02  0.748164E+01 -0.831500E+01 -0.197450E+02 -0.161601E+02 -0.292470E+02 -0.650695E+01 -0.194836E+01  0.602451E+01  0.268728E+02  0.353466E-03  0.193480E-01  0.827471E-02  0.204735E-01  0.114954E-01  0.265851E+03
  0.343457E+02  0.114031E+02  0.870256E+00  0.354210E+01  0.158149E+02  0.748164E+01 -0.831500E+01 -0.209462E+02 -0.161601E+02 -0.292470E+02 -0.543204E+01 -0.485527E+00  0.602451E+01  0.270028E+02  0.142546E-02  0.264249E-01  0.755543E-02  0.173008E-01  0.114954E-01  0.262733E+03
  0.346065E+02  0.112457E+02  0.870256E+00  0.354210E+01  0.153677E+02  0.748164E+01 -0.831500E+01 -0.186424E+02 -0.161601E+02 -0.310361E+02 -0.543204E+01 -0.485527E+00  0.630677E+01  0.260674E+02  0.303875E-03  0.264249E-01  0.435036E-02  0.111312E-01  0.114954E-01  0.265707E+03
  0.345949E+02  0.112457E+02  0.657953E+00  0.347979E+01  0.153677E+02  0.748164E+01 -0.113271E+02 -0.186424E+02 -0.161601E+02 -0.323106E+02 -0.543204E+01 -0.485527E+00  0.630677E+01  0.260674E+02  0.463529E-02  0.221551E-01  0.377912E-02  0.123196E-01  0.995095E-02  0.264841E+03
  0.345949E+02  0.110430E+02  0.657953E+00  0.318432E+01  0.153677E+02  0.748164E+01 -0.641493E+01 -0.186424E+02 -0.161601E+02 -0.309567E+02 -0.543204E+01 -0.485527E+00  0.700475E+01  0.260674E+02  0.463529E-02  0.241480E-01  0.277040E-02  0.812588E-02  0.193954E-02  0.266820E+03
  0.345949E+02  0.110430E+02  0.657953E+00  0.318432E+01  0.153677E+02  0.748164E+01 -0.641493E+01 -0.167051E+02 -0.161601E+02 -0.309567E+02 -0.558089E+01 -0.485527E+00  0.700475E+01  0.260674E+02  0.463529E-02  0.241480E-01  0.137185E-01  0.812588E-02  0.351009E-02  0.265566E+03
  0.345949E+02  0.110430E+02 -0.106600E+01  0.172349E+01  0.153677E+02  0.869877E+01 -0.641493E+01 -0.167051E+02 -0.161601E+02 -0.309567E+02 -0.558089E+01 -0.726435E+00  0.649589E+01  0.260674E+02  0.236196E-02  0.212010E-01  0.108836E-01  0.784521E-02  0.917732E-02  0.266263E+03
  0.345949E+02  0.110430E+02 -0.106600E+01  0.202578E+01  0.153677E+02  0.869877E+01 -0.860951E+01 -0.174361E+02 -0.161601E+02 -0.316729E+02 -0.558089E+01  0.224405E+00  0.649589E+01  0.260674E+02  0.369269E-02  0.130152E-01  0.114958E-01  0.784521E-02  0.629349E-02  0.266593E+03
