a0_min         a1_min         a2_min         a3_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   Y9_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.102749E+03  -0.951879E+01   0.106737E+02  -0.325011E+02   0.771744E-02   0.176553E-02   0.425667E-03   0.841465E-03   0.377594E-03   0.825369E-03   0.183425E-04   0.402180E-03   0.646913E-03   0.195601E+03   0.000000E+00   0.000000E+00   0.195601E+03  -0.391202E+03
   0.102749E+03  -0.841802E+01   0.106737E+02  -0.325011E+02   0.771744E-02   0.422643E-04   0.507127E-03   0.841465E-03   0.377594E-03   0.825369E-03   0.183425E-04   0.444555E-03   0.646913E-03   0.197349E+03   0.000000E+00   0.000000E+00   0.197349E+03  -0.394698E+03
   0.102749E+03  -0.756508E+01   0.730105E+01  -0.148024E+02   0.293817E-02   0.422643E-04   0.507127E-03   0.536978E-03   0.377594E-03   0.825369E-03   0.183425E-04   0.444555E-03   0.646913E-03   0.201972E+03   0.000000E+00   0.000000E+00   0.201972E+03  -0.403944E+03
   0.102749E+03  -0.839784E+01   0.730105E+01  -0.177909E+02   0.171564E-02   0.100098E-02   0.248218E-03   0.536978E-03   0.377594E-03   0.825369E-03   0.183425E-04   0.665192E-03   0.145949E-03   0.205544E+03   0.000000E+00   0.000000E+00   0.205544E+03  -0.411088E+03
   0.102749E+03  -0.839784E+01   0.730105E+01  -0.101784E+02   0.215470E-02   0.100098E-02   0.456672E-02   0.536978E-03   0.377594E-03   0.825369E-03   0.183425E-04   0.665192E-03   0.145949E-03   0.200260E+03   0.000000E+00   0.000000E+00   0.200260E+03  -0.400520E+03
   0.102749E+03  -0.839784E+01   0.730105E+01  -0.274431E+02   0.674702E-03   0.100098E-02   0.362396E-02   0.536978E-03   0.666900E-03   0.825369E-03   0.183425E-04   0.665192E-03   0.145949E-03   0.201297E+03   0.000000E+00   0.000000E+00   0.201297E+03  -0.402594E+03
   0.103443E+03  -0.839784E+01   0.949666E+01  -0.182499E+02   0.111711E-02   0.100098E-02   0.332926E-02   0.536978E-03   0.674822E-03   0.825369E-03   0.506533E-03   0.665192E-03   0.145949E-03   0.202613E+03   0.000000E+00   0.000000E+00   0.202613E+03  -0.405226E+03
   0.103443E+03  -0.773993E+01  -0.648645E+00  -0.249474E+02   0.111711E-02   0.458358E-03   0.332926E-02   0.536978E-03   0.674822E-03   0.825369E-03   0.506533E-03   0.665192E-03   0.585522E-03   0.200738E+03   0.000000E+00   0.000000E+00   0.200738E+03  -0.401476E+03
   0.103183E+03  -0.152852E+01   0.526368E+01  -0.249474E+02   0.111711E-02   0.458358E-03   0.378146E-03   0.536978E-03   0.674822E-03   0.825369E-03   0.506533E-03   0.547814E-03   0.585522E-03   0.206225E+03   0.000000E+00   0.000000E+00   0.206225E+03  -0.412450E+03
   0.103183E+03  -0.152852E+01  -0.415903E+01  -0.216337E+02   0.111711E-02   0.154829E-03   0.378146E-03   0.536978E-03   0.674822E-03   0.825369E-03   0.506533E-03   0.547814E-03   0.585522E-03   0.205014E+03   0.000000E+00   0.000000E+00   0.205014E+03  -0.410028E+03
   0.103183E+03   0.245808E+01  -0.814466E+01  -0.160396E+02   0.111711E-02   0.154829E-03   0.378146E-03   0.536978E-03   0.674822E-03   0.321531E-02   0.506533E-03   0.547814E-03   0.585522E-03   0.201133E+03   0.000000E+00   0.000000E+00   0.201133E+03  -0.402266E+03
   0.995320E+02   0.245808E+01  -0.814466E+01  -0.658638E+01   0.113259E-02   0.154829E-03   0.378146E-03   0.536978E-03   0.848568E-03   0.273567E-02   0.321046E-03   0.547814E-03   0.423788E-03   0.207452E+03   0.000000E+00   0.000000E+00   0.207452E+03  -0.414904E+03
   0.995320E+02   0.245808E+01  -0.814466E+01  -0.658638E+01   0.113259E-02   0.154829E-03   0.378146E-03   0.536978E-03   0.848568E-03   0.273567E-02   0.321046E-03   0.547814E-03   0.423788E-03   0.207452E+03   0.000000E+00   0.000000E+00   0.207452E+03  -0.414904E+03
   0.995320E+02   0.245808E+01  -0.123734E+02  -0.907852E+01   0.553558E-03   0.154829E-03   0.378146E-03   0.662768E-03   0.848568E-03   0.273749E-02   0.321046E-03   0.547814E-03   0.423788E-03   0.207255E+03   0.000000E+00   0.000000E+00   0.207255E+03  -0.414510E+03
   0.995320E+02   0.245808E+01  -0.940730E+01  -0.907852E+01   0.553558E-03   0.154829E-03   0.378146E-03   0.610630E-03   0.848568E-03   0.273749E-02   0.444075E-03   0.547814E-03   0.423788E-03   0.208071E+03   0.000000E+00   0.000000E+00   0.208071E+03  -0.416142E+03
   0.995320E+02  -0.928102E+00  -0.940730E+01  -0.483532E+01   0.553558E-03   0.154829E-03   0.378146E-03   0.610630E-03   0.203102E-03   0.305526E-02   0.444075E-03   0.547814E-03   0.108112E-03   0.207564E+03   0.000000E+00   0.000000E+00   0.207564E+03  -0.415128E+03
   0.995320E+02   0.230656E+01  -0.234564E+01   0.115479E+01   0.553558E-03   0.154829E-03   0.378146E-03   0.610630E-03   0.104417E-02   0.457194E-02   0.444075E-03   0.547814E-03   0.108112E-03   0.206094E+03   0.000000E+00   0.000000E+00   0.206094E+03  -0.412188E+03
   0.995320E+02   0.230656E+01  -0.134240E+02   0.115479E+01   0.553558E-03   0.154829E-03   0.378146E-03   0.610630E-03   0.104417E-02   0.457194E-02   0.444075E-03   0.547814E-03   0.108112E-03   0.204617E+03   0.000000E+00   0.000000E+00   0.204617E+03  -0.409234E+03
   0.995320E+02   0.230656E+01  -0.134240E+02  -0.451393E+01   0.553558E-03   0.154829E-03   0.378146E-03   0.610630E-03   0.104417E-02   0.621586E-03   0.444075E-03   0.547814E-03   0.108112E-03   0.209402E+03   0.000000E+00   0.000000E+00   0.209402E+03  -0.418804E+03
   0.995320E+02   0.230656E+01  -0.161980E+01  -0.514807E+01   0.107978E-02   0.154829E-03   0.378146E-03   0.610630E-03   0.104417E-02   0.621586E-03   0.444075E-03   0.144644E-03   0.108112E-03   0.210401E+03   0.000000E+00   0.000000E+00   0.210401E+03  -0.420802E+03
   0.995320E+02   0.354318E+00  -0.291132E+01   0.327869E+01   0.107978E-02   0.154829E-03   0.634727E-03   0.610630E-03   0.104417E-02   0.621586E-03   0.444075E-03   0.144644E-03   0.144297E-04   0.209746E+03   0.000000E+00   0.000000E+00   0.209746E+03  -0.419492E+03
   0.999034E+02   0.407005E+01  -0.291132E+01   0.104925E+01   0.738791E-03   0.154829E-03   0.634727E-03   0.610630E-03   0.104417E-02   0.621586E-03   0.444075E-03   0.689473E-03   0.144297E-04   0.209877E+03   0.000000E+00   0.000000E+00   0.209877E+03  -0.419754E+03
   0.100210E+03   0.407005E+01  -0.649262E+01  -0.494395E+01   0.738791E-03   0.154829E-03   0.542481E-04   0.610630E-03   0.104417E-02   0.621586E-03   0.444075E-03   0.689473E-03   0.144297E-04   0.209359E+03   0.000000E+00   0.000000E+00   0.209359E+03  -0.418718E+03
   0.100210E+03   0.407005E+01  -0.855710E+01   0.156440E+01   0.442377E-03   0.154829E-03   0.542481E-04   0.610630E-03   0.104417E-02   0.935129E-03   0.444075E-03   0.689473E-03   0.144297E-04   0.208704E+03   0.000000E+00   0.000000E+00   0.208704E+03  -0.417408E+03
   0.101276E+03   0.407005E+01  -0.855710E+01  -0.793217E+01   0.275436E-03   0.154829E-03   0.542481E-04   0.193753E-02   0.104417E-02   0.108007E-02   0.444075E-03   0.689473E-03   0.845087E-04   0.207098E+03   0.000000E+00   0.000000E+00   0.207098E+03  -0.414196E+03
   0.101276E+03   0.407005E+01  -0.756774E+00  -0.793217E+01   0.275436E-03   0.154829E-03   0.374177E-04   0.726875E-03   0.104417E-02   0.108007E-02   0.444075E-03   0.689473E-03   0.845087E-04   0.209077E+03   0.000000E+00   0.000000E+00   0.209077E+03  -0.418154E+03
   0.101276E+03   0.407005E+01  -0.223720E+01  -0.793217E+01   0.275436E-03   0.746643E-03   0.374177E-04   0.726875E-03   0.104417E-02   0.108007E-02   0.444075E-03   0.190921E-03   0.845087E-04   0.208238E+03   0.000000E+00   0.000000E+00   0.208238E+03  -0.416476E+03
   0.101276E+03   0.407005E+01  -0.366293E+01  -0.577775E+01   0.275436E-03   0.100463E-02   0.374177E-04   0.726875E-03   0.104417E-02   0.137997E-02   0.444075E-03   0.190921E-03   0.158079E-02   0.204569E+03   0.000000E+00   0.000000E+00   0.204569E+03  -0.409138E+03
   0.979287E+02   0.403116E+01  -0.126438E+02  -0.475848E+01   0.155817E-02   0.100463E-02   0.374177E-04   0.726875E-03   0.312736E-03   0.137997E-02   0.374090E-03   0.704244E-03   0.158079E-02   0.201974E+03   0.000000E+00   0.000000E+00   0.201974E+03  -0.403948E+03
