a0_min         a1_min         a2_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.975438E+02   0.115768E+01   0.210381E+01   0.485108E-03   0.133786E+02   0.104547E+02   0.162555E+02   0.140172E+02   0.174378E+03  -0.882934E+01   0.000000E+00   0.183207E+03  -0.366415E+03
   0.975438E+02   0.115768E+01   0.210381E+01   0.485108E-03   0.133786E+02   0.104547E+02   0.162555E+02   0.140172E+02   0.174378E+03  -0.882934E+01   0.000000E+00   0.183207E+03  -0.366415E+03
   0.965342E+02   0.115768E+01   0.210381E+01   0.469186E-03   0.143716E+02   0.118883E+02   0.162555E+02   0.140172E+02   0.171271E+03  -0.996378E+01   0.000000E+00   0.181235E+03  -0.362470E+03
   0.965342E+02   0.115768E+01   0.210381E+01   0.469186E-03   0.111897E+02   0.886246E+01   0.162555E+02   0.140172E+02   0.173493E+03  -0.774194E+01   0.000000E+00   0.181235E+03  -0.362470E+03
   0.979841E+02   0.115768E+01   0.276506E+01   0.469186E-03   0.111897E+02   0.900114E+01   0.162555E+02   0.196374E+02   0.174118E+03  -0.890046E+01   0.000000E+00   0.183018E+03  -0.366037E+03
   0.979841E+02   0.115768E+01   0.114508E+01   0.469186E-03   0.107693E+02   0.107345E+02   0.145527E+02   0.208933E+02   0.173837E+03  -0.922093E+01   0.000000E+00   0.183058E+03  -0.366116E+03
   0.975139E+02   0.115768E+01   0.114508E+01   0.469186E-03   0.114924E+02   0.106053E+02   0.176158E+02   0.146501E+02   0.174955E+03  -0.820928E+01   0.000000E+00   0.183164E+03  -0.366329E+03
   0.975139E+02   0.115768E+01   0.114508E+01   0.469186E-03   0.930676E+01   0.106053E+02   0.176158E+02   0.205699E+02   0.173764E+03  -0.939986E+01   0.000000E+00   0.183164E+03  -0.366328E+03
   0.975139E+02   0.115768E+01   0.114508E+01   0.495337E-03   0.930676E+01   0.117843E+02   0.186742E+02   0.101214E+02   0.173245E+03  -0.101133E+02   0.000000E+00   0.183358E+03  -0.366717E+03
   0.975139E+02   0.115768E+01  -0.525310E+01   0.495337E-03   0.946554E+01   0.117843E+02   0.100069E+02   0.101214E+02   0.171885E+03  -0.109276E+02   0.000000E+00   0.182813E+03  -0.365625E+03
   0.969352E+02   0.115768E+01  -0.186316E+01   0.701562E-03   0.946554E+01   0.100789E+02   0.100069E+02   0.112794E+02   0.173239E+03  -0.962471E+01   0.000000E+00   0.182864E+03  -0.365727E+03
   0.969352E+02   0.115768E+01  -0.113681E+02   0.701562E-03   0.106013E+02   0.107241E+02   0.167574E+02   0.102347E+02   0.172156E+03  -0.919983E+01   0.000000E+00   0.181356E+03  -0.362712E+03
   0.969352E+02   0.115768E+01  -0.364617E+00   0.701562E-03   0.791918E+01   0.918957E+01   0.138899E+02   0.102347E+02   0.173623E+03  -0.915243E+01   0.000000E+00   0.182775E+03  -0.365551E+03
   0.969352E+02   0.521222E+00   0.393092E+00   0.471566E-03   0.103012E+02   0.830524E+01   0.183317E+02   0.958047E+01   0.172304E+03  -0.103129E+02   0.000000E+00   0.182617E+03  -0.365234E+03
   0.969352E+02   0.521222E+00   0.393092E+00   0.471566E-03   0.833674E+01   0.830524E+01   0.184724E+02   0.958047E+01   0.172066E+03  -0.105507E+02   0.000000E+00   0.182617E+03  -0.365233E+03
   0.969352E+02   0.521222E+00   0.313585E+01   0.471566E-03   0.113510E+02   0.830524E+01   0.184724E+02   0.100209E+02   0.171763E+03  -0.102128E+02   0.000000E+00   0.181976E+03  -0.363952E+03
   0.969352E+02   0.521222E+00   0.313585E+01   0.472331E-03   0.109621E+02   0.830524E+01   0.168610E+02   0.100209E+02   0.172362E+03  -0.962042E+01   0.000000E+00   0.181982E+03  -0.363965E+03
   0.969352E+02   0.803057E+00   0.313585E+01   0.472331E-03   0.109621E+02   0.830524E+01   0.180295E+02   0.168052E+02   0.173426E+03  -0.858399E+01   0.000000E+00   0.182010E+03  -0.364020E+03
   0.969352E+02   0.803057E+00   0.313585E+01   0.472331E-03   0.109621E+02   0.830524E+01   0.200469E+02   0.147308E+02   0.172981E+03  -0.902940E+01   0.000000E+00   0.182010E+03  -0.364021E+03
   0.969352E+02   0.150505E+01  -0.671673E+01   0.421941E-03   0.991677E+01   0.810566E+01   0.152308E+02   0.139390E+02   0.173840E+03  -0.760523E+01   0.000000E+00   0.181445E+03  -0.362890E+03
   0.969352E+02   0.150505E+01  -0.671673E+01   0.785653E-03   0.877774E+01   0.100075E+02   0.141521E+02   0.139390E+02   0.174629E+03  -0.732015E+01   0.000000E+00   0.181949E+03  -0.363898E+03
   0.969352E+02   0.150505E+01  -0.115639E+01   0.808153E-03   0.127498E+02   0.884079E+01   0.141521E+02   0.139390E+02   0.173698E+03  -0.828449E+01   0.000000E+00   0.181982E+03  -0.363965E+03
   0.969850E+02   0.150505E+01  -0.458204E+01   0.512976E-03   0.160337E+02   0.884079E+01   0.141521E+02   0.139390E+02   0.172350E+03  -0.105620E+02   0.000000E+00   0.182912E+03  -0.365824E+03
   0.978533E+02   0.150505E+01   0.798873E+00   0.512976E-03   0.150548E+02   0.884079E+01   0.141521E+02   0.136710E+02   0.173606E+03  -0.982603E+01   0.000000E+00   0.183432E+03  -0.366864E+03
   0.978533E+02  -0.187837E+01  -0.269074E+01   0.777728E-03   0.931459E+01   0.884079E+01   0.121989E+02   0.136710E+02   0.174472E+03  -0.766003E+01   0.000000E+00   0.182132E+03  -0.364264E+03
   0.978533E+02  -0.187837E+01  -0.269074E+01   0.565065E-03   0.122133E+02   0.884079E+01   0.133942E+02   0.138675E+02   0.174750E+03  -0.807102E+01   0.000000E+00   0.182821E+03  -0.365642E+03
   0.978533E+02  -0.187837E+01  -0.269074E+01   0.565065E-03   0.108816E+02   0.884079E+01   0.133942E+02   0.166851E+02   0.175026E+03  -0.779472E+01   0.000000E+00   0.182821E+03  -0.365641E+03
   0.979192E+02  -0.187837E+01  -0.269074E+01   0.565065E-03   0.105633E+02   0.137131E+02   0.133942E+02   0.166851E+02   0.173580E+03  -0.920892E+01   0.000000E+00   0.182789E+03  -0.365578E+03
   0.979192E+02  -0.187837E+01  -0.269074E+01   0.565065E-03   0.852802E+01   0.109200E+02   0.139236E+02   0.166851E+02   0.174944E+03  -0.784480E+01   0.000000E+00   0.182789E+03  -0.365578E+03
   0.979192E+02  -0.187837E+01  -0.269074E+01   0.645752E-03   0.953459E+01   0.116321E+02   0.139236E+02   0.165245E+02   0.174936E+03  -0.788565E+01   0.000000E+00   0.182822E+03  -0.365643E+03
   0.979192E+02  -0.187837E+01   0.341826E+01   0.693012E-03   0.126209E+02   0.116321E+02   0.168037E+02   0.165245E+02   0.173518E+03  -0.909482E+01   0.000000E+00   0.182613E+03  -0.365226E+03
   0.979192E+02  -0.504748E+00   0.341826E+01   0.693012E-03   0.126209E+02   0.116321E+02   0.125118E+02   0.165245E+02   0.173993E+03  -0.904995E+01   0.000000E+00   0.183043E+03  -0.366086E+03
   0.979192E+02   0.400792E+01   0.341826E+01   0.693012E-03   0.114773E+02   0.659536E+01   0.125118E+02   0.128620E+02   0.172780E+03  -0.975528E+01   0.000000E+00   0.182535E+03  -0.365071E+03
   0.979192E+02   0.400792E+01   0.341826E+01   0.693012E-03   0.104323E+02   0.974972E+01   0.125118E+02   0.128620E+02   0.174857E+03  -0.767832E+01   0.000000E+00   0.182535E+03  -0.365071E+03
   0.979192E+02   0.257227E+01   0.257481E+01   0.693012E-03   0.104323E+02   0.839739E+01   0.125118E+02   0.162753E+02   0.175164E+03  -0.792534E+01   0.000000E+00   0.183089E+03  -0.366179E+03
   0.979192E+02   0.257227E+01   0.257481E+01   0.925311E-03   0.107893E+02   0.928452E+01   0.125118E+02   0.198492E+02   0.172063E+03  -0.889279E+01   0.000000E+00   0.180956E+03  -0.361912E+03
   0.979192E+02   0.257227E+01  -0.261849E+01   0.925311E-03   0.107893E+02   0.102632E+02   0.125118E+02   0.201888E+02   0.171877E+03  -0.907192E+01   0.000000E+00   0.180949E+03  -0.361898E+03
   0.979192E+02   0.257227E+01  -0.261849E+01   0.925311E-03   0.111898E+02   0.109509E+02   0.125118E+02   0.156959E+02   0.172924E+03  -0.802454E+01   0.000000E+00   0.180949E+03  -0.361897E+03
   0.979192E+02   0.159536E+01  -0.261849E+01   0.925311E-03   0.111898E+02   0.109509E+02   0.166661E+02   0.156959E+02   0.173028E+03  -0.803869E+01   0.000000E+00   0.181067E+03  -0.362133E+03
   0.979192E+02   0.189586E+01  -0.531958E+01   0.925311E-03   0.120746E+02   0.109509E+02   0.147018E+02   0.156959E+02   0.172666E+03  -0.814203E+01   0.000000E+00   0.180808E+03  -0.361616E+03
   0.979192E+02   0.325606E+01  -0.118476E+02   0.731381E-03   0.120746E+02   0.109509E+02   0.147018E+02   0.156959E+02   0.172284E+03  -0.814203E+01   0.000000E+00   0.180426E+03  -0.360852E+03
   0.979192E+02   0.325606E+01   0.495867E+01   0.731381E-03   0.855252E+01   0.108605E+02   0.151979E+02   0.156959E+02   0.174752E+03  -0.766255E+01   0.000000E+00   0.182415E+03  -0.364829E+03
   0.979192E+02  -0.419409E+00   0.457888E+01   0.731381E-03   0.927886E+01   0.108605E+02   0.151979E+02   0.143963E+02   0.175239E+03  -0.741744E+01   0.000000E+00   0.182656E+03  -0.365313E+03
   0.982232E+02  -0.419409E+00   0.457888E+01   0.731381E-03   0.927886E+01   0.108605E+02   0.160258E+02   0.143963E+02   0.175205E+03  -0.752304E+01   0.000000E+00   0.182728E+03  -0.365456E+03
   0.982232E+02   0.865604E+00   0.457888E+01   0.731381E-03   0.843208E+01   0.106099E+02   0.160258E+02   0.143963E+02   0.175185E+03  -0.765616E+01   0.000000E+00   0.182841E+03  -0.365682E+03
   0.982232E+02   0.865604E+00   0.148748E+01   0.731381E-03   0.843208E+01   0.935723E+01   0.160258E+02   0.143963E+02   0.175466E+03  -0.754188E+01   0.000000E+00   0.183008E+03  -0.366016E+03
   0.992934E+02   0.275278E+01   0.148748E+01   0.731381E-03   0.955032E+01   0.781383E+01   0.160258E+02   0.201957E+02   0.171901E+03  -0.927773E+01   0.000000E+00   0.181179E+03  -0.362357E+03
   0.992934E+02   0.343929E+01   0.148748E+01   0.731381E-03   0.716639E+01   0.755469E+01   0.160258E+02   0.201957E+02   0.170412E+03  -0.105402E+02   0.000000E+00   0.180952E+03  -0.361904E+03
   0.992934E+02   0.255081E+01   0.716276E+01   0.731381E-03   0.851453E+01   0.125124E+02   0.162339E+02   0.201957E+02   0.171781E+03  -0.983412E+01   0.000000E+00   0.181615E+03  -0.363230E+03
   0.992934E+02   0.255081E+01   0.716276E+01   0.731381E-03   0.851453E+01   0.124377E+02   0.167064E+02   0.178096E+02   0.172588E+03  -0.902770E+01   0.000000E+00   0.181616E+03  -0.363231E+03
   0.992934E+02  -0.143435E+01   0.107205E+02   0.731381E-03   0.851453E+01   0.746495E+01   0.147659E+02   0.164519E+02   0.172918E+03  -0.838428E+01   0.000000E+00   0.181302E+03  -0.362605E+03
   0.992934E+02  -0.143435E+01   0.648139E+01   0.731381E-03   0.111609E+02   0.746495E+01   0.128860E+02   0.166368E+02   0.172975E+03  -0.867019E+01   0.000000E+00   0.181645E+03  -0.363290E+03
   0.992934E+02  -0.143435E+01   0.884547E+01   0.731381E-03   0.874915E+01   0.746495E+01   0.179337E+02   0.949040E+01   0.170669E+03  -0.108641E+02   0.000000E+00   0.181533E+03  -0.363066E+03
   0.992934E+02  -0.143435E+01   0.774055E+01   0.731381E-03   0.106631E+02   0.798986E+01   0.179337E+02   0.150329E+02   0.173247E+03  -0.835985E+01   0.000000E+00   0.181607E+03  -0.363214E+03
   0.992934E+02   0.219027E+01   0.774055E+01   0.731381E-03   0.133815E+02   0.977902E+01   0.171705E+02   0.150329E+02   0.172714E+03  -0.896075E+01   0.000000E+00   0.181675E+03  -0.363350E+03
   0.992934E+02   0.219027E+01   0.871836E+00   0.731381E-03   0.133815E+02   0.977902E+01   0.127029E+02   0.150329E+02   0.172459E+03  -0.877646E+01   0.000000E+00   0.181235E+03  -0.362471E+03
   0.992934E+02   0.219027E+01   0.871836E+00   0.731381E-03   0.105986E+02   0.977902E+01   0.127029E+02   0.150329E+02   0.173711E+03  -0.752495E+01   0.000000E+00   0.181236E+03  -0.362472E+03
   0.992934E+02   0.291113E+01   0.871836E+00   0.651474E-03   0.110717E+02   0.977902E+01   0.129417E+02   0.150329E+02   0.173439E+03  -0.760150E+01   0.000000E+00   0.181040E+03  -0.362081E+03
   0.976776E+02   0.224772E+01  -0.407411E+01   0.651474E-03   0.110263E+02   0.111660E+02   0.129417E+02   0.126387E+02   0.175093E+03  -0.805878E+01   0.000000E+00   0.183152E+03  -0.366304E+03
   0.976776E+02   0.224772E+01   0.577045E+01   0.651474E-03   0.110263E+02   0.741859E+01   0.152265E+02   0.126387E+02   0.174203E+03  -0.850543E+01   0.000000E+00   0.182708E+03  -0.365417E+03
   0.976776E+02   0.224772E+01   0.577045E+01   0.651474E-03   0.102524E+02   0.913960E+01   0.152265E+02   0.104333E+02   0.174103E+03  -0.860547E+01   0.000000E+00   0.182708E+03  -0.365417E+03
   0.976776E+02   0.400698E+00  -0.416253E+01   0.651474E-03   0.115015E+02   0.913960E+01   0.169529E+02   0.141196E+02   0.175359E+03  -0.794987E+01   0.000000E+00   0.183309E+03  -0.366618E+03
   0.976776E+02   0.400698E+00  -0.416253E+01   0.651474E-03   0.115015E+02   0.838015E+01   0.169529E+02   0.162685E+02   0.174978E+03  -0.833063E+01   0.000000E+00   0.183309E+03  -0.366617E+03
   0.976776E+02   0.400698E+00  -0.107811E+02   0.651474E-03   0.962473E+01   0.838015E+01   0.167073E+02   0.157000E+02   0.173940E+03  -0.777762E+01   0.000000E+00   0.181718E+03  -0.363435E+03
   0.976776E+02   0.400698E+00  -0.542186E+00   0.651474E-03   0.962473E+01   0.838015E+01   0.170981E+02   0.121644E+02   0.175427E+03  -0.813740E+01   0.000000E+00   0.183564E+03  -0.367129E+03
   0.953174E+02   0.400698E+00  -0.542186E+00   0.651474E-03   0.115217E+02   0.960981E+01   0.159108E+02   0.121644E+02   0.169849E+03  -0.807339E+01   0.000000E+00   0.177922E+03  -0.355845E+03
   0.967353E+02   0.139862E+01  -0.542186E+00   0.651474E-03   0.882209E+01   0.982093E+01   0.174029E+02   0.121644E+02   0.174635E+03  -0.808014E+01   0.000000E+00   0.182715E+03  -0.365430E+03
   0.967353E+02   0.229864E+01  -0.351502E+01   0.651474E-03   0.107886E+02   0.982093E+01   0.150329E+02   0.121644E+02   0.174987E+03  -0.773474E+01   0.000000E+00   0.182722E+03  -0.365443E+03
   0.967353E+02   0.229864E+01   0.100110E+01   0.651474E-03   0.107886E+02   0.102770E+02   0.166388E+02   0.119547E+02   0.174308E+03  -0.809869E+01   0.000000E+00   0.182407E+03  -0.364813E+03
   0.967353E+02   0.107639E+01   0.173347E+01   0.651474E-03   0.965816E+01   0.129252E+02   0.166388E+02   0.154301E+02   0.173734E+03  -0.859555E+01   0.000000E+00   0.182330E+03  -0.364659E+03
   0.967353E+02   0.107639E+01   0.173347E+01   0.651474E-03   0.931986E+01   0.129252E+02   0.166388E+02   0.154301E+02   0.173722E+03  -0.860679E+01   0.000000E+00   0.182329E+03  -0.364658E+03
   0.967353E+02   0.107639E+01   0.173347E+01   0.651474E-03   0.931986E+01   0.937195E+01   0.179261E+02   0.154301E+02   0.174477E+03  -0.785202E+01   0.000000E+00   0.182329E+03  -0.364658E+03
   0.988611E+02   0.107639E+01   0.173347E+01   0.651474E-03   0.931986E+01   0.106660E+02   0.121272E+02   0.154301E+02   0.174834E+03  -0.775794E+01   0.000000E+00   0.182592E+03  -0.365184E+03
   0.986506E+02   0.107639E+01   0.173347E+01   0.651474E-03   0.751373E+01   0.946747E+01   0.163370E+02   0.114457E+02   0.174145E+03  -0.879780E+01   0.000000E+00   0.182943E+03  -0.365886E+03
   0.986506E+02   0.107639E+01   0.173347E+01   0.651474E-03   0.731077E+01   0.824017E+01   0.163370E+02   0.116968E+02   0.173794E+03  -0.914841E+01   0.000000E+00   0.182942E+03  -0.365885E+03
   0.986506E+02  -0.238527E+01   0.492203E+00   0.651474E-03   0.731077E+01   0.824017E+01   0.156644E+02   0.116968E+02   0.173217E+03  -0.903872E+01   0.000000E+00   0.182256E+03  -0.364511E+03
   0.982389E+02  -0.238527E+01   0.492203E+00   0.651474E-03   0.102524E+02   0.691951E+01   0.156644E+02   0.134183E+02   0.173915E+03  -0.872934E+01   0.000000E+00   0.182644E+03  -0.365289E+03
   0.982389E+02  -0.238527E+01   0.492203E+00   0.651474E-03   0.102524E+02   0.691951E+01   0.192529E+02   0.134183E+02   0.172953E+03  -0.969095E+01   0.000000E+00   0.182644E+03  -0.365288E+03
   0.982389E+02  -0.238527E+01   0.492203E+00   0.651474E-03   0.102524E+02   0.671561E+01   0.192529E+02   0.144266E+02   0.172760E+03  -0.988381E+01   0.000000E+00   0.182644E+03  -0.365288E+03
   0.985606E+02  -0.238527E+01   0.492203E+00   0.651474E-03   0.102672E+02   0.737068E+01   0.190137E+02   0.144266E+02   0.173295E+03  -0.907253E+01   0.000000E+00   0.182368E+03  -0.364735E+03
   0.985606E+02  -0.238527E+01   0.492203E+00   0.651474E-03   0.102672E+02   0.908178E+01   0.190137E+02   0.147786E+02   0.174126E+03  -0.824174E+01   0.000000E+00   0.182368E+03  -0.364735E+03
   0.985606E+02   0.145673E+01   0.492203E+00   0.651474E-03   0.664501E+01   0.908178E+01   0.202279E+02   0.147786E+02   0.172584E+03  -0.103628E+02   0.000000E+00   0.182947E+03  -0.365894E+03
   0.985606E+02   0.145673E+01   0.492203E+00   0.651474E-03   0.105959E+02   0.908178E+01   0.202279E+02   0.171241E+02   0.173800E+03  -0.914698E+01   0.000000E+00   0.182947E+03  -0.365894E+03
   0.985606E+02   0.145673E+01   0.492203E+00   0.651474E-03   0.115475E+02   0.106054E+02   0.167564E+02   0.188626E+02   0.174033E+03  -0.891329E+01   0.000000E+00   0.182946E+03  -0.365893E+03
   0.985606E+02  -0.562976E+00   0.492203E+00   0.651474E-03   0.140870E+02   0.120962E+02   0.107881E+02   0.141831E+02   0.172192E+03  -0.107243E+02   0.000000E+00   0.182916E+03  -0.365833E+03
   0.985606E+02   0.441622E+01   0.492203E+00   0.651474E-03   0.140870E+02   0.898036E+01   0.107881E+02   0.141831E+02   0.171777E+03  -0.101183E+02   0.000000E+00   0.181895E+03  -0.363791E+03
   0.985230E+02   0.441622E+01   0.492203E+00   0.651474E-03   0.140870E+02   0.898036E+01   0.132265E+02   0.187264E+02   0.171940E+03  -0.100161E+02   0.000000E+00   0.181956E+03  -0.363912E+03
   0.985230E+02  -0.133390E+01   0.492203E+00   0.651474E-03   0.140870E+02   0.110280E+02   0.132265E+02   0.171212E+02   0.173081E+03  -0.971027E+01   0.000000E+00   0.182791E+03  -0.365583E+03
   0.985230E+02  -0.133390E+01   0.617068E+01   0.651474E-03   0.140870E+02   0.110938E+02   0.132265E+02   0.171212E+02   0.172919E+03  -0.973122E+01   0.000000E+00   0.182650E+03  -0.365300E+03
   0.985230E+02  -0.133390E+01   0.792058E+00   0.651474E-03   0.140870E+02   0.765805E+01   0.132265E+02   0.171212E+02   0.172695E+03  -0.101159E+02   0.000000E+00   0.182811E+03  -0.365622E+03
   0.985230E+02  -0.133390E+01   0.792058E+00   0.651474E-03   0.140870E+02   0.768458E+01   0.155821E+02   0.171212E+02   0.172731E+03  -0.100805E+02   0.000000E+00   0.182812E+03  -0.365623E+03
   0.985230E+02  -0.133390E+01   0.792058E+00   0.651474E-03   0.114758E+02   0.113579E+02   0.154272E+02   0.123336E+02   0.174526E+03  -0.828484E+01   0.000000E+00   0.182811E+03  -0.365622E+03
   0.985354E+02   0.256815E+01   0.792058E+00   0.651474E-03   0.903200E+01   0.113579E+02   0.154272E+02   0.164040E+02   0.174924E+03  -0.784450E+01   0.000000E+00   0.182769E+03  -0.365537E+03
   0.967760E+02   0.256815E+01  -0.571965E+01   0.651474E-03   0.103788E+02   0.113579E+02   0.154272E+02   0.124741E+02   0.174590E+03  -0.792228E+01   0.000000E+00   0.182512E+03  -0.365025E+03
   0.967760E+02  -0.121755E+01  -0.100553E+02   0.651474E-03   0.129595E+02   0.107645E+02   0.155997E+02   0.124741E+02   0.172355E+03  -0.879915E+01   0.000000E+00   0.181154E+03  -0.362308E+03
   0.967760E+02  -0.121755E+01  -0.100553E+02   0.743194E-03   0.129595E+02   0.107645E+02   0.222142E+02   0.124741E+02   0.169833E+03  -0.110609E+02   0.000000E+00   0.180894E+03  -0.361788E+03
   0.967760E+02  -0.955726E+00  -0.100553E+02   0.743194E-03   0.134741E+02   0.107645E+02   0.222142E+02   0.139764E+02   0.169885E+03  -0.111223E+02   0.000000E+00   0.181007E+03  -0.362015E+03
   0.980218E+02  -0.955726E+00  -0.575189E+01   0.743194E-03   0.134741E+02   0.112121E+02   0.223092E+02   0.146165E+02   0.170947E+03  -0.112959E+02   0.000000E+00   0.182243E+03  -0.364486E+03
   0.980218E+02  -0.124738E+01  -0.359783E+00   0.743194E-03   0.112038E+02   0.112121E+02   0.223092E+02   0.146165E+02   0.172530E+03  -0.101615E+02   0.000000E+00   0.182692E+03  -0.365383E+03
   0.980218E+02  -0.402715E+01  -0.229619E+01   0.901865E-03   0.112038E+02   0.877972E+01   0.191036E+02   0.146165E+02   0.171426E+03  -0.857133E+01   0.000000E+00   0.179997E+03  -0.359995E+03
   0.980218E+02  -0.428106E+00  -0.494844E+01   0.901865E-03   0.112038E+02   0.877972E+01   0.191036E+02   0.163925E+02   0.172266E+03  -0.877612E+01   0.000000E+00   0.181042E+03  -0.362084E+03
   0.980218E+02  -0.358645E+01  -0.755418E+01   0.901865E-03   0.112038E+02   0.957372E+01   0.174323E+02   0.163925E+02   0.171495E+03  -0.813444E+01   0.000000E+00   0.179629E+03  -0.359259E+03
   0.980218E+02  -0.358645E+01  -0.417463E+01   0.901865E-03   0.112038E+02   0.957372E+01   0.174323E+02   0.163925E+02   0.171949E+03  -0.813444E+01   0.000000E+00   0.180083E+03  -0.360167E+03
   0.980218E+02  -0.358645E+01  -0.417463E+01   0.901865E-03   0.876408E+01   0.957372E+01   0.174323E+02   0.163925E+02   0.172139E+03  -0.794489E+01   0.000000E+00   0.180084E+03  -0.360168E+03
   0.980218E+02  -0.368146E+01  -0.417463E+01   0.936349E-03   0.787995E+01   0.957372E+01   0.149456E+02   0.173219E+02   0.171569E+03  -0.811016E+01   0.000000E+00   0.179679E+03  -0.359358E+03
