a0_min        a1_min        a2_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.972434E+02  0.253828E+01  0.965505E+00  0.703705E-03  0.112155E+02  0.824301E+01  0.165289E+02  0.102002E+02  0.173361E+03
  0.972434E+02  0.253828E+01  0.965505E+00  0.703705E-03  0.139677E+02  0.826262E+01  0.158511E+02  0.116807E+02  0.172983E+03
  0.972434E+02  0.253828E+01 -0.371022E+01  0.703705E-03  0.129669E+02  0.826262E+01  0.157140E+02  0.128165E+02  0.174041E+03
  0.972434E+02  0.253828E+01 -0.371022E+01  0.703705E-03  0.133957E+02  0.818276E+01  0.142472E+02  0.113526E+02  0.173299E+03
  0.972434E+02  0.784645E+01 -0.371022E+01  0.819573E-03  0.132382E+02  0.844263E+01  0.162723E+02  0.138732E+02  0.170127E+03
  0.972434E+02  0.784645E+01 -0.495809E+01  0.819573E-03  0.127739E+02  0.895086E+01  0.181507E+02  0.139659E+02  0.169879E+03
  0.972434E+02  0.784645E+01  0.625000E+00  0.819573E-03  0.122524E+02  0.783133E+01  0.179690E+02  0.171683E+02  0.169801E+03
  0.972434E+02  0.784645E+01 -0.459644E+00  0.819573E-03  0.103503E+02  0.100138E+02  0.179690E+02  0.175020E+02  0.170888E+03
  0.972434E+02  0.101637E+02  0.818526E+01  0.958051E-03  0.118742E+02  0.981504E+01  0.203833E+02  0.163156E+02  0.165885E+03
  0.994871E+02  0.101637E+02  0.818526E+01  0.958051E-03  0.100040E+02  0.981504E+01  0.203833E+02  0.142639E+02  0.167519E+03
  0.994871E+02  0.984235E+01  0.707235E+01  0.645335E-03  0.107688E+02  0.981504E+01  0.193716E+02  0.142639E+02  0.167548E+03
  0.994871E+02  0.340766E+01  0.707235E+01  0.645335E-03  0.102741E+02  0.112936E+02  0.191043E+02  0.136944E+02  0.172504E+03
  0.994871E+02 -0.250513E+01  0.707235E+01  0.645335E-03  0.102741E+02  0.102839E+02  0.142634E+02  0.136944E+02  0.173832E+03
  0.990102E+02  0.227817E+01  0.707235E+01  0.645335E-03  0.102741E+02  0.103217E+02  0.142634E+02  0.155270E+02  0.174899E+03
  0.990102E+02  0.585351E+01  0.707235E+01  0.645335E-03  0.105108E+02  0.974871E+01  0.141447E+02  0.164017E+02  0.173117E+03
  0.990102E+02  0.585351E+01  0.707235E+01  0.645335E-03  0.106475E+02  0.111011E+02  0.141447E+02  0.126907E+02  0.172835E+03
  0.990102E+02  0.585351E+01  0.707235E+01  0.839231E-03  0.972031E+01  0.100261E+02  0.171336E+02  0.122583E+02  0.172209E+03
  0.990102E+02  0.585351E+01 -0.598296E+00  0.839231E-03  0.899413E+01  0.798760E+01  0.169681E+02  0.110546E+02  0.170754E+03
  0.990102E+02  0.272975E+01 -0.598296E+00  0.839231E-03  0.892067E+01  0.827647E+01  0.131550E+02  0.110546E+02  0.172382E+03
  0.990102E+02  0.272975E+01 -0.598296E+00  0.839231E-03  0.862105E+01  0.827647E+01  0.993821E+01  0.113934E+02  0.170870E+03
  0.990102E+02  0.272975E+01 -0.100747E+02  0.839231E-03  0.861799E+01  0.120009E+02  0.993821E+01  0.115598E+02  0.168761E+03
  0.990102E+02  0.336815E+01  0.185364E+02  0.839231E-03  0.103343E+02  0.107829E+02  0.103640E+02  0.174008E+02  0.168678E+03
  0.990102E+02 -0.228977E+01  0.962269E+01  0.728921E-03  0.103343E+02  0.961653E+01  0.117171E+02  0.189154E+02  0.172681E+03
  0.100411E+03 -0.228977E+01  0.962269E+01  0.728921E-03  0.103509E+02  0.961653E+01  0.169643E+02  0.189775E+02  0.170813E+03
  0.100411E+03 -0.318467E+00  0.962269E+01  0.728921E-03  0.107044E+02  0.764517E+01  0.145854E+02  0.244815E+02  0.168109E+03
  0.100411E+03  0.489868E+00  0.667368E+01  0.728921E-03  0.107044E+02  0.906658E+01  0.132455E+02  0.152313E+02  0.171707E+03
  0.100411E+03  0.489868E+00  0.139156E+02  0.773162E-03  0.107044E+02  0.906658E+01  0.140397E+02  0.137085E+02  0.172237E+03
  0.100411E+03  0.489868E+00  0.261240E+01  0.773162E-03  0.944340E+01  0.947190E+01  0.122190E+02  0.137085E+02  0.170857E+03
  0.961404E+02  0.328458E+01  0.271328E+01  0.773162E-03  0.944340E+01  0.947190E+01  0.157128E+02  0.119313E+02  0.172049E+03
  0.961404E+02  0.328458E+01  0.271328E+01  0.773162E-03  0.860524E+01  0.947190E+01  0.157128E+02  0.113067E+02  0.171611E+03
  0.961404E+02 -0.131259E+01  0.179873E+01  0.773162E-03  0.969504E+01  0.756716E+01  0.157128E+02  0.138714E+02  0.171498E+03
  0.985606E+02 -0.131259E+01  0.826876E+00  0.773162E-03  0.918755E+01  0.756716E+01  0.103613E+02  0.138714E+02  0.172887E+03
  0.985606E+02 -0.176451E+01  0.826876E+00  0.773162E-03  0.918755E+01  0.756716E+01  0.149064E+02  0.173541E+02  0.173699E+03
  0.971860E+02 -0.176451E+01  0.826876E+00  0.773162E-03  0.116629E+02  0.756716E+01  0.149064E+02  0.173541E+02  0.172963E+03
  0.971860E+02  0.243676E+01 -0.102636E+02  0.773162E-03  0.987583E+01  0.691319E+01  0.149064E+02  0.148800E+02  0.172740E+03
  0.971860E+02 -0.339683E+01 -0.482880E-01  0.888464E-03  0.987583E+01  0.684670E+01  0.157655E+02  0.120079E+02  0.170808E+03
  0.971860E+02 -0.339683E+01  0.234439E+01  0.888464E-03  0.936795E+01  0.884547E+01  0.109608E+02  0.120079E+02  0.171083E+03
  0.984920E+02 -0.339683E+01  0.234439E+01  0.888464E-03  0.102833E+02  0.938497E+01  0.131355E+02  0.135561E+02  0.173100E+03
  0.984920E+02  0.888051E+01  0.234439E+01  0.853056E-03  0.104388E+02  0.926161E+01  0.131355E+02  0.135561E+02  0.170884E+03
  0.984920E+02  0.888051E+01  0.234439E+01  0.101135E-02  0.791195E+01  0.974667E+01  0.131355E+02  0.144885E+02  0.169462E+03
  0.984920E+02  0.888051E+01  0.234439E+01  0.101135E-02  0.841588E+01  0.103555E+02  0.131355E+02  0.107362E+02  0.168563E+03
  0.984920E+02  0.888051E+01  0.116819E+02  0.101135E-02  0.841588E+01  0.896662E+01  0.142467E+02  0.107362E+02  0.167901E+03
  0.984920E+02  0.742247E+01  0.116819E+02  0.101135E-02  0.841588E+01  0.101096E+02  0.160331E+02  0.909243E+01  0.167015E+03
  0.984920E+02  0.742247E+01  0.132118E+02  0.101135E-02  0.841588E+01  0.887051E+01  0.135718E+02  0.140296E+02  0.169306E+03
  0.990402E+02  0.742247E+01 -0.956613E+01  0.955283E-03  0.118475E+02  0.840983E+01  0.144217E+02  0.140296E+02  0.168000E+03
  0.980605E+02  0.655595E+01 -0.956613E+01  0.955283E-03  0.921956E+01  0.858162E+01  0.169610E+02  0.140296E+02  0.170132E+03
  0.980605E+02  0.115838E+01 -0.910888E+01  0.642233E-03  0.921956E+01  0.949578E+01  0.133782E+02  0.140296E+02  0.174573E+03
  0.980605E+02  0.188215E+01 -0.257601E+01  0.642233E-03  0.921956E+01  0.736022E+01  0.174287E+02  0.140296E+02  0.174639E+03
  0.980605E+02  0.188215E+01  0.277482E+01  0.742193E-03  0.102865E+02  0.857869E+01  0.165187E+02  0.140296E+02  0.175238E+03
  0.980605E+02  0.188215E+01  0.277482E+01  0.742193E-03  0.103164E+02  0.969854E+01  0.131920E+02  0.178589E+02  0.174961E+03
  0.980605E+02  0.188215E+01  0.277482E+01  0.742193E-03  0.103164E+02  0.706134E+01  0.163776E+02  0.178589E+02  0.173670E+03
  0.980605E+02  0.267764E+00 -0.272572E+01  0.553817E-03  0.904497E+01  0.754171E+01  0.161618E+02  0.181552E+02  0.174422E+03
  0.980605E+02  0.267764E+00 -0.272572E+01  0.553817E-03  0.890002E+01  0.754171E+01  0.161618E+02  0.181552E+02  0.174395E+03
  0.980605E+02  0.267764E+00 -0.628513E+01  0.553817E-03  0.111721E+02  0.754171E+01  0.138149E+02  0.164185E+02  0.174006E+03
  0.980605E+02  0.267764E+00 -0.628513E+01  0.553817E-03  0.110227E+02  0.754171E+01  0.138149E+02  0.164185E+02  0.174054E+03
  0.980605E+02  0.880800E+00 -0.628513E+01  0.553817E-03  0.110227E+02  0.754171E+01  0.138149E+02  0.144945E+02  0.174250E+03
  0.980605E+02  0.880800E+00 -0.628513E+01  0.553817E-03  0.968521E+01  0.983423E+01  0.185337E+02  0.189383E+02  0.173510E+03
  0.980605E+02  0.880800E+00 -0.628513E+01  0.553817E-03  0.968521E+01  0.924548E+01  0.185337E+02  0.156171E+02  0.174350E+03
  0.980605E+02  0.880800E+00 -0.628513E+01  0.553817E-03  0.118277E+02  0.924548E+01  0.165065E+02  0.135419E+02  0.174404E+03
  0.980605E+02  0.880800E+00 -0.628513E+01  0.553817E-03  0.114415E+02  0.747308E+01  0.150483E+02  0.180885E+02  0.173402E+03
  0.980605E+02  0.264016E+01 -0.322218E+01  0.553817E-03  0.113605E+02  0.794702E+01  0.143858E+02  0.176165E+02  0.174224E+03
  0.980605E+02  0.264016E+01 -0.273534E+01  0.553817E-03  0.113605E+02  0.794702E+01  0.143858E+02  0.165204E+02  0.174586E+03
  0.980605E+02  0.264016E+01 -0.273534E+01  0.553817E-03  0.113605E+02  0.911002E+01  0.143576E+02  0.165204E+02  0.175001E+03
  0.980605E+02  0.233035E+01  0.223081E+01  0.553817E-03  0.112089E+02  0.911002E+01  0.132698E+02  0.191690E+02  0.174689E+03
  0.980605E+02  0.233035E+01  0.223081E+01  0.553817E-03  0.124573E+02  0.102748E+02  0.132698E+02  0.184392E+02  0.174380E+03
  0.980605E+02  0.233035E+01  0.713524E+01  0.553817E-03  0.124573E+02  0.136076E+02  0.128246E+02  0.146228E+02  0.172867E+03
  0.980605E+02  0.233035E+01  0.713524E+01  0.553817E-03  0.124573E+02  0.123628E+02  0.108399E+02  0.154501E+02  0.172685E+03
  0.980605E+02 -0.901942E+00 -0.524808E+01  0.553817E-03  0.124573E+02  0.970828E+01  0.108399E+02  0.134697E+02  0.173425E+03
  0.969114E+02 -0.901942E+00 -0.524808E+01  0.775242E-03  0.124573E+02  0.818316E+01  0.170992E+02  0.134697E+02  0.173049E+03
  0.969114E+02 -0.901942E+00 -0.524808E+01  0.775242E-03  0.107203E+02  0.122113E+02  0.176447E+02  0.134785E+02  0.173200E+03
  0.976852E+02 -0.901942E+00 -0.816775E+01  0.775242E-03  0.984028E+01  0.122113E+02  0.144820E+02  0.171023E+02  0.173470E+03
  0.976852E+02  0.403982E+01 -0.123997E+02  0.775242E-03  0.984028E+01  0.859242E+01  0.157252E+02  0.176974E+02  0.171929E+03
  0.976852E+02  0.403982E+01 -0.123997E+02  0.971088E-03  0.984028E+01  0.959447E+01  0.157252E+02  0.199229E+02  0.169979E+03
  0.976852E+02  0.122816E+01 -0.110275E+02  0.971088E-03  0.868107E+01  0.959447E+01  0.134190E+02  0.211397E+02  0.170306E+03
  0.976852E+02  0.122816E+01 -0.110275E+02  0.971088E-03  0.904843E+01  0.915924E+01  0.134190E+02  0.211397E+02  0.170361E+03
  0.984045E+02  0.122816E+01 -0.110275E+02  0.971088E-03  0.890458E+01  0.915924E+01  0.172960E+02  0.167676E+02  0.171088E+03
  0.982755E+02  0.122816E+01 -0.110275E+02  0.747984E-03  0.890458E+01  0.915924E+01  0.118907E+02  0.167676E+02  0.172808E+03
  0.982755E+02  0.122816E+01  0.483475E+00  0.747984E-03  0.816588E+01  0.110006E+02  0.118907E+02  0.204678E+02  0.173090E+03
  0.982755E+02  0.122816E+01  0.483475E+00  0.747984E-03  0.102491E+02  0.112833E+02  0.144416E+02  0.204678E+02  0.173736E+03
  0.982755E+02  0.122816E+01  0.310018E+01  0.747984E-03  0.102491E+02  0.112833E+02  0.158156E+02  0.208374E+02  0.173452E+03
  0.982755E+02  0.122816E+01  0.310018E+01  0.747984E-03  0.994604E+01  0.106978E+02  0.158156E+02  0.208374E+02  0.173668E+03
  0.982755E+02  0.212343E+01  0.310018E+01  0.747984E-03  0.996228E+01  0.103431E+02  0.158156E+02  0.208374E+02  0.173649E+03
  0.982755E+02  0.212343E+01  0.556813E+01  0.747984E-03  0.996228E+01  0.102203E+02  0.162928E+02  0.188359E+02  0.174185E+03
  0.982755E+02  0.212343E+01 -0.373225E+01  0.747984E-03  0.103337E+02  0.102203E+02  0.162928E+02  0.186652E+02  0.174007E+03
  0.982755E+02  0.212343E+01  0.794754E+01  0.768462E-03  0.120355E+02  0.102203E+02  0.157912E+02  0.178585E+02  0.173411E+03
  0.982755E+02  0.212343E+01  0.794754E+01  0.768462E-03  0.114431E+02  0.102203E+02  0.157912E+02  0.186811E+02  0.173396E+03
  0.982755E+02  0.212343E+01 -0.391315E+01  0.768462E-03  0.968228E+01  0.102203E+02  0.136691E+02  0.186811E+02  0.174062E+03
  0.982755E+02  0.117849E+01 -0.391315E+01  0.768462E-03  0.104387E+02  0.987528E+01  0.136691E+02  0.157364E+02  0.174890E+03
  0.982755E+02  0.117849E+01  0.104161E+02  0.768462E-03  0.107449E+02  0.118282E+02  0.139819E+02  0.157364E+02  0.173358E+03
  0.100194E+03  0.117849E+01  0.179387E+02  0.768462E-03  0.107449E+02  0.113519E+02  0.127928E+02  0.154248E+02  0.171332E+03
  0.989398E+02  0.873920E+00  0.184982E+02  0.768462E-03  0.107449E+02  0.113519E+02  0.127928E+02  0.128518E+02  0.170306E+03
  0.989398E+02  0.873920E+00  0.184982E+02  0.768462E-03  0.121250E+02  0.102637E+02  0.100141E+02  0.135820E+02  0.168720E+03
  0.989398E+02  0.341332E+01  0.164732E+02  0.768462E-03  0.117976E+02  0.992179E+01  0.100141E+02  0.135820E+02  0.169733E+03
  0.989398E+02  0.389849E+01 -0.282936E+01  0.768462E-03  0.825555E+01  0.111151E+02  0.110740E+02  0.135820E+02  0.172064E+03
  0.989398E+02  0.660291E+00 -0.282936E+01  0.768462E-03  0.825555E+01  0.884552E+01  0.160264E+02  0.135820E+02  0.173742E+03
  0.989398E+02  0.125079E+00 -0.282936E+01  0.768462E-03  0.808195E+01  0.701757E+01  0.164286E+02  0.135820E+02  0.172438E+03
  0.988016E+02  0.663561E-01  0.392353E+01  0.768462E-03  0.808195E+01  0.701757E+01  0.151755E+02  0.157677E+02  0.173330E+03
  0.988016E+02  0.432255E+00  0.937339E+01  0.768462E-03  0.103332E+02  0.680353E+01  0.196376E+02  0.159547E+02  0.171711E+03
  0.988016E+02  0.361787E+01  0.937339E+01  0.768462E-03  0.103332E+02  0.936231E+01  0.196376E+02  0.137721E+02  0.172883E+03
  0.988016E+02  0.361787E+01 -0.148346E+01  0.768462E-03  0.807307E+01  0.831654E+01  0.157026E+02  0.137721E+02  0.173378E+03
  0.988016E+02  0.123769E+01  0.123396E+01  0.768462E-03  0.807307E+01  0.831654E+01  0.183307E+02  0.198532E+02  0.172334E+03
  0.988016E+02  0.123769E+01 -0.525921E+01  0.768462E-03  0.807307E+01  0.778975E+01  0.183307E+02  0.198532E+02  0.171151E+03
  0.968720E+02  0.123769E+01 -0.525921E+01  0.768462E-03  0.788320E+01  0.785186E+01  0.161145E+02  0.211522E+02  0.172030E+03
  0.991519E+02 -0.138097E+01  0.106543E+01  0.768462E-03  0.746767E+01  0.947559E+01  0.161145E+02  0.211522E+02  0.171453E+03
  0.991519E+02  0.138964E+01  0.106543E+01  0.768462E-03  0.746767E+01  0.103014E+02  0.113286E+02  0.153009E+02  0.172743E+03
  0.991519E+02  0.138964E+01  0.673518E+01  0.768462E-03  0.746767E+01  0.904782E+01  0.113286E+02  0.153009E+02  0.173008E+03
  0.991519E+02  0.604230E+00  0.673518E+01  0.768462E-03  0.746767E+01  0.841617E+01  0.137192E+02  0.153009E+02  0.173563E+03
  0.991519E+02  0.604230E+00  0.673518E+01  0.768462E-03  0.756741E+01  0.110400E+02  0.137192E+02  0.153009E+02  0.173622E+03
  0.991519E+02  0.604230E+00  0.673518E+01  0.768462E-03  0.756741E+01  0.105636E+02  0.144750E+02  0.215422E+02  0.171806E+03
  0.991519E+02  0.604230E+00  0.673518E+01  0.768462E-03  0.104922E+02  0.105636E+02  0.192358E+02  0.215422E+02  0.171380E+03
  0.991519E+02  0.604230E+00  0.112251E+02  0.768462E-03  0.104922E+02  0.105636E+02  0.190476E+02  0.215422E+02  0.170948E+03
  0.991519E+02  0.604230E+00  0.112251E+02  0.768462E-03  0.104922E+02  0.105636E+02  0.190476E+02  0.173952E+02  0.172525E+03
  0.991519E+02  0.604230E+00  0.112251E+02  0.768462E-03  0.104922E+02  0.835380E+01  0.143759E+02  0.154213E+02  0.173750E+03
  0.991519E+02  0.604230E+00  0.112251E+02  0.768462E-03  0.119883E+02  0.835380E+01  0.143439E+02  0.161930E+02  0.173122E+03
  0.991519E+02  0.604230E+00  0.112251E+02  0.768462E-03  0.119883E+02  0.863514E+01  0.158547E+02  0.133797E+02  0.173211E+03
  0.991519E+02  0.604230E+00  0.864850E+01  0.672321E-03  0.117156E+02  0.108178E+02  0.158547E+02  0.179871E+02  0.173550E+03
  0.991519E+02  0.604230E+00  0.514859E+01  0.672321E-03  0.115765E+02  0.760812E+01  0.158547E+02  0.139797E+02  0.173838E+03
  0.991519E+02  0.604230E+00  0.514859E+01  0.672321E-03  0.902845E+01  0.815600E+01  0.168277E+02  0.172679E+02  0.173986E+03
  0.977091E+02  0.604230E+00  0.514859E+01  0.672321E-03  0.825685E+01  0.815600E+01  0.168277E+02  0.126152E+02  0.174570E+03
  0.977091E+02  0.604230E+00  0.514859E+01  0.639962E-03  0.825685E+01  0.808462E+01  0.168277E+02  0.131604E+02  0.174773E+03
  0.977091E+02  0.604230E+00  0.514859E+01  0.520962E-03  0.957435E+01  0.808462E+01  0.168277E+02  0.153241E+02  0.175038E+03
  0.977091E+02  0.533989E+01  0.504197E+01  0.651074E-03  0.974040E+01  0.897039E+01  0.135118E+02  0.125723E+02  0.174068E+03
  0.982406E+02  0.533989E+01  0.504197E+01  0.651074E-03  0.105003E+02  0.897039E+01  0.135118E+02  0.125723E+02  0.174089E+03
  0.982406E+02  0.533989E+01  0.530035E+01  0.651074E-03  0.818994E+01  0.667370E+01  0.109516E+02  0.125723E+02  0.171354E+03
  0.982406E+02  0.777106E+01  0.530035E+01  0.762951E-03  0.818994E+01  0.667370E+01  0.130764E+02  0.155301E+02  0.170337E+03
  0.982406E+02  0.564337E+01  0.331818E+01  0.762951E-03  0.127711E+02  0.713846E+01  0.107783E+02  0.155301E+02  0.170886E+03
  0.982406E+02  0.564337E+01  0.297965E+01  0.762951E-03  0.126939E+02  0.105726E+02  0.101261E+02  0.100064E+02  0.169828E+03
  0.982406E+02  0.564337E+01  0.647195E+01  0.762951E-03  0.107492E+02  0.105726E+02  0.101261E+02  0.100064E+02  0.170367E+03
  0.982406E+02  0.564337E+01  0.159974E+01  0.762951E-03  0.114682E+02  0.120733E+02  0.980029E+01  0.914450E+01  0.168631E+03
  0.983925E+02 -0.227141E+01  0.159974E+01  0.712827E-03  0.115151E+02  0.117379E+02  0.980029E+01  0.914450E+01  0.169870E+03
  0.975734E+02 -0.227141E+01  0.159974E+01  0.712827E-03  0.113462E+02  0.969104E+01  0.126190E+02  0.914450E+01  0.171963E+03
  0.984981E+02  0.326609E+01  0.507148E+01  0.488906E-03  0.123923E+02  0.929207E+01  0.126190E+02  0.914450E+01  0.171136E+03
  0.984981E+02  0.142546E+01  0.507148E+01  0.488906E-03  0.999104E+01  0.929207E+01  0.126190E+02  0.914450E+01  0.172541E+03
  0.984981E+02  0.142546E+01 -0.644527E+00  0.488906E-03  0.991468E+01  0.952203E+01  0.175172E+02  0.117116E+02  0.174010E+03
  0.984981E+02  0.148444E+01  0.839677E+01  0.488906E-03  0.768108E+01  0.711257E+01  0.174460E+02  0.142085E+02  0.172608E+03
  0.984981E+02  0.148444E+01  0.839677E+01  0.488906E-03  0.742437E+01  0.711257E+01  0.174460E+02  0.142085E+02  0.172403E+03
  0.984981E+02  0.148444E+01  0.839677E+01  0.488906E-03  0.742437E+01  0.856783E+01  0.173523E+02  0.134960E+02  0.173343E+03
  0.984981E+02  0.148444E+01  0.839677E+01  0.527945E-03  0.742437E+01  0.856783E+01  0.158005E+02  0.118735E+02  0.173565E+03
  0.984981E+02  0.413977E+01  0.839677E+01  0.527945E-03  0.109539E+02  0.106140E+02  0.975011E+01  0.116570E+02  0.171370E+03
  0.100044E+03 -0.373827E+01  0.839677E+01  0.527945E-03  0.105207E+02  0.106140E+02  0.940175E+01  0.154037E+02  0.168598E+03
  0.100044E+03 -0.373030E+01  0.821444E+01  0.527945E-03  0.887809E+01  0.106140E+02  0.102473E+02  0.154037E+02  0.169436E+03
  0.100044E+03 -0.373030E+01  0.821444E+01  0.527945E-03  0.887809E+01  0.120449E+02  0.102473E+02  0.154037E+02  0.168921E+03
  0.100044E+03 -0.373030E+01  0.872819E+01  0.731001E-03  0.887809E+01  0.102070E+02  0.161071E+02  0.140958E+02  0.172220E+03
  0.978086E+02 -0.373030E+01  0.872819E+01  0.731001E-03  0.106283E+02  0.876088E+01  0.116525E+02  0.138954E+02  0.172076E+03
  0.978086E+02 -0.373030E+01  0.335901E+01  0.731001E-03  0.106283E+02  0.723544E+01  0.140134E+02  0.153908E+02  0.172969E+03
  0.978086E+02  0.168108E+00  0.335901E+01  0.571802E-03  0.106283E+02  0.723544E+01  0.142121E+02  0.153908E+02  0.175081E+03
  0.978086E+02  0.815343E+00  0.411308E+01  0.724217E-03  0.110867E+02  0.749560E+01  0.142121E+02  0.153908E+02  0.174606E+03
  0.978086E+02 -0.110645E+01  0.526092E+01  0.724217E-03  0.842624E+01  0.942156E+01  0.150630E+02  0.153908E+02  0.174861E+03
  0.966128E+02  0.111080E+01  0.247244E+01  0.724217E-03  0.125978E+02  0.942156E+01  0.159181E+02  0.153908E+02  0.173266E+03
  0.966128E+02  0.111080E+01 -0.544265E+01  0.724217E-03  0.121554E+02  0.942156E+01  0.159625E+02  0.155988E+02  0.174090E+03
  0.966128E+02  0.111080E+01 -0.544265E+01  0.724217E-03  0.943524E+01  0.859058E+01  0.192654E+02  0.162561E+02  0.173600E+03
  0.966128E+02  0.111080E+01 -0.658942E+01  0.724217E-03  0.103024E+02  0.859058E+01  0.167766E+02  0.162561E+02  0.174181E+03
  0.966128E+02  0.111080E+01 -0.658942E+01  0.724217E-03  0.103024E+02  0.859058E+01  0.167766E+02  0.169510E+02  0.174033E+03
  0.966128E+02  0.111080E+01 -0.658942E+01  0.724217E-03  0.100688E+02  0.104699E+02  0.167766E+02  0.145708E+02  0.174458E+03
  0.966128E+02  0.180861E+01 -0.658942E+01  0.724217E-03  0.100688E+02  0.104699E+02  0.154865E+02  0.134552E+02  0.174600E+03
  0.966128E+02  0.180861E+01 -0.658942E+01  0.724217E-03  0.103875E+02  0.117151E+02  0.154865E+02  0.134552E+02  0.174152E+03
  0.982025E+02  0.180861E+01 -0.298799E+01  0.516800E-03  0.103875E+02  0.117151E+02  0.139899E+02  0.174016E+02  0.174357E+03
  0.982025E+02  0.180861E+01 -0.298799E+01  0.516800E-03  0.103875E+02  0.746732E+01  0.160702E+02  0.204215E+02  0.172843E+03
  0.982025E+02  0.180861E+01 -0.298799E+01  0.516800E-03  0.767372E+01  0.949696E+01  0.143385E+02  0.207723E+02  0.173075E+03
  0.982025E+02  0.180861E+01 -0.490950E+00  0.516800E-03  0.129952E+02  0.975387E+01  0.161876E+02  0.163504E+02  0.174284E+03
  0.982025E+02  0.180861E+01 -0.490950E+00  0.516800E-03  0.128287E+02  0.876712E+01  0.175524E+02  0.120636E+02  0.173764E+03
  0.983765E+02  0.180861E+01 -0.490950E+00  0.516800E-03  0.128287E+02  0.116294E+02  0.175524E+02  0.120636E+02  0.173118E+03
  0.969428E+02  0.180861E+01 -0.490950E+00  0.516800E-03  0.957033E+01  0.125112E+02  0.160348E+02  0.120636E+02  0.174391E+03
  0.969428E+02  0.180861E+01 -0.330290E+01  0.645706E-03  0.124583E+02  0.125112E+02  0.160348E+02  0.116899E+02  0.173504E+03
  0.969428E+02  0.180861E+01 -0.330290E+01  0.645706E-03  0.124583E+02  0.120563E+02  0.177297E+02  0.116899E+02  0.173337E+03
  0.969428E+02  0.576299E+00 -0.330290E+01  0.645706E-03  0.123033E+02  0.100526E+02  0.168148E+02  0.112967E+02  0.174088E+03
  0.976810E+02  0.576299E+00  0.203611E+01  0.645706E-03  0.123033E+02  0.100526E+02  0.168148E+02  0.112967E+02  0.174477E+03
  0.976810E+02  0.310666E+01  0.150430E+01  0.645706E-03  0.125122E+02  0.117597E+02  0.168148E+02  0.113290E+02  0.173586E+03
  0.978416E+02  0.310666E+01  0.150430E+01  0.645706E-03  0.135629E+02  0.117597E+02  0.168148E+02  0.113290E+02  0.172978E+03
  0.978416E+02  0.310666E+01  0.150430E+01  0.645706E-03  0.955436E+01  0.117597E+02  0.969780E+01  0.113290E+02  0.172799E+03
  0.978416E+02  0.310666E+01  0.441113E+01  0.645706E-03  0.955436E+01  0.857134E+01  0.969780E+01  0.182937E+02  0.172883E+03
  0.978416E+02  0.310666E+01  0.241626E+01  0.645706E-03  0.610063E+01  0.857134E+01  0.165704E+02  0.158389E+02  0.172853E+03
  0.978416E+02  0.310666E+01  0.729770E+01  0.645706E-03  0.754182E+01  0.977976E+01  0.136746E+02  0.145194E+02  0.174283E+03
  0.991976E+02  0.310666E+01  0.729770E+01  0.645706E-03  0.754182E+01  0.977976E+01  0.163225E+02  0.145194E+02  0.173646E+03
  0.991976E+02  0.310666E+01  0.754816E+01  0.645706E-03  0.754182E+01  0.975015E+01  0.127693E+02  0.153942E+02  0.173594E+03
  0.991976E+02  0.381790E+01  0.947471E+01  0.645706E-03  0.754182E+01  0.975015E+01  0.127693E+02  0.153942E+02  0.173189E+03
  0.991976E+02  0.381790E+01  0.824482E+00  0.645706E-03  0.106207E+02  0.975015E+01  0.155835E+02  0.158083E+02  0.173403E+03
  0.975054E+02  0.381790E+01 -0.603843E+01  0.645706E-03  0.986249E+01  0.989567E+01  0.155835E+02  0.160745E+02  0.174806E+03
  0.975054E+02  0.268790E+01  0.410413E+01  0.645706E-03  0.970774E+01  0.989567E+01  0.123606E+02  0.160745E+02  0.175219E+03
  0.975054E+02  0.268790E+01  0.118098E+01  0.645706E-03  0.112841E+02  0.989567E+01  0.123606E+02  0.160745E+02  0.175305E+03
  0.975054E+02  0.268790E+01  0.118098E+01  0.645706E-03  0.830229E+01  0.744193E+01  0.157062E+02  0.123011E+02  0.174595E+03
  0.973417E+02  0.178680E+01  0.692745E+01  0.645706E-03  0.956677E+01  0.797654E+01  0.157062E+02  0.116018E+02  0.173633E+03
  0.973417E+02  0.423853E+01 -0.245887E+01  0.621782E-03  0.115436E+02  0.797654E+01  0.147672E+02  0.173701E+02  0.174071E+03
  0.973417E+02  0.423853E+01 -0.393232E+01  0.758866E-03  0.961837E+01  0.809732E+01  0.153873E+02  0.180508E+02  0.173713E+03
  0.973417E+02  0.423853E+01 -0.393232E+01  0.758866E-03  0.961837E+01  0.144504E+02  0.143036E+02  0.180508E+02  0.172049E+03
  0.973417E+02  0.264343E+01 -0.434156E+01  0.758866E-03  0.118250E+02  0.118226E+02  0.137137E+02  0.180508E+02  0.173565E+03
  0.973417E+02  0.446650E+01  0.445756E+01  0.758866E-03  0.992724E+01  0.118226E+02  0.137137E+02  0.138911E+02  0.173663E+03
  0.973417E+02 -0.625349E+00  0.826303E+01  0.758866E-03  0.101323E+02  0.104673E+02  0.137137E+02  0.138911E+02  0.173300E+03
  0.973417E+02  0.580424E+01  0.826303E+01  0.460247E-03  0.647884E+01  0.124437E+02  0.114931E+02  0.106472E+02  0.166284E+03
