Km_SU1_Rh_a0  Km_SU1_Rh_a1  Km_SU1_Rh_a2  Km_SU1_Rh_a3  Km_SU1_Rh_a4  Km_SU2_Rh_a0  Km_SU2_Rh_a1  Km_SU2_Rh_a2  Km_SU1_Ai_a0  Km_SU1_Ai_a1  Km_SU1_Ai_a2  Km_SU1_Ai_a3  Km_SU1_Ai_a4  Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.408415E+02 -0.803337E+00  0.277247E+01  0.366781E+01  0.105641E+02  0.373523E+02 -0.826125E+00 -0.107287E+02  0.190474E+02 -0.756793E+01 -0.849223E+01 -0.196346E+01  0.720380E+01  0.255181E+00  0.352515E-01  0.974681E-02  0.623533E-02  0.180779E-01 -0.911610E+02
  0.405924E+02 -0.104323E+01  0.357254E+01  0.366781E+01  0.105641E+02  0.371799E+02 -0.826125E+00 -0.107287E+02  0.190474E+02 -0.756793E+01 -0.849223E+01 -0.200356E+01  0.720380E+01  0.255181E+00  0.352515E-01  0.816075E-02  0.623533E-02  0.180779E-01 -0.891580E+02
  0.405924E+02 -0.104323E+01  0.357254E+01  0.366781E+01  0.985964E+01  0.371799E+02 -0.826125E+00 -0.107287E+02  0.190474E+02 -0.756793E+01 -0.849223E+01 -0.200356E+01  0.743221E+01  0.254732E+00  0.352515E-01  0.495660E-03  0.623533E-02  0.149348E-02 -0.869540E+02
  0.405924E+02 -0.104323E+01  0.148065E+01  0.366781E+01  0.985964E+01  0.371799E+02  0.147750E+01 -0.107287E+02  0.190474E+02 -0.756793E+01 -0.849223E+01 -0.200356E+01  0.743221E+01  0.254732E+00  0.352515E-01  0.495660E-03  0.623533E-02  0.149348E-02 -0.891055E+02
  0.405924E+02 -0.104323E+01  0.148065E+01  0.366781E+01  0.985964E+01  0.373942E+02  0.147750E+01 -0.107287E+02  0.190474E+02 -0.756793E+01 -0.849005E+01 -0.208186E+01  0.743221E+01  0.254732E+00  0.352515E-01  0.239403E-03  0.623533E-02  0.149348E-02 -0.882159E+02
  0.402136E+02 -0.104323E+01  0.148065E+01  0.366781E+01  0.985964E+01  0.373942E+02  0.147750E+01 -0.107287E+02  0.190474E+02 -0.756793E+01 -0.849005E+01 -0.208186E+01  0.743221E+01  0.254732E+00  0.274635E-01  0.239403E-03  0.480069E-02  0.149348E-02 -0.867976E+02
  0.402136E+02 -0.104323E+01  0.337940E+01  0.366781E+01  0.985964E+01  0.373942E+02  0.147750E+01 -0.107287E+02  0.190474E+02 -0.756793E+01 -0.849005E+01 -0.208186E+01  0.745818E+01  0.254732E+00  0.652253E-02  0.239403E-03  0.480069E-02  0.149348E-02 -0.827073E+02
  0.402136E+02 -0.104323E+01  0.337940E+01  0.366781E+01  0.985964E+01  0.375538E+02  0.147750E+01 -0.107287E+02  0.190474E+02 -0.756793E+01 -0.849005E+01 -0.208186E+01  0.745818E+01  0.254732E+00  0.652253E-02  0.239403E-03  0.480069E-02  0.149348E-02 -0.829747E+02
  0.402136E+02 -0.123700E+01  0.337940E+01  0.366781E+01  0.985964E+01  0.356095E+02  0.147750E+01 -0.829469E+01  0.190474E+02 -0.757763E+01 -0.849005E+01 -0.195786E+01  0.745818E+01  0.254732E+00  0.652253E-02  0.239403E-03  0.200449E-03  0.149348E-02 -0.834247E+02
  0.402136E+02 -0.123700E+01  0.337940E+01  0.366781E+01  0.621310E+01  0.356095E+02  0.147750E+01 -0.829469E+01  0.190474E+02 -0.757763E+01 -0.849005E+01 -0.195786E+01  0.786884E+01  0.254732E+00  0.652253E-02  0.239403E-03  0.200449E-03  0.149348E-02 -0.837404E+02
  0.402136E+02 -0.123700E+01  0.337940E+01  0.366781E+01  0.621310E+01  0.356095E+02  0.793523E+00 -0.829469E+01  0.190474E+02 -0.764561E+01 -0.849005E+01 -0.195786E+01  0.786884E+01  0.254732E+00  0.652253E-02  0.173219E-02  0.200449E-03  0.149348E-02 -0.813076E+02
  0.402136E+02 -0.123700E+01  0.337940E+01  0.366781E+01  0.621310E+01  0.356095E+02  0.915586E+00 -0.773380E+01  0.190474E+02 -0.766330E+01 -0.850199E+01 -0.195786E+01  0.786884E+01  0.246154E+00  0.652253E-02  0.173219E-02  0.920020E-02  0.149348E-02 -0.815779E+02
  0.402136E+02 -0.123700E+01  0.244547E+01  0.823517E+01  0.621310E+01  0.356095E+02  0.915586E+00 -0.773380E+01  0.190474E+02 -0.766330E+01 -0.850199E+01 -0.195786E+01  0.786884E+01  0.246154E+00  0.422213E-02  0.173219E-02  0.920020E-02  0.149348E-02 -0.846929E+02
  0.402136E+02 -0.174615E+01  0.164667E+01  0.906969E+01  0.621310E+01  0.356095E+02  0.915586E+00 -0.773380E+01  0.190474E+02 -0.766330E+01 -0.850199E+01 -0.193331E+01  0.786884E+01  0.246154E+00  0.422213E-02  0.173219E-02  0.920020E-02  0.149348E-02 -0.878340E+02
  0.402136E+02 -0.174615E+01  0.164667E+01  0.658046E+01  0.621310E+01  0.356095E+02  0.915586E+00 -0.642355E+01  0.190474E+02 -0.770821E+01 -0.850199E+01 -0.184482E+01  0.782764E+01  0.246154E+00  0.422213E-02  0.173219E-02  0.920020E-02  0.149348E-02 -0.847970E+02
  0.402136E+02 -0.234805E+01  0.164667E+01  0.658046E+01  0.470737E+01  0.356095E+02 -0.245451E+01 -0.642355E+01  0.190474E+02 -0.770821E+01 -0.850199E+01 -0.184482E+01  0.782764E+01  0.246154E+00  0.422213E-02  0.173219E-02  0.920020E-02  0.149348E-02 -0.870423E+02
  0.400323E+02 -0.234805E+01  0.164667E+01  0.373516E+01  0.470737E+01  0.356095E+02 -0.245451E+01 -0.289575E+01  0.190474E+02 -0.770821E+01 -0.850199E+01 -0.184482E+01  0.782764E+01  0.246154E+00  0.422213E-02  0.173219E-02  0.920020E-02  0.107738E-01 -0.857848E+02
  0.400323E+02 -0.280182E+01  0.164667E+01  0.373516E+01  0.470737E+01  0.356095E+02 -0.245451E+01 -0.289575E+01  0.190474E+02 -0.770821E+01 -0.847260E+01 -0.184482E+01  0.782764E+01  0.246154E+00  0.422213E-02  0.173219E-02  0.350822E-02  0.116992E-01 -0.867695E+02
  0.400323E+02 -0.280182E+01  0.272965E+01  0.373516E+01  0.936901E+01  0.368232E+02 -0.245451E+01 -0.289575E+01  0.190474E+02 -0.770821E+01 -0.847260E+01 -0.190644E+01  0.770757E+01  0.246154E+00  0.422213E-02  0.846584E-02  0.350822E-02  0.841050E-02 -0.869452E+02
  0.400323E+02 -0.280182E+01  0.272965E+01  0.373516E+01  0.936901E+01  0.360294E+02 -0.245451E+01 -0.289575E+01  0.190474E+02 -0.768159E+01 -0.847260E+01 -0.184046E+01  0.738658E+01  0.246154E+00  0.422213E-02  0.846584E-02  0.350822E-02  0.220129E-02 -0.857441E+02
  0.400323E+02 -0.280182E+01  0.272965E+01  0.373516E+01  0.208262E+01  0.360294E+02 -0.263165E+01 -0.289575E+01  0.190371E+02 -0.768159E+01 -0.847260E+01 -0.184046E+01  0.738658E+01  0.271252E+00  0.422213E-02  0.137042E-01  0.350822E-02  0.898961E-02 -0.886863E+02
  0.400323E+02 -0.280182E+01  0.210544E+01  0.262805E+01  0.208262E+01  0.360294E+02 -0.263165E+01 -0.289575E+01  0.190371E+02 -0.768159E+01 -0.847260E+01 -0.184046E+01  0.738658E+01  0.271252E+00  0.422213E-02  0.285723E-03  0.350822E-02  0.898961E-02 -0.871332E+02
  0.400323E+02 -0.280182E+01  0.210544E+01  0.452117E+01  0.208262E+01  0.360768E+02 -0.263165E+01 -0.289575E+01  0.190371E+02 -0.768159E+01 -0.847260E+01 -0.184046E+01  0.738658E+01  0.271252E+00  0.880381E-02  0.278308E-02  0.350822E-02  0.644723E-02 -0.880377E+02
  0.400323E+02 -0.280182E+01  0.210544E+01  0.394990E+01  0.208262E+01  0.360768E+02 -0.263165E+01 -0.324357E+01  0.190371E+02 -0.768159E+01 -0.847260E+01 -0.182394E+01  0.738658E+01  0.271252E+00  0.880381E-02  0.278308E-02  0.350822E-02  0.189457E-01 -0.889961E+02
  0.400323E+02 -0.280182E+01  0.254018E+01  0.394990E+01  0.208262E+01  0.360768E+02 -0.263165E+01 -0.324357E+01  0.190371E+02 -0.768159E+01 -0.847260E+01 -0.168151E+01  0.718160E+01  0.271252E+00  0.880381E-02  0.278308E-02  0.350822E-02  0.131466E-01 -0.893466E+02
  0.390754E+02 -0.280182E+01  0.254018E+01  0.394990E+01  0.186524E+01  0.355617E+02 -0.263165E+01 -0.579250E+01  0.190387E+02 -0.770383E+01 -0.847260E+01 -0.168151E+01  0.715334E+01  0.271252E+00  0.880381E-02  0.278308E-02  0.268140E-02  0.565925E-02 -0.903797E+02
  0.390754E+02 -0.217392E+00  0.170457E+01  0.166812E+01  0.186524E+01  0.355617E+02  0.227309E+00 -0.579250E+01  0.190387E+02 -0.770383E+01 -0.847260E+01 -0.168151E+01  0.715334E+01  0.271252E+00  0.880381E-02  0.278308E-02  0.114748E-02  0.565925E-02 -0.891595E+02
  0.390754E+02 -0.217392E+00  0.170457E+01  0.166812E+01  0.643282E+01  0.355617E+02  0.227309E+00 -0.579250E+01  0.190387E+02 -0.770383E+01 -0.840138E+01 -0.168151E+01  0.715334E+01  0.266792E+00  0.880381E-02  0.278308E-02  0.114748E-02  0.565925E-02 -0.903815E+02
  0.390754E+02 -0.217392E+00  0.170457E+01  0.141427E+01  0.300738E+01  0.347408E+02  0.227309E+00 -0.579250E+01  0.190035E+02 -0.770383E+01 -0.838112E+01 -0.168151E+01  0.715334E+01  0.266792E+00  0.121101E-01  0.278308E-02  0.114748E-02  0.188219E-01 -0.914576E+02
  0.390754E+02 -0.217392E+00  0.170457E+01  0.141427E+01  0.669487E+01  0.347408E+02  0.227309E+00 -0.579250E+01  0.190035E+02 -0.770383E+01 -0.841320E+01 -0.168151E+01  0.715334E+01  0.249889E+00  0.152694E-01  0.278308E-02  0.114748E-02  0.188219E-01 -0.914068E+02
  0.390754E+02 -0.193325E+01  0.170457E+01  0.356177E+01  0.669487E+01  0.347408E+02  0.227309E+00 -0.579250E+01  0.190035E+02 -0.768921E+01 -0.841320E+01 -0.168151E+01  0.715334E+01  0.255017E+00  0.110338E-02  0.278308E-02  0.494885E-03  0.205752E-01 -0.870506E+02
  0.393589E+02 -0.193325E+01  0.170457E+01  0.356177E+01  0.669487E+01  0.347408E+02 -0.132349E+01 -0.579250E+01  0.190035E+02 -0.768921E+01 -0.841320E+01 -0.167918E+01  0.715334E+01  0.255017E+00  0.110338E-02  0.376324E-02  0.494885E-03  0.205752E-01 -0.871329E+02
  0.393589E+02 -0.193325E+01  0.170457E+01  0.356177E+01  0.649869E+01  0.347408E+02 -0.132349E+01 -0.589748E+01  0.190035E+02 -0.768921E+01 -0.843532E+01 -0.167918E+01  0.715334E+01  0.266096E+00  0.110338E-02  0.832729E-03  0.494885E-03  0.169619E-01 -0.867799E+02
  0.393589E+02 -0.193325E+01  0.170457E+01  0.356177E+01  0.419263E+01  0.361915E+02 -0.132349E+01 -0.589748E+01  0.190035E+02 -0.768921E+01 -0.843532E+01 -0.167918E+01  0.715334E+01  0.242659E+00  0.110338E-02  0.832729E-03  0.494885E-03  0.169619E-01 -0.844361E+02
  0.393589E+02 -0.193325E+01  0.170457E+01  0.356177E+01  0.456547E+01  0.361915E+02 -0.132349E+01 -0.416964E+01  0.190035E+02 -0.768921E+01 -0.843532E+01 -0.167918E+01  0.715334E+01  0.242659E+00  0.110338E-02  0.832729E-03  0.494885E-03  0.961783E-02 -0.845957E+02
  0.393589E+02 -0.193325E+01  0.170457E+01  0.356177E+01  0.497661E+01  0.363306E+02 -0.132349E+01 -0.416964E+01  0.190035E+02 -0.768921E+01 -0.843532E+01 -0.167918E+01  0.715334E+01  0.242659E+00  0.110338E-02  0.832729E-03  0.123567E-02  0.961783E-02 -0.847352E+02
  0.394079E+02 -0.193325E+01  0.307644E+01  0.356177E+01  0.497661E+01  0.363306E+02 -0.132349E+01 -0.654632E+01  0.190035E+02 -0.768921E+01 -0.843532E+01 -0.167918E+01  0.715334E+01  0.242659E+00  0.553736E-02  0.832729E-03  0.791465E-03  0.612505E-02 -0.831247E+02
  0.394079E+02 -0.193325E+01  0.307644E+01  0.356177E+01  0.497661E+01  0.363306E+02 -0.868952E+00 -0.654632E+01  0.190035E+02 -0.764493E+01 -0.843532E+01 -0.168114E+01  0.715334E+01  0.242659E+00  0.553736E-02  0.832729E-03  0.892466E-02  0.612505E-02 -0.855597E+02
  0.394079E+02 -0.649410E+00  0.307644E+01  0.356177E+01  0.514578E+01  0.363306E+02 -0.868952E+00 -0.994410E+01  0.190035E+02 -0.764493E+01 -0.845927E+01 -0.168114E+01  0.715334E+01  0.242659E+00  0.553736E-02  0.279377E-02  0.329246E-02  0.612505E-02 -0.869842E+02
  0.394079E+02 -0.659522E+00  0.307644E+01  0.356177E+01  0.514578E+01  0.363306E+02 -0.868952E+00 -0.994410E+01  0.190035E+02 -0.764493E+01 -0.845927E+01 -0.168114E+01  0.715334E+01  0.242659E+00  0.553736E-02  0.279377E-02  0.218387E-02  0.694230E-03 -0.863152E+02
  0.394079E+02 -0.239900E+01  0.307644E+01  0.356177E+01  0.514578E+01  0.363306E+02 -0.868952E+00 -0.994410E+01  0.190035E+02 -0.764493E+01 -0.845927E+01 -0.168114E+01  0.715334E+01  0.242659E+00  0.553736E-02  0.175330E-01  0.218387E-02  0.694230E-03 -0.873904E+02
  0.402947E+02 -0.239900E+01  0.307644E+01  0.356177E+01  0.514578E+01  0.363306E+02 -0.868952E+00 -0.994410E+01  0.190035E+02 -0.762264E+01 -0.845927E+01 -0.168114E+01  0.715334E+01  0.242659E+00  0.553736E-02  0.380539E-01  0.218387E-02  0.694230E-03 -0.889107E+02
  0.402947E+02 -0.239900E+01  0.307644E+01  0.356177E+01  0.514578E+01  0.363306E+02 -0.868952E+00 -0.994410E+01  0.190035E+02 -0.769435E+01 -0.845927E+01 -0.168114E+01  0.715334E+01  0.242659E+00  0.113209E-01  0.380539E-01  0.218387E-02  0.694230E-03 -0.870338E+02
  0.402947E+02 -0.239900E+01  0.349426E+01  0.356177E+01  0.514578E+01  0.363306E+02 -0.868952E+00 -0.994410E+01  0.190035E+02 -0.769435E+01 -0.845927E+01 -0.168114E+01  0.715334E+01  0.235345E+00  0.113209E-01  0.380539E-01  0.298638E-02  0.694230E-03 -0.882606E+02
  0.402947E+02 -0.239900E+01  0.415387E+01  0.238367E+01  0.831509E+01  0.363306E+02 -0.868952E+00 -0.994410E+01  0.190035E+02 -0.769435E+01 -0.845927E+01 -0.168114E+01  0.715334E+01  0.272837E+00  0.113209E-01  0.444519E-01  0.947354E-02  0.694230E-03 -0.902185E+02
  0.402947E+02 -0.239900E+01  0.408207E+01  0.320451E+01  0.475476E+01  0.363306E+02 -0.868952E+00 -0.900840E+01  0.190035E+02 -0.769435E+01 -0.845927E+01 -0.168114E+01  0.715334E+01  0.272837E+00  0.204092E-01  0.218262E-01  0.122725E-01  0.694230E-03 -0.884300E+02
  0.402947E+02 -0.239900E+01  0.408207E+01  0.320451E+01  0.475476E+01  0.363306E+02 -0.868952E+00 -0.900840E+01  0.190035E+02 -0.769435E+01 -0.845856E+01 -0.168114E+01  0.715334E+01  0.272837E+00  0.245699E-01  0.989621E-03  0.307608E-01  0.694230E-03 -0.886534E+02
  0.402947E+02 -0.239900E+01  0.408207E+01  0.320451E+01  0.825387E+01  0.370035E+02 -0.868952E+00 -0.900840E+01  0.190076E+02 -0.769435E+01 -0.845856E+01 -0.168114E+01  0.715334E+01  0.262907E+00  0.305793E-01  0.989621E-03  0.307608E-01  0.694230E-03 -0.871021E+02
  0.410015E+02 -0.196560E+01  0.408207E+01  0.543088E+01  0.821703E+01  0.370035E+02 -0.868952E+00 -0.900840E+01  0.190076E+02 -0.769435E+01 -0.845856E+01 -0.168114E+01  0.715334E+01  0.262907E+00  0.138886E-01  0.116226E-02  0.307608E-01  0.694230E-03 -0.867013E+02
  0.412342E+02 -0.196560E+01  0.408207E+01  0.543088E+01  0.856993E+01  0.368192E+02 -0.868952E+00 -0.900840E+01  0.190076E+02 -0.769435E+01 -0.845856E+01 -0.168114E+01  0.715334E+01  0.262907E+00  0.138886E-01  0.116226E-02  0.320995E-01  0.694230E-03 -0.878472E+02
  0.412342E+02 -0.196560E+01  0.408207E+01  0.543088E+01  0.781746E+01  0.368192E+02 -0.868952E+00 -0.100506E+02  0.190076E+02 -0.769435E+01 -0.845856E+01 -0.168114E+01  0.715334E+01  0.266948E+00  0.137455E-01  0.241352E-02  0.320995E-01  0.320946E-02 -0.893245E+02
  0.412383E+02 -0.196560E+01  0.408207E+01  0.581600E+01  0.781746E+01  0.368192E+02 -0.868952E+00 -0.100506E+02  0.190076E+02 -0.769435E+01 -0.845856E+01 -0.168114E+01  0.724084E+01  0.242946E+00  0.137455E-01  0.241352E-02  0.882460E-02  0.219240E-01 -0.884765E+02
  0.412383E+02 -0.196560E+01  0.407643E+01  0.581600E+01  0.781746E+01  0.368192E+02 -0.868952E+00 -0.100999E+02  0.190671E+02 -0.769435E+01 -0.845856E+01 -0.168114E+01  0.714272E+01  0.242946E+00  0.142756E-01  0.241352E-02  0.140728E-01  0.104694E-01 -0.894408E+02
  0.412383E+02 -0.196560E+01  0.342917E+01  0.581600E+01  0.781746E+01  0.368192E+02 -0.868952E+00 -0.100999E+02  0.190209E+02 -0.769435E+01 -0.846284E+01 -0.168114E+01  0.714272E+01  0.242946E+00  0.142756E-01  0.241352E-02  0.936290E-02  0.104694E-01 -0.879798E+02
  0.412383E+02 -0.196560E+01  0.686992E+01  0.581600E+01  0.781746E+01  0.368192E+02 -0.868952E+00 -0.970361E+01  0.190209E+02 -0.769435E+01 -0.844184E+01 -0.171373E+01  0.714272E+01  0.242946E+00  0.229878E-01  0.241352E-02  0.550318E-02  0.402843E-02 -0.875689E+02
  0.412383E+02 -0.196560E+01  0.686992E+01  0.540950E+01  0.933171E+01  0.368192E+02  0.118671E+01 -0.888368E+01  0.190209E+02 -0.769435E+01 -0.844184E+01 -0.164140E+01  0.714272E+01  0.262857E+00  0.229878E-01  0.108010E-01  0.550318E-02  0.402843E-02 -0.903513E+02
  0.399626E+02 -0.196560E+01  0.579488E+01  0.540950E+01  0.933171E+01  0.373298E+02  0.112138E+01 -0.888368E+01  0.190209E+02 -0.769435E+01 -0.844184E+01 -0.164140E+01  0.714272E+01  0.253856E+00  0.184947E-01  0.148182E-01  0.550318E-02  0.277178E-03 -0.888999E+02
  0.399626E+02 -0.215325E+00  0.573217E+01  0.540950E+01  0.933171E+01  0.368031E+02  0.112138E+01 -0.129363E+02  0.190204E+02 -0.769435E+01 -0.844184E+01 -0.164140E+01  0.714272E+01  0.266825E+00  0.188741E-01  0.148182E-01  0.864310E-02  0.277178E-03 -0.894521E+02
  0.399626E+02 -0.215325E+00  0.573217E+01  0.540950E+01  0.933171E+01  0.368031E+02  0.112138E+01 -0.129363E+02  0.190204E+02 -0.769435E+01 -0.844184E+01 -0.162204E+01  0.714272E+01  0.266825E+00  0.188741E-01  0.148182E-01  0.864310E-02  0.600177E-03 -0.897247E+02
  0.399626E+02 -0.215325E+00  0.573217E+01  0.540950E+01  0.933171E+01  0.368031E+02  0.123481E+01 -0.129363E+02  0.190204E+02 -0.769730E+01 -0.844184E+01 -0.162204E+01  0.714272E+01  0.266825E+00  0.188741E-01  0.148182E-01  0.225276E-01  0.600177E-03 -0.908905E+02
  0.399626E+02 -0.192311E+01  0.573217E+01  0.540950E+01  0.933171E+01  0.365375E+02  0.123481E+01 -0.124643E+02  0.190535E+02 -0.769730E+01 -0.844184E+01 -0.162204E+01  0.714272E+01  0.250755E+00  0.159659E-01  0.148182E-01  0.196531E-01  0.167378E-01 -0.914865E+02
  0.399626E+02 -0.192311E+01  0.573217E+01  0.232262E+01  0.933171E+01  0.365375E+02  0.110969E+01 -0.124643E+02  0.190535E+02 -0.768762E+01 -0.844184E+01 -0.162204E+01  0.714272E+01  0.255242E+00  0.159659E-01  0.148182E-01  0.196531E-01  0.167378E-01 -0.916638E+02
  0.399626E+02 -0.192311E+01  0.573217E+01  0.232262E+01  0.826911E+01  0.365375E+02  0.110969E+01 -0.132541E+02  0.190535E+02 -0.768762E+01 -0.846101E+01 -0.162204E+01  0.684444E+01  0.255242E+00  0.148429E-01  0.686056E-02  0.192662E-01  0.167378E-01 -0.897840E+02
  0.404552E+02 -0.110994E+01  0.573217E+01  0.232262E+01  0.826911E+01  0.366168E+02  0.135153E+01 -0.801274E+01  0.190535E+02 -0.768762E+01 -0.846101E+01 -0.162204E+01  0.684444E+01  0.255242E+00  0.229756E-02  0.587377E-03  0.273122E-01  0.186592E-01 -0.875688E+02
  0.404552E+02 -0.110994E+01  0.573217E+01  0.802945E+01  0.826911E+01  0.349415E+02  0.135153E+01 -0.801274E+01  0.190495E+02 -0.768762E+01 -0.846101E+01 -0.162204E+01  0.684444E+01  0.255242E+00  0.317175E-03  0.587377E-03  0.943328E-02  0.368668E-01 -0.875287E+02
  0.404552E+02 -0.110994E+01  0.573217E+01  0.802945E+01  0.826911E+01  0.349415E+02  0.135153E+01 -0.801274E+01  0.190495E+02 -0.768762E+01 -0.846101E+01 -0.162204E+01  0.684444E+01  0.255242E+00  0.317175E-03  0.587377E-03  0.943328E-02  0.344806E-01 -0.872901E+02
  0.409650E+02 -0.110994E+01  0.302217E+01  0.536669E+01  0.826911E+01  0.349415E+02  0.135153E+01 -0.585176E+01  0.190495E+02 -0.768762E+01 -0.846101E+01 -0.162204E+01  0.686169E+01  0.255242E+00  0.317175E-03  0.587377E-03  0.493022E-03  0.142079E-01 -0.849587E+02
  0.409650E+02 -0.184675E+01  0.302217E+01  0.536669E+01  0.735063E+01  0.343197E+02  0.135153E+01 -0.585176E+01  0.190521E+02 -0.768762E+01 -0.846101E+01 -0.144316E+01  0.690523E+01  0.255242E+00  0.317175E-03  0.587377E-03  0.493022E-03  0.109668E-01 -0.885148E+02
  0.409448E+02 -0.628774E+00  0.302217E+01  0.536669E+01  0.735063E+01  0.349377E+02  0.105397E+00 -0.829973E+01  0.190521E+02 -0.768762E+01 -0.844325E+01 -0.161578E+01  0.690523E+01  0.255242E+00  0.317175E-03  0.587377E-03  0.493022E-03  0.985299E-02 -0.851134E+02
  0.409448E+02 -0.628774E+00  0.302217E+01  0.536669E+01  0.735063E+01  0.349377E+02  0.105397E+00 -0.829973E+01  0.190521E+02 -0.768762E+01 -0.844325E+01 -0.161578E+01  0.690523E+01  0.250498E+00  0.317175E-03  0.587377E-03  0.493022E-03  0.985299E-02 -0.851019E+02
  0.409448E+02 -0.628774E+00  0.302217E+01  0.536669E+01  0.509095E+01  0.349377E+02  0.105397E+00 -0.829973E+01  0.190512E+02 -0.768762E+01 -0.844325E+01 -0.161578E+01  0.690523E+01  0.265548E+00  0.317175E-03  0.587377E-03  0.493022E-03  0.985299E-02 -0.862294E+02
  0.401902E+02 -0.628774E+00  0.302217E+01  0.536669E+01  0.509095E+01  0.349377E+02  0.213003E+01 -0.829973E+01  0.190512E+02 -0.768762E+01 -0.837504E+01 -0.161578E+01  0.690523E+01  0.265548E+00  0.317175E-03  0.909240E-03  0.493022E-03  0.108241E-01 -0.856091E+02
  0.401902E+02 -0.628774E+00  0.207409E+01  0.536669E+01  0.509095E+01  0.349352E+02  0.213003E+01 -0.698736E+01  0.190512E+02 -0.769160E+01 -0.837504E+01 -0.161578E+01  0.672566E+01  0.265548E+00  0.317175E-03  0.909240E-03  0.493022E-03  0.108241E-01 -0.854865E+02
  0.401902E+02 -0.628774E+00  0.207409E+01  0.435404E+01  0.509095E+01  0.349352E+02  0.213003E+01 -0.698736E+01  0.190512E+02 -0.769160E+01 -0.837504E+01 -0.161578E+01  0.672566E+01  0.265548E+00  0.317175E-03  0.909240E-03  0.493022E-03  0.130765E-01 -0.855830E+02
  0.401902E+02 -0.628774E+00  0.207409E+01  0.435404E+01  0.429190E+01  0.349352E+02  0.232511E+01 -0.941279E+01  0.190512E+02 -0.769160E+01 -0.837506E+01 -0.161578E+01  0.683503E+01  0.265548E+00  0.660434E-02  0.949011E-03  0.493022E-03  0.130765E-01 -0.864117E+02
  0.397635E+02  0.125157E+00  0.257286E+01  0.435404E+01  0.429190E+01  0.349352E+02  0.232511E+01 -0.941279E+01  0.190512E+02 -0.769160E+01 -0.836405E+01 -0.161578E+01  0.683503E+01  0.265548E+00  0.660434E-02  0.949011E-03  0.493022E-03  0.185253E-01 -0.880442E+02
  0.397635E+02  0.125157E+00  0.257286E+01  0.350294E+01  0.828122E+01  0.362738E+02  0.232511E+01 -0.941279E+01  0.190305E+02 -0.769160E+01 -0.836405E+01 -0.161578E+01  0.683503E+01  0.265548E+00  0.660434E-02  0.949011E-03  0.493022E-03  0.182544E-01 -0.889672E+02
  0.397635E+02  0.125157E+00  0.257286E+01  0.350294E+01  0.828122E+01  0.377592E+02  0.200354E+01 -0.919074E+01  0.190305E+02 -0.769160E+01 -0.840033E+01 -0.161578E+01  0.683503E+01  0.244733E+00  0.660434E-02  0.949011E-03  0.493022E-03  0.182544E-01 -0.900915E+02
  0.403599E+02  0.212621E+00  0.257286E+01  0.350294E+01  0.828122E+01  0.377592E+02 -0.126250E+01 -0.759757E+01  0.190305E+02 -0.769160E+01 -0.840503E+01 -0.162737E+01  0.683503E+01  0.244733E+00  0.660434E-02  0.949011E-03  0.493022E-03  0.119096E-01 -0.858500E+02
  0.403599E+02  0.212621E+00  0.513797E+01  0.641919E+01  0.828122E+01  0.377592E+02 -0.126250E+01 -0.759757E+01  0.190458E+02 -0.769160E+01 -0.844074E+01 -0.162737E+01  0.683503E+01  0.244733E+00  0.660434E-02  0.949011E-03  0.493022E-03  0.119096E-01 -0.832796E+02
  0.403599E+02 -0.647122E+00  0.513797E+01  0.492887E+01  0.828122E+01  0.378725E+02 -0.202196E+01 -0.759757E+01  0.190458E+02 -0.769160E+01 -0.844074E+01 -0.162737E+01  0.683503E+01  0.244733E+00  0.660434E-02  0.197784E-01  0.493022E-03  0.620785E-02 -0.837948E+02
  0.403599E+02 -0.647122E+00  0.478758E+01  0.492887E+01  0.828122E+01  0.378725E+02 -0.202196E+01 -0.720660E+01  0.190458E+02 -0.769160E+01 -0.844074E+01 -0.164818E+01  0.683503E+01  0.244733E+00  0.660434E-02  0.197784E-01  0.493022E-03  0.620785E-02 -0.834571E+02
  0.403599E+02 -0.647122E+00  0.478758E+01  0.583411E+01  0.828122E+01  0.378725E+02 -0.229117E+01 -0.584934E+01  0.190458E+02 -0.769657E+01 -0.844074E+01 -0.164818E+01  0.683503E+01  0.244733E+00  0.660434E-02  0.197784E-01  0.493022E-03  0.115911E-01 -0.844231E+02
