Kmin_a0       Kmin_a1       Kmin_a2       Kmin_a3       Kmin_a4       Kmin_a5       Kmin_a6       Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.316586E+02 -0.314278E+00 -0.329612E+01  0.719008E+01  0.110372E+02  0.274227E+01 -0.140873E+01  0.232875E-01  0.749828E-02  0.148328E-01  0.227863E-01  0.205039E-01 -0.856321E+03
  0.316586E+02 -0.314278E+00 -0.544158E+01  0.688863E+01  0.110372E+02  0.475538E+01 -0.140873E+01  0.245935E-01  0.749828E-02  0.144800E-01  0.227863E-01  0.214134E-01 -0.854689E+03
  0.316586E+02 -0.314278E+00 -0.589551E+01  0.817669E+01  0.101460E+02  0.475538E+01 -0.140873E+01  0.231093E-01  0.648918E-02  0.144800E-01  0.639157E-02  0.273475E-01 -0.853163E+03
  0.316586E+02 -0.314278E+00 -0.589551E+01  0.817669E+01  0.917310E+01  0.475538E+01 -0.140873E+01  0.231093E-01  0.648918E-02  0.144800E-01  0.270041E-02  0.460904E-01 -0.854872E+03
  0.316586E+02 -0.314278E+00 -0.589551E+01  0.817669E+01  0.108711E+02  0.475538E+01 -0.140873E+01  0.169440E-01  0.648918E-02  0.252905E-02  0.599408E-02  0.369717E-01 -0.852823E+03
  0.316586E+02 -0.314278E+00 -0.400142E+01  0.659766E+01  0.108711E+02  0.371730E+01 -0.140873E+01  0.169440E-01  0.648918E-02  0.252905E-02  0.599408E-02  0.488237E-01 -0.856013E+03
  0.316586E+02 -0.314278E+00 -0.400142E+01  0.821821E+01  0.108711E+02  0.427804E+01  0.135014E+01  0.235817E-01  0.132953E-01  0.252905E-02  0.105897E-02  0.350864E-01 -0.854210E+03
  0.303974E+02 -0.314278E+00 -0.400142E+01  0.547910E+01  0.802096E+01  0.427804E+01 -0.293006E+01  0.235817E-01  0.132953E-01  0.252905E-02  0.105897E-02  0.350864E-01 -0.850483E+03
  0.303974E+02 -0.314278E+00 -0.400142E+01  0.547910E+01  0.802096E+01  0.247990E+00 -0.241662E+01  0.235817E-01  0.132953E-01  0.427488E-02  0.353697E-02  0.416791E-01 -0.854708E+03
  0.303974E+02 -0.314278E+00 -0.400142E+01  0.723338E+01  0.802096E+01  0.683114E+00 -0.241662E+01  0.175206E-01  0.132953E-01  0.427488E-02  0.353697E-02  0.416791E-01 -0.852845E+03
  0.303974E+02 -0.314278E+00 -0.400142E+01  0.723338E+01  0.802096E+01  0.602841E+01  0.217197E+01  0.133911E-01  0.132953E-01  0.879666E-02  0.353697E-02  0.491723E-01 -0.852297E+03
  0.303974E+02 -0.314278E+00 -0.400142E+01  0.723338E+01  0.777846E+01  0.602841E+01  0.109900E+01  0.143556E-01  0.270031E-01  0.107125E-01  0.999968E-02  0.362906E-01 -0.852609E+03
  0.303974E+02 -0.314278E+00 -0.400142E+01  0.838784E+01  0.777846E+01  0.643191E+01  0.109900E+01  0.143556E-01  0.674231E-02  0.930620E-02  0.374454E-02  0.393406E-01 -0.850453E+03
  0.303974E+02 -0.314278E+00 -0.400142E+01  0.838784E+01  0.777846E+01  0.643191E+01  0.266392E+01  0.143556E-01  0.299733E-02  0.930620E-02  0.405932E-02  0.393406E-01 -0.851011E+03
  0.303974E+02  0.223036E+00 -0.400142E+01  0.838784E+01  0.977890E+01  0.643191E+01  0.193205E+01  0.143556E-01  0.299733E-02  0.930620E-02  0.778787E-02  0.263151E-01 -0.849819E+03
  0.309041E+02  0.223036E+00 -0.400142E+01  0.838784E+01  0.966773E+01  0.643191E+01  0.464597E+00  0.207036E-01  0.299733E-02  0.930620E-02  0.467137E-02  0.555095E-02 -0.847796E+03
  0.309041E+02  0.223036E+00 -0.400142E+01  0.838784E+01  0.966773E+01  0.643191E+01  0.464597E+00  0.207036E-01  0.299733E-02  0.930620E-02  0.467137E-02  0.555095E-02 -0.847796E+03
  0.309041E+02  0.223036E+00 -0.400142E+01  0.838784E+01  0.966773E+01  0.725756E+01 -0.223592E+01  0.231345E-01  0.464079E-02  0.930620E-02  0.467137E-02  0.110509E-01 -0.850312E+03
  0.309041E+02  0.223036E+00 -0.356740E+01  0.838784E+01  0.717850E+01  0.383133E+01 -0.223592E+01  0.231345E-01  0.464079E-02  0.930620E-02  0.391128E-02  0.103591E-01 -0.849154E+03
  0.309041E+02  0.223036E+00 -0.356740E+01  0.663657E+01  0.117327E+02  0.141921E+01 -0.223592E+01  0.185963E-01  0.186232E-02  0.930620E-02  0.391128E-02  0.383458E-02 -0.850602E+03
  0.309041E+02  0.223036E+00 -0.356740E+01  0.663657E+01  0.110051E+02  0.141921E+01 -0.223592E+01  0.184852E-01  0.186232E-02  0.103640E-01  0.391128E-02  0.111671E-01 -0.850695E+03
  0.304200E+02  0.223036E+00 -0.356740E+01  0.663657E+01  0.104053E+02  0.436799E+01 -0.223592E+01  0.126528E-01  0.186232E-02  0.103640E-01  0.391128E-02  0.111671E-01 -0.847590E+03
  0.304200E+02  0.223036E+00 -0.356740E+01  0.663657E+01  0.104053E+02  0.436799E+01 -0.223592E+01  0.126528E-01  0.186232E-02  0.103640E-01  0.391128E-02  0.111671E-01 -0.847590E+03
  0.304200E+02  0.647101E+00 -0.356740E+01  0.663657E+01  0.104053E+02  0.436799E+01 -0.223592E+01  0.126528E-01  0.186232E-02  0.819105E-02  0.391128E-02  0.111671E-01 -0.847226E+03
  0.304200E+02  0.647101E+00 -0.356740E+01  0.681982E+01  0.104053E+02  0.436799E+01 -0.693202E+00  0.126528E-01  0.516857E-02  0.819105E-02  0.391128E-02  0.126730E-01 -0.847321E+03
  0.298226E+02  0.647101E+00 -0.356740E+01  0.681982E+01  0.967108E+01  0.436799E+01 -0.693202E+00  0.126528E-01  0.629631E-02  0.143561E-02  0.391128E-02  0.114531E-01 -0.846536E+03
  0.298226E+02  0.647101E+00 -0.406865E+01  0.711932E+01  0.967108E+01  0.436799E+01 -0.693202E+00  0.843441E-02  0.629631E-02  0.143561E-02  0.391128E-02  0.797621E-02 -0.845694E+03
  0.298226E+02  0.647101E+00 -0.441882E+01  0.711932E+01  0.103061E+02  0.436799E+01 -0.693202E+00  0.843441E-02  0.318358E-02  0.143561E-02  0.110710E-01  0.797621E-02 -0.846640E+03
  0.298226E+02  0.647101E+00 -0.441882E+01  0.717588E+01  0.103061E+02  0.436799E+01 -0.693202E+00  0.843441E-02  0.318358E-02  0.143561E-02  0.107696E-01  0.101484E-01 -0.846845E+03
  0.298226E+02  0.647101E+00 -0.441882E+01  0.717588E+01  0.103061E+02  0.436799E+01 -0.693202E+00  0.843441E-02  0.318358E-02  0.143561E-02  0.107696E-01  0.999141E-02 -0.846830E+03
  0.298226E+02  0.647101E+00 -0.441882E+01  0.717588E+01  0.989525E+01  0.436799E+01 -0.693202E+00  0.843441E-02  0.318358E-02  0.143561E-02  0.138582E-02  0.297582E-02 -0.844704E+03
  0.306906E+02  0.647101E+00 -0.441882E+01  0.717588E+01  0.989525E+01  0.436799E+01 -0.422420E+00  0.819086E-02  0.318358E-02  0.324521E-02  0.138582E-02  0.297582E-02 -0.845228E+03
  0.306906E+02  0.647101E+00 -0.441882E+01  0.717588E+01  0.989525E+01  0.436799E+01 -0.170258E+01  0.819086E-02  0.170308E-01  0.324521E-02  0.138582E-02  0.297582E-02 -0.846494E+03
  0.300841E+02  0.647101E+00 -0.441882E+01  0.717588E+01  0.989525E+01  0.436799E+01 -0.170258E+01  0.819086E-02  0.170308E-01  0.324521E-02  0.138582E-02  0.297582E-02 -0.845937E+03
  0.300841E+02  0.647101E+00 -0.441882E+01  0.818688E+01  0.989525E+01  0.764744E+01 -0.170258E+01  0.819086E-02  0.169131E-01  0.156804E-01  0.138582E-02  0.297582E-02 -0.850328E+03
  0.298668E+02  0.647101E+00 -0.441882E+01  0.818688E+01  0.587320E+01  0.764744E+01 -0.170258E+01  0.819086E-02  0.304534E-01  0.156804E-01  0.138582E-02  0.297582E-02 -0.853298E+03
  0.298668E+02  0.647101E+00 -0.441882E+01  0.759271E+01  0.749948E+01  0.558642E+01 -0.182297E+00  0.819086E-02  0.304534E-01  0.137475E-01  0.831167E-02  0.297582E-02 -0.849144E+03
  0.298668E+02  0.647101E+00 -0.441882E+01  0.759271E+01  0.749948E+01  0.518596E+01 -0.182297E+00  0.819086E-02  0.304534E-01  0.137475E-01  0.199369E-01  0.297582E-02 -0.850260E+03
  0.298668E+02 -0.337657E+00 -0.441882E+01  0.759271E+01  0.749948E+01  0.518596E+01 -0.182297E+00  0.819086E-02  0.304534E-01  0.140202E-01  0.201773E-01  0.160605E-01 -0.851701E+03
  0.298668E+02 -0.337657E+00 -0.526115E+01  0.759271E+01  0.751551E+01  0.368352E+01 -0.182297E+00  0.336830E-02  0.304534E-01  0.431025E-02  0.201773E-01  0.160605E-01 -0.850710E+03
  0.298668E+02 -0.337657E+00 -0.526115E+01  0.783679E+01  0.751551E+01  0.368352E+01 -0.182297E+00  0.336830E-02  0.304534E-01  0.431025E-02  0.201773E-01  0.160605E-01 -0.850785E+03
  0.298668E+02 -0.337657E+00 -0.526115E+01  0.783679E+01  0.751551E+01  0.368352E+01  0.238270E+01  0.336830E-02  0.304534E-01  0.431025E-02  0.693910E-02  0.160605E-01 -0.850575E+03
  0.301388E+02 -0.337657E+00 -0.526115E+01  0.837002E+01  0.751551E+01  0.368352E+01  0.277265E+01  0.336830E-02  0.304534E-01  0.431025E-02  0.498498E-02  0.160605E-01 -0.850706E+03
  0.301388E+02 -0.337657E+00 -0.526115E+01  0.837002E+01  0.751551E+01  0.368352E+01  0.277265E+01  0.336830E-02  0.304534E-01  0.145315E-01  0.498498E-02  0.188495E-01 -0.852007E+03
  0.301388E+02 -0.337657E+00 -0.526115E+01  0.837002E+01  0.751551E+01  0.368352E+01  0.277265E+01  0.336830E-02  0.867669E-02  0.878166E-02  0.163400E-02  0.185564E-01 -0.848890E+03
  0.301388E+02 -0.337657E+00 -0.526115E+01  0.855272E+01  0.882292E+01  0.368352E+01  0.277265E+01  0.147704E-01  0.867669E-02  0.878166E-02  0.163400E-02  0.185564E-01 -0.849184E+03
  0.301388E+02 -0.337657E+00 -0.526115E+01  0.850835E+01  0.882292E+01  0.368352E+01  0.277265E+01  0.200982E-01  0.125517E-01  0.128717E-01  0.813797E-03  0.185564E-01 -0.850672E+03
  0.301388E+02 -0.337657E+00 -0.526115E+01  0.850835E+01  0.716131E+01  0.368352E+01 -0.840481E+00  0.152223E-01  0.159658E-01  0.156378E-01  0.813797E-03  0.126358E-01 -0.848964E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.850835E+01  0.716131E+01  0.368352E+01 -0.235161E+01  0.152223E-01  0.159658E-01  0.156378E-01  0.371174E-02  0.126358E-01 -0.850822E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.850835E+01  0.716131E+01  0.368352E+01  0.184837E+01  0.152223E-01  0.159658E-01  0.307560E-01  0.176104E-02  0.126358E-01 -0.851314E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.850835E+01  0.716131E+01  0.368352E+01  0.184837E+01  0.201907E-01  0.159658E-01  0.307560E-01  0.176104E-02  0.133569E-01 -0.852134E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.840010E+01  0.716131E+01  0.368352E+01 -0.166730E+01  0.201907E-01  0.159658E-01  0.372652E-01  0.176104E-02  0.133569E-01 -0.852849E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.439114E+01  0.716131E+01  0.329225E+01 -0.166730E+01  0.201907E-01  0.587706E-02  0.410480E-01  0.176104E-02  0.174302E-01 -0.853886E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.523853E+01  0.716131E+01  0.329225E+01 -0.166730E+01  0.201907E-01  0.587706E-02  0.410480E-01  0.176104E-02  0.174302E-01 -0.852513E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.523853E+01  0.716131E+01  0.329225E+01 -0.166730E+01  0.133508E-01  0.587706E-02  0.417483E-01  0.176104E-02  0.914592E-02 -0.851698E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.523853E+01  0.744662E+01  0.329225E+01 -0.164177E+01  0.133508E-01  0.587706E-02  0.388499E-01  0.176104E-02  0.119429E-02 -0.850272E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.523853E+01  0.744662E+01  0.516410E+01 -0.178499E+01  0.120660E-01  0.152718E-01  0.416322E-01  0.176104E-02  0.119429E-02 -0.850820E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.523853E+01  0.756002E+01  0.516410E+01 -0.178499E+01  0.996188E-02  0.250485E-01  0.418396E-01  0.729727E-02  0.119429E-02 -0.852272E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.523853E+01  0.756002E+01  0.615651E+01 -0.178499E+01  0.104922E-01  0.250485E-01  0.444719E-01  0.729727E-02  0.208249E-02 -0.852762E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.656262E+01  0.756002E+01  0.760703E+01 -0.178499E+01  0.495103E-02  0.174612E-01  0.228545E-01  0.729727E-02  0.208249E-02 -0.850358E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.656262E+01  0.756002E+01  0.760703E+01 -0.178499E+01  0.406763E-02  0.423909E-02  0.981347E-03  0.126808E-01  0.208249E-02 -0.847373E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.656262E+01  0.756002E+01  0.760703E+01 -0.178499E+01  0.406763E-02  0.423909E-02  0.981347E-03  0.126808E-01  0.208249E-02 -0.847373E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.656262E+01  0.756002E+01  0.410034E+01 -0.122230E+00  0.105095E-01  0.423909E-02  0.981347E-03  0.150037E-01  0.208249E-02 -0.845916E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.656262E+01  0.756002E+01  0.410034E+01 -0.122230E+00  0.504185E-02  0.423909E-02  0.981347E-03  0.150037E-01  0.208249E-02 -0.845901E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.656262E+01  0.756002E+01  0.436645E+01 -0.122230E+00  0.504185E-02  0.423909E-02  0.981347E-03  0.150037E-01  0.208249E-02 -0.845802E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.656262E+01  0.756002E+01  0.436645E+01 -0.122230E+00  0.157659E-01  0.423909E-02  0.426763E-02  0.150037E-01  0.529452E-02 -0.846714E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.675613E+01  0.756002E+01  0.351096E+01 -0.122230E+00  0.158914E-01  0.423909E-02  0.148045E-01  0.150037E-01  0.178012E-01 -0.849198E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.675613E+01  0.756002E+01  0.372266E+01 -0.122230E+00  0.379453E-02  0.162374E-01  0.148045E-01  0.199954E-02  0.170128E-01 -0.848717E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.675613E+01  0.756002E+01  0.271693E+01 -0.122230E+00  0.109770E-01  0.571197E-02  0.108037E-01  0.199954E-02  0.164076E-01 -0.847829E+03
  0.299218E+02 -0.337657E+00 -0.526115E+01  0.675613E+01  0.872080E+01  0.516641E+01 -0.122230E+00  0.301432E-02  0.159626E-02  0.841912E-02  0.199954E-02  0.164076E-01 -0.846049E+03
  0.301061E+02 -0.337657E+00 -0.385901E+01  0.711973E+01  0.872080E+01  0.516641E+01 -0.122230E+00  0.301432E-02  0.159626E-02  0.841912E-02  0.199954E-02  0.150655E-01 -0.846306E+03
  0.301061E+02 -0.337657E+00 -0.385901E+01  0.711973E+01  0.872080E+01  0.516641E+01 -0.122230E+00  0.301432E-02  0.159626E-02  0.841912E-02  0.199954E-02  0.720923E-02 -0.845520E+03
  0.301061E+02 -0.337657E+00 -0.385901E+01  0.505308E+01  0.895924E+01  0.611302E+01 -0.122230E+00  0.301432E-02  0.159626E-02  0.587636E-02  0.199954E-02  0.720923E-02 -0.846959E+03
  0.301061E+02 -0.337657E+00 -0.385901E+01  0.488040E+01  0.895924E+01  0.510385E+01 -0.677555E+00  0.301432E-02  0.159626E-02  0.587636E-02  0.199954E-02  0.720923E-02 -0.847116E+03
  0.301061E+02 -0.337657E+00 -0.385901E+01  0.728121E+01  0.816471E+01  0.510385E+01 -0.677555E+00  0.301432E-02  0.159626E-02  0.587636E-02  0.199954E-02  0.134474E-01 -0.845893E+03
  0.302633E+02 -0.337657E+00 -0.385901E+01  0.728121E+01  0.816471E+01  0.510385E+01 -0.677555E+00  0.602770E-02  0.159626E-02  0.587636E-02  0.199954E-02  0.134474E-01 -0.845895E+03
  0.302633E+02 -0.337657E+00 -0.474003E+01  0.728121E+01  0.975373E+01  0.466770E+01 -0.677555E+00  0.137862E-02  0.159626E-02  0.587636E-02  0.424557E-02  0.134474E-01 -0.846020E+03
  0.300654E+02  0.743900E+00 -0.474003E+01  0.728121E+01  0.975373E+01  0.466770E+01 -0.677555E+00  0.137862E-02  0.224573E-02  0.587636E-02  0.102666E-01  0.845345E-02 -0.845607E+03
  0.300654E+02  0.743900E+00 -0.474003E+01  0.728121E+01  0.975373E+01  0.466770E+01 -0.677555E+00  0.137862E-02  0.224573E-02  0.587636E-02  0.102666E-01  0.282255E-01 -0.847585E+03
  0.300654E+02  0.743900E+00 -0.519780E+01  0.767464E+01  0.975373E+01  0.558575E+01 -0.112472E+01  0.137862E-02  0.224573E-02  0.760256E-02  0.102666E-01  0.349100E-01 -0.848769E+03
  0.300654E+02  0.743900E+00 -0.516021E+01  0.767464E+01  0.926608E+01  0.463543E+01 -0.112472E+01  0.137862E-02  0.224573E-02  0.519505E-02  0.102666E-01  0.349100E-01 -0.848265E+03
  0.300654E+02  0.743900E+00 -0.516021E+01  0.767464E+01  0.103331E+02  0.463543E+01 -0.112472E+01  0.137862E-02  0.224573E-02  0.519505E-02  0.790920E-02  0.241701E-01 -0.847657E+03
  0.300654E+02  0.743900E+00 -0.516021E+01  0.549542E+01  0.103331E+02  0.784041E+01 -0.112472E+01  0.190839E-01  0.224573E-02  0.519505E-02  0.790920E-02  0.241701E-01 -0.850103E+03
  0.300654E+02  0.743900E+00 -0.516021E+01  0.549542E+01  0.103331E+02  0.272873E+01 -0.112472E+01  0.190839E-01  0.769177E-02  0.519505E-02  0.106846E-01  0.241701E-01 -0.850790E+03
  0.300654E+02  0.743900E+00 -0.516021E+01  0.887665E+01  0.706811E+01  0.456714E+01 -0.112472E+01  0.256375E-01  0.769177E-02  0.285599E-02  0.106846E-01  0.241701E-01 -0.852519E+03
  0.305543E+02  0.743900E+00 -0.306015E+01  0.751710E+01  0.706811E+01  0.456714E+01 -0.112472E+01  0.256375E-01  0.769177E-02  0.285599E-02  0.106846E-01  0.284032E-01 -0.851406E+03
  0.301203E+02  0.743900E+00 -0.459118E+01  0.751710E+01  0.706811E+01  0.456714E+01 -0.112472E+01  0.256375E-01  0.293034E-02  0.285599E-02  0.106846E-01  0.284032E-01 -0.850477E+03
  0.301203E+02  0.743900E+00 -0.459118E+01  0.702107E+01  0.706811E+01  0.456714E+01 -0.112472E+01  0.170961E-01  0.293034E-02  0.285599E-02  0.106846E-01  0.334637E-01 -0.849784E+03
  0.301203E+02  0.743900E+00 -0.459118E+01  0.702107E+01  0.706811E+01  0.456714E+01 -0.112472E+01  0.170961E-01  0.293034E-02  0.195400E-02  0.617823E-03  0.338794E-01 -0.848729E+03
  0.301203E+02  0.743900E+00 -0.459118E+01  0.702107E+01  0.706811E+01  0.317843E+01 -0.112472E+01  0.170961E-01  0.227240E-02  0.195400E-02  0.617823E-03  0.338794E-01 -0.849270E+03
  0.301203E+02  0.743900E+00 -0.459118E+01  0.851615E+01  0.706811E+01  0.577056E+01 -0.112472E+01  0.103174E-01  0.227240E-02  0.555558E-02  0.617823E-03  0.342721E-01 -0.849153E+03
  0.301203E+02  0.743900E+00 -0.459118E+01  0.638559E+01  0.706811E+01  0.491048E+01 -0.112472E+01  0.175082E-01  0.227240E-02  0.555558E-02  0.617823E-03  0.342721E-01 -0.849442E+03
  0.301203E+02 -0.632155E-01 -0.459118E+01  0.638559E+01  0.843562E+01  0.559200E+01 -0.234697E+01  0.144376E-01  0.189863E-01  0.164231E-01  0.617823E-03  0.451281E-01 -0.851776E+03
  0.301203E+02 -0.632155E-01 -0.459118E+01  0.638559E+01  0.843562E+01  0.515496E+01 -0.234697E+01  0.144376E-01  0.149045E-01  0.164231E-01  0.862617E-02  0.345948E-01 -0.851016E+03
  0.301203E+02 -0.632155E-01 -0.459118E+01  0.638559E+01  0.843562E+01  0.515496E+01 -0.234697E+01  0.144376E-01  0.149045E-01  0.136511E-01  0.862617E-02  0.345948E-01 -0.850739E+03
  0.301203E+02 -0.632155E-01 -0.459118E+01  0.638559E+01  0.843562E+01  0.515496E+01 -0.868960E+00  0.144376E-01  0.149045E-01  0.121477E-01  0.862617E-02  0.121028E-01 -0.847874E+03
  0.301203E+02 -0.632155E-01 -0.302430E+01  0.624995E+01  0.866278E+01  0.515496E+01 -0.868960E+00  0.211333E-01  0.315630E-01  0.885944E-02  0.371910E-02  0.121028E-01 -0.850327E+03
  0.301203E+02 -0.632155E-01 -0.302430E+01  0.624995E+01  0.951165E+01  0.515496E+01 -0.868960E+00  0.221064E-01  0.345444E-01  0.320860E-03  0.977097E-02  0.121028E-01 -0.850992E+03
  0.301203E+02  0.177826E+01 -0.168609E+01  0.624995E+01  0.951165E+01  0.555824E+01 -0.868960E+00  0.109616E-01  0.345444E-01  0.320860E-03  0.977097E-02  0.121028E-01 -0.854373E+03
  0.301203E+02  0.177826E+01 -0.637214E+01  0.624995E+01  0.951165E+01  0.555824E+01 -0.634332E+00  0.109616E-01  0.209966E-01  0.320860E-03  0.977097E-02  0.121028E-01 -0.851707E+03
  0.301203E+02  0.177826E+01 -0.547535E+01  0.624995E+01  0.951165E+01  0.555824E+01 -0.634332E+00  0.109616E-01  0.179503E-01  0.320860E-03  0.863407E-02  0.227079E-01 -0.851069E+03
  0.301203E+02  0.177826E+01 -0.547535E+01  0.624995E+01  0.951165E+01  0.412750E+01 -0.486224E+01  0.109616E-01  0.179503E-01  0.144695E-02  0.863407E-02  0.227079E-01 -0.852770E+03
  0.301203E+02  0.106755E+01 -0.547535E+01  0.624995E+01  0.951165E+01  0.412750E+01 -0.486224E+01  0.152728E-01  0.153959E-01  0.126230E-01  0.961991E-02  0.227079E-01 -0.852454E+03
  0.301203E+02  0.106755E+01 -0.264103E+01  0.583852E+01  0.951165E+01  0.412750E+01 -0.486224E+01  0.152728E-01  0.222352E-01  0.126230E-01  0.961991E-02  0.227079E-01 -0.854909E+03
  0.301203E+02  0.106755E+01 -0.264103E+01  0.583852E+01  0.951165E+01  0.363542E+01 -0.413781E+01  0.152728E-01  0.222352E-01  0.126230E-01  0.961991E-02  0.133462E-01 -0.853432E+03
  0.305338E+02  0.137608E+01 -0.526963E+01  0.583852E+01  0.951165E+01  0.363542E+01 -0.392062E+01  0.152728E-01  0.178920E-01  0.109529E-01  0.961991E-02  0.311551E-02 -0.851351E+03
  0.305338E+02  0.137608E+01 -0.526963E+01  0.695926E+01  0.115610E+02  0.518341E+01 -0.405749E+01  0.208045E-02  0.173414E-01  0.109529E-01  0.113271E-01  0.189637E-01 -0.852149E+03
  0.308109E+02  0.137608E+01 -0.526963E+01  0.695926E+01  0.115610E+02  0.518341E+01 -0.405749E+01  0.889716E-02  0.415727E-02  0.109529E-01  0.596651E-02  0.189637E-01 -0.850619E+03
  0.308109E+02  0.137608E+01 -0.526963E+01  0.695926E+01  0.115610E+02  0.477246E+01 -0.405749E+01  0.889716E-02  0.415727E-02  0.298860E-02  0.596651E-02  0.177883E-01 -0.849813E+03
  0.308109E+02  0.137608E+01 -0.526963E+01  0.695926E+01  0.115610E+02  0.477246E+01  0.443609E+00  0.889716E-02  0.415727E-02  0.298860E-02  0.596651E-02  0.177883E-01 -0.849768E+03
  0.308109E+02  0.137608E+01 -0.526963E+01  0.560084E+01  0.133188E+02  0.477246E+01 -0.108746E+01  0.889716E-02  0.415727E-02  0.298860E-02  0.596651E-02  0.177883E-01 -0.851882E+03
  0.308109E+02  0.137608E+01 -0.526963E+01  0.830465E+01  0.117227E+02  0.726539E+01  0.121483E+01  0.885407E-02  0.415727E-02  0.298860E-02  0.563991E-02  0.177883E-01 -0.850151E+03
  0.308109E+02  0.137608E+01 -0.526963E+01  0.830465E+01  0.122717E+02  0.302447E+01  0.121483E+01  0.698905E-02  0.122297E-01  0.298860E-02  0.495223E-02  0.177883E-01 -0.852427E+03
  0.308109E+02  0.137608E+01 -0.526963E+01  0.830465E+01  0.122717E+02  0.302447E+01 -0.314443E+01  0.830630E-02  0.122297E-01  0.298860E-02  0.495223E-02  0.177883E-01 -0.852182E+03
  0.308109E+02  0.137608E+01 -0.526963E+01  0.830465E+01  0.821342E+01  0.372896E+01 -0.195955E+00  0.830630E-02  0.122297E-01  0.298860E-02  0.224184E-01  0.719282E-02 -0.852874E+03
  0.308109E+02  0.250409E+00 -0.526963E+01  0.830465E+01  0.751391E+01  0.372896E+01 -0.195955E+00  0.834359E-02  0.184198E-01  0.190397E-02  0.306465E-02  0.151951E-03 -0.848314E+03
  0.308109E+02  0.250409E+00 -0.526963E+01  0.830465E+01  0.111443E+02  0.372896E+01 -0.195955E+00  0.869099E-02  0.172068E-01  0.190397E-02  0.459167E-02  0.151951E-03 -0.847169E+03
  0.308109E+02  0.250409E+00 -0.526963E+01  0.830465E+01  0.870081E+01  0.372896E+01 -0.195955E+00  0.869099E-02  0.172068E-01  0.746939E-02  0.459167E-02  0.123973E-01 -0.848711E+03
