Kmin_a0        Kmin_a1        Kmin_a2        Kmin_a3        Kmin_a4        Kmin_a5        Kmin_a6        Kmin_a7        Kmin_a8        Kmin_a9        Kmin_a10       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.303793E+02   0.184818E+01  -0.478165E+01   0.699535E+01   0.697959E+01   0.387143E+01   0.460665E+01  -0.656575E+01  -0.652963E+01  -0.837616E+01   0.630045E+01   0.280327E-02   0.188199E-01   0.398436E-02   0.575600E-02   0.216150E-01  -0.824602E+03
   0.309102E+02   0.112551E+01  -0.465970E+01   0.715111E+01   0.727425E+01   0.772598E+01   0.485180E+01  -0.595278E+01  -0.365277E+01  -0.110342E+02   0.583558E+01   0.330091E-04   0.332467E-02   0.578950E-02   0.434636E-02   0.363225E-02  -0.819348E+03
   0.309102E+02   0.748046E+00  -0.506989E+01   0.452127E+01   0.817623E+01   0.762040E+01   0.104288E+01  -0.779305E+01  -0.190586E+01  -0.144437E+02   0.328553E+00   0.330091E-04   0.726332E-02   0.130325E-03   0.125940E-01   0.609282E-03  -0.821800E+03
   0.309102E+02   0.109400E+01  -0.446850E+01   0.465536E+01   0.725010E+01   0.369203E+01   0.250421E+01  -0.447959E+01  -0.694055E+01  -0.152382E+02   0.750457E+01   0.212319E-02   0.368345E-01   0.897538E-03   0.575691E-01   0.370814E-02  -0.827943E+03
   0.312463E+02   0.124859E+01  -0.584610E+01   0.621269E+01   0.809546E+01   0.431645E+01   0.123441E+01  -0.803234E+01  -0.333939E+01  -0.102606E+02   0.512685E+01   0.667940E-02   0.360629E-02   0.430593E-02   0.126466E-01   0.899842E-03  -0.818403E+03
   0.313294E+02   0.735569E+00  -0.433814E+01   0.621269E+01   0.606936E+01   0.293600E+01   0.377931E+01  -0.987061E+01  -0.220830E+01  -0.112214E+02   0.667474E+01   0.156772E-01   0.290880E-02   0.113281E-01   0.609595E-02   0.215662E-01  -0.824780E+03
   0.313294E+02   0.735569E+00  -0.433814E+01   0.456886E+01   0.652098E+01   0.643539E+01   0.634950E+00  -0.908311E+01  -0.210173E+01  -0.114422E+02   0.507021E+01   0.296330E-02   0.302879E-02   0.953352E-02   0.771579E-02   0.479839E-03  -0.819437E+03
   0.316975E+02   0.162124E+00  -0.564459E+01   0.537826E+01   0.621690E+01   0.269851E+01   0.148450E+01  -0.584369E+01  -0.497975E+01  -0.837189E+01   0.915126E+01   0.417107E-02   0.108463E-01   0.783473E-02   0.522971E-02   0.479839E-03  -0.824196E+03
   0.317381E+02   0.311660E+00  -0.636942E+01   0.716070E+01   0.656031E+01   0.843805E+00   0.317290E+01  -0.716836E+01  -0.465504E+01  -0.126435E+02   0.830284E+01   0.583058E-02   0.612405E-02   0.428696E-02   0.122287E-02   0.525568E-02  -0.823764E+03
   0.312601E+02   0.589354E+00  -0.529008E+01   0.696917E+01   0.746615E+01   0.163681E+01   0.418740E+01  -0.632462E+01  -0.534339E+01  -0.106604E+02   0.712459E+01   0.533296E-02   0.175172E-02   0.997028E-02   0.143805E-01   0.216946E-01  -0.823188E+03
   0.304633E+02   0.173413E+01  -0.360535E+01   0.567576E+01   0.746615E+01   0.652919E+01   0.317378E+01  -0.650798E+01  -0.628021E+01  -0.125484E+02   0.333890E+01   0.283322E-02   0.467883E-02   0.421210E-02   0.162651E-02   0.191059E-02  -0.818092E+03
   0.304633E+02   0.225021E+01  -0.435247E+01   0.744643E+01   0.643061E+01   0.837942E+01  -0.112774E+00  -0.562905E+01  -0.212625E+01  -0.121545E+02   0.568052E+01   0.146075E-02   0.180925E-01   0.703628E-02   0.219801E-01   0.184202E-01  -0.830690E+03
   0.311662E+02   0.180997E+01  -0.446719E+01   0.582283E+01   0.780850E+01   0.571178E+01  -0.130340E+00  -0.575429E+01  -0.448855E+01  -0.125304E+02   0.570779E+01   0.573199E-02   0.554215E-02   0.197440E-01   0.132008E-01   0.746812E-02  -0.821279E+03
   0.306773E+02   0.180997E+01  -0.446719E+01   0.565125E+01   0.978159E+01   0.659191E+01   0.237659E+01  -0.455994E+01  -0.411996E+01  -0.969995E+01  -0.675127E-01   0.738554E-02   0.554215E-02   0.246359E-01   0.128936E-01   0.260560E-02  -0.825729E+03
   0.310391E+02   0.775995E+00  -0.320588E+01   0.486912E+01   0.947407E+01   0.806162E+01   0.125846E+00  -0.972390E+01  -0.382115E+01  -0.918367E+01  -0.140304E+01   0.117396E-01   0.114674E-01   0.495107E-02   0.719823E-02   0.153043E-01  -0.829883E+03
   0.305122E+02   0.172076E+01  -0.384385E+01   0.579310E+01   0.781191E+01   0.482288E+01   0.269217E+01  -0.767302E+01  -0.147091E+01  -0.881741E+01   0.236475E+01   0.508417E-02   0.502042E-02   0.504551E-02   0.180718E-02   0.191397E-01  -0.821460E+03
   0.311053E+02   0.130976E+01  -0.606937E+01   0.509158E+01   0.675053E+01   0.581103E+01   0.531876E+01  -0.729062E+01  -0.787798E+01  -0.850866E+01   0.414995E+01   0.493799E-04   0.255751E-02   0.265186E-01   0.184677E-01   0.469083E-02  -0.823805E+03
   0.305270E+02   0.220692E+01  -0.683946E+01   0.247415E+01   0.782511E+01   0.837112E+01   0.686561E+00  -0.587854E+01  -0.456400E+01  -0.105066E+02   0.880520E+01   0.661558E-02   0.150650E-01   0.411003E-02   0.124120E-01   0.183380E-01  -0.826319E+03
   0.319446E+02   0.121242E+01  -0.501224E+01   0.611241E+01   0.609665E+01   0.419725E+01   0.757858E+00  -0.103280E+02  -0.324674E+01  -0.131277E+02   0.917932E+01   0.260881E-02   0.249114E-01   0.919010E-02   0.353476E-02   0.254171E-01  -0.827677E+03
   0.299023E+02   0.124967E+01  -0.426256E+01   0.463670E+01   0.849145E+01   0.419725E+01   0.400201E+01  -0.539661E+01  -0.323103E+01  -0.149022E+02   0.580740E+01   0.282736E-02   0.139844E-01   0.360584E-03   0.524139E-02   0.619612E-02  -0.821116E+03
   0.309663E+02   0.124967E+01  -0.426256E+01   0.603418E+01   0.896919E+01   0.358070E+01   0.298586E+01  -0.630235E+01  -0.123165E+01  -0.114414E+02   0.506284E+01   0.689755E-02   0.562881E-03   0.360584E-03   0.757610E-02   0.210735E-01  -0.820521E+03
   0.305657E+02   0.167311E+01  -0.644595E+01   0.525329E+01   0.812476E+01   0.347128E+01   0.241016E+01  -0.941305E+01  -0.512027E+01  -0.112177E+02   0.729712E+01   0.885404E-03   0.729995E-02   0.116693E-02   0.116108E-01   0.181881E-01  -0.825278E+03
   0.305221E+02   0.167311E+01  -0.557317E+01   0.559028E+01   0.846116E+01   0.508266E+01   0.426591E+01  -0.667331E+01  -0.221612E+01  -0.112177E+02   0.462544E+01   0.967487E-02   0.213485E-01   0.580138E-02   0.516856E-04   0.143073E-01  -0.822659E+03
   0.313926E+02   0.167311E+01  -0.595551E+01   0.561697E+01   0.104290E+02   0.508266E+01   0.224911E+01  -0.552628E+01  -0.526158E+01  -0.158357E+02   0.786712E+01   0.940705E-04   0.176446E-02   0.165644E-02   0.510758E-01   0.898493E-02  -0.825017E+03
   0.316070E+02   0.167311E+01  -0.631053E+01   0.473390E+01   0.100211E+02   0.416523E+01   0.516066E+00  -0.690414E+01  -0.530817E+01  -0.141155E+02   0.744961E+01   0.821873E-02   0.176446E-02   0.552221E-02   0.144981E-01   0.317015E-01  -0.824154E+03
   0.316996E+02   0.220083E+01  -0.751654E+01   0.485103E+01   0.976075E+01   0.675029E+01   0.141466E+01  -0.835383E+01  -0.596931E+01  -0.872227E+01   0.650557E+01   0.953927E-02   0.538418E-02   0.108994E-01   0.968567E-02   0.552444E-02  -0.824409E+03
   0.315731E+02   0.244636E+01  -0.591452E+01   0.444248E+01   0.977126E+01   0.708077E+01   0.492005E+01  -0.771789E+01  -0.488164E+01  -0.152212E+02   0.373685E+01   0.179983E-01   0.124789E-01   0.891305E-02   0.156204E-01   0.103114E-01  -0.830207E+03
   0.315731E+02   0.130211E+01  -0.548340E+01   0.456662E+01   0.102316E+02   0.650959E+01   0.328096E+01  -0.738846E+01  -0.488164E+01  -0.171551E+02   0.764967E+01   0.317878E-02   0.126205E-02   0.982296E-02   0.107913E-01   0.697138E-02  -0.823140E+03
   0.312699E+02   0.130211E+01  -0.261460E+01   0.518236E+01   0.744447E+01   0.498207E+01   0.166698E+01  -0.770288E+01  -0.320279E+01  -0.900023E+01   0.583616E+01   0.213869E-02   0.749505E-02   0.434954E-02   0.718990E-02   0.926967E-03  -0.821466E+03
   0.313426E+02   0.273256E+01  -0.215301E+01   0.752762E+01   0.845688E+01   0.567053E+01   0.359237E+01  -0.819636E+01  -0.132779E+01  -0.135090E+02   0.856776E+01   0.114217E-01   0.927822E-03   0.193938E-02   0.224158E-01   0.157567E-01  -0.829886E+03
   0.311638E+02   0.273256E+01  -0.475567E+01   0.600428E+01   0.830689E+01   0.646291E+01   0.266161E+01  -0.685457E+01  -0.319059E+01  -0.112141E+02   0.589593E+01   0.444874E-02   0.794851E-02   0.252549E-02   0.181683E-01   0.338620E-02  -0.821310E+03
   0.309703E+02   0.115562E+01  -0.486049E+01   0.427238E+01   0.554292E+01   0.802291E+01   0.176712E+01  -0.583037E+01  -0.696213E+01  -0.130778E+02   0.102397E+02   0.814541E-03   0.227510E-02   0.576252E-02   0.266755E-01   0.289580E-01  -0.826477E+03
   0.307783E+02   0.240276E+01  -0.391916E+01   0.639241E+01   0.934605E+01   0.187087E+01   0.276597E+01  -0.888772E+01  -0.430089E+01  -0.141884E+02   0.419921E+00   0.194812E-02   0.198123E-02   0.104104E-01   0.965289E-02   0.713828E-02  -0.825712E+03
   0.303951E+02   0.885387E+00  -0.487968E+01   0.549438E+01   0.845836E+01   0.266859E+01  -0.326323E+00  -0.584217E+01  -0.149287E+01  -0.107747E+02   0.597289E+01   0.143642E-03   0.128620E-01   0.311589E-01   0.163226E-01   0.687201E-03  -0.824171E+03
   0.306974E+02   0.129740E+01  -0.444484E+01   0.501406E+01   0.632946E+01   0.470940E+01   0.174416E+01  -0.885748E+01  -0.478628E+01  -0.132498E+02   0.472809E+01   0.389861E-03   0.187622E-01   0.174266E-01   0.534865E-02   0.805296E-03  -0.820508E+03
   0.306777E+02   0.100422E+01  -0.494129E+01   0.640296E+01   0.632946E+01   0.421153E+01   0.159348E+01  -0.875144E+01  -0.165508E+01  -0.108223E+02   0.369448E+01   0.362667E-03   0.825539E-02   0.158388E-02   0.193918E-01   0.827460E-02  -0.820722E+03
   0.310882E+02   0.655445E+00  -0.605748E+01   0.501944E+01   0.930160E+01   0.611910E+01   0.325051E+01  -0.659339E+01  -0.354002E+01  -0.598329E+01   0.539611E+01   0.888174E-02   0.840210E-02   0.231350E-02   0.124576E-01   0.379460E-02  -0.822987E+03
   0.314876E+02   0.100071E+01  -0.664889E+01   0.694973E+01   0.986016E+01   0.297075E+01   0.409604E+00  -0.753831E+01  -0.794155E+00  -0.598329E+01   0.663252E+01   0.107973E-01   0.249068E-01   0.438996E-02   0.375596E-02   0.612327E-02  -0.828150E+03
   0.314876E+02   0.203365E+01  -0.252825E+01   0.775196E+01   0.106599E+02   0.517487E+01   0.116050E+01  -0.891789E+01  -0.715569E+00  -0.119787E+02   0.304449E+01   0.414208E-02   0.180138E-01   0.105317E-01   0.149444E-03   0.650138E-02  -0.825416E+03
   0.314876E+02   0.256077E+01  -0.343145E+01   0.579460E+01   0.851125E+01   0.909963E+01  -0.449597E+00  -0.769516E+01  -0.185550E+01  -0.114315E+02   0.930381E+01   0.114521E-01   0.239903E-02   0.224697E-01   0.149444E-03   0.305508E-02  -0.827363E+03
   0.317379E+02   0.212510E+01  -0.623282E+01   0.547917E+01   0.118559E+02   0.510069E+01   0.236562E+01  -0.666621E+01  -0.394055E+01  -0.148680E+02   0.570598E+01   0.614020E-02   0.344874E-02   0.118358E-02   0.138599E-01   0.171632E-01  -0.823608E+03
   0.303061E+02   0.159860E+01  -0.219227E+01   0.392332E+01   0.806067E+01   0.468508E+01   0.508353E+01  -0.897180E+01  -0.590875E+01  -0.151990E+02   0.243542E+01   0.604234E-04   0.653438E-02   0.102137E-01   0.194382E-02   0.347138E-01  -0.827594E+03
   0.309809E+02   0.703329E+00  -0.240990E+01   0.689333E+01   0.722522E+01   0.472525E+01   0.583135E+01  -0.877538E+01  -0.344158E+01  -0.122393E+02   0.347674E+01   0.113790E-01   0.166642E-01   0.908979E-02   0.950366E-02   0.108016E-01  -0.824766E+03
   0.310256E+02   0.109449E+01  -0.524091E+01   0.624509E+01   0.757807E+01   0.272963E+01   0.822614E+00  -0.825322E+01  -0.340009E+01  -0.119256E+02   0.556670E+01   0.777963E-02   0.433457E-02   0.751823E-02   0.668200E-02   0.388755E-03  -0.819206E+03
   0.310690E+02   0.105947E+01  -0.503020E+01   0.262458E+01   0.670323E+01   0.483867E+01   0.209150E+01  -0.883185E+01  -0.767727E+01  -0.132648E+02   0.790996E+01   0.127747E-01   0.226345E-03   0.882267E-02   0.263777E-03   0.780379E-02  -0.823081E+03
   0.310690E+02   0.109191E+01  -0.385910E+01   0.454543E+01   0.670323E+01   0.498430E+01   0.208867E+01  -0.830203E+01  -0.274376E+01  -0.135826E+02   0.684858E+01   0.816007E-04   0.241666E-02   0.329267E-02   0.102027E-01   0.683647E-02  -0.818733E+03
   0.316130E+02   0.657333E+00  -0.460694E+01   0.321804E+01   0.872921E+01   0.358596E+01   0.620228E+01  -0.838123E+01  -0.535838E+01  -0.103040E+02   0.926913E+01   0.566494E-02   0.241666E-02   0.164755E-01   0.233354E-01   0.857643E-02  -0.827050E+03
   0.313532E+02  -0.139070E+00  -0.460694E+01   0.743320E+01   0.780574E+01   0.430708E+01   0.513752E+01  -0.759272E+01  -0.425680E+01  -0.878643E+01   0.443166E+01   0.738826E-02   0.207682E-01   0.113555E-01   0.249923E-02   0.572261E-01  -0.828690E+03
   0.311220E+02   0.136931E+01  -0.339756E+01   0.495617E+01   0.910267E+01   0.804001E+01   0.518708E+01  -0.843026E+01  -0.260025E+01  -0.119517E+02   0.375563E+01   0.507791E-02   0.214980E-02   0.602972E-02   0.517945E-02   0.350519E-01  -0.823094E+03
   0.313618E+02   0.170459E+01  -0.284126E+01   0.637983E+01   0.592296E+01   0.698916E+01   0.535823E+01  -0.688937E+01  -0.742052E+01  -0.917838E+01   0.600206E+01   0.507791E-02   0.872326E-03   0.856882E-05   0.268467E-02   0.493154E-02  -0.821355E+03
   0.306917E+02   0.444175E+00  -0.330371E+01   0.424797E+01   0.636197E+01   0.564167E+01   0.416104E+01  -0.730698E+01  -0.850226E+01  -0.100490E+02   0.952032E+01   0.148923E-01   0.122388E-01   0.677912E-02   0.484527E-02   0.230066E-02  -0.829427E+03
   0.307265E+02   0.444175E+00  -0.418467E+01   0.540322E+01   0.811630E+01   0.718828E+01   0.362772E+01  -0.647208E+01  -0.291122E+01  -0.106272E+02   0.327846E+01   0.468919E-02   0.543795E-02   0.967463E-02   0.851437E-02   0.193928E-01  -0.821548E+03
   0.311183E+02   0.150532E+01  -0.311025E+01   0.442500E+01   0.629016E+01   0.584715E+01   0.173756E+01  -0.789141E+01  -0.251983E+01  -0.139142E+02   0.719136E+01   0.248971E-02   0.805263E-02   0.715641E-02   0.619442E-03   0.171859E-01  -0.821999E+03
   0.312760E+02   0.150532E+01  -0.455760E+01   0.442500E+01   0.961794E+01   0.516261E+01   0.359378E+01  -0.779243E+01  -0.495151E+01  -0.108174E+02   0.964917E+01   0.914012E-02   0.313700E-02   0.515660E-02   0.994213E-02   0.115306E-01  -0.822376E+03
   0.310841E+02   0.284901E+01  -0.361060E+01   0.559872E+01   0.658037E+01   0.600869E+01   0.252638E+01  -0.767480E+01  -0.537728E+01  -0.127709E+02   0.524305E+01   0.682284E-02   0.137904E-01   0.118565E-01   0.282383E-02   0.474488E-03  -0.821965E+03
   0.307126E+02   0.107225E+01  -0.525091E+01   0.647416E+01   0.714084E+01   0.443398E+01   0.329284E+01  -0.924766E+01  -0.258104E+01  -0.103641E+02   0.488742E+01   0.682284E-02   0.434100E-02   0.107774E-01   0.949010E-02   0.321042E-01  -0.822995E+03
   0.304106E+02   0.250893E+01  -0.516846E+01   0.400578E+01   0.719523E+01   0.912871E+01   0.372335E+01  -0.864113E+01  -0.832102E+01  -0.114100E+02   0.390670E+01   0.462977E-02   0.610963E-02   0.988330E-02   0.154067E-01   0.824002E-02  -0.825793E+03
   0.315583E+02   0.252687E+01  -0.632426E+01   0.343894E+01   0.767940E+01   0.799616E+01   0.355968E+01  -0.674678E+01  -0.895728E+01  -0.137709E+02   0.108677E+02   0.402665E-02   0.800949E-02   0.204364E-02   0.549028E-02   0.426570E-02  -0.823837E+03
   0.306938E+02   0.157092E+01  -0.471745E+01   0.499247E+01   0.796750E+01   0.752636E+01   0.237695E+01  -0.115574E+02  -0.142237E+01  -0.132226E+02   0.218032E+01   0.162459E-01   0.274936E-02   0.591959E-02   0.341650E-02   0.172759E-02  -0.824843E+03
   0.309427E+02   0.156430E+01  -0.348239E+01   0.614284E+01   0.728411E+01   0.646064E+01   0.224563E+01  -0.901536E+01  -0.786433E+01  -0.136120E+02   0.353436E+01   0.422002E-02   0.129559E-01   0.157607E-02   0.455556E-02   0.172759E-02  -0.823035E+03
   0.313610E+02   0.667068E+00  -0.347560E+01   0.454665E+01   0.632562E+01   0.444970E+01   0.369570E+01  -0.693834E+01  -0.572118E+01  -0.965347E+01   0.782516E+01   0.171252E-02   0.113682E-01   0.311788E-02   0.857083E-02   0.880373E-02  -0.822624E+03
   0.313398E+02   0.123197E+01  -0.700674E+01   0.680812E+01   0.783806E+01   0.590118E+01   0.894753E+00  -0.478656E+01  -0.721056E+01  -0.987992E+01   0.346972E+01   0.412408E-03   0.880400E-02   0.668701E-02   0.109841E-01   0.524253E-02  -0.823083E+03
   0.308548E+02   0.212215E+01  -0.378390E+01   0.618177E+01   0.755737E+01   0.463724E+01   0.415790E+01  -0.438679E+01  -0.878041E+01  -0.154304E+02   0.565990E+01   0.815927E-02   0.376055E-02   0.839571E-02   0.751043E-03   0.104304E-01  -0.822399E+03
   0.302956E+02   0.146898E+01  -0.309260E+01   0.536082E+01   0.938625E+01   0.593068E+01   0.454830E-01  -0.195163E+01  -0.445354E+01  -0.156378E+02   0.274602E+01   0.772471E-02   0.925546E-02   0.186655E-01   0.962318E-02   0.798213E-02  -0.827789E+03
   0.309511E+02   0.156039E+01  -0.524085E+01   0.536082E+01   0.634387E+01   0.530424E+01   0.191791E+01  -0.847476E+01  -0.580052E+01  -0.116416E+02   0.923705E+01   0.177884E-02   0.147652E-01   0.241374E-01   0.123539E-01   0.462051E-02  -0.823462E+03
   0.310323E+02   0.156039E+01  -0.529029E+01   0.507477E+01   0.801322E+01   0.690050E+01  -0.119139E+01  -0.298695E+01  -0.647372E+01  -0.105166E+02   0.464244E+01   0.763845E-02   0.393993E-01   0.440534E-02   0.142233E-01   0.210155E-01  -0.828880E+03
   0.316135E+02   0.106840E+01  -0.484954E+01   0.287160E+01   0.104058E+02   0.525920E+01   0.477333E+01  -0.799649E+01  -0.707967E+01  -0.963564E+01   0.656077E+01   0.967937E-03   0.330707E-02   0.291667E-02   0.832708E-02   0.119730E-01  -0.824411E+03
   0.319565E+02   0.133180E+01  -0.484954E+01   0.445110E+01   0.119580E+02   0.636892E+01   0.569586E+00  -0.799649E+01  -0.226826E+01  -0.122986E+02   0.746184E+01   0.167476E-01   0.979689E-02   0.102395E-01   0.312439E-01   0.410720E-02  -0.830636E+03
   0.314635E+02   0.264341E+00  -0.572067E+01   0.515029E+01   0.389246E+01   0.333279E+01   0.362507E+01  -0.749371E+01  -0.474801E+01  -0.819395E+01   0.786212E+01   0.169905E-01   0.175145E-01   0.974373E-02   0.843291E-02   0.378854E-02  -0.828587E+03
   0.311047E+02   0.938433E+00  -0.359972E+01   0.519708E+01   0.763978E+01   0.790595E+01   0.667889E+01  -0.413496E+01  -0.334397E+01  -0.120133E+02   0.470516E+01   0.343244E-02   0.388947E-01   0.126269E-01   0.118758E-01   0.232477E-01  -0.832074E+03
   0.310633E+02   0.938433E+00  -0.271006E+01   0.681782E+01   0.845299E+01   0.532277E+01   0.197962E+01  -0.840928E+01  -0.189987E+01  -0.102285E+02   0.507293E+01   0.348071E-02   0.511561E-02   0.232132E-02   0.174000E-02   0.100303E-01  -0.820832E+03
   0.308939E+02   0.124018E+01  -0.302095E+01   0.681782E+01   0.618543E+01   0.418680E+01   0.220182E+01  -0.837688E+01  -0.482452E+01  -0.122643E+02   0.431263E+01   0.791993E-02   0.958095E-03   0.598962E-02   0.174000E-02   0.506036E-02  -0.819067E+03
   0.313737E+02   0.174869E+00  -0.561023E+01   0.698570E+01   0.618543E+01   0.462772E+01   0.251848E+01  -0.697175E+01  -0.496246E+01  -0.133442E+02   0.359572E+01   0.582747E-03   0.958095E-03   0.598962E-02   0.510540E-04   0.880185E-02  -0.819556E+03
   0.314968E+02   0.174869E+00  -0.324778E+01   0.887753E+01   0.776211E+01   0.246057E+01   0.257662E+01  -0.765844E+01  -0.572767E+01  -0.138792E+02   0.387539E+01   0.177123E-02   0.702826E-02   0.156573E-01   0.556936E-02   0.295860E-01  -0.829110E+03
   0.312405E+02   0.407581E+00  -0.458897E+01   0.616525E+01   0.963819E+01   0.664972E+01   0.746986E+01  -0.626393E+01  -0.217322E+01  -0.144622E+02   0.301068E+01   0.992558E-03   0.308066E-01   0.992742E-02   0.310654E-02   0.435682E-01  -0.830794E+03
   0.313178E+02   0.123886E+01  -0.458897E+01   0.622429E+01   0.866282E+01   0.470202E+01   0.271207E+01  -0.644141E+01  -0.549423E+01  -0.122642E+02   0.336522E+01   0.895488E-02   0.220597E-02   0.989336E-02   0.545600E-02   0.233940E-01  -0.821043E+03
   0.298908E+02   0.140904E+01  -0.185157E+01   0.483475E+01   0.594218E+01   0.835721E+01   0.461463E+01  -0.860364E+01  -0.398817E+01  -0.121389E+02   0.872599E+00   0.774206E-02   0.437916E-03   0.543675E-02   0.482864E-02   0.131888E-03  -0.824737E+03
   0.302222E+02   0.117701E+01  -0.400538E+01   0.686380E+01   0.656887E+01   0.586959E+01   0.983049E+00  -0.967363E+01  -0.252938E+01  -0.118797E+02   0.872599E+00   0.204583E-02   0.164128E-01   0.165872E-01   0.135950E-01   0.286015E-02  -0.825184E+03
   0.312220E+02   0.117422E+01  -0.552748E+01   0.336174E+01   0.639181E+01   0.745929E+01   0.350524E+00  -0.768646E+01  -0.366599E+01  -0.784618E+01   0.734632E+01   0.621067E-02   0.396636E-03   0.159119E-01   0.122642E-01   0.745787E-02  -0.823277E+03
   0.315939E+02   0.182699E+01  -0.590012E+01   0.465555E+01   0.791332E+01   0.876098E+01   0.177603E+01  -0.682886E+01  -0.766292E+01  -0.125775E+02   0.228794E+01   0.971852E-02   0.390646E-01   0.144991E-01   0.750193E-02   0.101765E-02  -0.827715E+03
   0.311755E+02   0.230202E+01  -0.418007E+01   0.451440E+01   0.688019E+01   0.642062E+01   0.253697E+01  -0.480500E+01  -0.613240E+01  -0.929194E+01   0.713665E+01   0.170792E-01   0.314527E-02   0.255313E-01   0.854712E-03   0.510622E-02  -0.826120E+03
   0.310285E+02   0.230202E+01  -0.418007E+01   0.555718E+01   0.100347E+02   0.385025E+01  -0.146552E+01  -0.684707E+01  -0.127966E+01  -0.128178E+02   0.731084E+01   0.120943E-01   0.105937E-01   0.618547E-02   0.121198E-02   0.118113E-01  -0.823890E+03
   0.313934E+02   0.206112E+01  -0.543478E+01   0.365358E+01   0.933844E+01   0.711073E+01  -0.138228E+01  -0.836559E+01  -0.320924E+01  -0.129884E+02   0.832838E+01   0.510580E-02   0.418245E-02   0.220036E-02   0.220257E-02   0.630761E-03  -0.820238E+03
   0.309954E+02   0.206112E+01  -0.463544E+01   0.361357E+01   0.110536E+02   0.672560E+01  -0.238513E+01  -0.750949E+01   0.784514E+00  -0.143024E+02   0.383241E+01   0.682959E-02   0.261691E-02   0.342992E-02   0.378715E-02   0.349258E-01  -0.826896E+03
   0.301526E+02   0.106077E+01  -0.420996E+01   0.403869E+01   0.662645E+01   0.405545E+01   0.282144E+01  -0.820105E+01  -0.204660E+01  -0.129249E+02   0.591412E+01   0.542661E-02   0.998792E-02   0.344583E-02   0.972422E-02   0.201603E-01  -0.821963E+03
   0.309645E+02   0.265213E+01  -0.469847E+01   0.561528E+01   0.828183E+01   0.531161E+01   0.155207E+01  -0.598148E+01  -0.519160E+01  -0.119337E+02   0.417737E+01   0.855044E-02   0.221033E-01   0.407476E-02   0.474543E-02   0.512701E-02  -0.821628E+03
   0.301772E+02   0.128301E+01  -0.498592E+01   0.533530E+01   0.800155E+01   0.787518E+01   0.235906E+01  -0.993162E+01   0.162532E+00  -0.114549E+02   0.556266E+00   0.782646E-02   0.321474E-01   0.887803E-02   0.147740E-01   0.105735E-01  -0.828444E+03
   0.311612E+02  -0.711431E-01  -0.366079E+01   0.622099E+01   0.800155E+01   0.366351E+01   0.307232E+01  -0.956094E+01   0.258482E+01  -0.134662E+02   0.307681E+01   0.265313E-02   0.832562E-02   0.426420E-02   0.734228E-02   0.290342E-01  -0.827713E+03
   0.309761E+02   0.103347E+01  -0.366079E+01   0.741981E+01   0.704509E+01   0.372849E+01   0.477543E+01  -0.843230E+01  -0.394318E+01  -0.125635E+02   0.469207E+01   0.447737E-03   0.832562E-02   0.452621E-01   0.551789E-02   0.135889E-01  -0.824149E+03
   0.309137E+02   0.825577E+00  -0.601254E+01   0.662309E+01   0.701082E+01   0.634699E+01   0.243564E+01  -0.729760E+01  -0.136002E+01  -0.972688E+01   0.718167E+01   0.628662E-02   0.434851E-03   0.679143E-03   0.655779E-02   0.319192E-02  -0.820055E+03
   0.305872E+02   0.825577E+00  -0.465054E+01   0.542576E+01   0.927224E+01   0.619997E+01   0.478118E+01  -0.925249E+01  -0.364123E+01  -0.986852E+01  -0.851232E+00   0.159233E-01   0.247875E-01   0.511567E-02   0.309767E-02   0.174945E-01  -0.829049E+03
   0.309538E+02   0.825577E+00  -0.452448E+01   0.620403E+01   0.105646E+02   0.614140E+01   0.305003E+01  -0.649885E+01  -0.377936E+01  -0.100412E+02   0.365287E+01   0.288374E-02   0.910690E-02   0.160481E-02   0.132398E-01   0.109871E-02  -0.822254E+03
   0.301321E+02   0.436686E+00  -0.447653E+01   0.459457E+01   0.914731E+01   0.619299E+01   0.331718E+01  -0.386083E+01  -0.108877E+01  -0.157416E+02   0.750992E+01   0.820805E-02   0.619899E-02   0.939625E-02   0.123486E-01   0.349988E-02  -0.825749E+03
   0.316640E+02   0.205583E+01  -0.613303E+01   0.494853E+01   0.106896E+02   0.372843E+01   0.411525E+00  -0.661334E+01  -0.412961E+01  -0.120155E+02   0.417782E+01   0.101123E-01   0.159947E-01   0.321949E-03   0.520689E-02   0.343251E-02  -0.823413E+03
   0.307706E+02   0.272845E+01  -0.457962E+01   0.535393E+01   0.774211E+01   0.728357E+01  -0.624360E+00  -0.364271E+01  -0.674208E+01  -0.124156E+02   0.363041E+01   0.141949E-02   0.340739E-01   0.495737E-02   0.329781E-02   0.259379E-01  -0.827822E+03
   0.306288E+02   0.167353E+01  -0.570464E+01   0.397110E+01   0.776564E+01   0.615470E+01   0.691152E+00  -0.515006E+01  -0.570505E+01  -0.838251E+01   0.450137E+01   0.871360E-03   0.169664E-01   0.433732E-01   0.100836E-01   0.125291E-02  -0.825409E+03
   0.309168E+02   0.223625E+01  -0.570464E+01   0.383225E+01   0.659483E+01   0.518854E+01   0.378039E+01  -0.677799E+01  -0.684536E+01  -0.151217E+02   0.764765E+01   0.886266E-03   0.162071E-01   0.139826E-01   0.326899E-01   0.218927E-02  -0.825739E+03
