a0_min        a1_min        a2_min        a3_min        Y1_intercept  Y2_intercept  Y3_intercept  LogPost       
  0.101045E+03  0.559571E+01  0.625969E+01  0.149131E+02  0.232500E-03  0.715330E-03  0.251022E-03  0.146427E+03
  0.101045E+03  0.559571E+01  0.625969E+01  0.836760E+01  0.232500E-03  0.715330E-03  0.251022E-03  0.146776E+03
  0.101551E+03  0.559571E+01  0.625969E+01 -0.174257E+01  0.529842E-04  0.715330E-03  0.251022E-03  0.145317E+03
  0.101551E+03  0.448511E+01  0.106646E+02 -0.174257E+01  0.529842E-04  0.715330E-03  0.337533E-03  0.144732E+03
  0.101551E+03  0.448511E+01  0.106646E+02  0.973146E+01  0.529842E-04  0.154883E-03  0.236541E-03  0.148407E+03
  0.101551E+03  0.448511E+01  0.106646E+02  0.973146E+01  0.529842E-04  0.154883E-03  0.236541E-03  0.148407E+03
  0.101551E+03  0.448511E+01  0.654253E+01  0.589285E+01  0.529842E-04  0.154883E-03  0.236541E-03  0.150277E+03
  0.101551E+03  0.448511E+01  0.654253E+01  0.530225E+01  0.529842E-04  0.240267E-03  0.236541E-03  0.149962E+03
  0.101551E+03  0.544324E+01  0.654253E+01  0.530225E+01  0.529842E-04  0.240267E-03  0.236541E-03  0.149598E+03
  0.101551E+03  0.544324E+01  0.654253E+01  0.530225E+01  0.529842E-04  0.240267E-03  0.236541E-03  0.149598E+03
  0.101551E+03  0.696371E+01  0.654253E+01  0.530225E+01  0.529842E-04  0.240267E-03  0.236541E-03  0.148581E+03
  0.101551E+03  0.388146E+01  0.654253E+01  0.530225E+01  0.529842E-04  0.240267E-03  0.236541E-03  0.150083E+03
  0.101551E+03  0.588393E+01  0.103146E+02  0.530225E+01  0.529842E-04  0.240267E-03  0.236541E-03  0.147993E+03
  0.101551E+03  0.588393E+01  0.103146E+02  0.530225E+01  0.529842E-04  0.240267E-03  0.236541E-03  0.147993E+03
  0.101551E+03  0.588393E+01  0.103146E+02  0.530225E+01  0.268478E-03  0.240267E-03  0.236541E-03  0.147753E+03
  0.101551E+03  0.588393E+01 -0.433214E+01  0.597739E+01  0.268478E-03  0.240267E-03  0.236541E-03  0.146899E+03
  0.101062E+03  0.239410E+01 -0.433214E+01  0.578494E+01  0.268478E-03  0.240267E-03  0.473396E-03  0.148378E+03
  0.101062E+03  0.260980E+01 -0.433214E+01  0.711318E+01  0.268478E-03  0.240267E-03  0.473396E-03  0.148205E+03
  0.101062E+03  0.506733E+01 -0.345056E+01  0.172080E+02  0.268478E-03  0.240267E-03  0.473396E-03  0.146273E+03
  0.101062E+03  0.506733E+01  0.641534E+01  0.109724E+02  0.268478E-03  0.240267E-03  0.308520E-03  0.148628E+03
  0.101062E+03  0.506733E+01  0.641534E+01  0.656947E+01  0.268478E-03  0.240267E-03  0.308520E-03  0.148801E+03
  0.101062E+03  0.506733E+01  0.641534E+01  0.334869E+01  0.268478E-03  0.240267E-03  0.308520E-03  0.148467E+03
  0.101062E+03  0.397294E+00  0.641534E+01 -0.461075E+01  0.268478E-03  0.126839E-03  0.722562E-04  0.149290E+03
  0.101062E+03  0.397294E+00  0.641534E+01 -0.461075E+01  0.268478E-03  0.126839E-03  0.722562E-04  0.149290E+03
  0.101062E+03  0.269053E+01  0.641534E+01 -0.431485E+00  0.268478E-03  0.126839E-03  0.722562E-04  0.149681E+03
  0.101062E+03  0.397787E+00 -0.718828E+01 -0.431485E+00  0.566793E-03  0.126839E-03  0.722562E-04  0.148819E+03
  0.101062E+03  0.100934E+01 -0.401874E+01 -0.431485E+00  0.566793E-03  0.126839E-03  0.722562E-04  0.149960E+03
  0.101062E+03  0.100934E+01  0.224721E+01 -0.431485E+00  0.566793E-03  0.126839E-03  0.722562E-04  0.150401E+03
  0.101062E+03  0.100934E+01  0.224721E+01 -0.431485E+00  0.566793E-03  0.126839E-03  0.722562E-04  0.150401E+03
  0.100823E+03  0.100934E+01  0.566618E+00  0.325089E+00  0.566793E-03  0.126839E-03  0.722562E-04  0.150372E+03
  0.100823E+03  0.100934E+01  0.566618E+00 -0.354284E+01  0.566793E-03  0.126839E-03  0.722562E-04  0.150177E+03
  0.100823E+03  0.294120E-01  0.566618E+00 -0.354284E+01  0.566793E-03  0.126839E-03  0.722562E-04  0.150183E+03
  0.100823E+03  0.294120E-01 -0.270403E+01  0.594176E+01  0.566793E-03  0.721303E-03  0.722562E-04  0.146615E+03
  0.100823E+03  0.294120E-01  0.198903E+01  0.106534E+01  0.566793E-03  0.721303E-03  0.722562E-04  0.147518E+03
  0.100823E+03  0.294120E-01  0.155337E+01  0.106534E+01  0.566793E-03  0.721303E-03  0.722562E-04  0.147539E+03
  0.100823E+03  0.294120E-01  0.155337E+01  0.106534E+01  0.566793E-03  0.721303E-03  0.722562E-04  0.147539E+03
  0.100823E+03  0.294120E-01  0.906696E+00 -0.413960E+01  0.566793E-03  0.837234E-03  0.722562E-04  0.146839E+03
  0.100771E+03  0.294120E-01  0.906696E+00 -0.413960E+01  0.566793E-03  0.837234E-03  0.722562E-04  0.146823E+03
  0.100771E+03 -0.745404E+00  0.906696E+00 -0.413960E+01  0.566793E-03  0.837234E-03  0.722562E-04  0.146879E+03
  0.100771E+03 -0.203750E+01  0.906696E+00 -0.582617E+01  0.566793E-03  0.837234E-03  0.722562E-04  0.146707E+03
  0.100771E+03 -0.275301E+01 -0.531877E+01 -0.582617E+01  0.566793E-03  0.837234E-03  0.722562E-04  0.146070E+03
  0.100771E+03 -0.275301E+01 -0.531877E+01 -0.661229E+01  0.566793E-03  0.837234E-03  0.722562E-04  0.146118E+03
  0.100771E+03 -0.275301E+01  0.199434E+01 -0.655522E+01  0.979329E-03  0.736817E-03  0.722562E-04  0.145508E+03
  0.100771E+03  0.142216E+01  0.637996E+01  0.147124E+02  0.108801E-02  0.736817E-03  0.722562E-04  0.142997E+03
  0.100771E+03  0.607017E+01  0.686806E+01  0.183930E+02  0.108801E-02  0.736817E-03  0.722562E-04  0.142848E+03
  0.100771E+03  0.607017E+01  0.135527E+01  0.965834E+01  0.108801E-02  0.736817E-03  0.722562E-04  0.143672E+03
  0.100771E+03  0.607017E+01  0.135527E+01  0.965834E+01  0.108801E-02  0.736817E-03  0.357809E-03  0.143070E+03
  0.101571E+03  0.607017E+01  0.135527E+01  0.965834E+01  0.108801E-02  0.736817E-03  0.357809E-03  0.142909E+03
  0.101571E+03  0.354554E+01  0.135527E+01  0.144261E+01  0.108801E-02  0.736817E-03  0.357809E-03  0.143466E+03
  0.101571E+03  0.354554E+01  0.135527E+01 -0.509376E+01  0.108801E-02  0.736817E-03  0.357809E-03  0.142722E+03
  0.101571E+03 -0.677895E+01  0.135527E+01 -0.324865E+01  0.108801E-02  0.736817E-03  0.357809E-03  0.141145E+03
  0.101571E+03 -0.249835E+01  0.135527E+01 -0.324865E+01  0.108801E-02  0.736817E-03  0.357809E-03  0.143663E+03
  0.101571E+03 -0.249835E+01  0.728662E+01 -0.324865E+01  0.346691E-03  0.736817E-03  0.357809E-03  0.145463E+03
  0.101571E+03 -0.249835E+01  0.728662E+01 -0.324865E+01  0.346691E-03  0.116853E-02  0.357809E-03  0.143413E+03
  0.101571E+03 -0.249835E+01  0.311199E+01 -0.324865E+01  0.346691E-03  0.116853E-02  0.357809E-03  0.143765E+03
  0.101571E+03 -0.249835E+01  0.224999E+01 -0.324865E+01  0.346691E-03  0.116853E-02  0.357809E-03  0.143761E+03
  0.101612E+03  0.163706E+01  0.224999E+01 -0.324865E+01  0.346691E-03  0.116853E-02  0.357809E-03  0.143837E+03
  0.101612E+03  0.163706E+01  0.747874E+01 -0.104608E+02  0.346691E-03  0.116853E-02  0.357809E-03  0.142311E+03
  0.101612E+03  0.163706E+01  0.399934E+00 -0.104608E+02  0.346691E-03  0.116853E-02  0.357809E-03  0.143096E+03
  0.996568E+02  0.163706E+01 -0.465414E+01 -0.104608E+02  0.346691E-03  0.116853E-02  0.357809E-03  0.142126E+03
  0.996568E+02  0.163706E+01 -0.985947E+01 -0.104608E+02  0.346691E-03  0.116853E-02  0.214652E-04  0.141999E+03
  0.998356E+02  0.163706E+01 -0.119583E+01  0.923192E+01  0.346691E-03  0.102697E-02  0.214652E-04  0.144883E+03
  0.101364E+03  0.163706E+01  0.115773E+02  0.923192E+01  0.346691E-03  0.110524E-02  0.214652E-04  0.144049E+03
  0.101364E+03  0.299227E+01  0.591724E+00  0.923192E+01  0.971088E-03  0.110524E-02  0.214652E-04  0.142954E+03
  0.101364E+03  0.299227E+01  0.762812E+01  0.109577E+02  0.100699E-02  0.110524E-02  0.214652E-04  0.143258E+03
  0.101149E+03  0.679690E+01  0.762812E+01  0.109577E+02  0.100699E-02  0.110524E-02  0.214652E-04  0.142054E+03
  0.101149E+03  0.679690E+01  0.762812E+01  0.109577E+02  0.100699E-02  0.110524E-02  0.214652E-04  0.142054E+03
  0.101149E+03  0.679690E+01  0.762812E+01  0.109577E+02  0.120576E-02  0.110524E-02  0.214652E-04  0.141273E+03
  0.101149E+03  0.679690E+01  0.762812E+01  0.159790E+02  0.120576E-02  0.110524E-02  0.214652E-04  0.141363E+03
  0.101149E+03  0.679690E+01  0.762812E+01  0.190402E+02  0.574258E-03  0.110524E-02  0.214652E-04  0.143296E+03
  0.101149E+03  0.679690E+01  0.762812E+01  0.190402E+02  0.574258E-03  0.110524E-02  0.214652E-04  0.143296E+03
  0.101149E+03  0.679690E+01  0.762812E+01  0.190402E+02  0.574258E-03  0.110524E-02  0.214652E-04  0.143296E+03
  0.101149E+03  0.679690E+01  0.762812E+01  0.138575E+02  0.574258E-03  0.110524E-02  0.736947E-04  0.143748E+03
  0.101362E+03  0.679690E+01  0.392026E+01  0.115332E+02  0.574258E-03  0.110524E-02  0.736947E-04  0.143535E+03
  0.101362E+03  0.679690E+01  0.392026E+01  0.115332E+02  0.574258E-03  0.110524E-02  0.736947E-04  0.143535E+03
  0.101362E+03  0.679690E+01  0.383613E+01  0.115332E+02  0.574258E-03  0.110524E-02  0.736947E-04  0.143519E+03
  0.101362E+03  0.679690E+01  0.383613E+01  0.115332E+02  0.574258E-03  0.110524E-02  0.736947E-04  0.143519E+03
  0.101362E+03  0.679690E+01  0.383613E+01  0.223674E+02  0.574258E-03  0.110524E-02  0.736947E-04  0.142575E+03
  0.101362E+03  0.263066E+01  0.383613E+01  0.223674E+02  0.574258E-03  0.110524E-02  0.736947E-04  0.141975E+03
  0.101362E+03  0.263066E+01  0.383613E+01  0.223674E+02  0.574258E-03  0.110524E-02  0.736947E-04  0.141975E+03
  0.101362E+03  0.263066E+01  0.383613E+01  0.131278E+02  0.574258E-03  0.110524E-02  0.436643E-03  0.142783E+03
  0.101362E+03  0.263066E+01  0.896063E+01  0.131278E+02  0.574258E-03  0.110524E-02  0.436643E-03  0.142216E+03
  0.101362E+03  0.263066E+01  0.896063E+01  0.131278E+02  0.574258E-03  0.110524E-02  0.436643E-03  0.142216E+03
  0.101362E+03  0.601713E+00  0.389555E+01 -0.438325E+01  0.905731E-03  0.110524E-02  0.436643E-03  0.142021E+03
  0.101362E+03  0.601713E+00  0.389555E+01  0.100860E+02  0.905731E-03  0.110524E-02  0.436643E-03  0.141567E+03
  0.101362E+03  0.601713E+00  0.389555E+01 -0.106340E+02  0.905731E-03  0.154027E-02  0.436643E-03  0.139319E+03
  0.101362E+03  0.440471E+01 -0.660003E+01 -0.249087E+01  0.905731E-03  0.154027E-02  0.436643E-03  0.137656E+03
  0.101362E+03 -0.731206E+00  0.166173E+02 -0.249087E+01  0.905731E-03  0.117346E-02  0.436643E-03  0.138207E+03
  0.101362E+03 -0.731206E+00  0.166173E+02  0.485677E+01  0.905731E-03  0.117346E-02  0.436643E-03  0.138037E+03
  0.101362E+03 -0.731206E+00  0.166173E+02  0.485677E+01  0.875758E-03  0.117346E-02  0.426842E-03  0.138158E+03
  0.101362E+03 -0.731206E+00  0.276993E+01 -0.701082E+01  0.875758E-03  0.321814E-03  0.664565E-04  0.148251E+03
  0.101362E+03 -0.731206E+00 -0.990041E+01 -0.133835E+02  0.875758E-03  0.321814E-03  0.664565E-04  0.146166E+03
  0.101362E+03 -0.731206E+00 -0.990041E+01 -0.343737E+01  0.875758E-03  0.110686E-03  0.664565E-04  0.146224E+03
  0.101362E+03 -0.731206E+00 -0.990041E+01 -0.343737E+01  0.682068E-03  0.238116E-04  0.664565E-04  0.147003E+03
  0.101362E+03 -0.731206E+00  0.240421E+01 -0.343737E+01  0.682068E-03  0.944835E-04  0.664565E-04  0.149861E+03
  0.101362E+03 -0.282236E+00  0.240421E+01 -0.323895E+01  0.682068E-03  0.944835E-04  0.664565E-04  0.149968E+03
  0.101362E+03 -0.282236E+00  0.240421E+01 -0.323895E+01  0.682068E-03  0.944835E-04  0.664565E-04  0.149968E+03
  0.101362E+03 -0.282236E+00  0.240421E+01  0.199902E+00  0.682068E-03  0.944835E-04  0.664565E-04  0.149834E+03
  0.101362E+03  0.190421E+01  0.240421E+01  0.199902E+00  0.682068E-03  0.944835E-04  0.254444E-03  0.149553E+03
  0.101362E+03  0.205860E+01  0.271676E+01 -0.263559E+01  0.682068E-03  0.944835E-04  0.254444E-03  0.149256E+03
  0.101362E+03  0.205860E+01  0.271676E+01 -0.263559E+01  0.682068E-03  0.944835E-04  0.254444E-03  0.149256E+03
  0.101362E+03  0.229531E+01  0.271676E+01 -0.263559E+01  0.682068E-03  0.944835E-04  0.294333E-03  0.149022E+03
  0.101362E+03  0.229531E+01  0.271676E+01  0.992230E+01  0.682068E-03  0.944835E-04  0.294333E-03  0.148492E+03
  0.101362E+03  0.229531E+01  0.271676E+01  0.117345E+02  0.682068E-03  0.944835E-04  0.294333E-03  0.148022E+03
  0.101362E+03  0.215784E+01  0.271676E+01  0.117345E+02  0.682068E-03  0.944835E-04  0.294333E-03  0.147942E+03
  0.101111E+03  0.215784E+01  0.308187E+01  0.515988E+01  0.682068E-03  0.944835E-04  0.294333E-03  0.149016E+03
  0.101111E+03  0.206012E+01  0.308187E+01  0.125619E+02  0.682068E-03  0.944835E-04  0.294333E-03  0.147291E+03
  0.101855E+03  0.206012E+01  0.308187E+01  0.294984E+01  0.682068E-03  0.944835E-04  0.294333E-03  0.149069E+03
  0.101855E+03  0.206012E+01  0.308187E+01  0.516937E+01  0.947775E-03  0.944835E-04  0.294333E-03  0.147961E+03
  0.101855E+03  0.206012E+01  0.308187E+01  0.249490E+01  0.947775E-03  0.944835E-04  0.294333E-03  0.148083E+03
  0.101855E+03  0.206012E+01  0.308187E+01  0.249490E+01  0.947775E-03  0.944835E-04  0.294333E-03  0.148083E+03
  0.101855E+03  0.206012E+01  0.361476E+01  0.229274E+01  0.947775E-03  0.944835E-04  0.294333E-03  0.148090E+03
  0.101855E+03  0.206012E+01  0.361476E+01  0.229274E+01  0.947775E-03  0.944835E-04  0.369859E-03  0.147710E+03
  0.101855E+03  0.254406E+01  0.361476E+01  0.229274E+01  0.947775E-03  0.944835E-04  0.369859E-03  0.147720E+03
  0.101855E+03  0.254406E+01  0.361476E+01  0.229274E+01  0.947775E-03  0.944835E-04  0.369859E-03  0.147720E+03
  0.101855E+03  0.254406E+01  0.361476E+01  0.229274E+01  0.947775E-03  0.944835E-04  0.369859E-03  0.147720E+03
  0.101855E+03  0.254406E+01  0.487300E+01  0.350643E+00  0.947775E-03  0.944835E-04  0.369859E-03  0.147561E+03
  0.101855E+03  0.254406E+01  0.453979E+01  0.350643E+00  0.947775E-03  0.944835E-04  0.369859E-03  0.147594E+03
  0.101855E+03  0.254406E+01  0.453979E+01 -0.825674E+00  0.947775E-03  0.944835E-04  0.369859E-03  0.147499E+03
  0.101855E+03  0.254406E+01  0.453979E+01  0.825900E+01  0.176535E-02  0.944835E-04  0.369859E-03  0.144365E+03
  0.101855E+03  0.483026E+01  0.453979E+01  0.825900E+01  0.162401E-02  0.944835E-04  0.369859E-03  0.144976E+03
  0.101855E+03  0.483026E+01  0.453979E+01  0.825900E+01  0.789116E-03  0.944835E-04  0.369859E-03  0.148161E+03
  0.101855E+03  0.483026E+01  0.896334E+00  0.369956E+01  0.789116E-03  0.944835E-04  0.378675E-03  0.147586E+03
  0.101855E+03  0.483026E+01  0.896334E+00  0.132494E+02  0.789116E-03  0.937236E-04  0.378675E-03  0.147310E+03
  0.101855E+03  0.589872E+01  0.896334E+00  0.132494E+02  0.789116E-03  0.937236E-04  0.378675E-03  0.147194E+03
  0.101855E+03  0.589872E+01 -0.648700E+00  0.135604E+02  0.789116E-03  0.937236E-04  0.378675E-03  0.146659E+03
  0.101855E+03  0.589872E+01  0.196824E+01  0.590219E+01  0.789116E-03  0.937236E-04  0.378675E-03  0.147430E+03
  0.101855E+03  0.589872E+01  0.819246E+00  0.590219E+01  0.231014E-03  0.937236E-04  0.378675E-03  0.148855E+03
  0.101855E+03  0.589872E+01  0.819246E+00 -0.319576E+01  0.231014E-03  0.937236E-04  0.378675E-03  0.147186E+03
  0.101855E+03  0.589872E+01  0.819246E+00  0.200990E+02  0.231014E-03  0.937236E-04  0.378675E-03  0.147345E+03
  0.101855E+03  0.589872E+01  0.819246E+00  0.189282E+02  0.920329E-05  0.937236E-04  0.378675E-03  0.147882E+03
  0.101855E+03  0.589872E+01  0.819246E+00  0.189282E+02  0.920329E-05  0.937236E-04  0.378675E-03  0.147882E+03
  0.101855E+03  0.589872E+01  0.338101E+01  0.369015E+01  0.920329E-05  0.937236E-04  0.378675E-03  0.149212E+03
  0.101855E+03  0.574071E+01  0.338101E+01  0.127781E+02  0.920329E-05  0.937236E-04  0.378675E-03  0.149582E+03
  0.101855E+03  0.517561E+01  0.338101E+01  0.127781E+02  0.920329E-05  0.937236E-04  0.378675E-03  0.149593E+03
  0.101855E+03  0.517561E+01  0.338101E+01  0.127781E+02  0.920329E-05  0.937236E-04  0.378675E-03  0.149593E+03
  0.101855E+03  0.517561E+01  0.546121E+01  0.127781E+02  0.196110E-03  0.937236E-04  0.378675E-03  0.149478E+03
  0.101855E+03  0.517561E+01  0.101976E+02  0.170696E+02  0.196110E-03  0.937236E-04  0.150421E-03  0.148176E+03
  0.101855E+03  0.379463E+01  0.101976E+02  0.170696E+02  0.196110E-03  0.937236E-04  0.150421E-03  0.147256E+03
  0.101855E+03  0.379463E+01  0.101976E+02  0.170696E+02  0.196110E-03  0.937236E-04  0.150421E-03  0.147256E+03
  0.101855E+03  0.379463E+01  0.101976E+02  0.170696E+02  0.196110E-03  0.937236E-04  0.150421E-03  0.147256E+03
  0.101855E+03  0.379463E+01  0.101976E+02  0.170696E+02  0.196110E-03  0.937236E-04  0.150421E-03  0.147256E+03
  0.101855E+03  0.379463E+01 -0.232367E+01  0.170696E+02  0.196110E-03  0.425029E-03  0.150421E-03  0.145986E+03
  0.101855E+03  0.379463E+01  0.326646E+01  0.115416E+02  0.196110E-03  0.425029E-03  0.150421E-03  0.148911E+03
  0.101855E+03  0.486487E+01  0.682787E+01  0.115416E+02  0.196110E-03  0.425029E-03  0.150421E-03  0.149121E+03
  0.101855E+03  0.486487E+01  0.439567E+01  0.115416E+02  0.196110E-03  0.425029E-03  0.150421E-03  0.149027E+03
  0.101855E+03  0.486487E+01  0.439567E+01  0.919076E+01  0.196110E-03  0.378701E-03  0.150421E-03  0.149361E+03
  0.101855E+03  0.486487E+01  0.439567E+01  0.871727E+01  0.196110E-03  0.378701E-03  0.120944E-03  0.149400E+03
  0.101855E+03  0.486487E+01  0.439567E+01  0.871727E+01  0.196110E-03  0.378701E-03  0.120944E-03  0.149400E+03
  0.101855E+03  0.486487E+01  0.616861E+01  0.871727E+01  0.196110E-03  0.378701E-03  0.120944E-03  0.149504E+03
  0.101855E+03  0.622308E+01  0.616861E+01  0.871727E+01  0.196110E-03  0.336510E-03  0.120944E-03  0.149192E+03
  0.101855E+03  0.564541E+01  0.616861E+01  0.123739E+02  0.196110E-03  0.336510E-03  0.120944E-03  0.149527E+03
  0.101855E+03  0.564541E+01  0.616861E+01  0.123739E+02  0.196110E-03  0.336510E-03  0.120944E-03  0.149527E+03
  0.101855E+03  0.564541E+01  0.616861E+01  0.529319E+01  0.196110E-03  0.336510E-03  0.120944E-03  0.149049E+03
  0.101736E+03  0.564541E+01  0.706500E+01  0.529319E+01  0.196110E-03  0.336510E-03  0.120944E-03  0.149055E+03
  0.101736E+03  0.564541E+01  0.109576E+01  0.131970E+02  0.526943E-03  0.336510E-03  0.120944E-03  0.147866E+03
  0.101736E+03  0.320746E+01  0.109576E+01  0.131970E+02  0.526943E-03  0.336510E-03  0.120944E-03  0.148085E+03
  0.101736E+03  0.320746E+01  0.109576E+01  0.131970E+02  0.526943E-03  0.368771E-03  0.120944E-03  0.147930E+03
  0.101736E+03  0.320746E+01  0.123945E+01  0.334515E+01  0.526943E-03  0.368771E-03  0.120944E-03  0.148698E+03
  0.101736E+03  0.732527E+00  0.328524E+01  0.334515E+01  0.526943E-03  0.368771E-03  0.120944E-03  0.149079E+03
  0.101779E+03  0.732527E+00  0.975297E+01  0.334515E+01  0.526943E-03  0.325894E-03  0.120944E-03  0.148100E+03
  0.101779E+03  0.732527E+00  0.975297E+01  0.334515E+01  0.526943E-03  0.325894E-03  0.120944E-03  0.148100E+03
  0.101779E+03  0.448124E+01  0.975297E+01 -0.454246E+01  0.526943E-03  0.325894E-03  0.120944E-03  0.145317E+03
