a0_min        a1_min        a2_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  Y6_intercept  Y7_intercept  Y8_intercept  Y9_intercept  LogPost       
  0.998172E+02  0.425802E+01  0.340835E+01  0.146896E-02  0.557622E-03  0.251417E-03  0.414433E-03  0.139108E-02  0.695524E-03  0.835197E-03  0.823415E-03  0.558070E-03  0.206162E+03
  0.998172E+02  0.425802E+01  0.723528E+01  0.146896E-02  0.867550E-03  0.251417E-03  0.414433E-03  0.139108E-02  0.695524E-03  0.835197E-03  0.823415E-03  0.558070E-03  0.204512E+03
  0.998172E+02  0.425802E+01  0.723528E+01  0.146896E-02  0.867550E-03  0.251417E-03  0.414433E-03  0.110753E-02  0.695524E-03  0.835197E-03  0.823415E-03  0.558070E-03  0.205018E+03
  0.998172E+02  0.425802E+01  0.723528E+01  0.146896E-02  0.926158E-03  0.251417E-03  0.414433E-03  0.110753E-02  0.507195E-03  0.835197E-03  0.823415E-03  0.558070E-03  0.204947E+03
  0.998172E+02  0.425802E+01  0.202202E+01  0.146896E-02  0.926158E-03  0.251417E-03  0.680239E-03  0.110753E-02  0.507195E-03  0.835197E-03  0.823415E-03  0.558070E-03  0.206294E+03
  0.998172E+02  0.504839E+01 -0.106744E+01  0.980529E-03  0.789912E-03  0.251417E-03  0.680239E-03  0.110753E-02  0.507195E-03  0.835197E-03  0.823415E-03  0.558070E-03  0.207381E+03
  0.998172E+02  0.504839E+01 -0.735675E+01  0.980529E-03  0.789912E-03  0.251417E-03  0.680239E-03  0.110753E-02  0.507195E-03  0.835197E-03  0.823415E-03  0.558070E-03  0.206411E+03
  0.998172E+02  0.504839E+01 -0.635471E+01  0.980529E-03  0.789912E-03  0.251417E-03  0.680239E-03  0.110753E-02  0.507195E-03  0.142305E-02  0.823415E-03  0.558070E-03  0.205428E+03
  0.998172E+02  0.504839E+01 -0.674716E+01  0.980529E-03  0.789912E-03  0.251417E-03  0.680239E-03  0.110753E-02  0.507195E-03  0.643080E-03  0.823415E-03  0.558070E-03  0.206888E+03
  0.998172E+02  0.504839E+01 -0.885182E+01  0.980529E-03  0.789912E-03  0.251417E-03  0.680239E-03  0.110753E-02  0.507195E-03  0.643080E-03  0.823415E-03  0.558070E-03  0.206322E+03
  0.998172E+02  0.504839E+01 -0.885182E+01  0.980529E-03  0.789912E-03  0.251417E-03  0.680239E-03  0.110753E-02  0.208512E-02  0.643080E-03  0.823415E-03  0.558070E-03  0.205711E+03
  0.998172E+02  0.100137E+02 -0.833318E+01  0.202367E-02  0.789912E-03  0.251417E-03  0.680239E-03  0.110753E-02  0.208512E-02  0.643080E-03  0.470389E-03  0.558070E-03  0.202163E+03
  0.998172E+02  0.100137E+02 -0.833318E+01  0.202367E-02  0.789912E-03  0.251417E-03  0.680239E-03  0.110753E-02  0.208512E-02  0.643080E-03  0.470389E-03  0.558070E-03  0.202163E+03
  0.998172E+02  0.100137E+02 -0.664579E+01  0.202367E-02  0.789912E-03  0.251417E-03  0.680239E-03  0.540340E-03  0.208512E-02  0.643080E-03  0.470389E-03  0.558070E-03  0.202829E+03
  0.998172E+02  0.752190E+01 -0.395641E+01  0.202367E-02  0.789912E-03  0.251417E-03  0.680239E-03  0.540340E-03  0.158716E-02  0.643080E-03  0.470389E-03  0.558070E-03  0.205596E+03
  0.998172E+02  0.752190E+01  0.313051E+01  0.202367E-02  0.789912E-03  0.251417E-03  0.680239E-03  0.540340E-03  0.117623E-03  0.643080E-03  0.470389E-03  0.558070E-03  0.203434E+03
  0.998172E+02  0.752190E+01 -0.296510E+01  0.202367E-02  0.789912E-03  0.251417E-03  0.680239E-03  0.540340E-03  0.117623E-03  0.643080E-03  0.470389E-03  0.558070E-03  0.202480E+03
  0.998172E+02  0.752190E+01  0.439445E+01  0.202367E-02  0.789912E-03  0.251417E-03  0.680239E-03  0.540340E-03  0.117623E-03  0.643080E-03  0.470389E-03  0.558070E-03  0.203370E+03
  0.998172E+02  0.311787E+01 -0.343575E+01  0.202367E-02  0.789912E-03  0.103254E-02  0.680239E-03  0.540340E-03  0.117623E-03  0.343171E-03  0.470389E-03  0.558070E-03  0.205224E+03
  0.998172E+02  0.311787E+01  0.137580E+01  0.202367E-02  0.789912E-03  0.103254E-02  0.680239E-03  0.540340E-03  0.117623E-03  0.343171E-03  0.470389E-03  0.558070E-03  0.205856E+03
  0.100211E+03  0.311787E+01  0.137580E+01  0.510200E-03  0.789912E-03  0.103254E-02  0.680239E-03  0.540340E-03  0.117623E-03  0.343171E-03  0.470389E-03  0.558070E-03  0.208621E+03
  0.100211E+03  0.311787E+01  0.498745E+01  0.510200E-03  0.789912E-03  0.103254E-02  0.680239E-03  0.540340E-03  0.117623E-03  0.343171E-03  0.470389E-03  0.558070E-03  0.208606E+03
  0.100211E+03  0.421310E+01  0.498745E+01  0.510200E-03  0.789912E-03  0.103254E-02  0.680239E-03  0.540340E-03  0.117623E-03  0.343171E-03  0.470389E-03  0.558070E-03  0.207975E+03
  0.100211E+03  0.421310E+01  0.498745E+01  0.510200E-03  0.800445E-03  0.110694E-02  0.680239E-03  0.540340E-03  0.117623E-03  0.343171E-03  0.470389E-03  0.558070E-03  0.207791E+03
  0.100211E+03  0.421310E+01  0.608262E+01  0.510200E-03  0.800445E-03  0.110694E-02  0.680239E-03  0.540340E-03  0.117623E-03  0.343171E-03  0.470389E-03  0.558070E-03  0.207679E+03
  0.100211E+03  0.421310E+01  0.522878E+01  0.510200E-03  0.800445E-03  0.214206E-02  0.680239E-03  0.540340E-03  0.117623E-03  0.343171E-03  0.241648E-03  0.168384E-02  0.203667E+03
  0.100211E+03  0.421310E+01  0.522878E+01  0.510200E-03  0.800445E-03  0.214206E-02  0.680239E-03  0.540340E-03  0.117623E-03  0.343171E-03  0.241648E-03  0.168384E-02  0.203667E+03
  0.100211E+03  0.421310E+01  0.522878E+01  0.510200E-03  0.223288E-02  0.214206E-02  0.680239E-03  0.540340E-03  0.117623E-03  0.343171E-03  0.241648E-03  0.168384E-02  0.200833E+03
  0.100211E+03  0.421310E+01  0.522878E+01  0.510200E-03  0.223288E-02  0.214206E-02  0.680239E-03  0.326250E-03  0.117623E-03  0.343171E-03  0.241648E-03  0.168384E-02  0.200882E+03
  0.100211E+03  0.421310E+01  0.522878E+01  0.510200E-03  0.223288E-02  0.130912E-03  0.680239E-03  0.326250E-03  0.117623E-03  0.343171E-03  0.241648E-03  0.168384E-02  0.203723E+03
  0.100211E+03  0.537244E+01  0.522878E+01  0.510200E-03  0.223288E-02  0.130912E-03  0.680239E-03  0.326250E-03  0.551798E-02  0.343171E-03  0.241648E-03  0.168384E-02  0.198873E+03
  0.100211E+03  0.537244E+01  0.585482E+01  0.510200E-03  0.118981E-02  0.130912E-03  0.680239E-03  0.326250E-03  0.551798E-02  0.343171E-03  0.241648E-03  0.261007E-02  0.199191E+03
  0.100211E+03  0.537244E+01  0.585482E+01  0.510200E-03  0.118981E-02  0.773351E-03  0.680239E-03  0.326250E-03  0.551798E-02  0.343171E-03  0.241648E-03  0.261007E-02  0.198946E+03
  0.100211E+03  0.537244E+01 -0.463031E+01  0.510200E-03  0.118981E-02  0.773351E-03  0.680239E-03  0.326250E-03  0.596864E-02  0.343171E-03  0.241648E-03  0.261007E-02  0.199169E+03
  0.100211E+03  0.537244E+01  0.111025E+01  0.510200E-03  0.104468E-02  0.773351E-03  0.680239E-03  0.326250E-03  0.430469E-02  0.280549E-03  0.241648E-03  0.261007E-02  0.201072E+03
  0.100560E+03  0.537244E+01  0.111025E+01  0.510200E-03  0.104468E-02  0.773351E-03  0.680239E-03  0.326250E-03  0.275967E-02  0.280549E-03  0.241648E-03  0.261007E-02  0.202483E+03
  0.100560E+03  0.247989E+01 -0.196626E+01  0.166515E-02  0.104468E-02  0.773351E-03  0.680239E-03  0.326250E-03  0.285965E-03  0.280549E-03  0.241648E-03  0.261007E-02  0.202480E+03
  0.100560E+03  0.247989E+01 -0.196626E+01  0.166515E-02  0.104468E-02  0.902896E-03  0.680239E-03  0.326250E-03  0.285965E-03  0.280549E-03  0.241648E-03  0.261007E-02  0.202271E+03
  0.100560E+03  0.247989E+01 -0.196626E+01  0.761510E-03  0.108238E-02  0.902896E-03  0.680239E-03  0.326250E-03  0.285965E-03  0.280549E-03  0.241648E-03  0.261007E-02  0.204194E+03
  0.100560E+03  0.247989E+01 -0.196626E+01  0.761510E-03  0.108238E-02  0.902896E-03  0.680239E-03  0.326250E-03  0.285965E-03  0.280549E-03  0.241648E-03  0.189923E-02  0.205307E+03
  0.100560E+03  0.247989E+01 -0.196626E+01  0.761510E-03  0.108238E-02  0.902896E-03  0.680239E-03  0.326250E-03  0.285965E-03  0.280549E-03  0.241648E-03  0.189923E-02  0.205307E+03
  0.100560E+03  0.247989E+01  0.735448E+01  0.761510E-03  0.108238E-02  0.902896E-03  0.680239E-03  0.624691E-03  0.285965E-03  0.280549E-03  0.241648E-03  0.241967E-02  0.204984E+03
  0.100560E+03  0.247989E+01  0.735448E+01  0.761510E-03  0.108238E-02  0.902896E-03  0.680239E-03  0.624691E-03  0.285965E-03  0.280549E-03  0.241648E-03  0.241967E-02  0.204984E+03
  0.100560E+03  0.247989E+01  0.735448E+01  0.497986E-04  0.108238E-02  0.902896E-03  0.680239E-03  0.624691E-03  0.285965E-03  0.187409E-03  0.241648E-03  0.241967E-02  0.205157E+03
  0.100019E+03  0.247989E+01  0.735448E+01  0.497986E-04  0.108238E-02  0.902896E-03  0.680239E-03  0.624691E-03  0.285965E-03  0.187409E-03  0.241648E-03  0.241967E-02  0.205053E+03
  0.100019E+03  0.126012E+01 -0.341185E+01  0.139236E-04  0.108238E-02  0.902896E-03  0.680239E-03  0.624691E-03  0.285965E-03  0.187409E-03  0.241648E-03  0.241967E-02  0.205587E+03
  0.100019E+03  0.126012E+01 -0.341185E+01  0.537929E-02  0.108238E-02  0.902896E-03  0.680239E-03  0.624691E-03  0.285965E-03  0.187409E-03  0.241648E-03  0.241967E-02  0.198794E+03
  0.100019E+03  0.126012E+01 -0.111144E+00  0.537929E-02  0.108238E-02  0.902896E-03  0.680239E-03  0.624691E-03  0.285965E-03  0.187409E-03  0.120933E-02  0.241967E-02  0.197477E+03
  0.100019E+03  0.126012E+01 -0.111144E+00  0.537929E-02  0.441444E-03  0.660813E-03  0.680239E-03  0.624691E-03  0.826717E-04  0.114486E-03  0.120933E-02  0.268410E-02  0.197841E+03
  0.100019E+03  0.126012E+01 -0.111144E+00  0.537929E-02  0.441444E-03  0.660813E-03  0.680239E-03  0.100813E-02  0.826717E-04  0.114486E-03  0.120933E-02  0.268410E-02  0.197194E+03
  0.100019E+03  0.126012E+01 -0.111144E+00  0.537929E-02  0.747258E-03  0.660813E-03  0.680239E-03  0.100813E-02  0.826717E-04  0.114486E-03  0.120933E-02  0.268410E-02  0.196671E+03
  0.100521E+03  0.126012E+01 -0.111144E+00  0.537929E-02  0.747258E-03  0.660813E-03  0.680239E-03  0.877505E-03  0.826717E-04  0.114486E-03  0.120933E-02  0.268410E-02  0.196357E+03
  0.100521E+03 -0.126801E+01 -0.155055E+01  0.537929E-02  0.747258E-03  0.112346E-03  0.680239E-03  0.877505E-03  0.826717E-04  0.114486E-03  0.120933E-02  0.268410E-02  0.194558E+03
  0.100190E+03 -0.126801E+01 -0.475162E+00  0.534991E-02  0.747258E-03  0.112346E-03  0.432751E-04  0.233384E-04  0.471996E-03  0.114486E-03  0.120933E-02  0.268410E-02  0.194913E+03
  0.100190E+03 -0.350190E+00 -0.475162E+00  0.845298E-03  0.747258E-03  0.112346E-03  0.432751E-04  0.233384E-04  0.526022E-03  0.114486E-03  0.120933E-02  0.268410E-02  0.201702E+03
  0.100190E+03 -0.350190E+00 -0.475162E+00  0.845298E-03  0.503645E-03  0.748782E-03  0.432751E-04  0.125031E-03  0.526022E-03  0.114486E-03  0.120933E-02  0.268410E-02  0.203034E+03
  0.100190E+03 -0.350190E+00  0.120383E+01  0.845298E-03  0.503645E-03  0.362630E-03  0.432751E-04  0.125031E-03  0.526022E-03  0.300298E-03  0.120933E-02  0.189498E-04  0.207416E+03
  0.100190E+03 -0.350190E+00  0.120383E+01  0.845298E-03  0.503645E-03  0.125784E-03  0.432751E-04  0.125031E-03  0.526022E-03  0.300298E-03  0.120933E-02  0.189498E-04  0.206755E+03
  0.100190E+03 -0.350190E+00  0.432826E+00  0.845298E-03  0.503645E-03  0.125784E-03  0.432751E-04  0.125031E-03  0.137302E-02  0.300298E-03  0.120933E-02  0.189498E-04  0.205742E+03
  0.100190E+03 -0.350190E+00 -0.351603E+00  0.845298E-03  0.503645E-03  0.125784E-03  0.432751E-04  0.125031E-03  0.239102E-02  0.300298E-03  0.120933E-02  0.189498E-04  0.204058E+03
  0.100190E+03  0.542622E+01  0.290815E+01  0.845298E-03  0.503645E-03  0.125784E-03  0.657555E-03  0.493601E-03  0.239102E-02  0.300298E-03  0.120933E-02  0.189498E-04  0.205733E+03
  0.100190E+03  0.425668E+01 -0.874747E+01  0.845298E-03  0.503645E-03  0.125784E-03  0.657555E-03  0.144396E-02  0.202177E-02  0.783963E-03  0.120933E-02  0.189498E-04  0.204850E+03
  0.100190E+03  0.425668E+01 -0.109523E+02  0.845298E-03  0.503645E-03  0.125784E-03  0.657555E-03  0.144396E-02  0.202177E-02  0.783963E-03  0.120933E-02  0.189498E-04  0.204473E+03
  0.100190E+03  0.425668E+01 -0.109523E+02  0.845298E-03  0.503645E-03  0.742524E-03  0.231412E-02  0.144396E-02  0.202177E-02  0.244041E-03  0.120933E-02  0.189498E-04  0.203194E+03
  0.100190E+03  0.425668E+01 -0.167587E+02  0.845298E-03  0.503645E-03  0.742524E-03  0.221779E-02  0.144396E-02  0.202177E-02  0.244041E-03  0.475894E-03  0.189498E-04  0.204088E+03
  0.101309E+03  0.425668E+01 -0.830573E+01  0.845298E-03  0.503645E-03  0.742524E-03  0.221779E-02  0.144396E-02  0.202177E-02  0.244041E-03  0.475894E-03  0.189498E-04  0.203733E+03
  0.101309E+03  0.425668E+01 -0.106488E+02  0.845298E-03  0.503645E-03  0.742524E-03  0.221779E-02  0.144396E-02  0.202177E-02  0.244041E-03  0.475894E-03  0.189498E-04  0.203796E+03
  0.101309E+03  0.218424E+01 -0.702436E+01  0.845298E-03  0.503645E-03  0.742524E-03  0.221779E-02  0.144396E-02  0.202177E-02  0.244041E-03  0.475894E-03  0.189498E-04  0.204414E+03
  0.101309E+03  0.218424E+01 -0.115558E+02  0.845298E-03  0.503645E-03  0.742524E-03  0.206677E-02  0.144396E-02  0.969173E-03  0.244041E-03  0.475894E-03  0.189498E-04  0.205724E+03
  0.101309E+03  0.218424E+01 -0.795559E+01  0.845298E-03  0.503645E-03  0.742524E-03  0.206677E-02  0.176345E-02  0.969173E-03  0.244041E-03  0.475894E-03  0.189498E-04  0.205339E+03
  0.101309E+03  0.218424E+01  0.154607E+01  0.240205E-04  0.503645E-03  0.742524E-03  0.206677E-02  0.103554E-02  0.969173E-03  0.244041E-03  0.475894E-03  0.189498E-04  0.206801E+03
  0.101309E+03  0.218424E+01 -0.158761E+02  0.240205E-04  0.503645E-03  0.742524E-03  0.206677E-02  0.103554E-02  0.969173E-03  0.244041E-03  0.475894E-03  0.189498E-04  0.206554E+03
  0.101309E+03  0.218424E+01 -0.158761E+02  0.240205E-04  0.503645E-03  0.742524E-03  0.206677E-02  0.103554E-02  0.969173E-03  0.244041E-03  0.475894E-03  0.189498E-04  0.206554E+03
  0.101309E+03  0.218424E+01 -0.442478E+01  0.240205E-04  0.503645E-03  0.742524E-03  0.206677E-02  0.103554E-02  0.969173E-03  0.244041E-03  0.475894E-03  0.189498E-04  0.207439E+03
  0.101309E+03  0.218424E+01 -0.466919E+01  0.240205E-04  0.503645E-03  0.742524E-03  0.206677E-02  0.103554E-02  0.969173E-03  0.244041E-03  0.475894E-03  0.189498E-04  0.207456E+03
  0.989305E+02  0.218424E+01 -0.876330E+01  0.240205E-04  0.503645E-03  0.742524E-03  0.206677E-02  0.103554E-02  0.969173E-03  0.110665E-02  0.401893E-03  0.189498E-04  0.206026E+03
  0.989305E+02  0.218424E+01 -0.876330E+01  0.240205E-04  0.503645E-03  0.742524E-03  0.144530E-02  0.103554E-02  0.969173E-03  0.110665E-02  0.401893E-03  0.189498E-04  0.207042E+03
  0.989305E+02  0.218424E+01 -0.876330E+01  0.110016E-02  0.503645E-03  0.742524E-03  0.144530E-02  0.103554E-02  0.969173E-03  0.110665E-02  0.401893E-03  0.189498E-04  0.207205E+03
  0.997875E+02  0.218424E+01 -0.876330E+01  0.110016E-02  0.503645E-03  0.742524E-03  0.488425E-03  0.103554E-02  0.128370E-02  0.110665E-02  0.401893E-03  0.189498E-04  0.207903E+03
  0.997875E+02  0.218424E+01 -0.876330E+01  0.110016E-02  0.503645E-03  0.742524E-03  0.488425E-03  0.103554E-02  0.128370E-02  0.149308E-02  0.401893E-03  0.189498E-04  0.207107E+03
  0.997875E+02  0.218424E+01 -0.876330E+01  0.110016E-02  0.503645E-03  0.742524E-03  0.488425E-03  0.103554E-02  0.128370E-02  0.149308E-02  0.401893E-03  0.189498E-04  0.207107E+03
  0.997875E+02  0.218424E+01 -0.590597E+01  0.132093E-02  0.503645E-03  0.742524E-03  0.488425E-03  0.103554E-02  0.128370E-02  0.149308E-02  0.401893E-03  0.189498E-04  0.206899E+03
  0.998101E+02  0.218424E+01 -0.590597E+01  0.132093E-02  0.503645E-03  0.742524E-03  0.488425E-03  0.103554E-02  0.128370E-02  0.149308E-02  0.401893E-03  0.189498E-04  0.206894E+03
  0.998101E+02  0.218424E+01 -0.590597E+01  0.132093E-02  0.470876E-03  0.742524E-03  0.514425E-03  0.103554E-02  0.128370E-02  0.149308E-02  0.401893E-03  0.189498E-04  0.206988E+03
  0.998101E+02  0.218424E+01 -0.590597E+01  0.132093E-02  0.470876E-03  0.742524E-03  0.514425E-03  0.103554E-02  0.128370E-02  0.149308E-02  0.401893E-03  0.189498E-04  0.206988E+03
  0.998101E+02  0.218424E+01 -0.590597E+01  0.132093E-02  0.470876E-03  0.742524E-03  0.514425E-03  0.103554E-02  0.128370E-02  0.149308E-02  0.614561E-03  0.189498E-04  0.206618E+03
  0.998101E+02  0.577387E+01 -0.116580E+02  0.132093E-02  0.470876E-03  0.742524E-03  0.514425E-03  0.103554E-02  0.128370E-02  0.149308E-02  0.614561E-03  0.189498E-04  0.204914E+03
  0.994691E+02  0.577387E+01 -0.116580E+02  0.417375E-02  0.470876E-03  0.742524E-03  0.514425E-03  0.103554E-02  0.128370E-02  0.149308E-02  0.614561E-03  0.189498E-04  0.201477E+03
  0.994691E+02  0.874161E+01 -0.116580E+02  0.417375E-02  0.470876E-03  0.742524E-03  0.798202E-03  0.103554E-02  0.128370E-02  0.149308E-02  0.614561E-03  0.189498E-04  0.199787E+03
  0.994691E+02  0.560660E+01 -0.116580E+02  0.163340E-02  0.470876E-03  0.919219E-03  0.798202E-03  0.144364E-02  0.128370E-02  0.149308E-02  0.148082E-03  0.189498E-04  0.204165E+03
  0.994691E+02  0.560660E+01 -0.116580E+02  0.163340E-02  0.470876E-03  0.919219E-03  0.798202E-03  0.144364E-02  0.128370E-02  0.149308E-02  0.148082E-03  0.189498E-04  0.204165E+03
  0.994691E+02  0.560660E+01 -0.182449E+02  0.163340E-02  0.470876E-03  0.919219E-03  0.798202E-03  0.144364E-02  0.128370E-02  0.149308E-02  0.148082E-03  0.189498E-04  0.202589E+03
  0.994691E+02  0.197891E+01 -0.182449E+02  0.163340E-02  0.164409E-03  0.919219E-03  0.798202E-03  0.144364E-02  0.128370E-02  0.149308E-02  0.148082E-03  0.189498E-04  0.202569E+03
  0.994691E+02  0.253210E+01 -0.899865E+01  0.163340E-02  0.164409E-03  0.919219E-03  0.798202E-03  0.144364E-02  0.128370E-02  0.149308E-02  0.148082E-03  0.189498E-04  0.205334E+03
  0.987955E+02  0.253210E+01 -0.899865E+01  0.723013E-04  0.164409E-03  0.919219E-03  0.798202E-03  0.144364E-02  0.128370E-02  0.172397E-02  0.148082E-03  0.189498E-04  0.204470E+03
  0.987955E+02  0.209879E+01 -0.899865E+01  0.723013E-04  0.164409E-03  0.919219E-03  0.798202E-03  0.144364E-02  0.128370E-02  0.172397E-02  0.148082E-03  0.189498E-04  0.204734E+03
  0.987955E+02  0.209879E+01 -0.899865E+01  0.723013E-04  0.164409E-03  0.919219E-03  0.798202E-03  0.144364E-02  0.128370E-02  0.172397E-02  0.148082E-03  0.189498E-04  0.204734E+03
  0.987955E+02  0.209879E+01 -0.899865E+01  0.723013E-04  0.164409E-03  0.919219E-03  0.798202E-03  0.144364E-02  0.888085E-03  0.172397E-02  0.148082E-03  0.189498E-04  0.205298E+03
  0.100013E+03  0.209879E+01 -0.906209E+01  0.723013E-04  0.164409E-03  0.919219E-03  0.798202E-03  0.144364E-02  0.888085E-03  0.172397E-02  0.148082E-03  0.189498E-04  0.207662E+03
  0.100013E+03  0.209879E+01  0.489290E+01  0.723013E-04  0.861912E-04  0.919219E-03  0.798202E-03  0.144364E-02  0.888085E-03  0.172397E-02  0.148082E-03  0.189498E-04  0.205723E+03
  0.100013E+03  0.209879E+01 -0.142250E+02  0.723013E-04  0.861912E-04  0.919219E-03  0.798202E-03  0.144364E-02  0.888085E-03  0.172397E-02  0.148082E-03  0.189498E-04  0.206001E+03
  0.100013E+03  0.209879E+01 -0.136473E+02  0.723013E-04  0.861912E-04  0.919219E-03  0.798202E-03  0.144364E-02  0.888085E-03  0.180819E-02  0.148082E-03  0.189498E-04  0.206118E+03
  0.100013E+03  0.200783E+01 -0.772459E+01  0.723013E-04  0.861912E-04  0.919219E-03  0.798202E-03  0.144364E-02  0.888085E-03  0.180819E-02  0.148082E-03  0.189498E-04  0.207681E+03
  0.100013E+03  0.200783E+01 -0.772459E+01  0.723013E-04  0.861912E-04  0.967417E-03  0.798202E-03  0.144364E-02  0.888085E-03  0.180819E-02  0.148082E-03  0.189498E-04  0.207594E+03
  0.100013E+03  0.200783E+01 -0.772459E+01  0.723013E-04  0.861912E-04  0.967417E-03  0.788383E-03  0.144364E-02  0.888085E-03  0.180819E-02  0.148082E-03  0.189498E-04  0.207599E+03
  0.100013E+03  0.200783E+01 -0.833173E+01  0.723013E-04  0.861912E-04  0.967417E-03  0.788383E-03  0.144364E-02  0.239785E-02  0.180819E-02  0.148082E-03  0.189498E-04  0.205397E+03
  0.100448E+03  0.200783E+01 -0.833173E+01  0.723013E-04  0.431776E-02  0.967417E-03  0.788383E-03  0.144364E-02  0.110818E-02  0.180819E-02  0.804610E-03  0.189498E-04  0.200164E+03
  0.999710E+02  0.200783E+01 -0.318173E+01  0.723013E-04  0.431776E-02  0.967417E-03  0.788383E-03  0.144364E-02  0.110818E-02  0.180819E-02  0.804610E-03  0.189498E-04  0.200300E+03
  0.999710E+02  0.200783E+01 -0.801250E+01  0.723013E-04  0.694563E-02  0.967417E-03  0.788383E-03  0.144364E-02  0.110818E-02  0.180819E-02  0.804610E-03  0.189498E-04  0.198376E+03
  0.999710E+02  0.200783E+01 -0.801250E+01  0.723013E-04  0.694563E-02  0.967417E-03  0.493677E-03  0.144364E-02  0.110818E-02  0.180819E-02  0.804610E-03  0.189498E-04  0.198120E+03
  0.999710E+02  0.200783E+01 -0.629785E+01  0.724114E-03  0.694563E-02  0.967417E-03  0.493677E-03  0.144364E-02  0.110818E-02  0.180819E-02  0.804610E-03  0.189498E-04  0.197951E+03
  0.993100E+02  0.200783E+01 -0.663910E+01  0.724114E-03  0.302800E-02  0.327658E-03  0.493677E-03  0.144364E-02  0.110818E-02  0.180819E-02  0.804610E-03  0.123619E-03  0.201828E+03
  0.986301E+02  0.200783E+01 -0.663910E+01  0.724114E-03  0.284012E-02  0.327658E-03  0.493677E-03  0.182747E-03  0.110818E-02  0.180819E-02  0.804610E-03  0.123619E-03  0.202896E+03
  0.992281E+02  0.200783E+01 -0.663910E+01  0.724114E-03  0.284012E-02  0.327658E-03  0.493677E-03  0.182747E-03  0.110818E-02  0.180819E-02  0.804610E-03  0.123619E-03  0.203216E+03
  0.992281E+02  0.808826E+00 -0.613335E+01  0.724114E-03  0.284012E-02  0.327658E-03  0.493677E-03  0.982919E-03  0.110818E-02  0.180819E-02  0.804610E-03  0.123619E-03  0.202877E+03
  0.992281E+02  0.808826E+00 -0.613335E+01  0.724114E-03  0.284012E-02  0.327658E-03  0.493677E-03  0.982919E-03  0.110818E-02  0.180819E-02  0.824252E-03  0.123619E-03  0.202835E+03
  0.992281E+02  0.808826E+00 -0.927616E+00  0.724114E-03  0.284012E-02  0.327658E-03  0.493677E-03  0.982919E-03  0.110818E-02  0.181488E-02  0.824252E-03  0.123619E-03  0.202486E+03
