a0_min_r_1     a0_flood_r_1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.112386E+03   0.407690E+02   0.172776E-03   0.126699E+02   0.122251E+02   0.125281E+02   0.159946E+02   0.487210E+02  -0.924236E+01   0.000000E+00   0.579634E+02  -0.115927E+03
   0.112386E+03   0.407690E+02   0.172776E-03   0.137196E+02   0.122669E+02   0.119934E+02   0.162120E+02   0.478566E+02  -0.101067E+02   0.000000E+00   0.579633E+02  -0.115927E+03
   0.112386E+03   0.407690E+02   0.172776E-03   0.132728E+02   0.116533E+02   0.119934E+02   0.165904E+02   0.483438E+02  -0.961959E+01   0.000000E+00   0.579634E+02  -0.115927E+03
   0.112386E+03   0.411804E+02   0.172776E-03   0.123973E+02   0.128855E+02   0.133828E+02   0.134348E+02   0.486590E+02  -0.919852E+01   0.000000E+00   0.578575E+02  -0.115715E+03
   0.112386E+03   0.411804E+02   0.172776E-03   0.121126E+02   0.128855E+02   0.121154E+02   0.180647E+02   0.479160E+02  -0.994155E+01   0.000000E+00   0.578575E+02  -0.115715E+03
   0.112386E+03   0.411804E+02   0.172776E-03   0.121126E+02   0.131935E+02   0.110501E+02   0.163249E+02   0.476742E+02  -0.101834E+02   0.000000E+00   0.578576E+02  -0.115715E+03
   0.112386E+03   0.411804E+02   0.172776E-03   0.115590E+02   0.131935E+02   0.118436E+02   0.175448E+02   0.480286E+02  -0.982890E+01   0.000000E+00   0.578575E+02  -0.115715E+03
   0.112386E+03   0.411804E+02   0.172776E-03   0.120161E+02   0.131935E+02   0.112513E+02   0.161697E+02   0.478640E+02  -0.999348E+01   0.000000E+00   0.578575E+02  -0.115715E+03
   0.112386E+03   0.411804E+02   0.172776E-03   0.114154E+02   0.115487E+02   0.110328E+02   0.162040E+02   0.488196E+02  -0.903786E+01   0.000000E+00   0.578575E+02  -0.115715E+03
   0.112386E+03   0.411804E+02   0.709121E-04   0.115270E+02   0.118871E+02   0.119421E+02   0.155106E+02   0.493968E+02  -0.866941E+01   0.000000E+00   0.580662E+02  -0.116132E+03
   0.112386E+03   0.411804E+02   0.709121E-04   0.873992E+01   0.118871E+02   0.133010E+02   0.149784E+02   0.501095E+02  -0.795676E+01   0.000000E+00   0.580663E+02  -0.116133E+03
   0.112386E+03   0.411804E+02   0.709121E-04   0.835815E+01   0.118871E+02   0.106752E+02   0.149784E+02   0.489333E+02  -0.913295E+01   0.000000E+00   0.580662E+02  -0.116132E+03
   0.112386E+03   0.411804E+02   0.709121E-04   0.835815E+01   0.118871E+02   0.106469E+02   0.113143E+02   0.481999E+02  -0.986631E+01   0.000000E+00   0.580662E+02  -0.116132E+03
   0.112386E+03   0.411804E+02   0.709121E-04   0.823778E+01   0.118871E+02   0.106469E+02   0.128731E+02   0.487193E+02  -0.934689E+01   0.000000E+00   0.580662E+02  -0.116132E+03
   0.112386E+03   0.411804E+02   0.709121E-04   0.792275E+01   0.114520E+02   0.101338E+02   0.120240E+02   0.480763E+02  -0.999000E+01   0.000000E+00   0.580663E+02  -0.116133E+03
   0.112386E+03   0.411804E+02   0.709121E-04   0.792275E+01   0.948620E+01   0.102347E+02   0.120240E+02   0.485456E+02  -0.952068E+01   0.000000E+00   0.580663E+02  -0.116133E+03
   0.112386E+03   0.411804E+02   0.709121E-04   0.815202E+01   0.939105E+01   0.109965E+02   0.120240E+02   0.492183E+02  -0.884792E+01   0.000000E+00   0.580662E+02  -0.116132E+03
   0.112386E+03   0.411804E+02   0.709121E-04   0.640607E+01   0.860062E+01   0.124419E+02   0.140515E+02   0.484018E+02  -0.966440E+01   0.000000E+00   0.580662E+02  -0.116132E+03
   0.111416E+03   0.411804E+02   0.709121E-04   0.640607E+01   0.900764E+01   0.134310E+02   0.130748E+02   0.482707E+02  -0.946564E+01   0.000000E+00   0.577363E+02  -0.115473E+03
   0.111416E+03   0.411804E+02   0.709121E-04   0.604492E+01   0.106352E+02   0.134310E+02   0.130748E+02   0.475636E+02  -0.101727E+02   0.000000E+00   0.577363E+02  -0.115473E+03
   0.111416E+03   0.411804E+02   0.709121E-04   0.577228E+01   0.935739E+01   0.142227E+02   0.123624E+02   0.470070E+02  -0.107294E+02   0.000000E+00   0.577364E+02  -0.115473E+03
   0.111416E+03   0.426699E+02   0.709121E-04   0.577228E+01   0.106161E+02   0.135419E+02   0.123624E+02   0.469791E+02  -0.108914E+02   0.000000E+00   0.578705E+02  -0.115741E+03
   0.110292E+03   0.426276E+02   0.709121E-04   0.577228E+01   0.106161E+02   0.135419E+02   0.123624E+02   0.468599E+02  -0.108914E+02   0.000000E+00   0.577513E+02  -0.115503E+03
   0.110292E+03   0.426276E+02   0.709121E-04   0.633581E+01   0.102687E+02   0.125559E+02   0.124336E+02   0.478397E+02  -0.991166E+01   0.000000E+00   0.577514E+02  -0.115503E+03
   0.110292E+03   0.426276E+02   0.709121E-04   0.633581E+01   0.983523E+01   0.126735E+02   0.115057E+02   0.475577E+02  -0.101936E+02   0.000000E+00   0.577513E+02  -0.115503E+03
   0.110292E+03   0.426276E+02   0.709121E-04   0.633581E+01   0.873278E+01   0.114905E+02   0.137539E+02   0.476223E+02  -0.101290E+02   0.000000E+00   0.577513E+02  -0.115503E+03
   0.110292E+03   0.426276E+02   0.709121E-04   0.849524E+01   0.868604E+01   0.114905E+02   0.126892E+02   0.494115E+02  -0.833982E+01   0.000000E+00   0.577513E+02  -0.115503E+03
   0.110292E+03   0.418234E+02   0.709121E-04   0.830568E+01   0.774565E+01   0.114905E+02   0.120426E+02   0.473644E+02  -0.906933E+01   0.000000E+00   0.564337E+02  -0.112867E+03
   0.112787E+03   0.418234E+02   0.709121E-04   0.830568E+01   0.774565E+01   0.114905E+02   0.117544E+02   0.473301E+02  -0.918543E+01   0.000000E+00   0.565155E+02  -0.113031E+03
   0.112787E+03   0.418234E+02   0.709121E-04   0.830568E+01   0.857465E+01   0.173691E+02   0.122517E+02   0.481442E+02  -0.837130E+01   0.000000E+00   0.565155E+02  -0.113031E+03
   0.112787E+03   0.418234E+02   0.709121E-04   0.901520E+01   0.770146E+01   0.175073E+02   0.129286E+02   0.480535E+02  -0.846209E+01   0.000000E+00   0.565156E+02  -0.113031E+03
   0.112787E+03   0.418234E+02   0.709121E-04   0.901520E+01   0.770146E+01   0.154920E+02   0.127760E+02   0.484274E+02  -0.808817E+01   0.000000E+00   0.565156E+02  -0.113031E+03
   0.112787E+03   0.418234E+02   0.218490E-03   0.114908E+02   0.690368E+01   0.154920E+02   0.132898E+02   0.473163E+02  -0.909266E+01   0.000000E+00   0.564090E+02  -0.112818E+03
   0.112787E+03   0.418234E+02   0.218490E-03   0.132416E+02   0.690368E+01   0.182284E+02   0.132898E+02   0.458058E+02  -0.106032E+02   0.000000E+00   0.564090E+02  -0.112818E+03
   0.112787E+03   0.418234E+02   0.218490E-03   0.129335E+02   0.672271E+01   0.169204E+02   0.103345E+02   0.448270E+02  -0.115819E+02   0.000000E+00   0.564089E+02  -0.112818E+03
   0.112787E+03   0.418234E+02   0.218490E-03   0.121246E+02   0.834539E+01   0.148631E+02   0.103345E+02   0.469107E+02  -0.949829E+01   0.000000E+00   0.564090E+02  -0.112818E+03
   0.112787E+03   0.418234E+02   0.218490E-03   0.124517E+02   0.876929E+01   0.149660E+02   0.119373E+02   0.478238E+02  -0.858520E+01   0.000000E+00   0.564090E+02  -0.112818E+03
   0.112787E+03   0.418234E+02   0.218490E-03   0.132030E+02   0.104717E+02   0.137241E+02   0.119373E+02   0.474006E+02  -0.900833E+01   0.000000E+00   0.564089E+02  -0.112818E+03
   0.112787E+03   0.418234E+02   0.218490E-03   0.130199E+02   0.847140E+01   0.134677E+02   0.121266E+02   0.474472E+02  -0.896175E+01   0.000000E+00   0.564089E+02  -0.112818E+03
   0.112787E+03   0.418234E+02   0.218490E-03   0.130199E+02   0.847140E+01   0.132708E+02   0.121266E+02   0.474196E+02  -0.898941E+01   0.000000E+00   0.564090E+02  -0.112818E+03
   0.112787E+03   0.418234E+02   0.218490E-03   0.139497E+02   0.819650E+01   0.149795E+02   0.121266E+02   0.467850E+02  -0.962398E+01   0.000000E+00   0.564090E+02  -0.112818E+03
   0.112787E+03   0.393886E+02   0.218490E-03   0.104667E+02   0.804548E+01   0.149795E+02   0.110358E+02   0.487380E+02  -0.857375E+01   0.000000E+00   0.573117E+02  -0.114623E+03
   0.112787E+03   0.393886E+02   0.218490E-03   0.947611E+01   0.747047E+01   0.135237E+02   0.112275E+02   0.485088E+02  -0.880296E+01   0.000000E+00   0.573118E+02  -0.114624E+03
   0.112787E+03   0.393886E+02   0.218490E-03   0.954458E+01   0.747047E+01   0.136088E+02   0.124710E+02   0.490379E+02  -0.827389E+01   0.000000E+00   0.573118E+02  -0.114624E+03
   0.112587E+03   0.393886E+02   0.218490E-03   0.931797E+01   0.735682E+01   0.153836E+02   0.121709E+02   0.485171E+02  -0.849208E+01   0.000000E+00   0.570092E+02  -0.114018E+03
   0.113269E+03   0.400054E+02   0.218490E-03   0.982475E+01   0.735682E+01   0.131285E+02   0.131458E+02   0.494523E+02  -0.829074E+01   0.000000E+00   0.577430E+02  -0.115486E+03
   0.113269E+03   0.400054E+02   0.218490E-03   0.982475E+01   0.921465E+01   0.171216E+02   0.130201E+02   0.500357E+02  -0.770730E+01   0.000000E+00   0.577430E+02  -0.115486E+03
   0.113269E+03   0.400054E+02   0.218490E-03   0.825936E+01   0.109123E+02   0.171216E+02   0.130201E+02   0.495753E+02  -0.816774E+01   0.000000E+00   0.577430E+02  -0.115486E+03
   0.113269E+03   0.400054E+02   0.218490E-03   0.103056E+02   0.132324E+02   0.186564E+02   0.130201E+02   0.482598E+02  -0.948324E+01   0.000000E+00   0.577430E+02  -0.115486E+03
   0.113269E+03   0.400054E+02   0.218490E-03   0.931334E+01   0.130830E+02   0.195948E+02   0.138305E+02   0.481593E+02  -0.958376E+01   0.000000E+00   0.577431E+02  -0.115486E+03
   0.113269E+03   0.400054E+02   0.218490E-03   0.100642E+02   0.146938E+02   0.194069E+02   0.133402E+02   0.470992E+02  -0.106438E+02   0.000000E+00   0.577430E+02  -0.115486E+03
   0.113269E+03   0.400054E+02   0.218490E-03   0.103489E+02   0.159075E+02   0.194069E+02   0.127703E+02   0.460273E+02  -0.117158E+02   0.000000E+00   0.577431E+02  -0.115486E+03
   0.113269E+03   0.400054E+02   0.218490E-03   0.107133E+02   0.159075E+02   0.206358E+02   0.127703E+02   0.454441E+02  -0.122989E+02   0.000000E+00   0.577430E+02  -0.115486E+03
   0.113269E+03   0.396849E+02   0.218490E-03   0.118920E+02   0.142066E+02   0.219933E+02   0.127703E+02   0.457260E+02  -0.120762E+02   0.000000E+00   0.578022E+02  -0.115604E+03
   0.113269E+03   0.396849E+02   0.218490E-03   0.115236E+02   0.131738E+02   0.219933E+02   0.127703E+02   0.465482E+02  -0.112540E+02   0.000000E+00   0.578022E+02  -0.115604E+03
   0.113269E+03   0.396849E+02   0.218490E-03   0.113715E+02   0.136440E+02   0.219933E+02   0.127703E+02   0.463143E+02  -0.114879E+02   0.000000E+00   0.578022E+02  -0.115604E+03
   0.113269E+03   0.396849E+02   0.218490E-03   0.113715E+02   0.108412E+02   0.208320E+02   0.123880E+02   0.481025E+02  -0.969968E+01   0.000000E+00   0.578022E+02  -0.115604E+03
   0.113269E+03   0.396849E+02   0.218490E-03   0.113715E+02   0.113506E+02   0.173807E+02   0.124903E+02   0.492261E+02  -0.857611E+01   0.000000E+00   0.578022E+02  -0.115604E+03
   0.113269E+03   0.396849E+02   0.218490E-03   0.955787E+01   0.901246E+01   0.173807E+02   0.124903E+02   0.498769E+02  -0.792530E+01   0.000000E+00   0.578022E+02  -0.115604E+03
   0.113269E+03   0.396849E+02   0.218490E-03   0.113258E+02   0.893698E+01   0.150933E+02   0.132388E+02   0.501024E+02  -0.769980E+01   0.000000E+00   0.578022E+02  -0.115604E+03
   0.113269E+03   0.396849E+02   0.218490E-03   0.126061E+02   0.813830E+01   0.169321E+02   0.102535E+02   0.475831E+02  -0.102191E+02   0.000000E+00   0.578022E+02  -0.115604E+03
   0.112811E+03   0.396849E+02   0.218490E-03   0.122629E+02   0.837556E+01   0.158913E+02   0.102535E+02   0.478712E+02  -0.972700E+01   0.000000E+00   0.575982E+02  -0.115196E+03
   0.112811E+03   0.396849E+02   0.218490E-03   0.110385E+02   0.820293E+01   0.148982E+02   0.102535E+02   0.484032E+02  -0.919496E+01   0.000000E+00   0.575982E+02  -0.115196E+03
   0.112811E+03   0.396849E+02   0.218490E-03   0.106338E+02   0.820293E+01   0.144877E+02   0.104579E+02   0.486919E+02  -0.890624E+01   0.000000E+00   0.575981E+02  -0.115196E+03
   0.112811E+03   0.396849E+02   0.218490E-03   0.116506E+02   0.114229E+02   0.144877E+02   0.104579E+02   0.482942E+02  -0.930394E+01   0.000000E+00   0.575981E+02  -0.115196E+03
   0.112811E+03   0.396849E+02   0.218490E-03   0.106250E+02   0.933830E+01   0.135074E+02   0.131906E+02   0.501317E+02  -0.746648E+01   0.000000E+00   0.575982E+02  -0.115196E+03
   0.112811E+03   0.398547E+02   0.218490E-03   0.106250E+02   0.105323E+02   0.118742E+02   0.118821E+02   0.493553E+02  -0.834593E+01   0.000000E+00   0.577012E+02  -0.115402E+03
   0.112811E+03   0.398547E+02   0.218490E-03   0.105675E+02   0.935741E+01   0.113056E+02   0.118821E+02   0.491977E+02  -0.850358E+01   0.000000E+00   0.577013E+02  -0.115403E+03
   0.112811E+03   0.398547E+02   0.218490E-03   0.105675E+02   0.935741E+01   0.131492E+02   0.114199E+02   0.496181E+02  -0.808319E+01   0.000000E+00   0.577013E+02  -0.115403E+03
   0.112811E+03   0.398547E+02   0.218490E-03   0.986161E+01   0.948302E+01   0.160839E+02   0.952546E+01   0.482174E+02  -0.948382E+01   0.000000E+00   0.577012E+02  -0.115402E+03
   0.112811E+03   0.398547E+02   0.218490E-03   0.116188E+02   0.903578E+01   0.133588E+02   0.952546E+01   0.478082E+02  -0.989308E+01   0.000000E+00   0.577013E+02  -0.115403E+03
   0.112811E+03   0.398547E+02   0.218490E-03   0.105258E+02   0.903578E+01   0.133588E+02   0.981176E+01   0.484511E+02  -0.925012E+01   0.000000E+00   0.577012E+02  -0.115402E+03
   0.112811E+03   0.398547E+02   0.218490E-03   0.851851E+01   0.893240E+01   0.136279E+02   0.106701E+02   0.491059E+02  -0.859538E+01   0.000000E+00   0.577013E+02  -0.115403E+03
   0.112811E+03   0.398547E+02   0.218490E-03   0.810777E+01   0.907937E+01   0.124699E+02   0.117587E+02   0.493425E+02  -0.835881E+01   0.000000E+00   0.577013E+02  -0.115403E+03
   0.112811E+03   0.398547E+02   0.218490E-03   0.103894E+02   0.932642E+01   0.124699E+02   0.137043E+02   0.501410E+02  -0.756029E+01   0.000000E+00   0.577013E+02  -0.115403E+03
   0.112811E+03   0.398547E+02   0.218490E-03   0.103894E+02   0.884200E+01   0.124699E+02   0.165302E+02   0.498623E+02  -0.783891E+01   0.000000E+00   0.577012E+02  -0.115402E+03
   0.112811E+03   0.398547E+02   0.218490E-03   0.109610E+02   0.113771E+02   0.134961E+02   0.150510E+02   0.498705E+02  -0.783077E+01   0.000000E+00   0.577013E+02  -0.115403E+03
   0.112811E+03   0.398547E+02   0.218490E-03   0.106602E+02   0.991492E+01   0.154589E+02   0.150510E+02   0.502896E+02  -0.741169E+01   0.000000E+00   0.577013E+02  -0.115403E+03
   0.112811E+03   0.413118E+02   0.218490E-03   0.940518E+01   0.943679E+01   0.146990E+02   0.157547E+02   0.498496E+02  -0.729307E+01   0.000000E+00   0.571427E+02  -0.114285E+03
   0.112811E+03   0.413118E+02   0.218490E-03   0.743115E+01   0.913752E+01   0.146990E+02   0.134921E+02   0.490477E+02  -0.809499E+01   0.000000E+00   0.571427E+02  -0.114285E+03
   0.111289E+03   0.413118E+02   0.218490E-03   0.743115E+01   0.107589E+02   0.146990E+02   0.141551E+02   0.492242E+02  -0.817321E+01   0.000000E+00   0.573974E+02  -0.114795E+03
   0.111289E+03   0.413118E+02   0.218490E-03   0.776674E+01   0.951861E+01   0.122303E+02   0.126277E+02   0.490962E+02  -0.830113E+01   0.000000E+00   0.573973E+02  -0.114795E+03
   0.111289E+03   0.413118E+02   0.218490E-03   0.944624E+01   0.974734E+01   0.141035E+02   0.123127E+02   0.498963E+02  -0.750107E+01   0.000000E+00   0.573974E+02  -0.114795E+03
   0.110633E+03   0.413118E+02   0.218490E-03   0.944624E+01   0.974734E+01   0.173142E+02   0.123127E+02   0.482742E+02  -0.791602E+01   0.000000E+00   0.561902E+02  -0.112380E+03
   0.110633E+03   0.413118E+02   0.218490E-03   0.924296E+01   0.106092E+02   0.173142E+02   0.148373E+02   0.484380E+02  -0.775224E+01   0.000000E+00   0.561902E+02  -0.112380E+03
   0.110633E+03   0.413118E+02   0.218490E-03   0.924296E+01   0.114623E+02   0.152632E+02   0.129855E+02   0.484260E+02  -0.776426E+01   0.000000E+00   0.561903E+02  -0.112381E+03
   0.110633E+03   0.442372E+02   0.218490E-03   0.826741E+01   0.116441E+02   0.190194E+02   0.164344E+02   0.478839E+02  -0.910088E+01   0.000000E+00   0.569848E+02  -0.113970E+03
   0.110633E+03   0.442372E+02   0.218490E-03   0.853128E+01   0.118045E+02   0.171113E+02   0.158757E+02   0.486136E+02  -0.837118E+01   0.000000E+00   0.569848E+02  -0.113970E+03
   0.109028E+03   0.442372E+02   0.218490E-03   0.853128E+01   0.118045E+02   0.152278E+02   0.158757E+02   0.493559E+02  -0.804063E+01   0.000000E+00   0.573965E+02  -0.114793E+03
   0.109028E+03   0.458513E+02   0.218490E-03   0.883426E+01   0.116830E+02   0.149309E+02   0.135107E+02   0.497330E+02  -0.781312E+01   0.000000E+00   0.575461E+02  -0.115092E+03
   0.108039E+03   0.458513E+02   0.218490E-03   0.883426E+01   0.118434E+02   0.131442E+02   0.125607E+02   0.494412E+02  -0.815656E+01   0.000000E+00   0.575978E+02  -0.115196E+03
   0.108039E+03   0.458513E+02   0.218490E-03   0.114229E+02   0.899254E+01   0.141183E+02   0.123732E+02   0.496934E+02  -0.790436E+01   0.000000E+00   0.575978E+02  -0.115196E+03
   0.108039E+03   0.458513E+02   0.218490E-03   0.903926E+01   0.899254E+01   0.126297E+02   0.115583E+02   0.494908E+02  -0.810692E+01   0.000000E+00   0.575977E+02  -0.115195E+03
   0.108039E+03   0.458513E+02   0.218490E-03   0.945887E+01   0.917956E+01   0.126297E+02   0.115583E+02   0.495630E+02  -0.803468E+01   0.000000E+00   0.575977E+02  -0.115195E+03
   0.108039E+03   0.458513E+02   0.218490E-03   0.934566E+01   0.917956E+01   0.126297E+02   0.129617E+02   0.500245E+02  -0.757323E+01   0.000000E+00   0.575977E+02  -0.115195E+03
   0.108039E+03   0.458513E+02   0.218490E-03   0.105628E+02   0.917956E+01   0.123783E+02   0.153172E+02   0.499446E+02  -0.765310E+01   0.000000E+00   0.575977E+02  -0.115195E+03
   0.108039E+03   0.458513E+02   0.218490E-03   0.105628E+02   0.917956E+01   0.127905E+02   0.153172E+02   0.500558E+02  -0.754195E+01   0.000000E+00   0.575977E+02  -0.115195E+03
   0.108039E+03   0.458513E+02   0.218490E-03   0.105628E+02   0.722747E+01   0.122789E+02   0.187680E+02   0.481005E+02  -0.949720E+01   0.000000E+00   0.575977E+02  -0.115195E+03
   0.108039E+03   0.458513E+02   0.218490E-03   0.106448E+02   0.703615E+01   0.130233E+02   0.187680E+02   0.480739E+02  -0.952383E+01   0.000000E+00   0.575977E+02  -0.115195E+03
   0.108039E+03   0.458513E+02   0.446683E-03   0.106448E+02   0.795669E+01   0.130233E+02   0.182708E+02   0.478145E+02  -0.858697E+01   0.000000E+00   0.564015E+02  -0.112803E+03
   0.108039E+03   0.458513E+02   0.446683E-03   0.118525E+02   0.795669E+01   0.130233E+02   0.148517E+02   0.480871E+02  -0.831437E+01   0.000000E+00   0.564015E+02  -0.112803E+03
   0.108039E+03   0.458513E+02   0.446683E-03   0.112969E+02   0.728440E+01   0.130233E+02   0.184509E+02   0.470450E+02  -0.935647E+01   0.000000E+00   0.564015E+02  -0.112803E+03
   0.108039E+03   0.473518E+02   0.446683E-03   0.112969E+02   0.810715E+01   0.131825E+02   0.184509E+02   0.475865E+02  -0.873003E+01   0.000000E+00   0.563165E+02  -0.112633E+03
   0.108039E+03   0.473518E+02   0.446683E-03   0.131268E+02   0.889015E+01   0.139420E+02   0.169925E+02   0.474916E+02  -0.882488E+01   0.000000E+00   0.563165E+02  -0.112633E+03
   0.108039E+03   0.473518E+02   0.236005E-03   0.115841E+02   0.106924E+02   0.136820E+02   0.169925E+02   0.492693E+02  -0.813251E+01   0.000000E+00   0.574018E+02  -0.114804E+03
   0.108039E+03   0.473518E+02   0.236005E-03   0.119260E+02   0.115329E+02   0.119385E+02   0.169925E+02   0.484394E+02  -0.896237E+01   0.000000E+00   0.574018E+02  -0.114804E+03
   0.108039E+03   0.450270E+02   0.236005E-03   0.107492E+02   0.122842E+02   0.120235E+02   0.169925E+02   0.478569E+02  -0.884107E+01   0.000000E+00   0.566980E+02  -0.113396E+03
   0.108039E+03   0.450270E+02   0.236005E-03   0.108639E+02   0.114297E+02   0.120235E+02   0.144164E+02   0.485429E+02  -0.815516E+01   0.000000E+00   0.566981E+02  -0.113396E+03
   0.108039E+03   0.450270E+02   0.236005E-03   0.115607E+02   0.876378E+01   0.120235E+02   0.170391E+02   0.482242E+02  -0.847381E+01   0.000000E+00   0.566980E+02  -0.113396E+03
   0.108039E+03   0.450270E+02   0.236005E-03   0.125280E+02   0.876378E+01   0.170337E+02   0.141186E+02   0.481782E+02  -0.851981E+01   0.000000E+00   0.566980E+02  -0.113396E+03
   0.108039E+03   0.452369E+02   0.236005E-03   0.125280E+02   0.103264E+02   0.148766E+02   0.141688E+02   0.488343E+02  -0.814083E+01   0.000000E+00   0.569751E+02  -0.113950E+03
   0.108039E+03   0.452369E+02   0.236005E-03   0.109982E+02   0.100618E+02   0.148931E+02   0.114464E+02   0.488640E+02  -0.811111E+01   0.000000E+00   0.569751E+02  -0.113950E+03
