a0_min         a0_flood       a1_flood       a2_flood       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.631406E+02   0.176070E+03   0.709397E+02  -0.860450E+01   0.788997E-02   0.778348E+01   0.838796E+01   0.102111E+02   0.809276E+01   0.712297E+02
   0.631406E+02   0.176070E+03   0.118973E+03   0.624185E+02   0.788997E-02   0.778348E+01   0.939132E+01   0.102111E+02   0.809276E+01   0.715557E+02
   0.631406E+02   0.176070E+03   0.118973E+03  -0.692710E+01   0.788997E-02   0.778348E+01   0.114968E+02   0.119190E+02   0.809276E+01   0.705751E+02
   0.631406E+02   0.176070E+03   0.183031E+03   0.572569E+02   0.788997E-02   0.778348E+01   0.114968E+02   0.119190E+02   0.992308E+01   0.710303E+02
   0.631406E+02   0.176070E+03   0.172776E+03   0.939414E+02   0.788997E-02   0.816131E+01   0.120497E+02   0.119190E+02   0.992308E+01   0.710697E+02
   0.631406E+02   0.133086E+03   0.224314E+03   0.149621E+02   0.788997E-02   0.816131E+01   0.123353E+02   0.119190E+02   0.975858E+01   0.703587E+02
   0.631406E+02   0.133086E+03   0.267041E+03  -0.120253E+02   0.529051E-02   0.816131E+01   0.123353E+02   0.119190E+02   0.975858E+01   0.717159E+02
   0.631406E+02   0.138150E+03   0.267041E+03   0.204207E+01   0.529051E-02   0.800562E+01   0.109887E+02   0.995402E+01   0.975858E+01   0.727860E+02
   0.631406E+02   0.138150E+03   0.241345E+03   0.204207E+01   0.663501E-02   0.800562E+01   0.139562E+02   0.995402E+01   0.970694E+01   0.699968E+02
   0.631406E+02   0.248447E+03   0.241345E+03   0.204207E+01   0.663501E-02   0.108563E+02   0.139562E+02   0.995402E+01   0.111345E+02   0.705274E+02
   0.631406E+02   0.248447E+03   0.241345E+03   0.359008E+01   0.663501E-02   0.980600E+01   0.139562E+02   0.995402E+01   0.111345E+02   0.707166E+02
   0.631406E+02   0.224827E+03   0.241345E+03   0.359008E+01   0.663501E-02   0.980600E+01   0.145811E+02   0.995402E+01   0.111345E+02   0.702392E+02
   0.630326E+02   0.180883E+03   0.241345E+03   0.543222E+02   0.298194E-02   0.741316E+01   0.145811E+02   0.107955E+02   0.111345E+02   0.701652E+02
   0.630326E+02   0.101017E+03   0.271454E+03  -0.562214E+01   0.591122E-02   0.842326E+01   0.145110E+02   0.107955E+02   0.896266E+01   0.703624E+02
   0.630326E+02   0.101017E+03   0.279841E+03  -0.562214E+01   0.503734E-02   0.891641E+01   0.145110E+02   0.699608E+01   0.896266E+01   0.694878E+02
   0.630326E+02   0.101017E+03   0.258120E+03  -0.562214E+01   0.503734E-02   0.891641E+01   0.145110E+02   0.699608E+01   0.120839E+02   0.692356E+02
   0.630326E+02   0.101017E+03   0.258120E+03  -0.123632E+03   0.503734E-02   0.891641E+01   0.937903E+01   0.699608E+01   0.120839E+02   0.714012E+02
   0.630326E+02   0.101017E+03   0.152000E+03  -0.123632E+03   0.938414E-02   0.891641E+01   0.954069E+01   0.699608E+01   0.995925E+01   0.704078E+02
   0.630326E+02   0.101017E+03   0.152000E+03  -0.180964E+03   0.771712E-02   0.107592E+02   0.954069E+01   0.959191E+01   0.995925E+01   0.721862E+02
   0.630326E+02   0.101017E+03   0.781579E+02  -0.206809E+03   0.394941E-02   0.107592E+02   0.954069E+01   0.959191E+01   0.116405E+02   0.719255E+02
   0.477433E+02   0.101017E+03   0.781579E+02  -0.204008E+03   0.285741E-03   0.107592E+02   0.103475E+02   0.850923E+01   0.116405E+02   0.706967E+02
   0.477433E+02   0.101017E+03   0.781579E+02  -0.145819E+03   0.285741E-03   0.107592E+02   0.103475E+02   0.850923E+01   0.116405E+02   0.707790E+02
   0.513026E+02   0.101017E+03   0.981738E+02  -0.151544E+03   0.184150E-03   0.115136E+02   0.103475E+02   0.850923E+01   0.102591E+02   0.722309E+02
   0.547137E+02   0.101017E+03   0.105845E+03  -0.214398E+03   0.184150E-03   0.115136E+02   0.103475E+02   0.949024E+01   0.102591E+02   0.727040E+02
   0.547137E+02   0.101017E+03   0.105845E+03  -0.214398E+03   0.184150E-03   0.816860E+01   0.103475E+02   0.949024E+01   0.102905E+02   0.727789E+02
   0.547137E+02   0.101017E+03   0.105845E+03  -0.214398E+03   0.184150E-03   0.856540E+01   0.103475E+02   0.949024E+01   0.117685E+02   0.724879E+02
   0.547137E+02   0.101017E+03   0.522104E+02  -0.208339E+03   0.184150E-03   0.109965E+02   0.103475E+02   0.972212E+01   0.117685E+02   0.717342E+02
   0.547137E+02   0.101017E+03   0.522104E+02  -0.208339E+03   0.184150E-03   0.109965E+02   0.103475E+02   0.972212E+01   0.117685E+02   0.717342E+02
   0.547137E+02   0.146441E+03   0.519039E+02  -0.208339E+03   0.184150E-03   0.109965E+02   0.103475E+02   0.972212E+01   0.117685E+02   0.726196E+02
   0.547137E+02   0.147551E+03   0.519039E+02  -0.224574E+03   0.184150E-03   0.109965E+02   0.103475E+02   0.919131E+01   0.117685E+02   0.724166E+02
   0.483182E+02   0.110740E+03   0.519039E+02  -0.174411E+03   0.184150E-03   0.109965E+02   0.103475E+02   0.117575E+02   0.122377E+02   0.703792E+02
   0.483182E+02   0.110740E+03   0.519039E+02  -0.896855E+02   0.184150E-03   0.103050E+02   0.103475E+02   0.979495E+01   0.122377E+02   0.722054E+02
   0.483182E+02   0.234324E+03   0.598633E+02  -0.901394E+02   0.645285E-03   0.103050E+02   0.113172E+02   0.980658E+01   0.701831E+01   0.722782E+02
   0.483182E+02   0.156789E+03   0.354522E+02  -0.453111E+01   0.968800E-03   0.103050E+02   0.113172E+02   0.980658E+01   0.701831E+01   0.719544E+02
   0.483182E+02   0.156789E+03   0.947956E+02  -0.857579E+02   0.968800E-03   0.103050E+02   0.113172E+02   0.980032E+01   0.120237E+02   0.728856E+02
   0.483182E+02   0.237951E+03   0.186804E+00  -0.115268E+02   0.968800E-03   0.103050E+02   0.113172E+02   0.880312E+01   0.884663E+01   0.732991E+02
   0.499407E+02   0.237951E+03  -0.111878E+02  -0.397981E+02   0.968800E-03   0.121874E+02   0.113172E+02   0.880312E+01   0.702298E+01   0.715421E+02
   0.499407E+02   0.169129E+03  -0.345466E+02  -0.397981E+02   0.109088E-01   0.108526E+02   0.115907E+02   0.885280E+01   0.702298E+01   0.688405E+02
   0.499407E+02   0.232438E+03  -0.133929E+02  -0.170186E+01   0.109088E-01   0.728349E+01   0.115907E+02   0.885280E+01   0.760755E+01   0.688430E+02
   0.499407E+02   0.232438E+03  -0.127342E+03  -0.170186E+01   0.364308E-02   0.832737E+01   0.115907E+02   0.885280E+01   0.865732E+01   0.725100E+02
   0.124932E+03   0.167229E+03  -0.127342E+03   0.938683E+01   0.316778E-02   0.971896E+01   0.115907E+02   0.885280E+01   0.102014E+02   0.721555E+02
   0.146918E+03   0.167229E+03  -0.120664E+03  -0.983866E+01   0.316778E-02   0.971896E+01   0.115907E+02   0.885280E+01   0.102014E+02   0.715988E+02
   0.816702E+02   0.167229E+03  -0.103507E+03   0.552120E+01   0.551432E-02   0.956708E+01   0.115907E+02   0.113010E+02   0.608609E+01   0.692116E+02
   0.816702E+02   0.167229E+03  -0.103507E+03   0.171076E+02   0.144590E-02   0.956708E+01   0.115907E+02   0.113010E+02   0.608609E+01   0.700234E+02
   0.816702E+02   0.167229E+03  -0.103507E+03  -0.253190E+02   0.144590E-02   0.954019E+01   0.842232E+01   0.113010E+02   0.739485E+01   0.709806E+02
   0.816702E+02   0.169913E+03  -0.103507E+03  -0.143610E+02   0.144590E-02   0.735466E+01   0.842232E+01   0.113010E+02   0.739485E+01   0.707105E+02
   0.816702E+02   0.169913E+03  -0.765892E+02  -0.344213E+02   0.144590E-02   0.735466E+01   0.898089E+01   0.102650E+02   0.109925E+02   0.720290E+02
   0.118113E+03   0.169913E+03  -0.550184E+02  -0.392581E+02   0.144590E-02   0.735466E+01   0.898089E+01   0.102650E+02   0.109925E+02   0.716200E+02
   0.911418E+02   0.301508E+03  -0.566482E+02  -0.292725E+02   0.144590E-02   0.735466E+01   0.898089E+01   0.102650E+02   0.109925E+02   0.701542E+02
   0.911418E+02   0.166852E+03  -0.612817E+02  -0.670819E+02   0.747455E-02   0.735466E+01   0.898089E+01   0.102650E+02   0.109925E+02   0.701658E+02
   0.108921E+03   0.166852E+03  -0.612817E+02  -0.670819E+02   0.571341E-03   0.956294E+01   0.898089E+01   0.925744E+01   0.109925E+02   0.722815E+02
   0.157642E+03   0.166852E+03  -0.612817E+02  -0.670819E+02   0.571341E-03   0.956294E+01   0.898089E+01   0.896655E+01   0.109925E+02   0.719688E+02
   0.129250E+03   0.166852E+03  -0.612817E+02  -0.670819E+02   0.181354E-02   0.956294E+01   0.898089E+01   0.896655E+01   0.109925E+02   0.720357E+02
   0.965226E+02   0.166852E+03  -0.138621E+02  -0.670819E+02   0.571115E-03   0.112403E+02   0.734486E+01   0.896655E+01   0.803362E+01   0.713786E+02
   0.965226E+02   0.166852E+03  -0.413008E+02  -0.531226E+01   0.115844E-03   0.893525E+01   0.734486E+01   0.896655E+01   0.942518E+01   0.719796E+02
   0.965226E+02   0.255134E+03  -0.916521E+02  -0.830419E+02   0.480598E-03   0.949751E+01   0.734486E+01   0.896655E+01   0.942518E+01   0.715467E+02
   0.496503E+02   0.255134E+03  -0.129869E+03  -0.522456E+02   0.480598E-03   0.123176E+02   0.808564E+01   0.896655E+01   0.942518E+01   0.725602E+02
   0.496503E+02   0.255134E+03  -0.823964E+02   0.212670E+02   0.480598E-03   0.998253E+01   0.808564E+01   0.873852E+01   0.122281E+02   0.726816E+02
   0.496503E+02   0.255134E+03   0.188027E+02   0.502555E+02   0.375182E-02   0.935152E+01   0.808564E+01   0.873852E+01   0.122281E+02   0.724007E+02
   0.496503E+02   0.255134E+03   0.390855E+00  -0.603786E+01   0.375182E-02   0.107302E+02   0.808564E+01   0.829054E+01   0.122281E+02   0.720345E+02
   0.496503E+02   0.322563E+03  -0.370481E+02  -0.339601E+02   0.143830E-02   0.107302E+02   0.808564E+01   0.829054E+01   0.119824E+02   0.724174E+02
   0.517754E+02   0.303220E+03  -0.549467E+02  -0.110034E+02   0.143830E-02   0.147997E+02   0.695413E+01   0.114092E+02   0.119824E+02   0.692969E+02
   0.534590E+02   0.303220E+03  -0.549467E+02  -0.172578E+02   0.143830E-02   0.129616E+02   0.105790E+02   0.114092E+02   0.106564E+02   0.721594E+02
   0.534590E+02   0.303220E+03  -0.633512E+02  -0.418613E+02   0.143830E-02   0.131107E+02   0.105790E+02   0.114092E+02   0.106564E+02   0.720714E+02
   0.577099E+02   0.353584E+03  -0.265407E+02  -0.418613E+02   0.143830E-02   0.119747E+02   0.105162E+02   0.114092E+02   0.966078E+01   0.727097E+02
   0.577099E+02   0.120578E+03   0.116616E+03  -0.701830E+02   0.445294E-02   0.119747E+02   0.105162E+02   0.121979E+02   0.966078E+01   0.715138E+02
   0.577099E+02   0.120578E+03   0.143643E+03   0.508537E+02   0.445294E-02   0.115843E+02   0.105162E+02   0.121979E+02   0.686391E+01   0.707021E+02
   0.577099E+02   0.122487E+03   0.168402E+03  -0.119685E+03   0.445294E-02   0.115843E+02   0.105162E+02   0.121979E+02   0.686391E+01   0.708320E+02
   0.577099E+02   0.118355E+02   0.168402E+03  -0.119685E+03   0.472547E-02   0.115843E+02   0.905750E+01   0.121979E+02   0.142577E+02   0.682646E+02
   0.591504E+02   0.107045E+02   0.220994E+03  -0.119685E+03   0.472547E-02   0.115843E+02   0.905750E+01   0.121979E+02   0.142577E+02   0.693373E+02
   0.591504E+02   0.107045E+02   0.199769E+03  -0.119685E+03   0.472547E-02   0.115843E+02   0.905750E+01   0.111061E+02   0.142577E+02   0.696592E+02
   0.591504E+02   0.979719E+02   0.199769E+03  -0.119460E+03   0.472547E-02   0.115843E+02   0.905750E+01   0.114787E+02   0.143509E+02   0.707307E+02
   0.591504E+02   0.118296E+03   0.164141E+03  -0.120523E+03   0.607084E-02   0.878771E+01   0.937087E+01   0.114787E+02   0.152417E+02   0.698150E+02
   0.591504E+02   0.118296E+03   0.199336E+03  -0.123180E+03   0.607084E-02   0.878771E+01   0.937087E+01   0.114787E+02   0.152417E+02   0.696960E+02
   0.591504E+02   0.238171E+03   0.195224E+03  -0.123180E+03   0.607084E-02   0.878771E+01   0.937087E+01   0.114787E+02   0.102350E+02   0.723673E+02
   0.591504E+02   0.277559E+03   0.195224E+03  -0.383328E+02   0.607084E-02   0.947654E+01   0.937087E+01   0.114787E+02   0.102350E+02   0.724669E+02
   0.591504E+02   0.296260E+03   0.203084E+03  -0.383328E+02   0.508763E-02   0.947654E+01   0.937087E+01   0.107444E+02   0.102350E+02   0.729541E+02
   0.635070E+02   0.194858E+03   0.203084E+03  -0.383328E+02   0.508763E-02   0.947583E+01   0.937087E+01   0.107444E+02   0.102350E+02   0.727748E+02
   0.635070E+02   0.195114E+03   0.114912E+03  -0.515328E+02   0.615426E-02   0.100305E+02   0.937087E+01   0.107444E+02   0.102350E+02   0.727480E+02
   0.635070E+02   0.241955E+03   0.197209E+03   0.432814E+02   0.677672E-02   0.100305E+02   0.937087E+01   0.147926E+02   0.102350E+02   0.703220E+02
   0.635070E+02   0.284354E+03   0.161367E+03   0.736732E+02   0.677672E-02   0.100305E+02   0.937087E+01   0.792654E+01   0.102350E+02   0.720903E+02
   0.635070E+02   0.284354E+03   0.149856E+03   0.114971E+03   0.155298E-02   0.100305E+02   0.707027E+01   0.137125E+02   0.102350E+02   0.703518E+02
   0.635070E+02   0.282246E+03   0.149856E+03   0.992617E+02   0.229184E-02   0.100305E+02   0.707027E+01   0.137125E+02   0.102350E+02   0.705309E+02
   0.635070E+02   0.282246E+03   0.154020E+03   0.992617E+02   0.229184E-02   0.100305E+02   0.776580E+01   0.137125E+02   0.570507E+01   0.677890E+02
   0.635070E+02   0.282246E+03   0.180280E+03   0.269500E+02   0.229184E-02   0.101277E+02   0.776580E+01   0.137125E+02   0.570507E+01   0.679540E+02
   0.917914E+02   0.282246E+03   0.197181E+03   0.269500E+02   0.229184E-02   0.101277E+02   0.776580E+01   0.109241E+02   0.521423E+01   0.664405E+02
   0.950480E+02   0.282246E+03   0.123929E+03   0.457011E+02   0.229184E-02   0.101277E+02   0.776580E+01   0.109241E+02   0.818063E+01   0.707048E+02
   0.762806E+02   0.282246E+03   0.610655E+02   0.348918E+01   0.229184E-02   0.101277E+02   0.776580E+01   0.109241E+02   0.818063E+01   0.716390E+02
   0.628509E+02   0.154551E+03   0.120309E+03   0.713625E+02   0.229184E-02   0.101277E+02   0.927998E+01   0.102513E+02   0.120444E+02   0.732806E+02
   0.628509E+02   0.150038E+03   0.187992E+03   0.713625E+02   0.229184E-02   0.101277E+02   0.927998E+01   0.102513E+02   0.108760E+02   0.737939E+02
   0.628509E+02   0.150038E+03   0.213243E+03  -0.182350E+02   0.469930E-02   0.101277E+02   0.927998E+01   0.102513E+02   0.116123E+02   0.722936E+02
   0.628509E+02   0.119713E+03   0.184437E+03   0.574943E+02   0.162692E-01   0.101277E+02   0.927998E+01   0.102513E+02   0.113180E+02   0.677148E+02
   0.628509E+02   0.182181E+03   0.192721E+03  -0.292792E+02   0.113670E-01   0.101277E+02   0.973210E+01   0.994863E+01   0.113180E+02   0.702783E+02
   0.628509E+02   0.182181E+03   0.244783E+03  -0.292792E+02   0.113670E-01   0.101277E+02   0.973210E+01   0.994863E+01   0.113180E+02   0.702397E+02
   0.628509E+02   0.182181E+03   0.306180E+03   0.356603E+02   0.113670E-01   0.101277E+02   0.973210E+01   0.994863E+01   0.113180E+02   0.698311E+02
   0.628509E+02   0.177428E+03   0.302458E+03   0.356603E+02   0.118481E-01   0.101277E+02   0.973210E+01   0.994863E+01   0.113180E+02   0.698294E+02
   0.628509E+02   0.177428E+03   0.246985E+03   0.572781E+02   0.810866E-02   0.101277E+02   0.973210E+01   0.796743E+01   0.113180E+02   0.712357E+02
   0.628509E+02   0.160420E+03   0.247353E+03   0.585182E+02   0.810866E-02   0.104096E+02   0.804804E+01   0.662293E+01   0.839487E+01   0.695117E+02
   0.628509E+02   0.225735E+03   0.192024E+03   0.385587E+02   0.810866E-02   0.115114E+02   0.832416E+01   0.148975E+02   0.108768E+02   0.690655E+02
   0.628509E+02   0.251087E+03   0.192024E+03   0.489960E+02   0.879280E-02   0.137330E+02   0.832416E+01   0.101528E+02   0.108768E+02   0.698925E+02
   0.560760E+02   0.251087E+03   0.168944E+03   0.489960E+02   0.114891E-01   0.137330E+02   0.832416E+01   0.101528E+02   0.108768E+02   0.682319E+02
   0.560760E+02   0.232163E+03   0.168944E+03   0.489960E+02   0.641012E-02   0.123402E+02   0.832416E+01   0.101528E+02   0.614606E+01   0.694922E+02
   0.560760E+02   0.232163E+03   0.168944E+03   0.489960E+02   0.669156E-02   0.123402E+02   0.589701E+01   0.102045E+02   0.100299E+02   0.691413E+02
   0.587898E+02   0.218347E+03   0.221031E+03   0.489960E+02   0.669156E-02   0.127260E+02   0.168578E+02   0.102045E+02   0.100299E+02   0.676414E+02
   0.587898E+02   0.218347E+03   0.213480E+03   0.489960E+02   0.430213E-02   0.117162E+02   0.168578E+02   0.102045E+02   0.100299E+02   0.691261E+02
   0.627692E+02   0.218347E+03   0.213480E+03  -0.342729E+02   0.430213E-02   0.117162E+02   0.127552E+02   0.102045E+02   0.960171E+01   0.718318E+02
   0.627692E+02   0.144117E+03   0.231948E+03  -0.342729E+02   0.430213E-02   0.105891E+02   0.116055E+02   0.102045E+02   0.960171E+01   0.728203E+02
   0.627692E+02   0.144117E+03   0.231948E+03  -0.342729E+02   0.430213E-02   0.105891E+02   0.116055E+02   0.102045E+02   0.986515E+01   0.728115E+02
   0.627692E+02   0.144117E+03   0.194447E+03  -0.112641E+03   0.548908E-03   0.105891E+02   0.137840E+02   0.829325E+01   0.986515E+01   0.719441E+02
   0.438188E+02   0.144117E+03   0.172858E+03  -0.414731E+02   0.246288E-02   0.846445E+01   0.915744E+01   0.964602E+01   0.986515E+01   0.729314E+02
   0.438188E+02   0.148931E+03   0.172132E+03  -0.690062E+02   0.246288E-02   0.104995E+02   0.823680E+01   0.655233E+01   0.118753E+02   0.704892E+02
   0.438188E+02   0.148931E+03   0.945039E+02  -0.114472E+03   0.246288E-02   0.104995E+02   0.823680E+01   0.655233E+01   0.969769E+01   0.711875E+02
   0.438188E+02   0.262540E+03   0.357812E+00  -0.104011E+03   0.246288E-02   0.104995E+02   0.941010E+01   0.655233E+01   0.969769E+01   0.713403E+02
   0.538453E+02   0.262540E+03  -0.307702E+02  -0.104011E+03   0.246288E-02   0.106531E+02   0.941010E+01   0.143956E+02   0.969769E+01   0.715503E+02
   0.748400E+02   0.262540E+03  -0.606692E+02  -0.104011E+03   0.275306E-02   0.784343E+01   0.779745E+01   0.881682E+01   0.969769E+01   0.716252E+02
   0.440637E+02   0.262540E+03  -0.436980E+02  -0.592183E+02   0.275306E-02   0.820737E+01   0.141956E+02   0.881682E+01   0.969769E+01   0.710738E+02
   0.578971E+02   0.262540E+03  -0.237856E+02  -0.456823E+02   0.275306E-02   0.820737E+01   0.141956E+02   0.881682E+01   0.762531E+01   0.706160E+02
   0.513861E+02   0.175064E+03   0.155173E+02   0.609159E+02   0.275306E-02   0.820737E+01   0.141956E+02   0.881682E+01   0.115669E+02   0.707586E+02
   0.513861E+02   0.175064E+03   0.387227E+02   0.437589E+02   0.914291E-03   0.104348E+02   0.142653E+02   0.881682E+01   0.119195E+02   0.710804E+02
   0.513861E+02   0.178542E+03   0.143803E+03  -0.816387E+02   0.914291E-03   0.104348E+02   0.142591E+02   0.881682E+01   0.119195E+02   0.713924E+02
   0.688903E+02   0.178542E+03   0.143803E+03  -0.816387E+02   0.508390E-02   0.104348E+02   0.142591E+02   0.881682E+01   0.119195E+02   0.700802E+02
   0.688903E+02   0.178542E+03   0.143803E+03   0.141025E+02   0.834628E-02   0.104348E+02   0.142591E+02   0.902253E+01   0.121168E+02   0.694235E+02
   0.836030E+02   0.178542E+03   0.931742E+02   0.171993E+03   0.478854E-02   0.104348E+02   0.142591E+02   0.902253E+01   0.118694E+02   0.707053E+02
   0.836030E+02   0.154044E+03   0.902326E+02   0.171993E+03   0.431848E-02   0.101365E+02   0.142591E+02   0.902253E+01   0.116553E+02   0.711954E+02
   0.836030E+02   0.151540E+03   0.122910E+03   0.171993E+03   0.431848E-02   0.783383E+01   0.142591E+02   0.902253E+01   0.711363E+01   0.699924E+02
   0.836030E+02   0.154869E+03  -0.302021E+01   0.171993E+03   0.431848E-02   0.783383E+01   0.142591E+02   0.902253E+01   0.711363E+01   0.700617E+02
   0.836030E+02   0.154869E+03  -0.783196E+02   0.140089E+03   0.200083E-02   0.112738E+02   0.142591E+02   0.902253E+01   0.711363E+01   0.704760E+02
   0.836030E+02   0.154869E+03  -0.106917E+03   0.170443E+03   0.200083E-02   0.112738E+02   0.142591E+02   0.902253E+01   0.805729E+01   0.713078E+02
