a0_min_r_1     a0_flood_r_1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.102126E+03   0.549510E+02   0.123380E-03   0.717422E+01   0.117450E+02   0.140423E+02   0.107548E+02   0.481020E+02
   0.102126E+03   0.556980E+02   0.123380E-03   0.139760E+02   0.117450E+02   0.154369E+02   0.115552E+02   0.479807E+02
   0.102126E+03   0.556980E+02   0.123380E-03   0.139760E+02   0.117450E+02   0.903550E+01   0.115552E+02   0.453149E+02
   0.102126E+03   0.556980E+02   0.123380E-03   0.139760E+02   0.910765E+01   0.903550E+01   0.165186E+02   0.461607E+02
   0.102126E+03   0.561057E+02   0.123380E-03   0.139760E+02   0.910765E+01   0.983387E+01   0.165186E+02   0.469537E+02
   0.101429E+03   0.561057E+02   0.123380E-03   0.115904E+02   0.831639E+01   0.117141E+02   0.165186E+02   0.492740E+02
   0.101429E+03   0.561057E+02   0.123380E-03   0.115904E+02   0.831639E+01   0.117141E+02   0.165186E+02   0.492740E+02
   0.101429E+03   0.561057E+02   0.123380E-03   0.115904E+02   0.831639E+01   0.117141E+02   0.165186E+02   0.492740E+02
   0.101429E+03   0.561057E+02   0.205562E-03   0.115904E+02   0.100769E+02   0.150480E+02   0.154058E+02   0.499727E+02
   0.101429E+03   0.561057E+02   0.205562E-03   0.102120E+02   0.970682E+01   0.150480E+02   0.153713E+02   0.503969E+02
   0.101429E+03   0.554439E+02   0.205562E-03   0.102120E+02   0.121569E+02   0.136520E+02   0.153713E+02   0.492180E+02
   0.101429E+03   0.554439E+02   0.205562E-03   0.102120E+02   0.103865E+02   0.136520E+02   0.153713E+02   0.498342E+02
   0.101429E+03   0.554439E+02   0.205562E-03   0.102120E+02   0.123684E+02   0.136520E+02   0.153713E+02   0.491128E+02
   0.101429E+03   0.554439E+02   0.205562E-03   0.102120E+02   0.106478E+02   0.125955E+02   0.153713E+02   0.495880E+02
   0.101429E+03   0.591585E+02   0.205562E-03   0.102120E+02   0.106478E+02   0.122039E+02   0.150236E+02   0.482174E+02
   0.988380E+02   0.591585E+02   0.205562E-03   0.102120E+02   0.106478E+02   0.172447E+02   0.150236E+02   0.485143E+02
   0.988380E+02   0.591585E+02   0.205562E-03   0.129543E+02   0.913369E+01   0.192951E+02   0.151104E+02   0.468763E+02
   0.988380E+02   0.609153E+02   0.205562E-03   0.107434E+02   0.133539E+02   0.199586E+02   0.151104E+02   0.477404E+02
   0.988380E+02   0.609153E+02   0.205562E-03   0.107434E+02   0.133055E+02   0.143614E+02   0.151104E+02   0.490952E+02
   0.988380E+02   0.609153E+02   0.205562E-03   0.107434E+02   0.125407E+02   0.143614E+02   0.132101E+02   0.494665E+02
   0.988380E+02   0.609153E+02   0.205562E-03   0.113161E+02   0.957846E+01   0.143614E+02   0.132101E+02   0.501747E+02
   0.988380E+02   0.609153E+02   0.205562E-03   0.113161E+02   0.957846E+01   0.143614E+02   0.132101E+02   0.501747E+02
   0.988380E+02   0.609153E+02   0.990803E-04   0.113161E+02   0.957846E+01   0.143614E+02   0.118458E+02   0.500691E+02
   0.988380E+02   0.609153E+02   0.542995E-04   0.113161E+02   0.957846E+01   0.143614E+02   0.121900E+02   0.502571E+02
   0.988380E+02   0.609153E+02   0.542995E-04   0.800303E+01   0.957846E+01   0.172500E+02   0.121900E+02   0.497705E+02
   0.988380E+02   0.609153E+02   0.542995E-04   0.800303E+01   0.158949E+02   0.110652E+02   0.134931E+02   0.464302E+02
   0.988380E+02   0.609153E+02   0.542995E-04   0.994551E+01   0.118227E+02   0.110652E+02   0.134931E+02   0.494627E+02
   0.988380E+02   0.609153E+02   0.542995E-04   0.994551E+01   0.118227E+02   0.111338E+02   0.952588E+01   0.474144E+02
   0.988380E+02   0.609153E+02   0.542995E-04   0.683386E+01   0.118227E+02   0.111338E+02   0.952588E+01   0.459784E+02
   0.988380E+02   0.609153E+02   0.542995E-04   0.683386E+01   0.118227E+02   0.111338E+02   0.118699E+02   0.476506E+02
   0.988380E+02   0.609153E+02   0.542995E-04   0.798405E+01   0.975892E+01   0.111338E+02   0.118699E+02   0.492079E+02
   0.988380E+02   0.609153E+02   0.542995E-04   0.798405E+01   0.922980E+01   0.111338E+02   0.123396E+02   0.493602E+02
   0.988380E+02   0.609153E+02   0.542995E-04   0.107069E+02   0.812414E+01   0.111338E+02   0.155033E+02   0.495451E+02
   0.989896E+02   0.609153E+02   0.542995E-04   0.107069E+02   0.125838E+02   0.216896E+02   0.155033E+02   0.477969E+02
   0.989896E+02   0.609153E+02   0.542995E-04   0.123015E+02   0.125838E+02   0.177588E+02   0.155033E+02   0.487237E+02
   0.989896E+02   0.620261E+02   0.569884E-04   0.123015E+02   0.959876E+01   0.177588E+02   0.138990E+02   0.493973E+02
   0.989896E+02   0.620261E+02   0.569884E-04   0.890416E+01   0.959876E+01   0.177588E+02   0.138990E+02   0.500884E+02
   0.989162E+02   0.620261E+02   0.569884E-04   0.890416E+01   0.959876E+01   0.156288E+02   0.150555E+02   0.506225E+02
   0.978906E+02   0.643238E+02   0.569884E-04   0.106040E+02   0.959876E+01   0.178448E+02   0.114428E+02   0.492316E+02
   0.978906E+02   0.643238E+02   0.569884E-04   0.106040E+02   0.959876E+01   0.195970E+02   0.114428E+02   0.486216E+02
   0.978906E+02   0.643238E+02   0.569884E-04   0.106040E+02   0.959876E+01   0.195970E+02   0.114428E+02   0.486216E+02
   0.978906E+02   0.643238E+02   0.569884E-04   0.106040E+02   0.905856E+01   0.195970E+02   0.105713E+02   0.480430E+02
   0.978906E+02   0.643238E+02   0.569884E-04   0.931917E+01   0.905856E+01   0.195970E+02   0.105713E+02   0.481530E+02
   0.978906E+02   0.643238E+02   0.299440E-03   0.110004E+02   0.905856E+01   0.147041E+02   0.105713E+02   0.484658E+02
   0.966583E+02   0.643238E+02   0.299440E-03   0.110004E+02   0.111722E+02   0.147041E+02   0.105713E+02   0.481670E+02
   0.966583E+02   0.643238E+02   0.299440E-03   0.866116E+01   0.111722E+02   0.147041E+02   0.105713E+02   0.482615E+02
   0.966583E+02   0.648137E+02   0.299440E-03   0.866116E+01   0.111722E+02   0.147041E+02   0.110798E+02   0.488269E+02
   0.966583E+02   0.648137E+02   0.299440E-03   0.866116E+01   0.111722E+02   0.147041E+02   0.133101E+02   0.496120E+02
   0.966583E+02   0.648137E+02   0.299440E-03   0.866116E+01   0.111722E+02   0.147041E+02   0.133101E+02   0.496120E+02
   0.966583E+02   0.630197E+02   0.299440E-03   0.866116E+01   0.947500E+01   0.147041E+02   0.133101E+02   0.484967E+02
   0.966583E+02   0.630197E+02   0.299440E-03   0.866116E+01   0.947500E+01   0.147041E+02   0.144034E+02   0.485757E+02
   0.966583E+02   0.630197E+02   0.299440E-03   0.949815E+01   0.947500E+01   0.147041E+02   0.144034E+02   0.487086E+02
   0.970270E+02   0.630197E+02   0.299440E-03   0.949815E+01   0.124718E+02   0.147041E+02   0.144034E+02   0.486029E+02
   0.970270E+02   0.630197E+02   0.299440E-03   0.151745E+02   0.130142E+02   0.147041E+02   0.154379E+02   0.456341E+02
   0.975009E+02   0.630197E+02   0.236477E-03   0.112540E+02   0.130142E+02   0.190321E+02   0.154379E+02   0.478355E+02
   0.975009E+02   0.651436E+02   0.236477E-03   0.123839E+02   0.130142E+02   0.202822E+02   0.154379E+02   0.466939E+02
   0.975009E+02   0.620039E+02   0.177687E-03   0.958712E+01   0.130142E+02   0.202822E+02   0.151442E+02   0.470027E+02
   0.975009E+02   0.639347E+02   0.177687E-03   0.958712E+01   0.142653E+02   0.202822E+02   0.166246E+02   0.471003E+02
   0.975009E+02   0.639347E+02   0.177687E-03   0.958712E+01   0.142653E+02   0.133034E+02   0.181548E+02   0.480683E+02
   0.976801E+02   0.639347E+02   0.177687E-03   0.958712E+01   0.142653E+02   0.153489E+02   0.179822E+02   0.481179E+02
   0.976801E+02   0.639347E+02   0.177687E-03   0.137495E+02   0.159534E+02   0.107959E+02   0.170894E+02   0.445065E+02
   0.974179E+02   0.639347E+02   0.177687E-03   0.137495E+02   0.159534E+02   0.160593E+02   0.136809E+02   0.457599E+02
   0.979840E+02   0.639347E+02   0.177687E-03   0.127070E+02   0.159534E+02   0.160593E+02   0.120737E+02   0.457879E+02
   0.979840E+02   0.639347E+02   0.177687E-03   0.971784E+01   0.159534E+02   0.160593E+02   0.121685E+02   0.467971E+02
   0.979840E+02   0.639347E+02   0.177687E-03   0.692052E+01   0.159534E+02   0.130970E+02   0.153805E+02   0.457901E+02
   0.979840E+02   0.639347E+02   0.177687E-03   0.692052E+01   0.152508E+02   0.173501E+02   0.153805E+02   0.460198E+02
   0.979840E+02   0.639347E+02   0.177687E-03   0.129704E+02   0.152508E+02   0.121488E+02   0.153805E+02   0.463053E+02
   0.979840E+02   0.639347E+02   0.177687E-03   0.129704E+02   0.152508E+02   0.177434E+02   0.153805E+02   0.461294E+02
   0.979840E+02   0.639347E+02   0.177687E-03   0.129704E+02   0.152508E+02   0.177434E+02   0.153805E+02   0.461294E+02
   0.979840E+02   0.635207E+02   0.177687E-03   0.129704E+02   0.152508E+02   0.177434E+02   0.153805E+02   0.463024E+02
   0.979840E+02   0.635207E+02   0.177687E-03   0.129704E+02   0.152508E+02   0.152357E+02   0.115105E+02   0.462257E+02
   0.979840E+02   0.630913E+02   0.177687E-03   0.115763E+02   0.152508E+02   0.152357E+02   0.115105E+02   0.469927E+02
   0.979840E+02   0.641332E+02   0.177687E-03   0.115763E+02   0.134132E+02   0.152357E+02   0.156222E+02   0.484519E+02
   0.981520E+02   0.641332E+02   0.177687E-03   0.939554E+01   0.167619E+02   0.152357E+02   0.156222E+02   0.461526E+02
   0.981520E+02   0.642011E+02   0.177687E-03   0.939554E+01   0.167619E+02   0.152357E+02   0.156222E+02   0.460921E+02
   0.981520E+02   0.642011E+02   0.177687E-03   0.934895E+01   0.179234E+02   0.152598E+02   0.147636E+02   0.451725E+02
   0.981520E+02   0.636091E+02   0.177687E-03   0.934895E+01   0.156874E+02   0.152598E+02   0.147636E+02   0.474510E+02
   0.981520E+02   0.636091E+02   0.177687E-03   0.934895E+01   0.131439E+02   0.152598E+02   0.147636E+02   0.492280E+02
   0.981520E+02   0.636091E+02   0.331391E-03   0.934895E+01   0.131439E+02   0.152598E+02   0.147636E+02   0.485986E+02
   0.981520E+02   0.636091E+02   0.331391E-03   0.100143E+02   0.135976E+02   0.113506E+02   0.147636E+02   0.476344E+02
   0.977707E+02   0.617106E+02   0.596503E-05   0.100143E+02   0.100402E+02   0.113506E+02   0.147636E+02   0.492686E+02
   0.977707E+02   0.617106E+02   0.596503E-05   0.100143E+02   0.100402E+02   0.113506E+02   0.147636E+02   0.492686E+02
   0.988829E+02   0.617106E+02   0.596503E-05   0.100143E+02   0.946822E+01   0.113506E+02   0.147636E+02   0.502481E+02
   0.988829E+02   0.617106E+02   0.596503E-05   0.100143E+02   0.946822E+01   0.113506E+02   0.147636E+02   0.502481E+02
   0.988829E+02   0.617106E+02   0.397951E-04   0.100143E+02   0.946822E+01   0.113506E+02   0.147636E+02   0.502350E+02
   0.988829E+02   0.617106E+02   0.397951E-04   0.980469E+01   0.946822E+01   0.113506E+02   0.147636E+02   0.502513E+02
   0.988829E+02   0.617106E+02   0.397951E-04   0.980469E+01   0.946822E+01   0.113506E+02   0.159289E+02   0.501334E+02
   0.988829E+02   0.617106E+02   0.397951E-04   0.980469E+01   0.946822E+01   0.113506E+02   0.159289E+02   0.501334E+02
   0.988829E+02   0.617106E+02   0.397951E-04   0.120922E+02   0.661244E+01   0.113506E+02   0.159289E+02   0.477351E+02
   0.988829E+02   0.630088E+02   0.397951E-04   0.114504E+02   0.140916E+02   0.123141E+02   0.159289E+02   0.473767E+02
   0.988829E+02   0.630088E+02   0.595468E-03   0.114504E+02   0.643684E+01   0.135102E+02   0.153901E+02   0.454115E+02
   0.988829E+02   0.590810E+02   0.595468E-03   0.114504E+02   0.643684E+01   0.135102E+02   0.153901E+02   0.450875E+02
   0.988829E+02   0.590810E+02   0.595468E-03   0.111527E+02   0.818507E+01   0.135102E+02   0.153901E+02   0.468787E+02
   0.998653E+02   0.570243E+02   0.595468E-03   0.111527E+02   0.818507E+01   0.135102E+02   0.144313E+02   0.467128E+02
   0.996137E+02   0.570243E+02   0.595468E-03   0.121092E+02   0.818507E+01   0.138961E+02   0.144313E+02   0.459850E+02
   0.996137E+02   0.570243E+02   0.523428E-03   0.121092E+02   0.855912E+01   0.138961E+02   0.144313E+02   0.464503E+02
   0.996137E+02   0.606913E+02   0.523428E-03   0.108108E+02   0.849653E+01   0.138961E+02   0.165089E+02   0.481197E+02
   0.996137E+02   0.606913E+02   0.523428E-03   0.104229E+02   0.849653E+01   0.141398E+02   0.165089E+02   0.482228E+02
   0.996137E+02   0.606913E+02   0.523428E-03   0.104229E+02   0.849653E+01   0.141398E+02   0.171954E+02   0.480637E+02
   0.996137E+02   0.573173E+02   0.523428E-03   0.104229E+02   0.101534E+02   0.149491E+02   0.171954E+02   0.470721E+02
   0.996137E+02   0.573173E+02   0.523428E-03   0.753171E+01   0.824000E+01   0.126690E+02   0.171954E+02   0.459664E+02
   0.996137E+02   0.573173E+02   0.523428E-03   0.123591E+02   0.824000E+01   0.127379E+02   0.171954E+02   0.459318E+02
   0.996137E+02   0.589813E+02   0.523428E-03   0.123591E+02   0.824000E+01   0.127379E+02   0.171954E+02   0.469778E+02
   0.996137E+02   0.589813E+02   0.523428E-03   0.786697E+01   0.108080E+02   0.126568E+02   0.191986E+02   0.467340E+02
   0.996137E+02   0.589813E+02   0.523428E-03   0.725251E+01   0.108080E+02   0.126568E+02   0.995503E+01   0.455620E+02
   0.996137E+02   0.589813E+02   0.523428E-03   0.725251E+01   0.108080E+02   0.126568E+02   0.142787E+02   0.472719E+02
   0.100630E+03   0.589813E+02   0.523428E-03   0.105922E+02   0.123208E+02   0.126568E+02   0.142787E+02   0.475925E+02
   0.102076E+03   0.568480E+02   0.523428E-03   0.101714E+02   0.153763E+02   0.126568E+02   0.142787E+02   0.455377E+02
   0.102076E+03   0.568480E+02   0.523428E-03   0.128854E+02   0.153763E+02   0.148994E+02   0.142787E+02   0.446984E+02
   0.102076E+03   0.568480E+02   0.332899E-03   0.142544E+02   0.153763E+02   0.167834E+02   0.142787E+02   0.446792E+02
   0.101619E+03   0.568480E+02   0.332899E-03   0.142544E+02   0.124573E+02   0.187691E+02   0.137050E+02   0.463312E+02
   0.101619E+03   0.568480E+02   0.332899E-03   0.146420E+02   0.140807E+02   0.187691E+02   0.124560E+02   0.448404E+02
   0.101619E+03   0.568480E+02   0.388155E-03   0.146420E+02   0.140807E+02   0.187691E+02   0.124560E+02   0.445131E+02
   0.101619E+03   0.568480E+02   0.388155E-03   0.153390E+02   0.140807E+02   0.187691E+02   0.124560E+02   0.439962E+02
   0.101619E+03   0.558334E+02   0.522304E-03   0.105631E+02   0.140807E+02   0.122362E+02   0.116882E+02   0.459286E+02
   0.101619E+03   0.555764E+02   0.549675E-03   0.105631E+02   0.140807E+02   0.122362E+02   0.109435E+02   0.452702E+02
   0.101619E+03   0.555764E+02   0.414936E-03   0.100124E+02   0.140807E+02   0.169799E+02   0.109435E+02   0.462568E+02
   0.103412E+03   0.532436E+02   0.414936E-03   0.133462E+02   0.143038E+02   0.169799E+02   0.109435E+02   0.449366E+02
   0.103412E+03   0.532436E+02   0.249327E-03   0.133462E+02   0.129258E+02   0.169799E+02   0.109435E+02   0.467410E+02
   0.103401E+03   0.551852E+02   0.249327E-03   0.133462E+02   0.129258E+02   0.163651E+02   0.109435E+02   0.458931E+02
   0.103401E+03   0.551852E+02   0.337381E-03   0.120987E+02   0.129258E+02   0.163651E+02   0.109435E+02   0.462867E+02
   0.103401E+03   0.551852E+02   0.337381E-03   0.142289E+02   0.129258E+02   0.163651E+02   0.109435E+02   0.450234E+02
   0.103401E+03   0.551852E+02   0.337381E-03   0.142289E+02   0.129258E+02   0.163651E+02   0.109435E+02   0.450234E+02
   0.103208E+03   0.546741E+02   0.337381E-03   0.142289E+02   0.112202E+02   0.134823E+02   0.144386E+02   0.475368E+02
   0.103208E+03   0.546741E+02   0.337381E-03   0.142289E+02   0.112202E+02   0.127748E+02   0.144386E+02   0.474106E+02
   0.102978E+03   0.546741E+02   0.282394E-03   0.142289E+02   0.981512E+01   0.127748E+02   0.144386E+02   0.481434E+02
   0.102978E+03   0.546741E+02   0.436220E-03   0.106133E+02   0.828361E+01   0.215313E+02   0.144386E+02   0.469510E+02
   0.102978E+03   0.546741E+02   0.436220E-03   0.792556E+01   0.828361E+01   0.190448E+02   0.144386E+02   0.476550E+02
   0.103632E+03   0.546741E+02   0.436220E-03   0.792556E+01   0.828361E+01   0.190448E+02   0.129822E+02   0.470013E+02
   0.103632E+03   0.528653E+02   0.436220E-03   0.792556E+01   0.938221E+01   0.190448E+02   0.129822E+02   0.478289E+02
   0.104085E+03   0.535818E+02   0.436220E-03   0.900172E+01   0.889867E+01   0.190448E+02   0.129822E+02   0.478470E+02
   0.102898E+03   0.523893E+02   0.618166E-03   0.896150E+01   0.889867E+01   0.179163E+02   0.208642E+02   0.450732E+02
   0.102898E+03   0.532078E+02   0.309108E-03   0.896150E+01   0.889867E+01   0.179163E+02   0.901993E+01   0.463497E+02
   0.102898E+03   0.549119E+02   0.309108E-03   0.896150E+01   0.889867E+01   0.179163E+02   0.201294E+02   0.479660E+02
   0.103309E+03   0.549119E+02   0.413136E-03   0.896150E+01   0.889867E+01   0.133126E+02   0.128720E+02   0.487994E+02
   0.103309E+03   0.549119E+02   0.413136E-03   0.728966E+01   0.889867E+01   0.133126E+02   0.192504E+02   0.470191E+02
   0.102032E+03   0.549119E+02   0.413136E-03   0.131012E+02   0.889867E+01   0.133126E+02   0.192504E+02   0.470032E+02
   0.102032E+03   0.549119E+02   0.219358E-03   0.131012E+02   0.889867E+01   0.133126E+02   0.192504E+02   0.479672E+02
   0.103000E+03   0.537593E+02   0.219358E-03   0.128345E+02   0.889867E+01   0.133126E+02   0.105745E+02   0.481678E+02
   0.103000E+03   0.537593E+02   0.219358E-03   0.128108E+02   0.889867E+01   0.133126E+02   0.105745E+02   0.481812E+02
   0.103000E+03   0.537593E+02   0.219358E-03   0.123129E+02   0.889867E+01   0.133126E+02   0.105745E+02   0.484467E+02
   0.103000E+03   0.537593E+02   0.128823E-03   0.802950E+01   0.889867E+01   0.133738E+02   0.105745E+02   0.490973E+02
   0.103000E+03   0.537593E+02   0.128823E-03   0.995764E+01   0.736358E+01   0.133738E+02   0.140731E+02   0.498638E+02
   0.103000E+03   0.537593E+02   0.174353E-03   0.995764E+01   0.122052E+02   0.133738E+02   0.140731E+02   0.499128E+02
   0.103000E+03   0.537593E+02   0.174353E-03   0.964932E+01   0.857910E+01   0.133738E+02   0.132826E+02   0.504078E+02
   0.103000E+03   0.547086E+02   0.232077E-03   0.975634E+01   0.857910E+01   0.133738E+02   0.132826E+02   0.501369E+02
   0.103000E+03   0.534844E+02   0.232077E-03   0.121991E+02   0.123999E+02   0.133738E+02   0.132826E+02   0.487298E+02
   0.103000E+03   0.534844E+02   0.232077E-03   0.109154E+02   0.991456E+01   0.133738E+02   0.132826E+02   0.500401E+02
   0.103335E+03   0.534844E+02   0.125855E-03   0.109154E+02   0.991456E+01   0.133738E+02   0.132826E+02   0.505358E+02
   0.103335E+03   0.534844E+02   0.125855E-03   0.109154E+02   0.991456E+01   0.154707E+02   0.141074E+02   0.506203E+02
   0.103335E+03   0.534844E+02   0.430276E-03   0.109154E+02   0.729063E+01   0.169684E+02   0.119246E+02   0.475218E+02
   0.103335E+03   0.534844E+02   0.430276E-03   0.109154E+02   0.120288E+02   0.169684E+02   0.119246E+02   0.478427E+02
   0.103335E+03   0.534844E+02   0.430276E-03   0.109154E+02   0.120288E+02   0.169498E+02   0.119246E+02   0.478471E+02
   0.103335E+03   0.534844E+02   0.430276E-03   0.916429E+01   0.120288E+02   0.202049E+02   0.162508E+02   0.471929E+02
   0.103335E+03   0.534844E+02   0.430276E-03   0.916429E+01   0.120288E+02   0.202049E+02   0.162508E+02   0.471929E+02
   0.103335E+03   0.534844E+02   0.348149E-03   0.916429E+01   0.120288E+02   0.202049E+02   0.162508E+02   0.477105E+02
   0.103335E+03   0.534844E+02   0.588393E-03   0.916429E+01   0.127991E+02   0.181501E+02   0.162508E+02   0.464353E+02
   0.104402E+03   0.534844E+02   0.588393E-03   0.916429E+01   0.127991E+02   0.181501E+02   0.162508E+02   0.459892E+02
